Date,Last Price,Period-over-Period % Change,Open Price,High Price,Low Price,Market Capitalization,Current Shares Outstanding,Source: Bloomberg
09/30/1980,17.0625,,11.291667,18.458333,10.5625,,,
12/31/1980,16.375,-4.029304,17.75,22.0,16.09375,,,
03/31/1981,14.0,-14.503817,16.0625,17.75,11.375,,,
06/30/1981,11.78125,-15.848214,14.125,16.25,11.625,,,
09/30/1981,12.0,1.856764,11.6875,14.4375,11.28125,,,
12/31/1981,9.1875,-23.4375,12.09375,13.15625,9.03125,,,
03/31/1982,6.125,-33.333333,9.1875,9.375,4.65625,,,
06/30/1982,5.21875,-14.795918,6.09375,6.8125,4.21875,,,
09/30/1982,8.5625,64.071856,5.125,9.71875,4.8125,,,
12/31/1982,13.84375,61.678832,8.71875,13.90625,8.5,,,
03/31/1983,13.4375,-2.934537,13.8125,15.84375,11.75,,,
06/30/1983,16.6875,24.186047,13.4375,18.625,13.25,,,
09/30/1983,14.8125,-11.235955,16.75,18.875,14.6875,,,
12/31/1983,14.875,0.421941,14.0,15.8125,12.875,,,
03/31/1984,17.0,14.285714,14.875,18.375,13.8125,,,
06/30/1984,13.125,-22.794118,17.0,17.125,12.75,,,
09/30/1984,13.6875,4.285714,12.9375,13.6875,10.3125,,,
12/31/1984,10.75,-21.461187,13.5625,13.875,10.25,,,
03/31/1985,13.3125,23.837209,10.6875,13.5,10.0625,,,
06/30/1985,12.25,-7.981221,13.375,13.4375,11.75,,,
09/30/1985,12.25,0.0,12.125,14.1875,11.5625,,,
12/31/1985,11.5625,-5.612245,12.25,12.8125,10.8125,,,
03/31/1986,11.5625,0.0,11.625,13.8125,11.4375,,,
06/30/1986,10.875,-5.945946,11.625,11.9375,10.125,,,
09/30/1986,13.625,25.287356,10.8125,14.8125,10.0625,,,
12/31/1986,12.6875,-6.880734,13.625,14.8125,11.875,,,
03/31/1987,16.5625,30.541872,12.875,17.125,12.375,,,
06/30/1987,17.875,7.924528,16.25,20.5,16.125,,,
09/30/1987,22.75,27.272727,17.8125,24.0625,17.6875,,,
12/31/1987,17.625,-22.527473,22.625,24.0,12.5625,,,
03/31/1988,14.625,-17.021277,17.25,19.0,13.375,,97.302002,
06/30/1988,15.125,3.418803,14.625,16.75,14.0,,97.302002,
09/30/1988,14.5,-4.132231,15.0,15.875,13.5,,97.302002,
12/31/1988,12.625,-12.931034,14.375,15.0,12.125,,97.302002,
03/31/1989,13.875,9.90099,12.625,14.75,12.0,,97.499001,
06/30/1989,13.25,-4.504505,13.75,14.375,12.5,,97.499001,
09/30/1989,15.5,16.981132,13.125,16.75,12.625,,97.499001,
12/31/1989,19.125,23.387097,15.625,20.875,14.375,,97.499001,
03/31/1990,18.0,-5.882353,19.125,23.625,17.125,1781.819962,98.236,
06/30/1990,18.25,1.388889,17.875,20.25,15.75,1806.567461,98.236,
09/30/1990,21.625,18.493151,18.375,23.5,16.75,2143.9241,98.989998,
12/31/1990,19.25,-10.982659,21.5,21.5,15.25,1908.213962,98.989998,
03/31/1991,15.875,-17.532468,19.0,19.625,14.625,1575.276303,99.127998,
06/30/1991,16.75,5.511811,16.125,17.0,13.875,1663.827753,99.230003,
09/30/1991,15.5,-7.462687,17.125,18.375,14.25,1540.606956,99.333,
12/31/1991,16.0,3.225806,15.375,17.375,14.0,2117.199952,99.333,
03/31/1992,12.75,-20.3125,15.5,16.625,12.5,1268.408272,99.393997,
06/30/1992,13.125,2.941176,12.75,13.875,10.875,1305.9375,132.324997,
09/30/1992,13.875,5.714286,13.25,14.75,12.125,1897.544924,99.5,
12/31/1992,11.0,-20.720721,13.875,14.0,10.0,1504.492033,136.759995,
03/31/1993,14.25,29.545455,10.625,14.625,9.625,1949.200436,136.772003,
06/30/1993,19.125,34.210526,13.875,19.625,13.375,2620.775185,136.785995,
09/30/1993,16.75,-12.418301,19.0,21.625,15.25,2298.552334,137.033997,
12/31/1993,22.0,31.343284,16.75,22.875,16.25,3024.868066,137.227005,
03/31/1994,22.375,1.704545,22.25,24.875,18.875,3081.641737,137.227005,
06/30/1994,18.75,-16.201117,22.625,22.625,17.375,2582.587624,137.727005,
09/30/1994,21.25,13.333333,18.625,22.0,17.5,2927.44236,137.738007,
12/31/1994,17.125,-19.411765,20.875,21.5,16.125,2359.568193,137.761993,
03/31/1995,18.5,8.029197,16.875,19.125,14.75,2550.613541,137.761993,
06/30/1995,16.375,-11.486486,18.375,19.125,15.625,2258.538166,137.871002,
09/30/1995,17.0,3.816794,16.5,18.125,16.125,2345.302994,137.925995,
12/31/1995,15.5,-8.823529,17.0,17.5,15.125,2270.595078,137.959,
03/31/1996,19.5,25.806452,15.875,20.625,15.75,2859.928391,146.490005,
06/30/1996,17.125,-12.179487,19.25,20.875,16.875,2511.75795,146.662994,
09/30/1996,14.625,-14.59854,17.25,18.0,14.25,2145.077957,146.671997,
12/31/1996,14.25,-2.564103,14.625,16.625,13.625,2090.075957,146.671997,
03/31/1997,15.0,5.263158,14.25,16.625,13.125,2200.919952,146.671997,
06/30/1997,13.0625,-12.916667,15.0,15.25,12.75,1916.634459,146.727997,
09/30/1997,15.375,17.703349,13.0625,15.375,12.3125,2256.189051,146.727997,
12/31/1997,8.875,-42.276423,15.4375,15.5625,8.25,1302.27313,146.744003,
03/31/1998,10.875,22.535211,8.8125,11.1875,7.6875,1596.123796,146.735001,
06/30/1998,10.375,-4.597701,10.6875,13.125,9.3125,2190.805777,146.770004,
09/30/1998,12.125,16.86747,10.25,12.6875,8.6875,2560.848436,211.162003,
12/31/1998,9.125,-24.742268,12.75,15.0,8.375,2359.934746,211.203995,
03/31/1999,8.625,-5.479452,9.0625,11.4375,8.125,2063.168936,258.622986,
06/30/1999,8.1875,-5.072464,8.625,10.75,7.5,2130.608479,239.207993,
09/30/1999,9.1875,12.21374,8.25,11.0,7.1875,2391.056128,260.22699,
12/31/1999,7.8125,-14.965986,9.5625,10.125,7.5,2034.882784,260.251007,
03/31/2000,6.0,-23.2,7.875,8.0,5.875,1562.447937,260.464996,
06/30/2000,6.875,14.583333,6.0,7.625,5.625,1790.772591,260.44101,
09/30/2000,5.1875,-24.545455,6.875,6.9375,5.0,1365.002415,263.096008,
12/31/2000,4.1875,-19.277108,5.1875,5.25,3.5,1102.237972,263.161987,
03/31/2001,5.26,25.61194,4.25,6.62,3.9375,1384.905445,263.246002,
06/30/2001,7.919625,50.563213,5.36,8.15,4.75,2085.664953,263.307007,
09/30/2001,9.3,17.429803,7.65,9.43,7.32,2448.792343,263.370087,
