Date,Cash From Operating Activities,Net Income,Depreciation Expense,Amortization - Nuclear Fuel,AFC - Debts & Equity,Deferred Income Taxes,Investment Tax Credits,Other Non-Cash Adjustments,Changes In Restricted Bond Proceeds,Accts Receivable & Unbilled Revenue,Changes in Fossil Fuel,Change In Inventories,Prepayments & Others,Accounts Payable & Accruals,Accrued Taxes,Change in Other Working Capital,Cash From Investing Activities,Disposal of Fixed Assets,Capital Expenditures,Additions to Utility Plant Less AFC,Changes in Decommissioning Funds,Non-Utility Cap Expenditure,Increase in Investments,Decrease in Investments,Other Investing Activities,Cash from Investing Activities,Cash from Financing Activities,Dividends Paid,Change in Short-Term Borrowings,Increase in Long-Term Borrowings,Decrease In Long-Term Borrowings,Increase in Capital Stocks,Decrease in Capital Stocks,Other Financing Activities,Net Changes in Cash,Source: Bloomberg
03/31/2002,-10.7,23.299999,37.900002,0,0.0,0.0,0.0,1.3,0.0,26.5,0.0,0.0,-11.8,-59.400002,-20.4,-8.1,,0.0,-54.5,-54.5,0,0,0.0,0.0,-8.5,-63.0,9.7,-28.200001,45.5,34.299999,-40.0,0.0,-2.2,0.3,-64.0,
06/30/2002,262.5,45.700001,38.0,0,0.0,0.0,0.0,1.1,0.0,-80.300003,0.0,0.0,26.4,77.400002,169.899994,-15.7,,0.0,-48.900002,-48.900002,0,0,0.0,0.0,-111.800003,-160.699997,-64.5,-27.9,-14.8,0.7,-21.200001,0.0,0.0,-1.3,37.299999,
09/30/2002,350.1,115.2,73.2,0,0.0,0.0,0.0,-2.5,0.0,32.4,0.0,0.0,138.0,-6.3,11.2,-11.1,,0.0,-147.8,-147.8,0,0,-13.7,0.0,-1243.2,-1404.7,655.5,-37.7,-30.7,850.0,0.0,0.0,-2.0,-124.1,-399.1,
12/31/2002,203.6,26.3,90.7,0,0.0,0.0,0.0,0.0,0.0,-53.9,0.0,0.0,-43.7,154.2,-217.8,0.0,,0.0,-252.6,-252.6,0,0,0.0,0.0,-39.4,-292.0,79.3,-54.7,-684.8,1150.4,-415.2,105.7,-9.9,-12.2,-9.1,
03/31/2003,46.2,-24.9,104.0,0,0.0,0.0,0.0,52.8,0.0,-42.3,0.0,0.0,-54.3,-93.7,12.6,92.0,,0.0,-149.1,-149.1,0,0,0.0,7.5,16.2,-125.4,91.1,-44.3,15.5,300.0,-112.5,6.6,-70.0,-4.2,11.9,
06/30/2003,308.799988,43.0,103.900002,0,0.0,0.0,0.0,-5.9,0.0,247.600006,0.0,0.0,-17.200001,-133.699997,134.300003,-63.200001,,0.0,-151.0,-151.0,0,0,-1.8,0.0,-1.0,-153.800003,-150.100006,-44.299999,-364.700012,400.0,-143.699997,6.6,0.0,-4.0,4.9,
09/30/2003,131.8,158.0,112.5,0,0.0,0.0,0.0,-76.6,0.0,-176.6,0.0,14.8,-53.8,106.2,85.6,-38.3,,147.7,-142.0,-142.0,0,0,-0.5,1.8,43.9,50.9,-82.9,-45.7,209.5,33.2,-280.2,10.9,-2.5,-8.1,99.8,
12/31/2003,175.3,-61.9,101.7,0,0.0,0.0,0.0,99.4,0.0,-28.7,0.0,-32.8,23.0,55.8,9.3,9.5,,11.5,-156.1,-156.1,0,0,-9.3,2.3,147.4,-4.2,-269.9,-41.7,-313.0,360.5,-155.8,8.7,-125.0,-3.6,-98.8,
03/31/2004,138.1,51.2,112.8,0,0.0,-3.9,-1.3,-35.3,0.0,48.0,0.0,28.9,47.9,-72.4,-37.8,0.0,,28.5,-94.3,-94.3,0,0,-0.2,0.0,4.1,-61.9,126.4,-43.6,-39.4,275.0,-68.4,7.4,0.0,-4.6,202.6,
06/30/2004,107.5,90.4,109.4,0,0.0,47.8,-1.3,-34.4,0.0,-105.3,0.0,-11.6,-45.9,49.4,-0.6,9.6,,11.3,-133.9,-133.9,0,0,0.0,15.1,2.0,-105.5,-225.2,-43.8,182.4,120.0,-483.2,7.6,0.0,-8.2,-223.2,
09/30/2004,195.2,111.7,113.7,0,0.0,53.4,-1.4,-14.1,0.0,-136.0,0.0,-12.9,4.7,93.0,-10.8,-6.1,,2.2,-128.8,-128.8,0,0,0.0,0.0,-26.0,-152.6,-51.1,-44.5,28.5,54.7,-362.2,294.9,-6.6,-15.9,-8.5,
12/31/2004,277.7,10.1,104.6,0,0.0,120.2,-4.0,-55.6,0.0,22.3,0.0,4.8,15.3,14.3,49.2,-3.5,,4.4,-160.4,-160.4,0,0,-0.1,29.0,29.8,-97.3,-209.2,-46.9,-35.2,200.7,-300.9,8.1,-46.7,11.7,-28.8,
03/31/2005,166.899994,55.299999,105.699997,0,0.0,-4.6,0.0,23.799999,0.0,-7.6,0.0,0.0,0.0,-13.4,0.0,7.7,,0.4,-88.300003,-88.300003,0,0,0.0,23.799999,6.6,-57.5,-95.900002,-48.299999,-35.099998,0.0,-20.5,7.0,0.0,1.0,13.5,
06/30/2005,143.6,67.1,101.8,0,0.0,31.5,0.0,-74.2,0.0,-7.5,0.0,0.0,0.0,78.7,0.0,-53.8,,4.2,-129.9,-129.9,0,0,0.0,0.0,6.2,-119.5,109.7,-47.3,41.0,533.7,-407.8,7.0,0.0,-16.9,133.8,
09/30/2005,497.4,168.6,109.1,0,0.0,-13.9,0.0,-0.4,0.0,-217.3,0.0,0.0,0.0,468.2,0.0,-16.9,,78.5,-123.2,-123.2,0,0,0.0,0.0,5.4,-39.3,-385.8,-50.7,-117.2,0.0,-228.4,6.7,0.0,3.8,72.3,
12/31/2005,179.0,82.7,110.7,0,0.0,-64.6,-5.1,-85.0,0.0,78.7,0.0,-76.4,10.3,64.7,0.0,63.0,,1.0,-125.7,-125.7,0,0,-2.1,10.0,-0.8,-117.6,-189.0,-45.1,-50.0,0.0,-102.8,12.5,-9.0,5.4,-127.6,
03/31/2006,-17.200001,57.200001,103.099998,0,0.0,31.6,0.0,-40.400002,0.0,293.5,0.0,0.0,0.0,-468.399994,0.0,6.2,,2.3,-120.199997,-120.199997,0,0,0.0,13.1,3.1,-101.699997,48.200001,-50.200001,376.200012,108.599998,-372.100006,7.4,-21.5,-0.2,-70.699997,
06/30/2006,-101.2,51.5,103.0,0,0.0,14.8,0.0,-49.2,0.0,-44.6,0.0,0.0,0.0,-130.1,0.0,-46.6,,0.9,-128.1,-128.1,0,0,0.0,0.0,14.5,-112.7,196.0,-49.3,243.5,108.4,-119.1,7.6,0.0,4.9,-17.9,
09/30/2006,100.0,104.3,109.3,0,0.0,66.0,0.0,54.7,0.0,-196.0,0.0,0.0,0.0,-66.2,0.0,27.9,,177.4,-108.0,-108.0,0,0,0.0,2.9,-4.4,67.9,-157.6,-51.0,-108.8,0.0,-10.8,7.6,0.0,5.4,10.3,
12/31/2006,221.0,36.5,97.8,0,0.0,131.2,-4.7,-37.2,0.0,172.2,0.0,-8.3,4.5,-183.5,0.0,12.5,,0.9,-118.3,-118.3,0,0,-0.6,8.2,27.2,-82.6,-132.8,-49.0,-317.7,297.5,-76.0,24.2,0.0,-11.8,5.6,
03/31/2007,257.600006,51.700001,93.099998,0,0.0,28.0,0.0,-4.0,0.0,89.699997,0.0,31.799999,0.0,-27.9,0.0,-4.8,,10.6,-127.0,-127.0,0,0,0.0,0.0,-3.6,-120.0,-104.699997,-50.299999,32.5,0.3,-88.099998,26.9,-18.200001,-7.8,32.900002,
06/30/2007,57.4,57.3,92.7,0,0.0,30.0,0.0,-59.9,0.0,-111.6,0.0,-31.8,0.0,85.6,0.0,-4.9,,0.0,-158.0,-158.0,0,0,0.0,0.0,5.4,-152.6,36.5,-50.4,-96.1,451.1,-276.1,11.1,0.0,-3.1,-58.7,
09/30/2007,147.5,167.7,87.6,0,0.0,54.9,0.0,412.7,-416.7,-163.4,0.0,0.0,0.0,-17.0,0.0,21.7,,0.0,-137.7,-137.7,0,0,0.0,1.2,17.3,-119.2,-25.3,-50.1,310.2,1.4,-306.6,6.9,0.0,12.9,3.0,
12/31/2007,332.8,57.8,92.5,0,0.0,-30.2,-2.5,-361.3,416.7,157.0,0.0,-3.8,-18.0,36.6,0.0,-12.0,,15.6,-200.7,-200.7,0,0,-1.0,0.0,-3.7,-189.8,-113.9,-52.4,-304.9,251.1,-184.1,182.7,0.0,-6.3,29.1,
03/31/2008,347.0,99.3,90.9,0,0.0,65.3,0.0,10.8,0.0,-24.4,0.0,21.4,0.0,-1.2,0.0,84.9,,50.6,-170.9,-170.9,0,0,0.0,0.0,-12.0,-132.3,46.4,-54.3,-102.1,400.1,-183.3,19.7,,-33.7,261.1,
06/30/2008,346.3,15.0,92.7,0,0.0,-64.1,0.0,58.1,0.0,-176.9,0.0,-79.2,0.0,234.0,0.0,266.7,,0.6,-194.9,-194.9,0,0,0.0,0.0,-34.0,-228.3,-142.8,-54.3,122.0,,-222.0,9.2,,2.3,-24.8,
09/30/2008,-224.5,118.9,99.3,0,-3.7,29.7,0.0,25.6,0.0,71.4,-72.1,57.8,-36.6,-76.2,0.0,-438.6,,0.3,-194.8,-194.8,0,0,0.0,0.0,17.3,-177.2,337.5,-54.6,421.2,0.0,-32.6,10.7,0.0,-7.2,-64.2,
12/31/2008,-55.8,67.0,94.1,0,-1.3,298.1,-4.0,-47.3,0.0,9.9,72.1,-46.0,20.6,-78.6,-257.0,-183.0,,4.5,-220.4,-220.4,0,0,-1.0,3.0,37.7,-176.2,388.9,-58.8,-415.1,749.9,-152.1,276.4,0.0,-11.4,156.9,
03/31/2009,126.0,45.0,96.0,0,0.0,39.0,0.0,-186.0,0.0,147.0,,28.0,-27.0,-119.0,96.0,7.0,,0.0,-180.0,-180.0,0,0,0.0,0.0,0.0,-180.0,250.0,-59.0,240.0,110.0,-58.0,15.0,0.0,2.0,196.0,
