Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Margins,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/31/1990,,,,,,27.896934,,27.896934,20.567021,20.567021,20.567021,,26.274978,42.0756,,
06/30/1990,,,,,,26.097282,,26.097282,19.07275,19.07275,19.07275,,26.916722,42.113198,,
09/30/1990,,,,,,0.103102,,0.103102,1.446158,1.446158,1.446158,,,581.019818,,
12/31/1990,,,,,,25.925578,,25.925578,18.302965,18.302965,18.302965,,29.401904,22.989808,,
03/31/1991,,10.648482,0.708014,3.303886,,23.800038,,23.800038,16.654948,16.654948,16.654948,,30.021338,45.820951,5.769246,
06/30/1991,,10.610496,0.701203,3.206112,,25.576548,21.233239,25.576548,18.115805,18.115804,18.115804,,29.170251,39.591064,6.409687,
09/30/1991,,14.050075,0.935316,4.222989,,25.284332,203.533076,25.284332,17.988359,17.988358,17.988358,,28.855708,40.92859,8.299577,
12/31/1991,,14.284023,0.969473,4.654107,,25.85906,25.495377,25.85906,17.939734,17.939732,17.939732,,30.624958,38.793834,8.742703,
03/31/1992,,15.375561,1.050701,5.115163,,25.984611,32.340681,25.984611,17.910029,17.91003,17.91003,,31.074478,33.280125,10.258555,
06/30/1992,,15.532953,1.074795,5.061376,,22.989155,18.082235,22.989155,15.693762,15.693762,15.693762,,31.734067,31.491304,10.641424,
09/30/1992,,15.708605,1.086177,4.484384,,24.973247,24.25196,24.973247,17.151682,17.151683,17.151683,,31.319776,33.802062,10.398772,
12/31/1992,,16.245465,1.127019,4.700672,,24.840042,22.442408,24.840042,17.388942,17.388943,17.388943,,29.996328,31.715219,11.09318,
03/31/1993,,17.48482,1.225568,5.008508,,32.127614,59.701576,32.127614,21.615751,21.615753,21.615753,,32.719089,25.491312,13.02771,
06/30/1993,,18.142623,1.290389,5.174776,,32.071737,149.102646,32.071737,21.641004,21.641004,21.641004,,32.52313,26.695954,13.299277,
09/30/1993,,18.747375,1.329901,4.699106,,32.090178,66.014468,32.090178,20.984711,20.984711,20.984711,,34.60706,30.605086,13.009725,
12/31/1993,,19.305824,1.399146,4.960777,,35.568404,105.200673,35.568404,21.777149,21.777149,21.777149,,38.773893,31.590326,13.207051,
03/31/1994,,19.512382,1.516504,5.599373,,38.548898,172.834898,38.548898,25.240904,25.240903,25.240903,,34.522372,31.136316,13.436945,
06/30/1994,,19.796955,1.533362,5.445437,,39.616478,,39.616478,26.5494,26.549402,26.549402,,32.983946,30.802189,13.69906,
09/30/1994,,19.073746,1.470025,4.840857,,35.225296,-16.507135,35.225296,23.20076,23.20076,23.20076,,34.136082,46.311402,10.240427,
12/31/1994,,17.730445,1.370994,4.489768,,34.062292,-41.49382,34.062292,22.630025,22.630025,22.630025,,33.562823,49.011354,9.040514,
03/31/1995,,15.955212,1.321834,4.465995,,36.244531,-56.338216,36.244531,23.435683,23.435683,23.435683,,35.340083,47.366119,8.397847,
06/30/1995,,14.95325,1.236443,4.005595,,38.583689,-57.149896,38.583689,24.240517,24.240518,24.240518,,37.174186,45.848597,8.097395,
09/30/1995,,16.04759,1.245624,3.762289,,41.062308,246.890634,41.062308,26.610895,26.610892,26.610892,,35.193865,41.610929,9.370038,
12/31/1995,,16.684768,1.28593,3.862161,,37.475429,123.54568,41.16571,27.170837,27.170837,27.170837,,33.996434,40.749897,9.885742,
03/31/1996,,17.398334,1.359134,4.195712,,37.523913,42.454088,37.523913,24.556715,24.556715,24.556715,,34.557157,44.445059,9.665634,
06/30/1996,,18.321493,1.406628,4.217899,,37.829716,34.790862,37.829716,25.141336,25.141336,25.141336,,33.540774,42.553358,10.525082,
09/30/1996,,19.482399,1.426969,4.110608,,37.763798,24.105069,37.763798,25.175216,25.175216,25.175216,,33.335054,45.45478,10.626718,
12/31/1996,,18.415305,1.363623,4.163476,,38.140498,40.568998,38.140498,25.757271,25.757271,25.757271,,32.467398,43.477983,10.408702,
03/31/1997,,18.446782,1.36426,4.3177,,36.400725,25.151151,36.400725,23.799964,23.799964,23.799964,,34.616785,42.847147,10.542862,
06/30/1997,,20.372029,1.51464,4.758325,,37.108334,32.307304,37.108334,24.270812,24.270812,24.270812,,34.594714,41.249717,11.968624,
09/30/1997,,16.312148,1.218614,3.903004,,37.128135,32.843208,22.644831,11.672021,11.672021,11.672021,,48.456136,88.732053,1.838044,
12/31/1997,,15.358658,1.145396,3.733531,,38.298287,39.484945,38.298287,26.043099,26.0431,26.0431,,31.999311,42.255294,8.868812,
03/31/1998,,15.550811,1.173498,3.752921,,37.439814,49.767695,37.439814,25.449995,25.449996,25.449996,,32.024249,42.963146,8.869694,
06/30/1998,,16.622216,1.260465,4.322887,,36.835568,32.959298,36.835568,25.03648,25.03648,25.03648,,32.031779,41.69366,9.691806,
09/30/1998,,17.348488,1.364786,4.824426,,35.536492,,35.536492,24.239669,24.239667,24.239667,,31.78936,47.722378,9.069377,
12/31/1998,,14.458771,1.096802,3.746158,,33.406379,,11.412086,8.373387,8.373388,8.373388,,26.627027,135.043903,-5.066917,
03/31/1999,,14.664906,1.11527,3.535498,,38.43657,58.150498,38.43657,26.14343,26.14343,26.14343,,31.982927,43.528145,8.281545,
06/30/1999,,15.024167,1.141191,3.871756,,41.028318,199.968951,41.028318,27.740313,27.740312,27.740312,,32.387399,40.041533,9.00826,
09/30/1999,,15.459742,1.20133,4.066081,,40.569145,143.348869,40.569145,27.490529,27.490529,27.490529,,32.237839,43.510091,8.733194,
12/31/1999,,19.4902,1.472356,5.125731,,35.310012,376.357769,35.310012,22.835118,30.658433,30.658433,,35.329622,53.527625,9.057559,
03/31/2000,,20.282661,1.508008,5.09836,,41.098298,,41.098298,28.43266,28.43266,28.43266,,30.817915,42.627168,11.636737,
06/30/2000,,19.135952,1.488123,5.05056,,38.614515,-69.109314,38.614515,27.985479,27.985479,27.985479,,27.526011,45.190533,10.488313,
09/30/2000,,16.528756,1.275942,4.226181,,32.87639,-144.104803,18.891198,14.133436,14.133436,14.133436,,25.185076,99.416188,0.096497,
12/31/2000,,14.442168,1.139712,3.969567,,29.486019,-222.848034,29.486019,20.961847,20.961847,20.961847,,28.909201,65.813435,4.937281,
03/31/2001,,12.727421,1.027762,3.555636,,25.8541,-1034.5633,25.8541,18.807366,18.807365,18.807365,,27.255772,73.761528,3.339481,
06/30/2001,,8.281652,0.696919,2.410054,,-2.273041,,-2.273041,0.631784,0.631784,0.631784,,,2112.536946,-166.671303,
09/30/2001,,8.067113,0.664724,2.412107,,13.406428,,13.406428,11.210989,11.210989,11.210989,,16.376011,94.613992,0.434495,
12/31/2001,,7.465614,0.625298,2.317908,,61.279308,528.897338,9.672834,16.905249,16.905249,16.905249,,,61.221039,2.895087,
03/31/2002,,,,,,13.799054,,32.831473,14.037174,14.037174,14.037174,,57.244764,42.92739,,
06/30/2002,,11.33413,1.029185,3.497548,,20.450362,103.114402,20.450362,15.22144,15.221439,15.221439,,25.568852,53.46865,5.273924,
09/30/2002,,13.48242,1.161802,4.012148,,19.667667,47.652625,24.943641,18.915062,18.915062,18.915062,,24.168799,43.982276,7.552545,
12/31/2002,,13.921277,1.171782,4.006024,,20.562794,,22.05933,16.935909,15.439373,15.439373,,23.225643,45.415109,7.598914,
