Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Depreciation & Amortization,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
04/29/1989,131.608994,,-78.028,,53.580994,,-53.584999,,,,,-0.004,-1.737,,1.666,,,,0.071,-1.741,0.654,-1.087,0.0,,,-1.087,0.0,-1.087,0.0,,-1.087,-1.087,,70.831251,-0.0128,-0.0128,,70.831251,-0.0128,-0.0128,-0.0128,
07/29/1989,133.029999,,-77.526001,,55.503998,,-53.584999,,,,,1.919,-1.885,,2.601,,,,-0.716,0.034,-0.01,0.024,0.0,,,0.024,0.0,0.024,0.0,,0.024,0.024,,71.004689,0.00032,0.00064,,71.004689,0.00032,0.00064,0.00064,
10/28/1989,135.882996,,-76.613998,,59.268997,,-58.373001,,,,,0.896,-3.025,,3.135,,,,-0.11,-2.129,0.79,-1.339,0.0,,,-1.339,0.0,-1.339,0.0,,-1.339,-1.339,,71.098435,-0.0192,-0.0192,,71.098435,-0.0192,-0.0192,-0.0192,
02/03/1990,208.158997,,-131.613998,,76.544998,,-67.899002,,,,,8.646,-19.325001,,2.632,,,,16.693001,-10.679001,6.127,-4.552,0.0,,,-4.552001,0.0,-4.552,0.0,,-4.552,-4.552,,71.173435,-0.064,-0.064,,71.173435,-0.064,-0.064,-0.064,
05/05/1990,140.020004,,-84.556,,55.464005,,-59.424999,,,,,-3.961,-2.133,,2.393,,,,-0.26,-6.094,2.373,-3.721,0.0,,,-3.721,0.0,-3.721,0.0,,-3.721,-3.721,,71.065623,-0.0512,-0.0512,,71.065623,-0.0512,-0.0512,-0.0512,
08/04/1990,159.063004,,-96.295998,,62.767006,,-59.098999,,,,,3.668,-2.397,,2.523,,,,-0.126,1.271,-0.467,0.804,0.0,,,0.804,0.0,0.804,0.0,,0.804,0.804,,71.09375,0.0128,0.0128,,71.09375,0.0128,0.0128,0.0128,
11/03/1990,166.774002,,-101.169998,,65.604004,,-62.141998,,,,,3.462,-2.696,,2.796,,,,-0.1,0.766,-0.298,0.468,0.0,,,0.468,0.0,0.468,0.0,,0.468,0.468,,71.345311,0.0064,0.0064,,71.345311,0.0064,0.0064,0.0064,
02/02/1991,213.445999,,-138.164001,,75.281998,,-63.212002,,,,,12.07,-1.382,,1.872,,,,-0.49,10.688,-3.694,6.994,0.0,,,6.994,0.0,6.994,0.0,,6.994,6.994,,71.3875,0.096,0.096,0.096,71.3875,0.096,0.096,0.096,
05/04/1991,157.807999,,-95.306999,,62.500999,,-62.298,,,,,0.203,-1.548,,1.552,,,,-0.004,-1.345,0.51,-0.835,0.0,,,-0.835,0.0,-0.835,0.0,,-0.835,-0.835,,71.412498,-0.0128,-0.0128,,71.412498,-0.0128,-0.0128,-0.0128,
08/03/1991,176.692001,,-107.428001,,69.264,,-64.583,,,,,4.681,-1.178,,1.566,,,,-0.388,3.503,-1.326,2.177,0.0,,,2.177,0.0,2.177,0.0,,2.177,2.177,,71.512496,0.032,0.032,,71.512496,0.032,0.032,0.032,
11/02/1991,186.231003,,-109.688004,,76.542999,,-71.759003,,,,,4.784,-1.823,,1.694,,,,0.129,2.961,-1.131,1.83,0.0,,,1.83,0.0,1.83,0.0,,1.83,1.83,,71.61094,0.0256,0.0256,,71.61094,0.0256,0.0256,0.0256,
02/01/1992,250.766006,,-147.059006,,103.707,,-75.064003,,,,,28.643,-1.347,,1.453,,,,-0.106,27.296,-10.37,16.926001,0.0,,,16.926,0.0,16.926001,0.0,,16.926001,16.926001,,71.715623,0.2368,0.2368,0.2368,71.715623,0.2368,0.2368,0.2368,
05/02/1992,192.031998,,-111.162003,,80.869995,,-74.394997,,,,,6.475,-1.0,,1.336,,,,-0.336,5.475,-2.107,3.368,0.0,,,3.368,0.0,3.368,0.0,,3.368,3.368,,74.45156,0.0448,0.0448,,74.45156,0.0448,0.0448,0.0448,
08/01/1992,203.169006,,-116.608002,,86.561005,,-77.251999,,,,,9.309,-0.973,,1.335,,,,-0.362,8.336,-3.201,5.135,0.0,,,5.135,0.0,5.135,0.0,,5.135,5.135,,74.298435,0.0704,0.0704,,74.298435,0.0704,0.0704,0.0704,
10/31/1992,228.677002,,-128.940994,,99.736008,,-89.990997,,,,,9.745,-1.372,,1.618,,,,-0.246,8.373,-3.217,5.156,0.0,,,5.156,0.0,5.156,0.0,,5.156,5.156,,74.348438,0.0704,0.0704,,74.348438,0.0704,0.0704,0.0704,
01/30/1993,305.402008,,-173.692993,,131.709015,,-92.856003,,,,,38.853001,-0.771,,1.408,,,,-0.637,38.082001,-14.631,23.451,0.0,,,23.451001,0.0,23.451,0.0,,23.451,23.451,,74.843753,0.3136,0.3136,0.3136,74.843753,0.3136,0.3136,0.3136,
05/01/1993,210.190002,,-120.836998,,89.353004,,-86.635002,,,,,2.718,-0.508,,1.353,,,,-0.845,2.21,-0.884,1.326,0.0,,,1.326,0.0,1.326,0.0,,1.326,1.326,,74.792188,0.0192,0.0192,,74.792188,0.0192,0.0192,0.0192,
07/31/1993,234.429993,,-131.171005,,103.258987,,-90.841003,,,,,12.418,-1.421,,1.509,,,,-0.088,10.997,-4.402,6.595,0.0,,,6.595,0.0,6.595,0.0,,6.595,6.595,,74.843752,0.0896,0.0896,,74.843752,0.0896,0.0896,0.0896,
10/30/1993,261.058014,,-145.998993,,115.059021,,-102.116997,,,,,12.942,-1.607,,1.713,,,,-0.106,11.335,-4.533,6.802,0.0,,,6.802,0.0,6.802,0.0,,6.802,6.802,,75.0,0.0896,0.0896,,75.0,0.0896,0.0896,0.0896,
