Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
03/31/2003,59.519001,49.507,4.608,1.87,,1.87,3.534,,,3.534,,2.294,-1.433,0.0,,,-1.433,,,0.0,0.0,0.0,,,,,3.727,1.9,0.0,0.0,,,,1.9,1.9,0.0,0.0,,63.713001,9.914,7.109,
06/30/2003,84.653,63.426998,4.537,2.154,,2.154,14.535,,,14.535,,-108.063004,-3.728,0.0,,,-3.728,,,0.0,0.0,0.0,,,,,-104.335004,3.034,0.0,0.0,,,,3.034,6.108,-3.074,0.0,,-20.375999,36.085999,7.109,
09/30/2003,93.832001,67.523003,4.28,2.775,,2.775,19.254,,,19.254,,-31.063,-1.761,0.0,,,-1.761,,,0.0,0.0,0.0,,,,,-29.302,-4.046,0.0,-4.916,,,,0.87,3.844,-2.974,0.0,,58.723,62.77,14.212,
12/31/2003,85.112,69.688004,14.319,12.04,,12.04,-10.935,,,-10.935,,-123.850998,-6.45,0.0,,,-6.45,,,0.0,0.0,0.0,,,,,-117.400998,3.242,0.0,0.0,,,,3.242,3.243,-0.001,0.0,,-35.497002,38.911999,0.0,
03/31/2004,127.149002,74.327003,7.196,0.0,,0.0,45.625999,5.296,,40.329999,,-25.257999,-0.722,0.0,,,-0.722,,,0.0,0.0,0.0,,,,,-24.535999,-83.787997,0.0,0.0,,,,-83.787997,0.898,-84.685997,0.0,,18.103001,,,
06/30/2004,118.188004,84.001999,7.849,0.0,,0.0,26.337,-5.841,,32.178,,-83.842003,-2.442,0.0,,,-2.442,,,0.0,0.0,0.0,,,,,-81.400003,-2.438,0.0,0.0,,,,-2.305,4.55,-6.855,-0.133,,31.908001,,,
09/30/2004,101.981,87.022,-2.124,0.0,,0.0,17.083,0.545,,16.538,,-4.847,-4.648,0.0,,,-4.648,,,0.0,0.0,0.0,,,,,-0.199,-1.623,0.0,0.0,,,,-1.623,3.438,-5.061,0.0,,95.511,,,
12/31/2004,106.588,91.766,9.224,12.311,,12.311,-6.713,-8.65,,1.937,,-94.863,-7.162,0.0,,,-7.162,,,0.0,0.0,0.0,,,,,-87.701,7.058,0.0,0.0,,,,7.058,7.298,-0.24,0.0,,18.783,,,
03/31/2005,217.264999,112.651001,15.84,,,,88.774002,,,88.774002,,-963.403015,-15.71,,,,-15.71,,,,,,,,,,-947.693015,646.96702,,642.64502,,,,4.322,4.322,,,,-99.170998,,,
06/30/2005,62.654999,129.496002,21.933001,,,,,,,,,176.141006,-9.837,0.0,,,-9.837,,,0.0,0.0,0.0,,,,,185.978006,-148.179994,0.0,-141.149994,,,,-7.03,7.356,-14.386,0.0,,90.615997,,,
09/30/2005,247.216,133.065,22.669,6.507,,6.507,84.975,,,84.975,,-136.843,-14.048,0.0,,,-14.048,,,0.0,0.0,0.0,,,,,-122.795,-111.402,0.0,-117.5,,,,6.098,8.097,-1.999,0.0,,-1.029,,,
12/31/2005,277.333,126.427,51.125,86.243,,86.243,13.538,,,13.538,,-296.961,-31.798,0.0,,,-31.798,,,0.0,0.0,0.0,,,,,-265.163,3.222,0.0,0.0,,,,3.731,4.387,-0.656,-0.509,,-16.406,,,
03/31/2006,490.573,120.981,26.716,12.556,,12.556,330.32,,,330.32,,-70.02,-26.76,0.0,,,-26.76,,,0.0,0.0,0.0,,,,,-43.26,-142.182,0.0,0.0,,,,-142.182,11.924,-154.106,0.0,,278.371,,,
06/30/2006,661.419,256.434,55.35,26.747,,26.747,322.888,,,322.888,,99.257,-40.12,,,,-40.12,,,,,,,,,,139.377,-248.318,,-10.0,,,,-238.318,30.316,-268.634,,,512.358,,,
09/30/2006,89.104,147.517,28.359,15.281,,15.281,-102.053,,,-102.053,,208.611,-7.558,0.0,,,-7.558,,,0.0,0.0,0.0,,,,,216.169,13.754,0.0,0.0,,,,13.754,13.816,-0.062,0.0,,311.469,,,
12/31/2006,315.948,156.093,84.755,-81.856,-14.908,-66.948,156.956,-67.203,,224.159,,-160.82,-24.895,0.0,,,-24.895,,,0.0,0.0,0.0,,,,,-135.925,0.235,0.0,0.0,,,,0.235,0.743,-0.508,0.0,,155.363,290.763,49.745,
03/31/2007,483.582,121.741,30.299,,,,,,,,,27.982,-3.029,0.0,,,-3.029,,,0.0,0.0,0.0,,,,,31.011,28.107,0.0,224.024,,,,-195.917,25.748,-221.665,0.0,,539.671,,,
06/30/2007,246.582,151.3,33.658,,,,,,,,,-332.863,-10.201,0.0,,,-10.201,,,0.0,0.0,0.0,,,,,-322.662,-139.093,0.0,-10.468,,,,-128.625,29.172,-157.797,0.0,,-225.374,,,
09/30/2007,123.1,168.716,36.068,,,,,,,,,-784.562,-17.85,0.0,,,-17.85,,,0.0,0.0,0.0,,,,,-766.712,701.665,0.0,679.861,,,,21.804,21.844,-0.04,0.0,,40.203,,,
12/31/2007,-273.254,184.337,106.673,0.0,-25.017,25.017,,-86.667,,86.667,,-453.207,-30.227,0.0,,,-30.227,,,0.0,0.0,0.0,,,,,-422.98,-53.34,0.0,-0.637,,,,-52.703,7.032,-59.735,0.0,,-779.801,,,
03/31/2008,182.182,125.029,38.787,,,,,,,,,-52.121,-8.154,0.0,,,-8.154,,,0.0,0.0,0.0,,,,,-43.967,-162.712,0.0,0.0,,,,-162.712,8.321,-171.033,0.0,,-32.651,,,
06/30/2008,37.602,83.151,38.604,,,,,,,,,184.4,-24.197,0.0,,,-24.197,,,0.0,0.0,0.0,,,,,208.597,-240.793,0.0,-190.0,,,,-50.793,0.0,-50.793,0.0,,-18.791,,,
09/30/2008,361.902,85.474,37.128,,,,,,,,,-97.015,-16.2,0.0,,,-16.2,,,0.0,0.0,0.0,,,,,-80.815,-100.608,0.0,0.0,,,,-100.608,0.502,-101.11,0.0,,164.279,,,
12/31/2008,45.668,88.241,35.707,-1.603,,-1.603,-76.677,1.563,,-78.24,,-414.06,-20.819,0.0,,,-20.819,,,,,,,,,,-393.241,433.134,0.0,434.537,,,,-1.403,0.36,-1.763,0.0,,64.742,,,
03/31/2009,358.229,44.168,35.653,-31.214,,-31.214,309.622,9.95,0.0,299.672,0.0,103.65,-12.549,0.0,0.0,0.0,-12.549,-12.549,0.0,0.0,0.0,0.0,9.719,0.0,9.719,0.0,106.48,0.099,0.0,0.0,0.0,0.0,0.0,0.099,0.184,-0.085,0.0,0.0,461.978,,,
06/30/2009,47.976,18.424,35.935,46.663,,46.663,-53.046,3.394,0.0,-56.44,0.0,98.94,-10.624,0.0,0.0,0.0,-10.624,-10.624,0.0,0.0,0.0,0.0,0.366,0.0,0.366,0.0,109.198,-92.229,0.0,-87.02,0.0,0.0,-87.02,-1.348,0.295,-1.643,-3.861,0.0,54.687,,,
09/30/2009,310.265,70.629,40.982,22.696,,22.696,175.958,-1.868,0.0,177.826,,-227.542,-11.622,0.0,0.0,0.0,-11.622,-11.622,0.0,0.0,0.0,0.0,115.549,105.352,10.197,0.0,-331.469,-103.028,0.0,-97.91,,,-97.91,-8.979,1.038,-10.017,3.861,0.0,-20.305,,,
12/31/2009,93.0,109.08,39.245,-36.561,,-36.561,-18.764,0.782,0.0,-19.546,0.0,-235.553,-25.528,0.0,0.0,0.0,-25.528,-25.528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-210.025,-130.74,0.0,-110.0,0.0,0.0,-110.0,-20.74,0.311,-21.051,0.0,0.0,-273.293,,,
03/31/2010,-186.923,97.325,35.519,10.515,,10.515,-330.282,3.599,0.0,-333.881,0.0,138.774,-12.481,0.0,0.0,0.0,-12.481,-12.481,0.0,0.0,0.0,0.0,-66.894,0.0,-66.894,0.0,218.149,-0.162,0.0,0.0,0.0,0.0,0.0,-0.162,1.117,-1.279,0.0,0.0,-48.311,,,
06/30/2010,120.895,1.021,33.985,4.746,,4.746,81.143,-6.514,0.0,87.657,0.0,5.627,-10.439,0.0,0.0,0.0,-10.439,-10.439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.066,-1.351,0.0,0.0,0.0,0.0,0.0,-1.351,0.998,-2.349,0.0,0.0,125.171,,,
09/30/2010,287.273,189.944,34.838,-386.564,,-386.564,449.055,-9.726,0.0,458.781,0.0,4.458,-18.46,0.0,0.0,0.0,-18.46,-18.46,0.0,0.0,0.0,0.0,-3.903,0.0,-3.903,0.0,26.821,-0.558,0.0,0.0,,,0.0,-0.558,0.309,-0.867,0.0,0.0,291.173,,,
12/31/2010,51.007,150.326,36.343,-125.967,,-125.967,-9.695,10.252,0.0,-19.947,0.0,0.802,-21.877,0.0,0.0,0.0,-21.877,-21.877,0.0,0.0,0.0,0.0,-31.559,0.0,-31.559,0.0,54.238,15.592,0.0,0.0,,0.0,0.0,15.592,15.985,-0.393,0.0,0.0,67.401,,,
03/31/2011,28.614,110.233,35.816,8.227,0.0,8.227,-125.662,1.693,0.0,-127.355,0.0,-482.978,-19.658,0.0,0.0,0.0,-19.658,-19.658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-463.32,-41.093,0.0,0.0,0.0,0.0,0.0,-41.093,10.691,-51.784,0.0,0.0,-495.457,,,
06/30/2011,157.892,224.495,33.379,128.361,,128.361,-228.343,11.011,0.0,-239.354,0.0,-60.258,-15.337,0.0,0.0,0.0,-15.337,-15.337,0.0,0.0,0.0,0.0,-4.0,0.0,-4.0,0.0,-40.921,189.451,0.0,210.276,,590.305,-380.029,-20.825,34.215,-55.04,0.0,0.0,287.085,,,
09/30/2011,484.234,122.681,32.996,-176.795,,-176.795,505.352,7.126,0.0,498.226,0.0,-45.342,-18.9,0.0,0.0,0.0,-18.9,-18.9,0.0,0.0,0.0,0.0,-0.116,0.0,-0.116,0.0,-26.326,-98.185,0.0,589.867,0.0,589.867,0.0,-97.747,5.034,-102.781,-590.305,0.0,340.707,,,
12/31/2011,-269.581,85.696,34.674,-374.897,,-374.897,-15.054,-12.543,0.0,-2.511,0.0,-13.428,-8.19,0.0,0.0,0.0,-8.19,-8.19,0.0,0.0,0.0,0.0,-3.5,0.0,-3.5,0.0,-1.738,-124.311,0.0,0.0,,0.0,0.0,-124.311,2.303,-126.614,0.0,0.0,-407.32,,,
03/31/2012,420.515,170.719,36.303,-73.432,50.531,-123.963,286.925,39.538,0.0,247.387,0.0,-44.34,-23.517,0.0,0.0,0.0,-23.517,-23.517,0.0,0.0,0.0,0.0,-46.98,0.0,-46.98,0.0,26.157,-210.195,0.0,-233.903,0.0,0.0,-233.903,23.708,28.272,-4.564,0.0,0.0,165.98,,,
06/30/2012,61.024,91.743,43.72,8.229,0.0,8.229,-82.668,7.411,0.0,-90.079,0.0,2.742,-17.612,0.0,0.0,0.0,-17.612,-17.612,0.0,0.0,0.0,0.0,-1.5,0.0,-1.5,0.0,21.854,-292.778,-17.746,0.0,,,0.0,-275.032,30.128,-305.16,0.0,0.0,-229.012,,,
09/30/2012,-260.289,105.26,36.318,6.535,0.0,6.535,-408.402,-42.315,0.0,-366.087,0.0,10.293,-19.946,0.0,0.0,0.0,-19.946,-19.946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.239,-3.897,-17.048,0.0,,,,13.151,14.642,-1.491,0.0,0.0,-253.893,,,
12/31/2012,249.394,119.341,36.518,54.849,27.896,26.953,38.686,17.874,0.0,20.812,0.0,-93.643,-27.989,0.0,0.0,0.0,-27.989,-27.989,0.0,0.0,0.0,0.0,-6.465,0.0,-6.465,0.0,-59.189,-18.667,-16.736,0.0,,,,-1.931,26.839,-28.77,0.0,0.0,137.084,,,
03/31/2013,222.225,135.369,37.631,5.972,,5.972,43.253,11.268,0.0,31.985,0.0,-77.192,-15.871,0.0,0.0,0.0,-15.871,-15.871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-61.321,-12.517,-16.815,0.0,0.0,0.0,0.0,4.298,4.962,-0.664,0.0,0.0,132.516,,,
