Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Enterprise Value,Total Capital,Total Debt/Total Capital,Total Debt/EV,EV/Sales,EV/EBITDA,EV/EBIT,EV/Cash Flow to Firm,EV/Free Cash Flow to Firm,Diluted Market Cap,Diluted Enterprise Value,EV per Share,Trailing 12 Month Values for Ratios,Source: Bloomberg
03/31/1998,299.925498,-5.176,0.0,0.0,9.36,304.109498,118.776,7.88038,0.030778,,,,,,157.740545,161.924545,13.923751,,
06/30/1998,292.854061,-1.778,0.0,0.0,37.057983,328.134044,165.813983,22.34913,0.112936,,,,,,276.374679,311.654663,10.970713,,
09/30/1998,266.196246,-2.584,0.0,0.0,110.906997,374.519243,267.855999,41.405456,0.296132,,,,,,250.276188,358.599185,11.548542,,
12/31/1998,483.233814,-3.246,0.0,0.0,113.987997,593.975811,285.490997,39.927002,0.191907,1.929878,14.041649,18.751012,55.337405,-53.332182,557.342856,668.084852,27.118468,,
03/31/1999,750.991294,-5.257,0.0,0.0,138.175997,883.910291,467.945991,29.528193,0.156324,2.148469,16.041347,22.053099,123.323781,-41.229843,766.660811,899.579808,20.307173,,
06/30/1999,1399.551972,-4.192,0.0,0.0,235.010007,1630.36998,626.566011,37.507621,0.144145,3.018142,21.108392,28.586933,111.233911,-62.924673,1516.855957,1747.673965,35.028952,,
09/30/1999,1069.004484,-12.687,0.0,0.0,153.237007,1209.554491,861.981029,17.777306,0.126689,1.707829,10.831896,14.363379,20.472895,-12836.908489,1118.564996,1259.115002,22.728723,,
12/31/1999,1547.571788,-10.775,0.0,0.0,206.322,1743.118788,963.247,21.419428,0.118364,1.883121,11.002454,14.141001,32.112078,-254.780188,1322.6085,1518.1555,31.819479,,
03/31/2000,3504.329318,-2.21,0.0,0.0,255.838004,3757.957322,1073.245994,23.837779,0.068079,3.320889,19.313869,24.66612,61.360905,-283.780342,2936.000661,3189.628665,65.99333,,
06/30/2000,3534.615269,-2.373,0.0,0.0,260.711004,3792.953274,1208.392019,21.575035,0.068736,2.786238,15.989382,20.024778,52.78283,-492.374367,4152.280121,4410.618125,59.442295,,
