Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/31/1990,3209.084961,75.225998,75.225998,0.0,155.003998,,,1694.11499,,,,,100.019997,,,,2024.36499,799.247009,1324.18103,-524.934021,0.0,,385.472992,,,,385.472992,1184.720001,,580.797974,580.797974,,,,179.130005,,,,,,285.028076,,,285.028076,1044.956055,396.536011,,,,,65.577003,,,,65.577003,462.113014,1507.069069,10.227,132.936005,,,-357.492004,,1811.434998,1597.105998,104.910004,1702.016002,3209.085071,
06/30/1990,3167.693115,99.237999,99.237999,0.0,124.531998,,,1655.699951,,,,,100.033997,,,,1979.504028,806.54303,1350.485962,-543.942993,0.0,,381.645996,,,,381.645996,1188.189026,,492.932007,492.932007,,,,171.649002,,,,,,325.38298,,,325.38298,989.963989,395.372986,,,,,65.492996,,,,65.492996,460.865982,1450.829971,10.227,135.779007,,,-357.492004,,1853.16095,1641.674953,75.188004,1716.862956,3167.692927,
09/29/1990,4078.10498,99.976997,99.976997,0.0,212.014008,,,2128.360107,,,,,182.789993,,,,2623.141113,911.846985,1540.324951,-628.478027,0.0,,543.117004,,,,543.117004,1454.963989,,693.919006,693.919006,,,,763.146973,,,,,,392.352966,,,392.352966,1849.418945,406.662994,,,,,65.380997,,,,65.380997,472.043991,2321.462936,10.001,137.865005,,,-357.283997,,1880.855042,1671.437051,85.205002,1756.642053,4078.104989,
12/31/1990,3662.156982,111.093002,111.093002,0.0,110.563004,,,1656.240967,,,,,235.337997,,,,2113.235107,990.153015,1620.998047,-630.844971,0.0,,558.768982,,,,558.768982,1548.921997,,628.226013,628.226013,,,,5.46,,,,,,568.572044,,,568.572044,1202.258057,427.960999,,,,,73.093002,,,,73.093002,501.054001,1703.312058,11.392,139.563995,,,-360.75,,2063.390991,1853.596986,105.248001,1958.844987,3662.157045,
03/30/1991,4012.003906,135.175995,135.175995,0.0,228.102997,,,1915.55603,,,,,200.919998,,,,2479.754883,990.185974,1597.588989,-607.403015,0.0,,542.062988,,,,542.062988,1532.248962,,670.075012,670.075012,,,,466.257996,,,,,,455.429932,,,455.429932,1591.762939,424.234009,,,,,67.030998,,,,67.030998,491.265007,2083.027946,11.194,144.276001,,,-360.75,,2023.947021,1818.667023,110.308998,1928.976021,4012.003967,
06/30/1991,3982.417969,154.481003,154.481003,0.0,177.108002,,,1885.012939,,,,,205.625,,,,2422.227051,1011.427979,1643.860962,-632.432983,0.0,,548.763,,,,548.763,1560.190979,,667.299988,667.299988,,,,457.93399,,,,,,440.52298,,,440.52298,1565.756958,422.445007,,,,,73.671997,,,,73.671997,496.117004,2061.873962,10.955,149.408005,,,-360.531006,,2046.045044,1845.877043,74.667,1920.544043,3982.418005,
09/28/1991,4229.294922,77.443001,77.443001,0.0,246.003998,,,2146.200928,,,,,178.660004,,,,2648.308105,1026.175049,1685.328003,-659.153015,0.0,,554.812012,,,,554.812012,1580.987061,,809.340027,809.340027,,,,516.895996,,,,,,457.462952,,,457.462952,1783.698975,421.197998,,,,,73.599998,,,,73.599998,494.797997,2278.496971,10.537,149.940002,,,-360.171997,,2065.041992,1865.346997,85.450996,1950.797994,4229.294965,
12/31/1991,4085.235107,78.674004,78.674004,0.0,130.572998,,,1875.209961,,,,,285.536011,,,,2369.99292,1113.296997,1841.694946,-728.39801,0.0,,601.945007,,,,601.945007,1715.242004,,683.630005,683.630005,,,,58.532001,,,,,,588.065045,,,588.065045,1330.227051,418.325989,,,,,139.772003,,,,139.772003,558.097992,1888.325043,14.473,147.240997,,,-315.81601,,2245.700043,2091.59803,105.311996,2196.910026,4085.235069,
03/28/1992,4385.437988,139.218002,139.218002,0.0,220.481003,,,2141.881104,,,,,192.376007,,,,2693.956055,1108.464966,1701.119019,-592.653992,0.0,,583.017029,,,,583.017029,1691.481995,,677.898987,677.898987,,,,568.494995,,,,,,451.47406,,,451.47406,1697.868042,414.346985,,,,,143.085999,,,,143.085999,557.432983,2255.301025,14.456,150.615005,,,-315.809998,,2170.941956,2020.202964,109.933998,2130.136962,4385.437987,
07/01/1992,4333.280762,112.382004,112.382004,0.0,230.809998,,,2062.343994,,,,,206.529007,,,,2612.064941,1123.156982,1748.993042,-625.835999,0.0,,598.059021,,,,598.059021,1721.216003,,606.432983,606.432983,,,,586.517029,,,,,,452.079041,,,452.079041,1645.029053,411.837006,,,,,149.496002,,,,149.496002,561.333008,2206.362061,13.443,153.031006,,,-314.882996,,2209.409973,2061.000983,65.917999,2126.918983,4333.281043,
09/27/1992,4625.37793,102.334999,102.334999,0.0,269.779999,,,2293.900879,,,,,190.455994,,,,2856.471924,1164.551025,1805.258057,-640.70697,0.0,,604.35498,,,,604.35498,1768.906006,,669.807983,669.807983,,,,674.5,,,,,,562.31897,,,562.31897,1906.626953,408.678009,,,,,151.121002,,,,151.121002,559.799011,2466.425964,13.447,155.809006,,,-314.976013,,2226.003967,2080.283959,78.667999,2158.951959,4625.377923,
12/31/1992,4214.062012,145.138,145.138,0.0,170.688995,,,1806.550049,,,,,319.295013,,,,2441.672119,1225.03894,1870.063965,-645.025024,0.0,,547.351013,,,,547.351013,1772.389953,,676.518982,676.518982,,,,8.161,,,,,,696.238963,,,696.238963,1380.918945,397.882996,,,,,257.088989,,,,257.088989,654.971985,2035.89093,18.042999,164.451996,,,-313.432007,,2208.875,2077.937988,100.233002,2178.17099,4214.06192,
03/27/1993,4279.84082,85.866997,85.866997,0.0,222.809006,,,1981.251953,,,,,211.613007,,,,2501.541016,1235.862061,1870.362061,-634.5,0.0,,542.437988,,,,542.437988,1778.300049,,583.411987,583.411987,,,,407.856995,,,,,,529.661072,,,529.661072,1520.930054,396.145996,,,,,243.182999,,,,243.182999,639.328995,2160.259048,18.040001,165.973007,,,-313.432007,,2147.302979,2017.88398,101.697998,2119.581978,4279.841026,
06/30/1993,4186.178223,74.728996,74.728996,0.0,248.087997,,,1898.379028,,,,,194.356995,,,,2415.552979,1218.251953,1836.339966,-618.088013,0.0,,552.372986,,,,552.372986,1770.624939,,522.937988,522.937988,,,,463.937012,,,,,,453.578979,,,453.578979,1440.453979,398.973999,,,,,227.279999,,,,227.279999,626.253998,2066.707977,16.121,150.962006,,,-292.696014,,2182.149994,2056.536985,62.932999,2119.469984,4186.177961,
09/30/1993,4540.944824,91.667999,91.667999,0.0,275.463989,,,2174.165039,,,,,177.391006,,,,2718.687988,1268.036011,1907.682983,-639.646973,0.0,,554.221008,,,,554.221008,1822.257019,,699.885986,699.885986,,,,608.0,,,,,,473.973999,,,473.973999,1781.859985,395.09201,,,,,230.464005,,,,230.464005,625.556015,2407.416,16.121,152.158997,,,-292.696014,,2183.658051,2059.242033,74.287003,2133.529036,4540.945036,
12/31/1993,4272.399902,80.971001,80.971001,0.0,243.998001,,,1858.771973,,,,,214.649002,,,,2398.389893,1302.199951,1886.16394,-583.963989,0.0,,571.809998,,,,571.809998,1874.009949,,567.130981,567.130981,,,,90.0,,,,,,670.966065,,,670.966065,1328.097046,341.763,,,,,260.506012,,,,260.506012,602.269012,1930.366058,20.106001,153.401001,,,-289.653015,,2364.32196,2248.175947,93.858002,2342.033949,4272.400007,
04/04/1994,4466.670898,113.238998,113.238998,0.0,236.804993,,,2052.568115,,,,,198.335999,,,,2600.947998,1301.405029,1920.991943,-619.586975,0.0,,564.317993,,,,564.317993,1865.723022,,631.08197,631.08197,,,,494.0,,,,,,437.61908,,,437.61908,1562.70105,341.707001,,,,,258.157013,,,,258.157013,599.864014,2162.565063,20.106001,153.647995,,,-289.652008,,2321.678009,2205.779997,98.325996,2304.105993,4466.671057,
06/30/1994,4477.116211,70.851997,70.851997,0.0,217.819,,,2094.840088,,,,,190.580002,,,,2574.091064,1345.51001,1978.85498,-633.344971,0.0,,557.515015,,,,557.515015,1903.025024,,626.080994,626.080994,,,,529.099976,,,,,,434.817078,,,434.817078,1589.998047,341.661011,,,,,255.774002,,,,255.774002,597.435013,2187.43306,17.139,157.009003,,,-286.931,,2327.04306,2214.260063,75.422997,2289.68306,4477.116119,
10/01/1994,4931.186035,82.886002,82.886002,0.0,253.576996,,,2414.481934,,,,,193.548996,,,,2944.493896,1429.978027,2135.423096,-705.445007,0.0,,556.713989,,,,556.713989,1986.692017,,780.630005,780.630005,,,,749.932007,,,,,,491.587036,,,491.587036,2022.149048,341.588989,,,,,252.557007,,,,252.557007,594.145996,2616.295044,15.267,157.673996,,,-285.214996,,2338.766998,2226.492998,88.398003,2314.891001,4931.186045,
12/31/1994,4735.48877,117.035004,117.035004,0.0,229.832993,,,2138.24292,,,,,165.388,,,,2650.499023,1514.906006,2189.633057,-674.72699,0.0,,570.083984,,,,570.083984,2084.98999,,660.690979,660.690979,,,,200.0,,,,,,782.050964,,,782.050964,1642.741943,331.339996,,,,,269.828003,,,,269.828003,601.167999,2243.909942,14.182,159.576004,,,-283.785004,,2492.962006,2382.935006,108.643997,2491.579003,4735.488945,
04/01/1995,4913.168945,88.254997,88.254997,0.0,222.235001,,,2341.560059,,,,,172.029007,,,,2824.079102,1531.860962,2274.570068,-742.708984,0.0,,557.229004,,,,557.229004,2089.089966,,721.594971,721.594971,,,,760.200012,,,,,,461.611023,,,461.611023,1943.406006,331.279999,,,,,232.878998,,,,232.878998,564.158997,2507.565003,20.176001,159.850006,,,-309.171997,,2423.981079,2294.835089,110.768997,2405.604086,4913.169089,
07/01/1995,4851.450195,82.664001,82.664001,0.0,192.621994,,,2284.788086,,,,,170.216003,,,,2730.290039,1565.994019,2331.499023,-765.505005,0.0,,555.166016,,,,555.166016,2121.160035,,672.953979,672.953979,,,,805.0,,,,,,451.959961,,,451.959961,1929.91394,331.229004,,,,,225.214996,,,,225.214996,556.444,2486.35794,18.061001,162.927002,,,-307.231995,,2417.449036,2291.205044,73.887001,2365.092045,4851.449985,
09/30/1995,5254.778809,80.061996,80.061996,0.0,232.623001,,,2584.228027,,,,,170.419006,,,,3067.332031,1634.139038,2449.256104,-815.117004,0.0,,553.307983,,,,553.307983,2187.447021,,875.390991,875.390991,,,,940.0,,,,,,551.83606,,,551.83606,2367.227051,332.056,,,,,224.391998,,,,224.391998,556.447998,2923.675049,16.658001,166.354004,,,-305.945007,,2374.185974,2251.252972,79.850998,2331.10397,5254.779019,
12/31/1995,3961.562012,304.582993,129.582993,175.0,296.393005,,,1672.957031,,,,,285.994995,,,,2559.927979,1114.404053,1707.927002,-593.52301,0.0,,287.230011,,,,287.230011,1401.634064,,690.651001,690.651001,,,,52.0,,,,,,1055.036987,,,1055.036987,1797.687988,327.697998,,,,,193.253006,,,,193.253006,520.951004,2318.638992,1.33,166.526993,,,-304.591003,,1685.826965,1549.092955,93.830002,1642.922957,3961.561949,
03/30/1996,4050.542969,298.916,90.009003,208.906998,291.09201,,,1799.407959,,,,,255.589996,,,,2645.006104,1115.472046,1712.444946,-596.973022,0.0,,290.065002,,,,290.065002,1405.537048,,603.830017,603.830017,,,,500.0,,,,,,789.324036,,,789.324036,1893.154053,327.5,,,,,162.781006,,,,162.781006,490.281006,2383.435059,18.605,167.076004,,,-297.256012,,1684.601959,1573.026951,94.081001,1667.107952,4050.543011,
06/29/1996,3403.896973,184.059997,82.254997,101.805,189.878998,,,1434.343994,,,,,285.615997,,,,2093.898926,891.879028,1341.453979,-449.575012,0.0,,418.118988,,,,418.118988,1309.998016,,467.822998,467.822998,,,,91.900002,,,,,,823.327049,,,823.327049,1383.050049,321.434998,,,,,146.373001,,,,146.373001,467.807999,1850.858048,1.33,176.044998,,,-287.756012,,1621.700958,1511.319944,41.719002,1553.038946,3403.896994,
09/28/1996,3495.043945,133.954002,89.513,44.441002,309.19101,,,1569.706055,,,,,253.432999,,,,2266.283936,909.351013,1321.659058,-412.308014,0.0,,319.408997,,,,319.408997,1228.76001,,569.103027,569.103027,,,,4.0,,,,,,852.531983,,,852.531983,1425.63501,321.264008,,,,,138.869995,,,,138.869995,460.134003,1885.769013,1.33,188.654007,,,-282.878998,,1652.633026,1559.738035,49.536999,1609.275034,3495.044047,
12/31/1996,5693.700195,653.199982,471.799988,181.399994,350.700012,,,2328.199951,,,2328.199951,,196.800003,,,,3528.899902,965.5,1471.599976,-506.100006,0.0,,1199.300049,,,,1199.300049,2164.800049,,1046.300049,1046.300049,,,,0.0,,,,,,1076.5,,,1076.5,2122.800049,1184.300049,,,,,190.199997,,,,190.199997,1374.500046,3497.300095,6.5,877.599976,,,-273.100006,,1585.400055,2196.400025,0.0,2196.400025,5693.70012,
03/29/1997,2758.600098,514.100006,334.600006,179.5,163.800003,,,1053.800049,,,,,169.899994,,,,1901.599976,605.900024,,,0.0,,251.100006,,,,251.100006,857.00003,,421.5,421.5,,,,0.0,,,,,,623.199951,,,623.199951,1044.699951,294.0,,,,,107.400002,,,,107.400002,401.400002,1446.099953,296.299988,221.199997,,,-271.200012,,1066.200012,1312.499985,0.0,1312.499985,2758.599938,
06/28/1997,5310.899902,79.000002,74.900002,4.1,379.5,,,2346.800049,,,,,374.899994,,,,3180.199951,1022.599976,1619.199951,-596.599976,0.0,,1108.099976,,,,1108.099976,2130.699952,,918.200012,918.200012,,,,0.0,,,,,,1435.799988,,,1435.799988,2354.0,591.700012,,,,,218.5,,,,218.5,810.200012,3164.200012,286.299988,985.0,,,-262.5,,1137.900024,2146.700012,0.0,2146.700012,5310.900024,
09/27/1997,5357.399902,151.899994,151.899994,0.0,346.799988,,,2499.800049,,,,,328.799988,,,,3327.300049,955.700012,1562.800049,-607.099976,0.0,,1074.400024,,,,1074.400024,2030.100036,,1167.199951,1167.199951,,,,0.0,,,,,,1449.0,,,1449.0,2616.199951,313.200012,,,,,191.899994,,,,191.899994,505.100006,3121.299957,285.799988,1032.099976,,,-262.0,,1180.200012,2236.099976,0.0,2236.099976,5357.399933,
12/31/1997,5978.899902,192.5,192.5,0.0,452.399994,,,2882.399902,,,,,364.799988,,,,3892.100098,1072.300049,1696.099976,-623.799988,0.0,,1014.5,,,,1014.5,2086.800049,,1233.699951,1233.699951,,,,508.299988,,,,,,1168.600159,,,1168.600159,2910.600098,290.399994,,,,,163.300003,,,,163.300003,453.699997,3364.300095,284.600006,1157.900024,,,-262.899994,,1434.99997,2614.600006,0.0,2614.600006,5978.900101,
03/28/1998,5794.600098,112.199997,112.199997,0.0,436.0,,,2973.100098,,,2973.100098,0.0,289.399994,,,,3810.699951,983.0,1573.099976,-590.099976,0.0,,1000.900024,706.5,,,294.400024,1983.900024,,1171.59375,1171.59375,,,,663.099976,,,,,,1045.206176,,,1045.206176,2879.899902,272.600006,,,,,162.0,,,,162.0,434.600006,3314.499908,7.9,1097.300049,,,-262.600006,,1637.50003,2480.100073,0.0,2480.100073,5794.599981,
06/27/1998,6062.600098,62.0,62.0,0.0,499.299988,,,2938.0,0.0,0.0,2938.0,0.0,349.600006,,,,3848.899902,1171.900024,1859.199951,-687.299988,0.0,,1041.800049,712.299988,,,329.500061,2213.700073,,865.700012,865.700012,,,,673.900024,,,,,,1202.399964,,,1202.399964,2742.0,288.399994,,,,,175.399994,,,,175.399994,463.799988,3205.799988,281.700012,1295.900024,,,-260.399994,,1539.599945,2856.799987,0.0,2856.799987,6062.599975,
09/26/1998,6510.0,125.400002,125.400002,0.0,566.700012,,,3147.600098,0.0,0.0,3147.600098,0.0,317.899994,,,,4157.600098,1267.800049,1989.400024,-721.599976,0.0,,1084.599976,725.400024,,,359.199952,2352.400025,,1168.199951,1168.199951,,,,701.200012,,,,,,1225.999939,,,1225.999939,3095.399902,288.200012,,,,,154.100006,,,,154.100006,442.300018,3537.69992,280.898438,1332.599976,,,-260.799988,,1619.600037,2972.298463,0.0,2972.298463,6509.998383,
12/31/1998,6686.200195,180.800003,180.800003,0.0,650.299988,,,3190.199951,0.0,0.0,3190.199951,,327.899994,,,,4349.200195,1351.199951,2039.800049,-688.599976,0.0,,985.799988,724.599976,,,261.200012,2336.999939,,1286.300049,1286.300049,,,,785.700012,,,,,,1061.299988,,,1061.299988,3133.300049,275.700012,,,,,166.600006,,,,166.600006,442.300018,3575.600067,280.0,1340.400024,,,-260.200012,,1750.399963,3110.599975,0.0,3110.599975,6686.200042,
01/01/2000,7275.4,230.0,230.0,,699.3,699.3,,3445.5,,,,,233.2,,,,4608.0,1601.0,2404.6,-803.6,,,1066.4,706.9,706.9,0.0,359.5,2667.4,,1454.2,1454.2,,,,468.3,,,,,,967.4,,,967.4,2889.9,558.5,557.0,1.5,1.5,,145.8,,,,145.8,704.3,3594.2,276.0,1375.7,,,-258.5,2543.5,-255.5,3681.2,0.0,3681.2,7275.4,
04/01/2000,7691.0,236.600006,236.600006,0.0,702.5,,,3658.300049,0.0,0.0,3658.300049,0.0,259.5,,,,4856.899902,1678.900024,2523.399902,-844.5,0.0,,1155.199951,738.400024,738.400024,0.0,416.799927,2834.099975,,1284.099976,1284.099976,,,,940.099976,,,,,,1013.19995,,,1013.19995,3237.399902,558.200012,,,,,144.5,,,,144.5,702.700012,3940.099914,272.200012,1383.900024,,,-360.299988,,2455.100037,3750.900085,0.0,3750.900085,7690.999999,
07/01/2000,7676.5,182.5,182.5,0.0,759.099976,,,3500.100098,0.0,0.0,3500.100098,0.0,279.700012,,,,4721.399902,1778.300049,2665.100098,-886.799988,0.0,,1176.800049,741.299988,741.299988,0.0,435.500061,2955.100098,,1103.900024,1103.900024,,,,988.200012,,,,,,956.200013,,,956.200013,3048.300049,558.0,,,,,137.600006,,,,137.600006,695.600006,3743.900055,270.5,1445.300049,,,-402.299988,,2619.100037,3932.600098,0.0,3932.600098,7676.500153,
09/30/2000,8121.600098,214.899994,214.899994,0.0,795.200012,,,3778.699951,0.0,0.0,3778.699951,0.0,283.399994,,,,5072.200195,1786.900024,2629.199951,-842.299988,0.0,,1262.5,805.799988,805.799988,0.0,456.700012,3049.400024,,1450.400024,1450.400024,,,,919.599976,,,,,,982.399902,,,982.399902,3352.399902,557.799988,,,,,131.5,,,,131.5,689.299988,4041.69989,269.0,1460.599976,,,-405.100006,,2755.400055,4079.900025,0.0,4079.900025,8121.599915,
12/30/2000,7949.5,337.299988,337.299988,0.0,824.5,824.5,,3557.600098,0.0,0.0,3557.600098,0.0,217.199997,,,,4936.600098,1742.099976,2601.300049,-859.200012,0.0,,1270.800049,818.5,818.5,0.0,452.300049,3012.900025,,1351.5,1351.5,,,,611.200012,,,,,,1001.400086,,,1001.400086,2964.100098,536.799988,535.599988,1.2,1.2,,144.0,,,,144.0,680.799988,3644.900086,267.5,1497.900024,,,-404.899994,3184.699951,-240.600006,4304.599975,0.0,4304.599975,7949.500061,
03/31/2001,8374.8,299.8,299.8,,893.7,893.7,,3821.4,,,,,229.3,,,,5244.2,1802.3,,,,,1328.3,860.1,860.1,0.0,468.2,3130.6,,1230.8,1230.8,,,,571.2,,,,,,1052.2,,,1052.2,2854.2,836.6,,,,,145.8,,,,145.8,982.4,3836.6,265.3,4.1,,,-394.7,3383.9,1279.6,4538.2,,4538.2,8374.8,
06/30/2001,8571.7,273.8,273.8,,934.1,934.1,,3920.0,,,,,227.8,,,,5355.7,1886.5,,,,,1329.5,858.3,858.3,0.0,471.2,3216.0,,1423.7,1423.7,,,,501.1,,,,,,938.3,,,938.3,2863.1,836.4,,,,,145.2,,,,145.2,981.6,3844.7,263.6,4.1,,,-392.8,3559.2,1292.9,4727.0,,4727.0,8571.7,
09/29/2001,8945.5,406.6,406.6,,956.5,956.5,,4068.1,,,,,233.3,,,,5664.5,1952.5,,,,,1328.5,850.7,850.7,0.0,477.8,3281.0,,1550.7,1550.7,,,,625.0,,,,,,1074.6,,,1074.6,3250.3,836.2,,,,,146.0,,,,146.0,982.2,4232.5,262.8,4.1,,,-510.7,3660.4,1296.4,4713.0,,4713.0,8945.5,
