Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
12/31/1992,2050.729004,48.638,48.638,0.0,157.584,,,47.646999,,,,,110.453003,,,,364.321991,1450.328003,2661.905029,-1211.577026,0.0,236.078995,,,,,,236.078995,1686.406998,,142.035004,142.035004,,,,0.008,,,,,231.157985,,,231.157985,373.200989,637.073975,,,,371.462006,,,,371.462006,1008.535981,1381.73697,0.0,566.393005,,,-5.426,,108.024999,668.992004,0.0,668.992004,2050.728974,
03/31/1993,2054.677002,67.678001,67.678001,0.0,137.891006,,,43.018002,,,,,123.060997,,,,371.64801,1462.302002,2664.750977,-1202.448975,0.0,220.727005,,,,,,220.727005,1683.029007,,182.589005,182.589005,,,,0.0,,,,,148.860001,,,148.860001,331.449005,637.10498,,,,393.049011,,,,393.049011,1030.153992,1361.602997,0.0,565.554993,,,0.0,,127.518997,693.07399,0.0,693.07399,2054.676987,
06/30/1993,2297.125,80.335999,80.335999,0.0,127.584,,,42.679001,,,,,132.996002,,,,383.595001,1719.42395,2928.258057,-1208.833984,0.0,194.106003,,,,,,194.106003,1913.529953,,189.910995,189.910995,,,,5.889,,,,,170.21801,,,170.21801,366.018005,798.885986,,,,426.967987,,,,426.967987,1225.853973,1591.871979,0.0,567.450989,,,0.0,,137.802002,705.252991,0.0,705.252991,2297.124969,
09/30/1993,2358.281982,83.500999,83.500999,0.0,140.921997,,,37.248001,,,,,154.667007,,,,416.338013,1752.989014,2968.511963,-1215.522949,0.0,188.955002,,,,,,188.955002,1941.944016,,225.615997,225.615997,,,,6.184,,,,,182.674002,,,182.674002,414.473999,795.752014,,,,437.79599,,,,437.79599,1233.548004,1648.022003,0.0,567.508972,,,-3.146,,145.897007,710.259979,0.0,710.259979,2358.281982,
12/31/1993,2269.663086,0.0,0.0,0.0,133.436996,,,34.665001,,,,,135.910004,,,,304.011993,1765.485962,3024.279053,-1258.793091,0.0,200.164993,,,,,,200.164993,1965.650955,,125.944,125.944,,,,7.184,,,,,223.335989,,,223.335989,356.463989,795.78302,,,,409.868011,,,,409.868011,1205.651031,1562.11502,0.0,567.546997,,,-17.504999,,157.506006,707.548004,0.0,707.548004,2269.663024,
03/31/1994,2273.593018,31.233,31.233,0.0,121.668999,,,34.280998,,,,,132.850006,,,,320.03299,1754.650024,,,0.0,198.910004,,,,,,198.910004,1953.560028,,200.281998,200.281998,,,,13.295,,,,,142.725004,,,142.725004,356.302002,792.494995,,,,405.954987,,,,405.954987,1198.449982,1554.751984,0.0,567.546997,,,-15.821,,167.115006,718.841003,0.0,718.841003,2273.592987,
06/30/1994,2240.044922,24.138,24.138,0.0,108.921997,,,35.063,,,,,129.537003,,,,297.660004,1762.761963,,,0.0,179.623001,,,,,,179.623001,1942.384964,,187.837006,187.837006,,,,6.495,,,,,140.299006,,,140.299006,334.631012,792.526978,,,,386.683014,,,,386.683014,1179.209991,1513.841003,0.0,566.731995,,,-20.516001,,179.988001,726.203995,0.0,726.203995,2240.044998,
09/30/1994,2222.150879,14.519,14.519,0.0,105.489998,,,36.477001,,,,,103.051003,,,,259.536987,1789.985962,,,0.0,172.628006,,,,,,172.628006,1962.613968,,187.649994,187.649994,,,,36.810001,,,,,113.286007,,,113.286007,337.746002,779.065979,,,,376.989014,,,,376.989014,1156.054993,1493.800995,0.0,566.745972,,,-28.355,,189.959003,728.349976,0.0,728.349976,2222.15097,
12/31/1994,2331.770996,27.636,27.636,0.0,131.649994,,,34.666,,,,,105.207001,,,,299.158997,1865.896973,3078.374023,-1212.47705,0.0,166.714996,,,,,,166.714996,2032.611969,,117.574997,117.574997,,,,113.624001,,,,,220.855995,,,220.855995,452.054993,779.096985,,,,390.983002,,,,390.983002,1170.079987,1622.13498,0.0,566.757996,,,-59.68,,202.558006,709.636002,0.0,709.636002,2331.770982,
03/31/1995,2303.802979,37.633999,37.633999,0.0,97.232002,,,35.091,,,,,110.554001,,,,280.510986,1872.08606,3080.533936,-1208.447998,0.0,151.205994,,,,,,151.205994,2023.292053,,162.550003,162.550003,,,,175.070007,,,,,90.917984,,,90.917984,428.537994,775.461975,,,,394.285004,,,,394.285004,1169.746979,1598.284973,0.0,566.757996,,,-74.134003,,212.893997,705.51799,0.0,705.51799,2303.802963,
06/30/1995,2265.681885,13.836,13.836,0.0,93.738998,,,34.775002,,,,,98.980003,,,,241.330002,1882.362061,,,0.0,141.990005,,,,,,141.990005,2024.352066,,160.050995,160.050995,,,,151.371002,,,,,84.968994,,,84.968994,396.390991,775.494019,,,,402.365997,,,,402.365997,1177.860016,1574.251007,0.0,566.767029,,,-96.845001,,221.509003,691.43103,0.0,691.43103,2265.682037,
09/30/1995,2413.424072,24.534,24.534,0.0,167.716995,,,38.888,,,,,92.948997,,,,324.088013,1920.089966,,,0.0,169.246002,,,,,,169.246002,2089.335968,,235.664993,235.664993,,,,233.710999,,,,,70.621017,,,70.621017,539.997009,768.367004,,,,404.677002,,,,404.677002,1173.044006,1713.041016,0.0,566.767029,,,-94.953003,,228.569,700.383026,0.0,700.383026,2413.424042,
12/31/1995,2534.625,39.373001,39.373001,0.0,214.796005,,,37.108002,,,,,77.315002,,,,368.59201,2025.501953,3183.988037,-1158.486084,0.0,140.531006,,,,,,140.531006,2166.032959,,200.983994,200.983994,,,,278.959015,,,,,162.69902,,,162.69902,642.642029,771.892029,,,,407.936005,,,,407.936005,1179.828034,1822.470063,0.0,566.767029,,,-94.712997,,240.100997,712.155029,0.0,712.155029,2534.625092,
03/31/1996,2554.751953,41.083,41.083,0.0,302.410004,,,36.932999,,,,,43.672001,,,,424.097992,1929.620972,3143.26709,-1213.645996,0.0,201.033005,,,,,,201.033005,2130.653976,,382.108002,382.108002,,,,341.350006,,,,,112.515015,,,112.515015,835.973022,667.892029,,,,352.73999,,,,352.73999,1020.632019,1856.605042,0.0,567.513977,,,-60.841999,,191.474995,698.146973,0.0,698.146973,2554.752014,
06/30/1996,2763.961914,50.144001,50.144001,0.0,366.822998,,,35.298,,,,,42.715,,,,494.980011,1989.134033,,,0.0,279.847992,,,,,,279.847992,2268.982025,,426.100006,426.100006,,,,420.996002,,,,,173.242981,,,173.242981,1020.338989,669.539978,,,,346.165009,,,,346.165009,1015.704987,2036.043976,0.0,573.697998,,,-53.554001,,168.009003,688.153,39.764999,727.917999,2763.961975,
09/30/1996,2774.065918,52.355,52.355,0.0,317.346008,,,38.294998,,,,,85.896004,,,,493.891998,1991.042969,3226.218018,-1235.175049,0.0,289.131012,,,,,,289.131012,2280.173981,,385.747986,385.747986,,,,398.080994,,,,,199.049011,,,199.049011,982.877991,665.265991,,,,377.914001,,,,377.914001,1043.179993,2026.057983,0.0,596.84198,,,-48.237,,159.638,708.242981,39.764999,748.00798,2774.065964,
12/31/1996,8843.0,200.0,200.0,0.0,1273.0,,,87.0,,,,,536.0,,,,2096.0,5938.0,7145.0,-1207.0,0.0,809.0,,,,,,809.0,6747.0,,588.0,588.0,,,,841.0,,,,,1414.0,,,1414.0,2843.0,2215.0,,,,1812.0,,,,1812.0,4027.0,6870.0,0.0,1525.0,,,-45.0,,158.0,1638.0,335.0,1973.0,8843.0,
03/31/1997,8746.0,125.0,125.0,0.0,1058.0,,,74.0,,,,,544.0,,,,1801.0,6176.0,,,0.0,769.0,,,,,,769.0,6945.0,,977.0,977.0,,,,541.0,,,,,837.0,,,837.0,2355.0,2194.0,,,,2024.0,,,,2024.0,4218.0,6573.0,0.0,1701.0,,,-45.0,,177.0,1833.0,340.0,2173.0,8746.0,
06/30/1997,8654.0,78.0,78.0,0.0,889.0,,,77.0,,,,,398.0,,,,1442.0,6385.0,,,,827.0,,,,,,827.0,7212.0,,726.0,726.0,,,,510.0,,,,,814.0,,,814.0,2050.0,2188.0,,,,2213.0,,,,2213.0,4401.0,6451.0,0.0,1719.0,,,-45.0,,189.0,1863.0,340.0,2203.0,8654.0,
09/30/1997,9101.0,99.0,99.0,0.0,956.0,,,74.0,,,,,448.0,,,,1577.0,6700.0,,,0.0,824.0,,,,,,824.0,7524.0,,791.0,791.0,,,,600.0,,,,,727.0,,,727.0,2118.0,2137.0,,,,2588.0,,,,2588.0,4725.0,6843.0,0.0,1722.0,,,-46.0,,217.0,1893.0,365.0,2258.0,9101.0,
12/31/1997,9532.0,116.0,116.0,0.0,989.0,,,68.0,,,,,456.0,,,,1629.0,7116.0,8511.0,-1395.0,,787.0,,,,,,787.0,7903.0,,787.0,787.0,,,,885.0,,,,,792.0,,,792.0,2464.0,2119.0,,,,2625.0,,,,2625.0,4744.0,7208.0,0.0,1757.0,,,-47.0,,249.0,1959.0,365.0,2324.0,9532.0,
03/31/1998,9591.0,73.0,73.0,0.0,895.0,,,52.0,52.0,,,,442.0,,,,1462.0,7067.0,8559.0,-1492.0,0.0,1062.0,,,,,,1062.0,8129.0,,752.0,752.0,,,,751.0,,,,,667.0,,,667.0,2170.0,2115.0,,,,2599.0,,,,2599.0,4714.0,6884.0,325.0,1783.0,,,-50.0,,284.0,2342.0,365.0,2707.0,9591.0,
06/30/1998,9630.0,89.0,89.0,0.0,730.0,,,46.0,46.0,,,,561.0,,,,1426.0,7172.0,,,0.0,1032.0,,,,,,1032.0,8204.0,,718.0,718.0,,,,746.0,,,,,833.0,,,833.0,2297.0,2113.0,,,,2511.0,,,,2511.0,4624.0,6921.0,325.0,1788.0,,,-84.0,,315.0,2344.0,365.0,2709.0,9630.0,
09/30/1998,10086.0,68.0,68.0,0.0,776.0,,,46.0,43.0,0.0,3.0,0.0,393.0,,,,1283.0,7231.0,8838.0,-1607.0,0.0,1572.0,556.0,,,,,1016.0,8803.0,,746.0,746.0,,,,924.0,,,,,756.0,,,756.0,2426.0,2465.0,,,,2454.0,,,,2454.0,4919.0,7345.0,325.0,1793.0,,,-89.0,,347.0,2376.0,365.0,2741.0,10086.0,
12/31/1998,14443.0,104.0,104.0,0.0,872.0,,,84.0,84.0,0.0,0.0,0.0,988.0,,,,2048.0,10086.0,17439.0,-7353.0,0.0,2309.0,538.0,,,,,1771.0,12395.0,,800.0,800.0,,,,1650.0,,,,,1263.0,,,1263.0,3713.0,3692.0,,,,2902.0,,,,2902.0,6594.0,10307.0,325.0,1995.0,,,-90.0,,1532.0,3762.0,374.0,4136.0,14443.0,
03/31/1999,10466.0,90.0,90.0,0.0,780.0,,,48.0,48.0,0.0,0.0,0.0,305.0,,,,1223.0,7191.0,8810.0,-1619.0,0.0,2052.0,,,,,,2052.0,9243.0,,599.0,599.0,,,,736.0,,,,,600.0,,,600.0,1935.0,3082.0,,,,2597.0,,,,2597.0,5679.0,7614.0,325.0,1842.0,,,-92.0,494.0,-82.0,2487.0,365.0,2852.0,10466.0,
06/30/1999,11035.0,70.0,70.0,0.0,1134.0,,,48.0,48.0,0.0,0.0,0.0,377.0,,,,1629.0,7194.0,8842.0,-1648.0,0.0,2212.0,,,,,,2212.0,9406.0,,921.0,921.0,,,,62.0,,,,,522.0,,,522.0,1505.0,3526.0,,,,2750.0,,,,2750.0,6276.0,7781.0,325.0,1881.0,,,-270.0,,453.0,2389.0,865.0,3254.0,11035.0,
09/30/1999,11943.0,92.0,92.0,0.0,1531.0,,,51.0,51.0,0.0,0.0,0.0,487.0,,,,2161.0,7305.0,8917.0,-1612.0,0.0,2477.0,,,,,,2477.0,9782.0,,1376.0,1376.0,,,,225.0,,,,,522.0,,,522.0,2123.0,3720.0,,,,2816.0,,,,2816.0,6536.0,8659.0,325.0,1887.0,,,-270.0,501.0,-24.0,2419.0,865.0,3284.0,11943.0,
12/31/1999,16667.0,545.0,545.0,0.0,986.0,986.0,,74.0,74.0,0.0,0.0,0.0,1309.0,,,,2914.0,10265.0,17922.0,-7657.0,0.0,3488.0,0.0,,,,,3488.0,13753.0,,994.0,994.0,,,,1343.0,,,,,1366.0,,,1366.0,3703.0,5223.0,,,,3101.0,,,,3101.0,8324.0,12027.0,325.0,2083.0,,,-273.0,1207.0,-70.0,3272.0,1368.0,4640.0,16667.0,
03/31/2000,16654.0,108.0,108.0,0.0,1533.0,,,73.0,73.0,0.0,0.0,0.0,841.0,,,,2555.0,10372.0,17830.0,-7458.0,0.0,3727.0,,,,,2159.0,1568.0,14099.0,,1751.0,1751.0,,,,564.0,,,,,898.0,,,898.0,3213.0,5874.0,,,,3015.0,,,,3015.0,8889.0,12102.0,325.0,2125.0,,,-273.0,1413.0,-83.0,3507.0,1370.0,4877.0,16979.0,
06/30/2000,19335.0,129.0,129.0,0.0,2479.0,,,74.0,74.0,0.0,0.0,0.0,2171.0,,,,4853.0,10484.0,18083.0,-7599.0,0.0,3998.0,,,,,2200.0,1798.0,14482.0,,2439.0,2439.0,,,,732.0,,,,,2036.0,,,2036.0,5207.0,5623.0,,,,3631.0,,,,3631.0,9254.0,14461.0,625.0,2156.0,,,-272.0,1500.0,-91.0,3918.0,1581.0,5499.0,19960.0,
09/30/2000,21746.0,169.0,169.0,0.0,3099.0,,,76.0,76.0,0.0,0.0,0.0,2513.0,,,,5857.0,10448.0,18147.0,-7699.0,0.0,5441.0,,,,,2809.0,2632.0,15889.0,,3266.0,3266.0,,,,1825.0,,,,,2165.0,,,2165.0,7256.0,5616.0,,,,3862.0,,,,3862.0,9478.0,16734.0,625.0,2207.0,,,-269.0,1590.0,-97.0,4056.0,1581.0,5637.0,22371.0,
12/31/2000,46320.0,741.0,741.0,0.0,6188.0,6188.0,,1335.0,273.0,0.0,1062.0,0.0,6860.0,,,,15124.0,22262.0,34516.0,-12254.0,0.0,8934.0,,,,,,8934.0,31196.0,,5143.0,5143.0,,,,4025.0,,,,,6507.0,,,6507.0,15675.0,11946.0,,,,6873.0,,,,6873.0,18819.0,34494.0,925.0,3466.0,,,-400.0,5243.0,-190.0,9044.0,2782.0,11826.0,46320.0,
03/31/2001,48034.0,586.0,586.0,0.0,7838.0,,,1195.0,291.0,0.0,904.0,0.0,5545.0,,,,15164.0,22543.0,38049.0,-15506.0,0.0,10327.0,0.0,0.0,0.0,,,10327.0,32870.0,,8109.0,8109.0,,,,2283.0,,,,,5707.0,,,5707.0,16099.0,12203.0,,,,9123.0,,,,9123.0,21326.0,37425.0,925.0,3788.0,,,-260.0,4726.0,-1374.0,7805.0,2804.0,10609.0,48034.0,
06/30/2001,46209.0,1053.0,1053.0,0.0,6258.0,,,1009.0,248.0,0.0,761.0,0.0,4842.0,,,,13162.0,22977.0,38467.0,-15490.0,0.0,10070.0,0.0,0.0,0.0,,,10070.0,33047.0,,6395.0,6395.0,,,,2444.0,,,,,4731.0,,,4731.0,13570.0,12257.0,,,,8844.0,,,,8844.0,21101.0,34671.0,925.0,3797.0,,,-260.0,,4283.0,8745.0,2793.0,11538.0,46209.0,
09/30/2001,47118.0,777.0,777.0,0.0,5334.0,,,980.0,258.0,0.0,722.0,0.0,5744.0,,,,12835.0,24060.0,40008.0,-15948.0,0.0,10223.0,0.0,0.0,0.0,,,10223.0,34283.0,,5784.0,5784.0,,,,2773.0,,,,,5213.0,,,5213.0,13770.0,12741.0,,,,8576.0,,,,8576.0,21317.0,35087.0,925.0,3810.0,,,-261.0,4634.0,141.0,9249.0,2782.0,12031.0,47118.0,
12/31/2001,48546.0,1148.0,1148.0,,5138.0,5138.0,,815.0,197.0,0.0,618.0,0.0,5704.0,,,,12805.0,24405.0,38655.0,-14250.0,0.0,11336.0,1425.0,,,,5297.0,4614.0,35741.0,,4939.0,4939.0,,,,3743.0,,,,,5254.0,,,5254.0,13936.0,13259.0,,,,11937.0,,,,11937.0,25196.0,39132.0,0.0,4745.0,,,-261.0,4902.0,-30.0,9356.0,58.0,9414.0,48546.0,
03/31/2002,48557.0,1259.0,1259.0,0.0,5240.0,,,1011.0,273.0,0.0,794.0,217.0,5334.0,,,,12844.0,24304.0,38560.0,-14256.0,,11409.0,0.0,0.0,0.0,,4889.0,6520.0,35713.0,,5252.0,5252.0,,,,3045.0,,,,,4029.0,,,4029.0,12326.0,15623.0,,,,7995.0,,,,7995.0,23618.0,35944.0,0.0,4803.0,,,-254.0,5169.0,-364.0,9354.0,3259.0,12613.0,48557.0,
06/30/2002,50003.0,2663.0,2663.0,0.0,5252.0,,,890.0,198.0,0.0,692.0,0.0,5884.0,,,,14689.0,23418.0,37210.0,-13792.0,,11896.0,1460.0,,,,,10436.0,35314.0,,5498.0,5498.0,,,,1900.0,,,,,3809.0,,,3809.0,11207.0,16575.0,,,,8049.0,,,,8049.0,24624.0,35831.0,0.0,5750.0,,,-252.0,5007.0,-487.0,10018.0,4154.0,14172.0,50003.0,
09/30/2002,49106.0,1693.0,1693.0,0.0,5139.0,,,828.0,208.0,0.0,620.0,0.0,5759.0,,,,13419.0,23641.0,37426.0,-13785.0,,12046.0,1434.0,,,,,10612.0,35687.0,,5662.0,5662.0,,,,1112.0,,,,,3713.0,,,3713.0,10487.0,16449.0,,,,8206.0,,,,8206.0,24655.0,35142.0,0.0,6202.0,,,-250.0,4811.0,-527.0,10236.0,3728.0,13964.0,49106.0,
12/31/2002,42065.0,1591.0,1591.0,0.0,4202.0,4202.0,,252.0,174.0,0.0,78.0,0.0,5735.0,,,,11780.0,17892.0,35816.0,-17924.0,,12393.0,1368.0,1368.0,0.0,,4891.0,6134.0,30285.0,,3581.0,3581.0,,,,2264.0,,,,,4487.0,,,4487.0,10332.0,19562.0,,,,6134.0,,,,6134.0,25696.0,36028.0,0.0,6260.0,,,-201.0,143.0,-330.0,5872.0,165.0,6037.0,42065.0,
03/31/2003,45021.0,1782.0,1782.0,0.0,5048.0,,,854.0,208.0,0.0,646.0,0.0,3624.0,,,,11308.0,22479.0,37584.0,-15105.0,0.0,11234.0,1364.0,,,,,9870.0,33713.0,,3306.0,3306.0,,,,2796.0,,,,,3068.0,,,3068.0,9170.0,17927.0,,,,7692.0,,,,7692.0,25619.0,34789.0,0.0,6257.0,,,-207.0,2524.0,-593.0,7981.0,2251.0,10232.0,45021.0,
06/30/2003,44317.0,1785.0,1785.0,0.0,2612.0,,,208.0,169.0,0.0,39.0,0.0,4813.0,,,,9418.0,22890.0,37412.0,-14522.0,0.0,12009.0,1276.0,1276.0,0.0,,,10733.0,34899.0,,1730.0,1730.0,,,,963.0,,,,,4194.0,,,4194.0,6887.0,22491.0,,,,7067.0,,,,7067.0,29558.0,36445.0,0.0,6245.0,,,-221.0,1312.0,-554.0,6782.0,1090.0,7872.0,44317.0,
09/30/2003,42676.0,1643.0,1643.0,0.0,2400.0,,,203.0,163.0,0.0,40.0,0.0,3824.0,,,,8070.0,23054.0,37758.0,-14704.0,,11552.0,1234.0,1234.0,0.0,,,10318.0,34606.0,,1543.0,1543.0,,,,1056.0,,,,,3818.0,,,3818.0,6417.0,22524.0,,,,6517.0,,,,6517.0,29041.0,35458.0,0.0,6231.0,,,-220.0,1142.0,-400.0,6753.0,465.0,7218.0,42676.0,
12/31/2003,37084.0,1429.0,1429.0,0.0,2057.0,2057.0,,184.0,151.0,0.0,33.0,0.0,5252.0,,,,8922.0,18594.0,37318.0,-18724.0,,9568.0,1088.0,1088.0,0.0,,3551.0,4929.0,28162.0,,1553.0,1553.0,,,,1457.0,,,,,4064.0,,,4064.0,7074.0,20275.0,,,,4814.0,,,,4814.0,25089.0,32163.0,0.0,6493.0,,,-222.0,-1785.0,-12.0,4474.0,447.0,4921.0,37084.0,
03/31/2004,35215.0,1818.0,1818.0,0.0,1952.0,,,170.0,142.0,0.0,28.0,0.0,3596.0,,,,7536.0,18156.0,36429.0,-18273.0,0.0,9523.0,1077.0,,,,,8446.0,27679.0,,1491.0,1491.0,,,,1472.0,,,,,3022.0,,,3022.0,5985.0,19681.0,,,,5219.0,,,,5219.0,24900.0,30885.0,0.0,6541.0,,,-226.0,-1991.0,6.0,4330.0,0.0,4330.0,35215.0,
06/30/2004,32727.0,1411.0,1411.0,0.0,1881.0,,,157.0,131.0,0.0,26.0,0.0,2668.0,,,,6117.0,18349.0,36607.0,-18258.0,0.0,8261.0,1077.0,1077.0,0.0,,3517.0,3667.0,26610.0,,1506.0,1506.0,,,,1574.0,,,,,2065.0,,,2065.0,5145.0,18259.0,,,,5017.0,,,,5017.0,23276.0,28421.0,0.0,6530.0,,,-223.0,0.0,-2001.0,4306.0,0.0,4306.0,32727.0,
