Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Return on Invested Capital,Margins,EBITDA Margin,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/31/2001,,,,,,,44.267107,34.347132,,37.21888,22.311015,22.311015,22.311015,,40.054578,0.0,,
06/30/2001,,,,,,,32.724887,22.805362,,25.512462,15.433505,15.433505,15.433505,,39.506015,0.0,,
09/30/2001,,,,,,,40.020512,30.143587,,31.988633,18.991047,18.991047,18.991047,,40.631888,0.0,,
12/31/2001,,,,,,,45.871435,35.793222,,37.894471,22.483365,22.483365,22.483365,,40.668481,0.0,,
03/31/2002,,,,,,,42.299809,31.744622,13.605601,30.417171,18.212431,18.212431,18.212431,,40.124507,0.0,,
06/30/2002,,,,,,,45.689593,34.65234,90.456728,30.855461,18.779523,18.779523,18.779523,,39.137116,82.322204,,
09/30/2002,,,,,,,51.780631,42.013252,75.813812,30.151338,18.105193,18.105193,18.105193,,39.952272,0.0,,
12/31/2002,,27.088934,3.469894,28.998972,29.781928,,46.160379,35.115418,30.454849,42.84137,26.768638,26.768638,26.768638,,37.51685,0.0,27.088934,
03/31/2003,,27.45641,4.535877,29.247705,28.929328,,45.822807,35.457498,50.671946,34.329248,20.494453,20.494453,20.494453,,40.300315,17.468703,22.660131,
06/30/2003,,29.565843,3.431556,30.744816,30.30713,,50.960733,41.588394,67.128974,41.771324,24.634316,24.634316,24.634316,,41.025771,13.044761,25.709049,
09/30/2003,,29.654473,3.72554,30.498634,28.262297,,49.004522,39.123119,,39.197243,23.272552,23.272552,23.272552,,40.627068,14.605338,25.323337,
12/31/2003,,24.205309,2.968818,25.173927,24.46107,,47.078081,37.040994,54.090841,38.246696,22.588596,22.588596,22.588596,,40.939745,23.310023,18.563046,
03/31/2004,,26.520825,3.855452,27.515471,26.231218,,54.263743,46.554521,82.823879,46.50766,27.671974,27.671974,27.671974,,40.500181,18.623535,21.58171,
06/30/2004,,27.443407,4.457541,28.515154,27.297203,,58.685904,51.680301,83.113098,51.27394,30.507978,30.507978,30.507978,,40.500031,15.093442,23.301252,
09/30/2004,,29.90126,4.755017,31.100122,29.87817,,72.683761,52.184048,82.273185,51.624791,30.716748,30.716748,30.716748,,40.500005,14.846828,25.461872,
12/31/2004,,31.921529,5.68052,33.572322,32.444311,,58.116864,50.714859,80.803654,49.366464,29.792704,29.792704,29.792704,,39.649913,15.673429,26.918331,
03/31/2005,,33.003095,5.911382,35.068203,33.665837,,62.876436,56.028018,86.363986,54.086893,32.452044,32.452044,32.452044,,40.000169,22.223319,25.668712,
06/30/2005,,32.584605,7.553666,35.134879,33.567798,,64.668186,58.044948,78.814369,55.5248,33.520177,33.520177,33.520177,,39.63026,19.194659,26.330101,
09/30/2005,,32.13035,7.931947,35.237921,33.44277,,63.309585,56.084831,71.82423,53.140171,32.087648,32.087648,32.087648,,39.616965,20.450262,25.559609,
12/31/2005,,31.777561,8.989697,34.159852,32.593121,,59.873504,52.306473,61.209098,55.966921,33.951716,33.951716,33.951716,,39.336101,20.820661,25.161263,
03/31/2006,,31.432631,8.530147,34.658391,32.614565,,65.857653,59.552289,72.248244,53.93064,32.757002,32.757002,32.757002,,39.260869,23.863127,23.931823,
