Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Enterprise Value,Total Capital,Total Debt/Total Capital,Total Debt/EV,EV/Sales,EV/EBITDA,EV/EBIT,EV/Cash Flow to Firm,EV/Free Cash Flow to Firm,Diluted Market Cap,Diluted Enterprise Value,EV per Share,Trailing 12 Month Values for Ratios,Source: Bloomberg
06/17/1989,2023.407051,-2.303,,,780.664993,2801.769044,1590.581963,49.080463,0.278633,,,,,,2022.407982,2800.769975,130.852195,,
09/09/1989,2174.565018,-2.463,,,783.79599,2955.898008,1608.705986,48.72214,0.265163,,,,,,2173.897942,2955.230932,137.969541,,
12/02/1989,1959.531664,-2.262,,,836.458984,2793.728648,1687.874016,49.556956,0.299406,,,,,,1959.139805,2793.336789,130.363619,,
02/24/1990,1970.981226,-2.229,,,769.246002,2737.998228,1639.137016,46.929939,0.280952,0.245869,6.404569,9.229446,8.084684,,1969.94442,2736.961422,127.628645,,
06/16/1990,2150.939693,-2.415,,,825.023011,2973.547704,1725.90999,47.802204,0.277454,0.273025,,10.671723,10.246075,,2149.909336,2972.517347,138.503372,,
09/08/1990,1804.536072,-2.535,,,858.109009,2660.110081,1775.988022,48.317275,0.322584,0.249151,,9.844275,10.173828,,1804.031976,2659.605985,123.82646,,
12/01/1990,1710.68625,-2.672,,,1020.700988,2728.715238,1964.262007,51.963587,0.374059,0.26243,,11.258144,18.202237,,1710.595296,2728.624284,127.009857,,
02/23/1991,1965.253073,-1.547,,,818.12497,2781.831043,1796.802979,45.532258,0.294096,0.275295,,13.119307,11.866391,,1964.965672,2781.543642,129.430533,,
06/15/1991,2069.980082,-2.554,,,805.347977,2872.774059,1817.49099,44.310975,0.280338,0.280873,,13.377544,12.542634,,2069.292555,2872.086532,133.57838,,
09/07/1991,1920.2775,-3.829,0.0,0.0,836.618973,2753.067473,1866.652947,44.819203,0.303886,0.267973,,12.459969,10.922051,,1919.9205,2752.710473,127.956166,,
11/30/1991,1948.801552,-11.869,,,741.382003,2678.314555,1836.604026,40.367003,0.276809,0.258672,,11.999187,7.771222,,1947.378427,2676.89143,124.46364,,
02/29/1992,1859.480948,-1.546,0.0,0.0,769.718033,2627.652981,1800.69902,42.745513,0.29293,0.247139,7.457148,10.908601,12.335046,,1904.141146,2672.313179,127.974903,,
06/20/1992,1698.825601,-20.246,0.0,0.0,649.938004,2328.517605,1696.642999,38.307293,0.279121,0.216308,6.372778,9.258556,12.007361,,1708.853053,2338.545057,114.536072,,
09/12/1992,1919.079081,-6.911,0.0,0.0,526.374989,2438.54307,1590.827962,33.088115,0.215856,0.224668,6.549924,9.563889,9.421223,,1920.158919,2439.622908,120.079673,,
12/05/1992,2434.387353,-2.673,0.0,0.0,1806.815033,4238.529386,2898.337059,62.339714,0.426283,0.37367,10.879992,15.892201,20.607752,,2445.210182,4249.352214,208.71529,,
02/27/1993,2310.873718,-1.773,0.0,0.0,1624.722992,3933.82371,2759.542992,58.876524,0.413014,0.313003,9.136974,13.57666,8.608261,,2302.650065,3925.600057,192.148312,,
06/19/1993,2448.478919,-1.377,0.0,0.0,1549.250046,3996.351965,2723.758026,56.879137,0.387666,0.282238,8.288006,12.567658,7.652582,,2442.769875,3990.642921,194.943247,,
09/11/1993,2507.677773,-33.166,0.0,0.0,1414.055984,3888.567757,2612.881988,54.118632,0.363644,0.252607,7.444771,11.329599,6.344396,,2504.652785,3885.542769,189.278084,,
12/04/1993,2375.207934,-2.536,0.0,0.0,1562.795044,3935.466978,2793.234017,55.949306,0.397105,0.244384,7.07037,10.740346,6.673999,,2373.920868,3934.179912,191.371276,,
02/26/1994,2639.160802,-2.846,5.908,0.0,1414.026993,4056.249795,2689.485019,52.576125,0.348605,0.254519,7.30436,10.990819,7.97655,,2637.183015,4054.272008,197.017429,,
06/18/1994,2269.172532,-3.672,5.908,0.0,1675.299011,3946.707543,2964.978045,56.502915,0.42448,0.245866,6.966102,10.568236,8.427001,,2274.252405,3951.787416,193.276624,,
09/10/1994,2037.436443,-5.391,5.908,0.0,1716.313934,3754.267377,3014.022914,56.94429,0.457163,0.232864,6.660199,10.17378,10.788087,,2036.923528,3753.754462,183.803664,,
12/03/1994,1705.703976,-3.923,5.908,0.0,1856.269013,3563.957989,3053.506977,60.791379,0.520845,0.217845,6.374809,9.879082,,,1715.688,3573.942013,175.512612,,
