Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,EBITDA,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Cash & Equivalents,Book Value,Tangible Book Value,Source: Bloomberg
06/29/2013,,,,,,,,0.08,0.08,,0.08,,,,,,,,,
09/28/2013,,,,,,,,0.32,0.32,,0.32,,,,,,,,,
12/28/2013,,71.98,70.61,,4.086107,,0.217986,0.09,0.09,0.227228,0.09,0.09,0.226284,0.0,,,,,,
03/29/2014,71.215,70.651,70.651,,3.623431,0.260265,-0.010502,-0.01,-0.01,0.274628,-0.01,-0.01,0.274628,0.0,0.448982,0.346166,3.425753,9.497311,7.266166,
06/28/2014,,73.659,71.564,,4.420113,0.90723,0.644458,0.54,0.54,0.760012,0.52,0.52,0.73372,0.0,0.506693,0.370158,,,,
09/27/2014,18.223,74.134,72.211,,5.022323,1.305784,1.042168,0.88,0.88,0.994592,0.85,0.85,0.964784,0.0,0.812896,0.545596,13.240301,44.005103,36.000549,
12/27/2014,72.811,74.454,72.723,,5.460253,1.678314,1.425065,1.21,1.21,1.336784,1.18,1.18,1.305608,0.0,0.991956,0.70653,4.074975,12.299817,10.37107,
03/28/2015,149.059,150.47,150.47,,4.219393,0.386688,-0.681498,0.04,0.04,0.459687,0.04,0.04,0.456609,0.0,0.920615,0.122902,3.653882,41.414205,11.574913,
06/27/2015,149.431,154.461,149.322,,4.511331,1.102349,-0.00894,0.01,0.01,0.083922,0.01,0.01,0.077949,0.0,0.947161,0.348489,3.737036,41.344775,12.429851,
10/03/2015,140.976,150.783,146.053,,4.849849,1.315522,0.12351,0.03,0.03,0.111353,0.03,0.03,0.108361,0.0,1.155711,0.605013,1.387165,40.51823,10.790298,
01/02/2016,137.051,139.343,139.343,,4.454339,1.175883,-0.094824,-0.08,-0.08,-0.01656,-0.08,-0.08,-0.016706,0.0,1.564528,1.123401,7.480179,40.087792,10.441434,
04/02/2016,127.386,132.713,132.713,,4.581834,1.253283,0.063875,-0.18,-0.18,-0.126706,-0.18,-0.18,-0.126706,0.0,1.203303,0.566817,4.809704,39.248206,8.254125,
