Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,Net Revenue,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Cash & Equivalents,Book Value,Tangible Book Value,Source: Bloomberg
03/31/1990,,1127.671875,1127.671875,,0.16422,0.119571,0.037552,0.023704,0.023704,,0.023704,0.023704,0.023704,,0.006721,,,,,
06/30/1990,,1127.671875,1127.671875,,0.175453,0.12803,0.040313,0.025679,0.025679,,0.025679,0.025679,0.025679,,-0.028306,,,,,
09/30/1990,,1127.671875,1127.671875,,0.205003,0.145776,0.048754,0.02963,0.02963,,0.02963,0.02963,0.02963,,-0.02718,,,,,
12/31/1990,,1127.671875,1127.671875,,0.223669,0.153039,0.054076,0.03358,0.03358,,0.03358,0.03358,0.03358,,0.007927,,,,,
03/31/1991,1127.671875,1127.671875,1127.671875,,0.23141,0.15205,0.043138,0.027654,0.027654,,0.027654,0.027654,0.027654,0.017558,0.048316,,0.678068,0.479029,,
06/30/1991,1127.671875,1133.572193,1133.572193,,0.241373,0.162085,0.045667,0.02963,0.02963,,0.02963,0.02963,0.02963,0.017558,0.080963,,0.510651,0.490293,,
09/30/1991,1127.831343,1137.262814,1137.262814,,0.26301,0.181509,0.05584,0.035556,0.035556,,0.035556,0.035556,0.035556,0.017558,0.071395,,1.099985,0.508296,,
12/31/1991,1128.059117,1140.976117,1140.976117,,0.263392,0.191665,0.061904,0.039506,0.039506,,0.039506,0.039506,0.039506,0.017558,0.05731,,0.48817,0.524999,,
03/31/1992,1128.173048,1143.641536,1143.641536,,0.255234,0.18617,0.049513,0.031605,0.031605,,0.031605,0.031605,0.031605,0.019314,0.046098,,0.377897,0.530339,,
06/30/1992,1127.899649,1138.903032,1138.903032,,0.251293,0.194679,0.052933,0.03358,0.03358,,0.03358,0.03358,0.03358,0.019314,-0.016296,,0.230687,0.543634,,
