Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Margins,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/31/1990,,,,,,8.437865,,8.437865,6.159601,6.159601,5.206045,,27.000485,164.544339,,
06/30/1990,,,,,,-62.955815,,-62.955815,-47.035897,-47.035897,-48.079144,,,,,
09/30/1990,,,,,,18.543444,,27.017365,20.537652,20.537651,19.564581,,23.98351,26.534035,,
12/31/1990,,,,,,20.422098,,20.422098,15.724239,15.72424,14.728416,,23.003803,0.181105,,
03/31/1991,,1.119573,0.098728,0.53514,,12.193663,,21.283469,16.601183,16.601183,15.618181,,21.999639,33.989272,0.739039,
06/30/1991,,16.471099,0.788273,4.61615,,19.267811,1010.43818,19.267811,15.028858,15.028857,14.067546,,22.000179,36.902732,10.392814,
09/30/1991,,14.712479,0.743337,4.505654,,19.201897,31.094134,19.201897,15.361906,15.361906,13.909447,,19.997975,32.297097,9.960775,
12/31/1991,,13.43537,0.745854,4.633856,,19.273587,8.977651,19.273587,15.41887,15.418868,14.006245,,19.999999,38.140108,8.311105,
03/31/1992,,13.494536,0.803924,5.772185,,22.353807,143.552453,22.353807,17.882882,17.882881,16.442929,,20.000731,35.117125,8.755643,
06/30/1992,,14.449756,0.876861,6.043889,,25.494317,91.087126,25.494317,20.140505,20.140506,18.745465,,21.000021,29.903174,10.128821,
09/30/1992,,15.642686,0.97618,6.545595,,27.101693,143.300667,27.101693,21.410499,21.410499,20.037237,,20.999405,27.703588,11.309101,
12/31/1992,,15.659397,1.017049,7.765699,,27.575711,113.522627,27.575711,21.784938,21.784938,20.515471,,20.999541,28.804741,11.148748,
03/31/1993,,16.660216,1.150076,7.778513,,31.682799,101.861868,31.682799,22.331777,22.903977,21.639491,,29.514508,27.993909,11.996371,
06/30/1993,,16.768706,1.183486,8.186011,,32.178709,77.678865,32.178709,22.525442,22.525441,21.342216,,29.998926,29.814406,11.769216,
09/30/1993,,16.950941,1.24957,8.335771,,33.636398,77.521259,33.636398,22.98256,22.982558,21.820325,,31.673539,30.04346,11.858292,
12/31/1993,,16.683813,1.222607,8.967509,,34.667404,118.895102,34.667404,23.40778,23.407782,22.257307,,32.478994,29.47323,11.766555,
03/31/1994,,16.923245,1.282419,8.679233,,35.730009,79.109394,35.730009,24.01071,24.01071,22.879053,,32.799596,32.3642,11.446172,
06/30/1994,,16.688804,1.287522,8.569171,,36.804783,149.822769,36.804783,24.65931,24.659311,23.522172,,32.999713,31.499243,11.431957,
09/30/1994,,16.598368,1.312884,8.410505,,37.704729,171.058983,37.704729,25.26197,25.26197,24.123822,,33.000525,45.370372,9.067627,
12/31/1994,,16.697308,1.289151,7.927899,,37.450578,126.662342,37.450578,25.137556,25.137555,24.004923,,32.878056,23.072531,12.844817,
03/31/1995,,16.742819,1.314495,8.050407,,38.343203,358.136846,38.343203,24.706253,24.706253,23.566923,,35.565496,37.55419,10.455189,
06/30/1995,,16.500234,1.324661,8.093271,,39.361436,874.732807,39.361436,25.391476,25.391476,24.265076,,35.491488,36.185933,10.52947,
09/30/1995,,16.255789,1.347122,7.37819,,42.97184,,42.97184,27.787981,27.787983,26.691202,,35.33444,33.218914,10.855793,
