Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
04/03/1992,52.745998,4.394,17.881001,-0.867,,,-0.867,31.337999,,,,31.337999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/03/1992,43.917,17.719999,18.882,-6.521,,,-6.521,13.836,,,,13.836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/02/1992,67.396004,30.650999,20.617001,0.249,,,0.249,15.879,,,,15.879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/01/1993,8.42,7.842,20.624001,-0.64,,,-0.64,-19.406,,,,-19.406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/02/1993,45.383999,20.164,21.455999,-0.579,,,-0.579,4.343,,,,4.343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/02/1993,76.581001,27.51,21.355,0.222,,,0.222,27.493999,,,,27.493999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/01/1993,46.946999,40.610001,21.68,1.06,,,1.06,-16.403,,,,-16.403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1993,48.397999,18.454,22.018,-3.055,,,-3.055,10.981,,,,10.981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/1994,67.250999,35.405998,19.457001,0.293,,,0.293,12.095,,,,12.095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1994,77.660004,33.445999,19.243,3.716,,,3.716,21.254999,,,,21.254999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/1995,40.240002,51.349998,18.166,-19.150999,,,-19.150999,-10.125,,,,-10.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1995,77.910004,31.527,19.194,1.044,,,1.044,26.145,,,,26.145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1995,75.167,49.669998,21.450001,0.556,,,0.556,3.491,,,,3.491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
