Date,P/E,Average,High,Low,P/Book,P/Tangible Book,P/Sales,P/Cash Flow,P/Free Cash Flow,EV/Sales,EV/EBITDA,EV/EBIT,Price/Share,Enterprise Value,Source: Bloomberg
09/30/2001,,5466.308166,5974.149178,4999.539771,228.794615,228.794615,,,,,,,27.75,5761.573433,
12/31/2001,31.8125,6272.502205,6751.598007,5827.296836,75.244036,75.244036,5.018582,34.426887,50.506321,5.3175,23.066639,25.240458,30.54,6267.205811,
03/31/2002,32.428571,6815.560108,7392.068105,6072.621043,49.383943,49.383943,5.445424,41.834544,61.890596,5.722464,22.929596,24.799391,34.05,6933.909896,
06/30/2002,31.280702,6936.088332,7378.660603,6314.955633,33.7667,33.7667,5.47646,48.756118,70.760387,5.715521,21.407781,22.982183,35.66,7218.703786,
09/30/2002,31.426229,7229.749674,7949.567408,5990.080355,26.091012,26.091012,5.667559,39.400425,49.950587,5.861292,19.991084,21.307598,38.34,7700.565768,
12/31/2002,31.454545,8020.668167,8526.426727,7534.204981,22.125864,22.125864,5.885636,75.989986,111.255227,6.008237,19.347029,20.567982,41.52,8245.704,
03/31/2003,33.537931,8544.135482,9876.309191,7583.631233,17.598916,17.598916,6.568981,53.183835,80.239124,6.647105,20.241417,22.076465,48.63,9594.431703,
06/30/2003,28.878205,9084.415177,9745.529429,8394.865696,13.67068,13.67068,5.838219,35.111713,52.557337,5.846865,16.956246,18.936113,45.05,8822.334863,
09/30/2003,32.994012,9701.162427,10946.748716,8673.84565,14.575507,14.812071,6.882053,36.707688,60.8904,6.857295,18.972696,21.612872,55.1,10763.210336,
12/31/2003,38.895028,13909.05598,18062.988467,10871.02659,5.428995,187.52728,7.815261,29.858655,43.99786,9.523177,26.390029,31.068405,70.4,18103.559561,
03/31/2004,37.642858,19281.268178,20541.681392,17731.689998,5.431943,59.585911,7.32654,28.150158,40.459407,8.367556,23.501548,27.856001,73.78,18852.941565,
06/30/2004,42.200957,21107.996492,22331.971207,18820.254839,6.194886,77.037433,8.0207,31.101926,44.657133,8.687214,25.140581,30.195122,88.2,22407.800023,
09/30/2004,35.764706,19530.969368,22553.396974,17900.609715,5.340158,51.606374,6.68068,24.901445,34.665148,6.951625,20.088669,24.370863,79.04,20030.412267,
12/31/2004,33.244813,19856.676257,21333.250024,17280.571441,4.989083,31.786458,6.568422,22.715343,31.495577,6.767573,18.917348,22.792294,80.12,20173.46,
03/31/2005,29.926923,20667.713371,21943.525665,19431.617853,4.625325,22.097186,6.220474,23.239938,33.462595,6.384386,17.357019,20.754837,77.81,19582.188513,
06/30/2005,27.010638,19687.519572,20532.931254,18771.559625,4.37421,17.253939,5.896143,21.77478,31.615172,5.987636,15.670064,18.477097,76.17,19020.324,
09/30/2005,23.273649,19537.736347,20886.347732,17010.471887,3.788155,13.444863,5.24169,19.171242,27.545531,5.269364,13.649186,15.984773,68.89,17066.942,
12/31/2005,21.754839,16361.064162,17723.972192,15233.879662,3.568726,11.160433,5.07006,18.979319,26.762631,5.040118,12.766771,14.899543,67.44,16562.332,
03/31/2006,21.324921,16881.813061,17794.23244,16005.04826,3.403775,9.689286,5.042046,18.018628,24.594198,4.955011,12.525314,14.603595,67.6,16440.72768,
06/30/2006,17.725,15343.953078,16442.134278,13526.27829,2.816421,8.441675,4.179822,17.920836,28.573663,4.037859,9.93187,12.000826,56.72,13538.132,
09/30/2006,20.642202,15423.143582,16494.084497,12913.199879,3.351114,10.451698,4.856796,21.939456,47.853848,4.670435,10.808721,13.979329,67.5,15926.65,
12/31/2006,22.784884,17517.320315,18599.999297,16118.550415,3.772052,10.967549,5.447668,25.272429,60.422289,5.263198,12.196356,15.706466,78.38,18396.984,
03/31/2007,23.725,19626.376652,20661.909334,18236.407472,3.951168,10.412849,5.721989,27.568556,66.371807,5.576522,12.842335,16.489028,85.41,19992.947,
06/30/2007,22.637333,20646.810261,21564.592331,19675.088463,3.791956,9.883104,5.500666,22.305895,45.69851,5.381618,12.274592,15.809659,84.89,19773.14,
09/30/2007,20.820051,18952.127374,20904.542191,17549.396426,3.613808,9.712999,5.104122,22.43656,56.011144,4.997008,11.226089,14.56014,80.99,18776.756,
12/31/2007,16.333333,16512.46042,19773.486072,14693.068572,2.827058,7.391256,3.995899,15.095585,30.912044,3.86133,8.774727,11.381332,66.15,15049.535,
03/31/2008,19.036675,17012.433427,18228.757396,15118.645809,3.158607,7.979013,4.55343,16.884767,36.783639,4.409956,10.198263,13.271607,77.86,17668.49,
06/30/2008,16.597561,16578.699136,18212.493044,15119.05379,2.783807,7.432758,3.838459,14.379033,29.939858,3.710298,9.061935,11.517092,68.05,15269.36,
09/30/2008,15.594203,15817.675378,16676.648331,13848.009803,2.579506,6.420553,3.562702,10.053385,16.889,3.432037,8.871742,11.072495,64.56,14292.376,
12/31/2008,10.894879,9767.281129,14080.854818,7636.447411,1.599546,4.511287,2.230071,,,2.254013,,7.567423,40.42,9289.012,
03/31/2009,10.102752,8804.148482,9918.859836,7410.932904,1.413247,4.039696,2.022099,,,2.0468,,7.102662,36.5,8298.75,
06/30/2009,11.525313,9754.338538,10484.044537,8659.23531,1.572478,4.313542,2.356907,,,2.379329,,8.308724,42.6,9505.18,
09/30/2009,14.915648,10352.887953,11929.112234,8816.421852,1.904235,5.124617,2.904212,,,2.873193,,10.6448,53.45,11545.35,
12/31/2009,14.982426,12110.140366,13011.653096,11079.273295,2.140611,6.043592,3.099326,11.308207,14.188371,3.037496,9.172513,12.21021,59.11,12439.762,
03/31/2010,14.65097,12862.23288,13938.392339,11991.452231,2.10115,5.538734,2.985964,10.437063,12.584275,2.955531,8.948655,11.917104,59.2,12311.56,
06/30/2010,14.128137,11974.457937,12799.753533,10985.648318,1.89922,4.780142,2.660665,8.84029,10.581667,2.62525,8.446211,11.438763,54.05,11034.975,
09/30/2010,13.198981,10636.06301,11890.516304,9583.047418,1.775224,4.554746,2.539844,8.611602,10.512537,2.502427,7.660759,10.163882,52.33,10492.175,
12/31/2010,13.035365,10400.527187,11010.447206,9690.599181,1.819314,4.442671,2.542725,8.979429,11.632102,2.537299,8.5193,11.680929,53.68,10707.908,
03/31/2011,14.191338,11796.601898,12791.148761,10591.632628,1.981781,4.930742,2.793513,10.721271,14.398017,2.783936,9.432096,12.932985,60.53,11895.76,
06/30/2011,14.005636,12625.611653,13651.761988,11736.201169,2.000279,4.793563,2.825371,11.273994,15.176138,2.810917,9.412324,12.868195,63.2,12235.08,
09/30/2011,11.692845,11187.271795,12819.396434,9815.038133,1.722666,4.442916,2.324444,9.123605,12.353818,2.312996,7.850082,10.80735,53.48,10221.592,
12/31/2011,12.479369,9975.54468,11049.886731,9068.581663,1.726605,4.565593,2.248374,8.446708,10.935084,2.248946,7.234003,9.776252,53.42,10011.86,
03/31/2012,14.585853,11268.334114,11979.532518,10037.108274,2.001823,5.117177,2.634731,9.81754,12.444789,2.639082,8.481019,11.554922,64.28,11814.908,
06/30/2012,13.903074,11494.026883,12117.692966,10841.539875,1.969375,4.84448,2.586922,9.813808,12.619037,2.606665,8.07764,10.924112,64.36,11637.456,
09/30/2012,14.240367,11445.069824,12199.080183,10607.390939,2.014089,4.85619,2.675498,10.135116,12.850294,2.687781,8.467088,11.433518,67.62,11983.47,
12/31/2012,11.861216,11652.173419,12188.344873,11106.928792,1.951723,4.488642,2.606633,10.09739,13.092841,2.618524,8.301493,11.179355,66.66,11709.256,
03/31/2013,13.127024,12964.963587,13515.55075,12016.492557,2.208787,5.145452,2.904902,11.567782,15.613946,2.933684,9.357266,12.48883,75.22,13113.272,
06/30/2013,13.057503,13505.901064,14145.551442,12864.168346,2.153002,4.893746,2.838502,11.885784,16.631444,2.908106,10.037735,13.69677,74.94,13128.354,
09/30/2013,14.703074,14159.827325,14711.36295,13083.285004,2.282522,4.965034,3.061457,13.587738,20.030235,3.109303,11.089862,15.408742,82.14,14188.37,
12/31/2013,16.629585,15359.99914,16158.242262,14156.010123,2.512769,5.312806,3.417675,16.423555,23.618659,3.393966,11.255765,15.152242,93.19,15691.662,
03/31/2014,16.790366,16039.877593,16574.540366,15405.031246,2.543753,5.393086,3.453747,16.532884,23.87609,3.434237,11.300705,15.378762,94.58,15955.466,
06/30/2014,18.283341,16985.194312,18084.636084,15431.522843,2.717946,5.491142,3.779368,17.010022,24.347919,3.760778,11.983155,16.105669,103.86,17522.968,
09/30/2014,16.554721,17058.456886,17766.525454,16090.869799,2.603122,5.027352,3.629211,17.050855,24.677222,3.614145,11.266823,14.983928,100.55,16954.315,
12/31/2014,19.767013,18313.562472,19415.358839,16175.607033,2.938575,5.607882,4.101664,18.079143,26.700673,4.061129,13.381424,18.205155,113.42,18978.874,
03/31/2015,20.993324,19664.565611,20418.887407,18716.065022,3.042913,5.584797,4.280238,20.63469,32.845338,4.262991,14.393364,19.566046,117.52,19806.708,
06/30/2015,20.69301,19639.820666,32371.400907,18454.705045,2.193425,,4.018586,20.507898,32.561929,6.990965,32.655295,52.275891,109.23,32374.459,
09/30/2015,20.188247,31161.42317,32481.194588,28960.978488,1.914963,,3.206209,16.431621,34.278406,5.530374,24.583522,60.903231,93.93,29239.641,
12/31/2015,20.164579,30621.651447,32039.037236,29214.294554,2.103075,,3.247279,18.163276,40.568365,5.11354,22.41467,65.632341,102.59,30669.993,
03/31/2016,22.573402,29937.51142,31311.562131,28340.616069,2.197794,,3.096568,16.472296,31.73423,4.630808,20.867315,70.757582,106.63,31338.533,
06/30/2016,29.589537,33324.75553,34628.830389,31182.311541,2.517687,,3.22002,16.546547,30.208733,4.526001,17.150179,43.906755,120.38,34097.986,
09/30/2016,28.562158,35510.693071,37099.622869,34009.570528,2.670977,,3.431981,18.224993,28.332681,4.881911,19.258185,43.364098,130.02,37124.004,
12/31/2016,24.476512,33184.531622,37643.656819,30721.353938,2.141083,,2.691578,12.648486,18.734881,4.083019,16.829832,38.132042,103.2,31310.22,
03/31/2017,23.559796,34025.256594,35076.354957,31305.253591,2.478243,,3.160635,14.954878,22.47209,4.535658,17.689911,37.990122,122.11,35091.476,
06/30/2017,20.156122,35074.095859,36564.820783,33924.686164,2.524554,,3.326761,15.274336,22.570373,4.66751,17.446451,36.10451,128.4,36183.94,
09/30/2017,18.710579,34242.545708,36974.314553,32502.14548,2.267892,,3.04929,13.104219,18.35036,4.350841,16.267741,33.051691,117.09,33643.316,
12/31/2017,19.219822,33508.276664,35109.61416,31957.16456,2.083176,,3.122536,8.835567,12.822558,4.36553,12.805632,42.619219,120.67,34065.542,
03/31/2018,19.150672,33861.533343,35572.81387,31443.91368,1.847566,,2.812068,7.415624,10.216969,4.015472,12.061015,41.676054,109.04,31515.432,
06/30/2018,20.558488,32125.636628,33213.47518,30718.38794,1.882148,,2.858151,7.709009,10.56556,4.009321,12.06979,41.056982,111.44,31700.096,
09/30/2018,24.593484,33938.495161,35777.36498,31730.43986,2.195328,,3.367184,9.041209,12.474948,4.476417,13.484342,45.267636,131.47,35498.88,
12/31/2018,19.728758,32279.311713,35246.13216,28511.58648,1.877235,,2.660672,12.07779,16.128052,3.726201,27.515201,874.543787,103.72,29559.58,
03/31/2019,24.785336,32301.040008,34887.08379,28886.00968,2.267388,,3.29901,16.89403,23.937441,4.391451,29.413513,438.633671,127.7,34652.06,
06/30/2019,22.591238,33196.489487,34857.131541,31465.179456,2.069193,,3.054732,16.597053,25.362599,4.155609,30.350831,,117.74,32712.126,
09/30/2019,25.738363,35871.707417,37867.104695,32493.303575,2.336027,,3.542952,18.223936,27.362093,4.582909,33.27422,3561.863922,137.27,36331.012,
12/31/2019,27.137711,37327.85361,39216.002909,35049.672233,2.489008,,3.845687,19.366128,28.900538,4.851041,17.445477,34.041301,149.68,38721.98,
03/31/2020,18.526417,35686.4907,40879.671665,24530.225977,1.759748,,2.667377,11.856866,17.242991,3.613124,20.10431,84.962403,101.08,28148.044,
06/30/2020,34.636939,31787.675601,35659.310326,25769.571808,2.120333,,3.498871,17.553013,27.29561,4.579119,31.926635,,119.36,32182.048,
09/19/2020,40.2985216379846,,,,2.46691248391382,,4.07077884698407,20.4221413286251,31.7572149475282,5.15814024108708,35.963700014246,,138.87,36251.40961436,
09/30/2020,20.3264051522248,,,,2.38342057839183,,3.70655103953683,12.9025364675276,,4.67316986954693,15.2429697952854,19.2180491095418,,,
12/31/2020,18.1245105716523,,,,2.27693064436793,,3.57520892577151,,,4.50757549296783,14.1156747205302,17.4314787350768,,,
