Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Enterprise Value,Total Capital,Total Debt/Total Capital,Total Debt/EV,EV/Sales,EV/EBITDA,EV/EBIT,EV/Cash Flow to Firm,EV/Free Cash Flow to Firm,Diluted Market Cap,Diluted Enterprise Value,EV per Share,Trailing 12 Month Values for Ratios,Source: Bloomberg
12/31/1989,,,,,,,,,,,,,,,733.3652,,,,
03/31/1990,697.674532,-57.517999,,,224.664001,864.820534,460.284007,48.809865,0.259781,,,,,,696.991859,864.137861,4.919567,,
06/30/1990,697.769727,-40.465002,,,224.675995,881.98072,460.606003,48.778347,0.25474,,,,,,697.690396,881.901389,5.016499,,
09/30/1990,798.895619,-40.925001,,,224.688004,982.658622,466.066006,48.209481,0.228653,4.824356,,12.768434,,,797.518115,981.281118,5.573534,,
12/31/1990,622.813611,-38.957001,,,224.699005,808.555615,475.549999,47.250343,0.277902,3.62812,6.579132,20.368692,6.773965,,622.700611,808.442615,4.584376,,
04/01/1991,606.71875,-60.880001,,,224.710999,770.549748,483.162007,46.508417,0.291624,3.500049,6.98006,25.636283,6.196713,,606.388778,770.219776,4.365721,,
07/01/1991,595.6875,-40.284,,,224.723007,780.126507,485.378014,46.298555,0.28806,3.463996,6.947303,24.469951,5.998394,,595.6875,780.126507,4.41998,,
10/01/1991,690.265596,-12.331,,,224.733994,902.668589,484.709991,46.36463,0.248966,3.952105,7.880196,31.374251,6.89515,,689.484358,901.887351,5.10825,,
12/31/1991,602.156875,-1.84,,,224.746002,825.062877,489.255004,45.936373,0.272399,3.643418,7.584902,34.811311,8.084899,,602.034264,824.940266,4.667173,,
03/31/1992,596.700013,-29.243999,,,224.757996,792.21401,490.107995,45.858872,0.283709,3.524664,6.933918,35.80952,8.418145,,596.686514,792.200511,4.480848,,
06/30/1992,680.48665,-77.783997,,,224.770004,827.472657,512.572006,43.851401,0.271634,3.485915,6.728788,38.433472,9.020877,,657.534479,804.520486,4.522005,,
09/30/1992,869.328335,-99.470001,,,224.781006,994.639339,521.947014,43.065867,0.225992,3.919931,7.277192,31.889687,9.616921,,865.07848,990.389484,5.577716,,
12/31/1992,786.19834,-118.725998,0.0,0.0,224.792999,892.265341,529.571998,42.448052,0.251935,3.434894,6.793243,24.427556,6.464094,,803.647054,909.714055,5.000703,,
03/31/1993,1018.126087,-155.052002,0.0,0.0,224.804993,1087.879078,534.070999,42.092717,0.206645,4.032677,8.26185,26.166035,7.473593,,988.036074,1057.789064,5.910202,,
06/30/1993,1201.473205,-163.216995,0.0,0.0,124.816002,1163.072212,537.752998,23.210657,0.107316,4.266793,9.237917,26.61188,7.328567,,1156.673118,1118.272124,5.838482,,
