Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
01/31/1999,1786.0,,-974.0,,812.0,,-711.0,,,,101.0,13.0,,0.0,,,,-13.0,114.0,-40.0,74.0,0.0,,,74.0,0.0,74.0,0.0,,74.0,74.0,,452.0,0.16,0.16,0.16,460.0,0.16,0.16,0.16,
04/30/1999,2010.0,,-1019.0,,991.0,,-751.0,,,,240.0,2.0,,0.0,,,,-2.0,242.0,-85.0,157.0,0.0,,,157.0,0.0,157.0,0.0,,157.0,157.0,,452.0,0.35,0.35,0.35,460.0,0.34,0.34,0.34,
07/31/1999,2087.0,,-1103.0,,984.0,,-789.0,,,,195.0,12.0,,0.0,,,,-12.0,207.0,-72.0,135.0,0.0,,,135.0,0.0,135.0,0.0,,135.0,135.0,,452.0,0.3,0.3,0.3,460.0,0.29,0.29,0.29,
10/31/1999,2448.0,,-1292.0,,1156.0,,-951.0,,,,205.0,19.0,,0.0,,,,-19.0,224.0,-78.0,146.0,0.0,,,146.0,0.0,146.0,0.0,,146.0,146.0,,452.0,0.32,0.32,0.32,460.0,0.32,0.32,0.32,
01/31/2000,1851.0,,-955.0,,896.0,,-792.0,,,,104.0,30.0,,0.0,,,,-30.0,134.0,-46.0,88.0,-43.0,,,131.0,0.0,131.0,0.0,0.0,131.0,131.0,,452.0,0.29,0.2,0.2,462.0,0.28,0.19,0.19,
04/30/2000,2142.0,,-1069.0,,1073.0,,-889.0,,,,184.0,28.0,,0.0,,,,-28.0,212.0,-72.0,140.0,-26.0,,,166.0,0.0,166.0,0.0,0.0,166.0,166.0,,452.0,0.37,0.31,0.27,457.0,0.36,0.31,0.27,
07/31/2000,2351.0,,-1189.0,,1162.0,0.0,-973.0,685.0,,288.0,189.0,27.0,,,,,,-27.0,216.0,-73.0,116.0,-12.0,,,155.0,0.0,155.0,0.0,0.0,155.0,155.0,,453.0,0.34,0.32,0.32,461.0,0.34,0.31,0.31,
10/31/2000,3372.0,,-1732.0,,1640.0,,-1182.0,,,,458.0,10.0,,0.0,,,,-10.0,468.0,-163.0,305.0,0.0,,,305.0,0.0,305.0,0.0,0.0,305.0,305.0,,454.0,0.67,0.67,0.53,462.0,0.66,0.66,0.52,
01/31/2001,2565.0,,-1222.0,,1343.0,,-1049.0,,,,294.0,17.0,,0.0,,,,-17.0,311.0,-137.0,174.0,74.0,,,100.0,0.0,100.0,0.0,0.0,100.0,100.0,,455.0,0.22,0.38,0.51,466.0,0.21,0.37,0.5,
04/30/2001,2406.0,,-1353.0,,1053.0,,-1102.0,,,,-49.0,260.0,,0.0,,,,-260.0,211.0,-122.0,89.0,-13.0,,,102.0,0.0,102.0,0.0,0.0,102.0,102.0,,456.0,0.22,0.19,0.04,461.0,0.22,0.19,0.04,
07/31/2001,1806.0,,-1146.0,,660.0,0.0,-1002.0,683.0,,319.0,-342.0,35.0,,,,,,-35.0,-307.0,93.0,-214.0,10.0,,,-224.0,0.0,-219.0,0.0,0.0,-219.0,-219.0,,459.0,-0.48,-0.47,-0.47,459.0,-0.48,-0.47,-0.47,
10/31/2001,1606.0,,-1240.0,,366.0,,-1058.0,,,,-692.0,-11.0,,0.0,,,,11.0,-703.0,254.0,-449.0,-646.0,,,197.0,0.0,197.0,0.0,0.0,197.0,197.0,,460.0,0.43,-0.98,-0.6,460.0,0.43,-0.98,-0.6,
01/31/2002,1426.0,,-960.0,,466.0,,-908.0,,,,-442.0,19.0,,0.0,,,,-19.0,-423.0,106.0,-317.0,-2.0,,,-315.0,0.0,-315.0,0.0,0.0,-315.0,-315.0,,463.0,-0.68,-0.68,-0.29,463.0,-0.68,-0.68,-0.29,
