Date,Cash From Operating Activities,Net Income,Depreciation & Amortization,Other Non-Cash Adjustments,Changes in Non-Cash Capital,Cash From Investing Activities,Disposal of Fixed Assets,Capital Expenditures,Increase in Investments,Decrease in Investments,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Change in Short-Term Borrowings,Increase in Long-Term Borrowings,Decrease In Long-Term Borrowings,Increase in Capital Stocks,Decrease in Capital Stocks,Change in Insurance Reserves,Other Financing Activities,Net Changes in Cash,Source: Bloomberg
06/30/2007,236.8,-55.2,122.1,-100.2,270.1,-314.0,,,-2559.2,2243.1,2.1,327.9,-9.5,221.2,200.0,-1.7,0.1,0.0,-82.2,0.0,250.7,
09/30/2007,222.3,-52.7,102.2,-79.0,251.8,-297.3,,,-1771.2,1491.3,-17.4,-55.2,0.0,44.8,0.0,-2.2,0.0,-34.7,-63.1,0.0,-130.2,
12/31/2007,153.9,-71.5,134.6,-62.8,153.6,-186.8,,,-2405.5,2254.1,-35.4,17.2,0.0,-0.7,0.0,-2.2,0.0,-22.9,43.0,0.0,-15.7,
03/31/2008,458.7,-7.2,124.0,-86.8,428.7,-260.1,,,-2515.8,2277.8,-22.1,-55.1,0.0,-64.7,0.0,-2.1,0.0,0.0,11.7,0.0,143.5,
06/30/2008,250.9,-488.5,116.2,434.7,188.5,-474.7,,,-3079.6,2549.5,55.4,16.1,0.0,-24.1,0.0,-2.2,0.0,0.0,42.4,0.0,-207.7,
09/30/2008,66.9,-183.3,90.7,117.4,42.1,-155.7,,,-1390.9,1279.0,-43.8,99.0,0.0,-0.3,0.0,-2.2,0.0,0.0,101.5,0.0,10.2,
12/31/2008,210.3,-453.3,89.8,422.1,151.7,260.7,,,-1207.4,1421.5,46.6,115.6,0.0,-56.4,75.0,-37.5,0.0,0.0,134.5,0.0,586.6,
03/31/2009,122.6,24.5,129.9,-61.9,30.1,-198.5,,,-2964.1,2773.4,-7.8,-49.0,0.0,-9.2,0.0,-3.4,0.0,0.0,-27.2,-9.2,-124.9,
06/30/2009,146.6,27.6,111.3,-67.0,74.7,69.8,,,-2866.4,2940.7,-4.5,-104.7,0.0,-10.7,0.0,-56.0,0.0,0.0,-37.7,-0.3,111.7,
09/30/2009,150.0,15.4,122.9,-37.6,49.3,-534.2,,,-3783.3,3260.8,-11.7,35.2,0.0,-32.7,0.0,-2.2,0.0,0.0,70.1,0.0,-349.0,
12/31/2009,192.5,18.2,96.8,-64.4,141.9,-227.5,,,-2926.6,2684.3,14.8,26.1,0.0,-31.0,172.0,-399.6,296.3,0.0,-6.4,-5.2,-8.9,
03/31/2010,181.1,33.9,110.4,-77.0,113.8,-361.2,,,-2694.1,2352.8,-19.9,-22.2,0.0,-16.2,61.4,-64.0,0.0,0.0,-3.4,0.0,-202.3,
06/30/2010,164.9,33.1,103.6,-85.3,113.5,-137.2,,,-2753.6,2612.0,4.4,-25.1,0.0,-46.0,49.4,-52.5,0.0,0.0,24.0,0.0,2.6,
09/30/2010,178.6,49.4,125.1,-47.5,51.6,-155.6,,,-2451.6,2306.2,-10.2,202.1,0.0,175.0,0.0,0.0,0.0,0.0,27.1,0.0,225.1,
12/31/2010,209.4,168.2,126.2,-181.7,96.7,-644.6,,,-2891.6,2255.6,-8.6,458.3,0.0,512.1,645.3,-677.1,0.0,0.0,-22.0,0.0,23.1,
03/31/2011,155.3,45.4,101.5,-76.7,85.1,-189.3,0.0,0.0,-1684.7,1501.0,-5.6,-113.3,0.0,-32.8,67.0,-117.0,,0.0,-30.5,0.0,-147.3,
06/30/2011,205.5,46.4,77.1,-41.6,123.6,-100.7,,,-2061.7,1969.0,-8.0,50.8,0.0,26.9,310.0,-283.5,0.3,-16.2,13.3,0.0,155.6,
09/30/2011,201.4,179.5,65.0,-141.7,98.6,-539.1,,,-2310.2,1773.8,-2.7,219.4,0.0,30.2,262.2,-64.8,0.3,-39.5,31.0,0.0,-118.3,
12/31/2011,212.6,64.4,80.0,-2.5,70.7,-508.9,,,-2099.5,1654.4,-63.8,270.4,0.0,-32.3,314.2,-14.4,1.6,-14.1,15.4,0.0,-25.9,
03/31/2012,78.2,59.1,91.1,-37.3,-34.7,-211.1,,,-1305.2,1095.3,-1.2,-129.6,0.0,8.6,0.0,-59.7,0.1,-18.9,-59.7,0.0,-262.5,
06/30/2012,160.8,65.7,76.6,-104.7,123.2,-248.4,,,-1280.1,1061.4,-29.7,109.6,0.0,3.4,246.8,-21.7,0.9,-39.3,-80.5,0.0,22.0,
09/30/2012,185.6,-5.0,67.5,91.9,31.2,156.3,,,-937.7,1061.2,32.8,-122.1,-9.4,-36.8,1144.4,-1104.8,1.0,-41.3,-75.2,0.0,219.8,
12/31/2012,210.3,101.2,79.8,-8.5,37.8,106.1,,,-748.1,867.5,-13.3,-149.2,-4.5,0.0,175.0,-24.3,1.1,-80.7,-32.8,-183.0,167.2,
03/31/2013,114.6,11.9,87.1,-34.2,49.8,-852.7,,,-1615.5,1177.8,-415.0,407.2,-4.4,29.5,576.3,-85.5,11.6,0.0,-65.6,-54.7,-330.9,
06/30/2013,175.3,77.1,85.5,-75.2,87.9,-3.1,,,-1352.0,1101.0,247.9,-143.8,-6.7,-1.9,200.0,-229.2,1.1,-50.0,-50.3,-6.8,28.4,
09/30/2013,182.2,283.0,68.5,-28.4,-140.9,132.0,,,-1298.7,1310.5,120.2,-217.5,-6.8,-27.6,50.0,-62.6,2.0,-37.3,-25.9,-109.3,96.7,
12/31/2013,248.3,106.0,83.5,47.3,11.5,121.3,,,-1070.9,1218.4,-26.2,-47.3,-6.5,0.0,50.0,-144.8,0.4,-31.1,-24.5,109.2,322.3,
03/31/2014,-480.3,-228.0,73.8,-409.9,83.8,171.6,,,-1013.3,1276.8,-91.9,-104.9,-13.3,0.0,224.1,-247.0,3.4,-33.0,-39.1,0.0,-413.6,
06/30/2014,165.4,78.1,72.4,-71.7,86.6,-24.8,,,-1047.0,1107.5,-85.3,-47.2,-13.0,8.4,217.5,-143.5,0.2,-100.6,-15.7,-0.5,93.4,
09/30/2014,-123.9,-32.5,218.2,-555.1,245.5,46.5,,,-2974.0,3018.5,2.0,-169.5,-39.0,20.4,697.1,-478.8,4.7,-297.0,-76.4,-0.5,-246.9,
12/31/2014,245.7,83.9,56.0,-18.3,124.1,9.8,,,-752.7,689.7,72.8,-96.0,-12.0,0.0,11.4,-40.6,0.3,-79.5,24.5,-0.1,159.5,
03/31/2015,122.5,52.8,71.0,-82.7,81.4,-346.4,,,-1023.6,772.6,-95.4,39.2,-12.1,-0.1,239.3,-70.9,1.0,-81.5,-36.5,0.0,-184.7,
06/30/2015,207.9,46.8,81.0,-3.1,83.2,-162.1,,,-1170.2,1006.2,1.9,-18.8,-13.7,0.1,85.5,-862.8,2.9,-97.4,-24.6,891.2,27.0,
09/30/2015,204.9,33.8,61.3,-18.4,128.2,50.4,,,-1096.1,1110.2,36.3,-95.4,-13.2,0.0,1159.0,-245.0,1.4,-127.3,38.7,-909.0,159.9,
12/31/2015,208.6,137.3,70.1,-68.7,69.9,-611.5,0.0,0.0,-1489.6,1142.0,-263.9,221.4,-13.0,-20.4,445.9,-176.1,1.0,-55.3,39.3,0.0,-181.5,
03/31/2016,140.4,45.5,68.2,-54.0,80.7,155.0,0.0,0.0,-1546.6,1531.1,170.5,-92.0,-12.7,0.0,2.9,-23.7,0.4,-93.7,34.8,0.0,203.4,
06/30/2016,199.3,59.9,60.2,-42.1,121.3,-382.1,0.0,0.0,-1568.8,1163.3,23.4,-15.7,-14.3,0.0,477.0,-423.4,3.3,-55.2,-3.1,0.0,-198.5,
09/30/2016,245.1,18.6,70.7,141.0,14.8,-46.5,0.0,0.0,-1112.3,1060.8,5.0,70.2,-13.9,0.0,429.9,-356.8,3.2,-61.1,68.9,0.0,268.8,
12/31/2016,178.0,234.2,75.9,-185.8,53.7,-468.8,0.0,0.0,-2016.3,1593.8,-46.3,63.7,-13.9,0.0,16.1,-44.5,1.5,0.0,104.5,0.0,-227.1,
03/31/2017,143.4,62.3,70.0,-61.5,72.6,107.0,0.0,0.0,-1130.8,1246.7,-8.9,-33.9,-14.0,,8.7,-38.3,2.9,-39.8,46.6,0.0,216.5,
06/30/2017,142.6,83.4,66.2,-78.9,71.9,59.4,0.0,0.0,-1379.2,1442.2,-3.6,-146.8,-15.3,,192.3,,2.5,-71.3,42.3,-297.3,55.2,
09/30/2017,163.5,100.8,64.6,35.3,-37.2,97.7,0.0,0.0,-1566.8,1672.4,-7.9,-329.3,-15.2,,518.3,-1156.6,0.6,-31.2,57.5,297.3,-68.1,
12/31/2017,-52.3,-70.9,64.6,-336.0,290.0,-525.2,0.0,0.0,-1955.3,1433.1,-3.0,668.0,-15.1,,1126.3,-486.4,2.3,-26.0,66.9,,90.5,
03/31/2018,72.2,84.3,78.7,-74.9,-15.9,-98.1,0.0,0.0,-1800.7,1710.2,-7.6,-5.0,-15.4,,0.0,-0.9,0.0,-4.6,15.9,0.0,-30.9,
06/30/2018,171.5,102.2,68.0,-71.1,72.4,-142.8,0.0,0.0,-1852.1,1714.7,-5.4,-9.4,-16.5,,278.5,,0.8,-62.9,66.0,-275.3,19.3,
09/30/2018,-128.7,-529.8,69.4,297.0,34.7,-73.7,0.0,0.0,-1384.8,1314.4,-3.3,52.3,-16.5,,149.1,-425.6,2.7,0.0,67.3,275.3,-150.1,
12/31/2018,202.8,28.3,76.1,-33.1,131.5,-211.1,0.0,0.0,-1168.2,965.8,-8.7,69.3,-16.4,,0.0,-1.2,0.4,-40.5,127.0,0.0,61.0,
03/31/2019,142.3,51.8,66.6,-89.1,113.0,-126.1,0.0,0.0,-2407.2,2291.7,-10.6,18.5,-16.4,,50.0,-51.2,2.8,-44.0,77.3,0.0,34.7,
06/30/2019,175.4,37.6,55.4,-30.0,112.4,-83.4,0.0,0.0,-1276.1,1266.3,-73.6,-175.4,-17.4,0.0,791.0,-990.9,0.8,-59.8,107.0,-6.1,-83.4,
09/30/2019,193.2,42.0,61.7,2.5,87.0,8783.4,0.0,0.0,,8791.3,-7.9,12.9,-16.8,0.0,190.0,-191.2,2.4,-77.4,105.9,0.0,8989.5,
12/31/2019,185.8,278.0,84.2,-255.7,79.3,-9129.5,0.0,0.0,-9119.6,,-9.9,1.0,-16.5,0.0,0.0,-1.4,3.2,-73.3,89.0,0.0,-8942.7,
03/31/2020,125.7,-21.2,59.6,13.2,74.1,-178.2,0.0,0.0,-1184.5,1013.6,-7.3,-51.7,-16.2,0.0,0.0,-1.0,2.7,-88.0,50.8,0.0,-104.2,
06/30/2020,199.3,82.0,96.8,-63.1,83.6,-201.4,0.0,0.0,-1102.5,910.0,-8.9,9.5,-17.4,0.0,65.3,-66.3,0.3,-30.1,57.7,0.0,7.4,
