Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,EBITDA,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Cash & Equivalents,Book Value,Tangible Book Value,Net Utility Plant,Source: Bloomberg
03/31/1990,69.530998,,69.530998,,27.541673,3.825632,2.401806,0.92,0.92,0.92,,,,0.87,3.005854,3.005854,1.970344,27.743022,,29.583927,
06/30/1990,69.987999,,69.760002,,23.050458,-2.823968,-4.071101,-3.34,-3.34,-3.34,,,,1.74,1.189794,1.189794,1.94319,22.746757,,22.846774,
09/30/1990,70.387001,,70.144997,,23.294605,3.507021,2.209709,0.74,0.74,0.74,,,,0.0,1.639461,1.639461,0.440422,23.626522,,26.411127,
12/31/1990,70.698997,,70.485001,,25.281975,3.546854,2.170675,0.59,0.59,0.59,,,,0.87,2.199049,2.199049,2.645016,23.069634,,27.638299,
03/31/1991,71.280998,,70.995003,,13.240369,3.281921,2.042397,0.53,0.7,0.7,,,,0.87,3.394605,3.394605,2.833855,23.933447,,26.570896,
06/30/1991,71.855003,,71.586998,,10.169444,1.969631,1.662313,0.5,0.68,0.68,,,,1.31,0.810203,0.810203,1.906617,23.115996,,26.038549,
09/30/1991,72.419998,,72.202003,,9.487271,2.091355,1.301903,0.25,0.39,0.39,,,,0.0,-0.0554,-0.0554,0.980392,23.032312,,27.243856,
12/31/1991,73.016998,,72.694,,9.615649,1.664512,0.866646,-2.68,0.35,0.35,,,,0.44,1.912125,1.912125,1.342153,19.735131,,45.660601,
03/31/1992,73.588997,,73.588997,,11.102203,2.785743,1.657857,-6.36,0.48,0.48,,,,0.44,3.832095,3.832095,6.998329,13.113373,,30.018075,
06/30/1992,74.117996,,74.646004,,8.814939,1.915709,1.460226,-1.63,0.39,0.39,,,,0.0,1.79514,1.79514,6.54362,11.60312,,42.09504,
09/30/1992,74.414001,,75.0,,8.426667,2.173333,1.386667,0.38,0.38,0.38,,,,0.0,0.226667,0.226667,4.246513,12.013868,,42.19636,
12/31/1992,75.290001,75.217003,75.217003,,10.662483,1.954345,1.156653,-0.07,0.36,0.36,-0.07,0.36,0.36,0.0,-0.638154,-0.638154,5.737814,9.443485,,44.003187,
03/31/1993,75.366997,,75.366997,,10.336089,2.255629,1.472793,0.45,0.45,0.45,,,,0.0,6.567862,6.567862,5.572731,9.9115,,43.838817,
06/30/1993,77.0,,78.672997,,8.376445,2.173554,1.398193,0.49,0.49,0.49,,,,0.3,-1.093132,-1.093132,1.857143,12.142857,,43.038961,
09/30/1993,83.344002,,83.702003,,7.813433,2.054909,1.326133,0.59,0.59,0.59,,,,0.0,-0.513727,-0.513727,1.499808,11.962469,,39.99088,
12/31/1993,84.194,,84.146004,,9.875692,2.162907,1.426093,0.53,0.53,0.53,,,,0.3,1.426093,1.426093,1.805354,12.186141,,38.922013,
03/31/1994,81.976997,,81.717003,,8.70076,1.970214,1.223736,0.43,0.43,0.43,,,,0.3,2.104825,2.104825,1.75659,14.162509,,39.840444,
06/30/1994,84.434998,,81.936996,,8.006151,2.050356,1.293677,0.47,0.47,0.47,,,,0.64,1.879493,1.879493,2.214721,13.608101,,38.656956,
09/30/1994,82.085999,,81.977997,,7.355632,2.012735,1.341823,0.47,0.47,0.47,,,,0.0,-1.146649,-1.146649,4.276003,14.484809,,39.616988,
12/31/1994,82.111,,82.096001,,8.91639,2.363087,1.620055,0.58,0.58,0.58,,,,0.32,0.353245,0.353245,3.495269,14.73615,,39.781515,
03/31/1995,84.569,,82.127998,,7.622248,2.094292,1.363725,0.51,0.51,0.51,,,,0.32,5.211377,4.724333,4.859937,14.508863,,38.536579,
06/30/1995,84.670998,,82.230003,,7.406056,2.079533,1.337711,0.51,0.51,0.51,,,,0.68,1.860635,1.143135,4.865893,14.34966,,38.466536,
09/30/1995,84.688004,,82.32,,6.511176,2.162293,1.433431,0.55,0.55,0.55,,,,0.0,1.324101,0.704568,4.345362,14.889948,,38.376156,
12/31/1995,82.446999,,82.382004,,7.355975,1.893617,1.141026,0.56,0.56,0.56,,,,0.34,0.133524,-0.873977,4.257281,15.707061,,39.625457,
03/31/1996,84.815002,,82.43,,7.727769,2.220066,1.467912,0.57,0.57,0.57,,,,0.34,3.687978,3.166323,2.829688,15.516123,,38.460177,
06/30/1996,84.964996,,82.605003,,6.851885,2.324314,1.549543,0.67,0.67,0.67,,,,0.72,1.464802,0.944253,1.753663,15.465192,,38.192198,
09/30/1996,85.049004,,82.758003,,7.250054,2.126683,1.329177,0.57,0.57,0.57,,,,0.0,0.91834,0.42292,2.116427,16.037813,,37.942831,
12/31/1996,82.013,,82.652,,9.497653,1.972124,1.209892,0.56,0.56,0.56,,,,0.36,1.391376,0.459759,3.121456,16.582737,,39.469352,
03/31/1997,83.322998,83.051003,81.935997,,9.69049,2.111404,1.330307,0.6,0.6,0.64,0.6,0.6,0.64,0.36,3.62478,2.965729,3.396421,16.37003,,38.728803,
06/30/1997,83.306,81.192001,81.192001,,7.291359,2.303183,1.514928,0.7,0.7,0.75,0.7,0.7,0.75,0.76,0.812888,0.172431,2.544835,16.09728,,38.496627,
09/30/1997,83.389999,81.141998,81.141998,,7.505361,1.848611,1.05987,0.44,0.44,0.51,0.44,0.44,0.51,0.0,-0.345074,-0.591556,3.345725,16.584723,,37.930208,
12/31/1997,81.102997,81.157997,81.157997,,9.154982,1.87289,1.084305,0.47,0.47,0.51,0.47,0.47,0.51,0.38,0.22179,-0.480544,1.88649,17.126371,,38.888822,
03/31/1998,83.556999,82.978996,81.208,,8.238105,1.884051,1.095951,0.48,0.48,0.48,0.47,0.47,0.47,0.38,6.551079,6.169343,1.615664,16.826837,,37.387652,
06/30/1998,81.102997,81.192001,81.192001,,7.155877,1.280914,0.492659,0.14,0.14,0.14,0.14,0.14,0.14,0.8,0.270963,-0.234013,0.69048,16.608511,,38.235332,
09/30/1998,81.102997,81.141998,81.141998,,6.544083,2.156713,1.355648,0.54,0.54,0.54,0.54,0.54,0.54,0.0,0.160213,-0.283454,0.29592,17.348311,,37.322912,
12/31/1998,81.102997,81.300003,81.300003,,8.499385,2.091021,1.279213,0.59,0.59,0.59,0.59,0.59,0.59,0.0,0.405904,-0.110701,0.33291,18.088111,,37.026992,
03/31/1999,81.102997,,,,,,,,,,,,,0.0,,,3.83463,14.512411,,36.373502,
09/30/1999,,,,,,,,,,,,,,0.0,,,,,,,
03/31/2000,,,,,,,,,,,,,,0.0,,,,,,,
09/30/2000,,,,,,,,,,,,,,0.0,,,,,,,
09/30/2001,,,,,,,,,,,,,,0.0,,,,,,,
03/31/2002,83.917999,83.917999,83.917999,,8.722801,2.144951,1.334636,0.69,0.69,0.69,0.69,0.69,0.69,1.19,5.648371,4.814223,0.786482,18.482328,18.482328,33.389738,
06/30/2002,83.917999,83.917999,83.917999,,7.983984,2.001954,1.191639,0.58,0.58,0.58,0.58,0.58,0.58,0.0,1.75171,0.881813,0.488572,17.898425,,33.44932,
09/30/2002,83.917999,83.917999,83.917999,,7.114088,2.121118,1.298887,0.64,0.64,0.64,0.64,0.64,0.64,0.0,-0.142997,-0.977144,0.142997,18.553827,,33.473153,
12/31/2002,83.917999,83.917999,83.917999,,10.236183,2.001954,1.15589,0.58,0.58,0.58,0.58,0.58,0.58,0.0,-1.048643,-2.454777,0.262161,19.113897,,48.988299,
03/31/2003,83.917999,83.917999,83.917999,,12.011726,2.168784,1.346553,0.68,0.68,0.68,0.68,0.68,0.68,0.0,5.25513,4.563979,1.656379,19.793132,,33.091828,
06/30/2003,83.917999,83.917999,83.917999,,9.771444,1.799376,0.941395,0.42,0.42,0.42,0.42,0.42,0.42,0.0,-0.011916,-0.929479,0.142997,17.600515,,33.759146,
09/30/2003,83.917999,83.917999,83.917999,,9.461617,2.001954,1.132057,0.61,0.61,0.61,0.61,0.61,0.61,0.0,-0.202579,-1.179723,0.190662,18.208251,,33.914059,
12/31/2003,83.917999,83.917999,83.917999,,10.986916,1.870874,0.977144,0.88,0.88,0.88,0.88,0.88,0.88,2.98,-0.560071,-1.763626,0.381325,19.26881,,50.859172,
03/31/2004,83.917999,83.917999,83.917999,,13.680021,2.192617,1.310803,0.69,0.69,0.69,0.69,0.69,0.69,0.0,6.351438,5.612622,0.524321,19.959961,,50.990253,
06/30/2004,84.0,84.0,84.0,,10.083333,2.0,1.095238,0.57,0.57,0.57,0.57,0.57,0.57,1.19,1.130952,0.154762,0.404762,19.321429,,51.25,
09/30/2004,83.917999,84.0,84.0,,9.833333,2.25,1.357143,0.79,0.79,0.79,0.79,0.79,0.79,0.0,-0.77381,-1.845238,0.309826,19.530971,,51.705237,
12/31/2004,84.0,84.0,84.0,,14.0,1.77381,1.416667,0.702,0.702,0.905,0.702,0.702,0.905,1.191,-0.202381,-1.119048,0.404762,20.642857,20.642857,52.27381,
03/31/2005,84.0,84.0,84.0,,14.77381,2.285714,1.5,0.81,0.81,0.81,0.81,0.81,0.81,0.0,5.607143,4.857143,0.297619,21.452381,,52.428571,
06/30/2005,84.0,84.0,84.0,,11.190476,1.988095,1.202381,0.68,0.68,0.68,0.68,0.68,0.68,0.0,-0.083333,-1.071429,0.309524,20.940476,20.940476,52.833333,
09/30/2005,84.0,84.0,84.0,,10.833333,1.011905,0.22619,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.261905,0.083333,0.178571,20.845238,20.845238,53.369048,
12/31/2005,84.0,84.0,84.0,,18.166667,3.190476,2.404762,0.643,0.643,1.471,0.643,0.643,1.471,2.381,-3.357143,-4.738095,1.071429,20.880952,20.880952,55.357143,
03/31/2006,84.0,84.0,84.0,,16.964286,1.988095,1.202381,0.6,0.6,0.6,0.6,0.6,0.6,0.0,7.02381,5.869048,4.416667,20.880952,20.880952,56.095238,
06/30/2006,84.0,84.0,84.0,,10.809524,2.047619,1.25,0.79,0.79,0.79,0.79,0.79,0.79,0.0,2.571429,1.428571,4.678571,21.071429,21.071429,56.619048,
09/30/2006,84.0,84.0,84.0,,9.666667,2.392857,1.595238,0.71,0.71,0.73,0.71,0.71,0.73,0.0,0.892857,-0.190476,4.059524,21.916667,21.916667,57.047619,
12/31/2006,84.0,84.0,84.0,,12.333333,1.892857,1.095238,0.7,0.7,0.66,0.7,0.7,0.66,1.79,0.357143,-1.178571,2.511905,22.02381,22.02381,58.369048,
03/31/2007,84.0,84.0,84.0,,16.285714,2.107143,1.285714,0.68,0.68,0.68,0.68,0.68,0.68,1.19,4.809524,3.785714,4.821429,22.083333,22.083333,58.928571,
06/30/2007,84.0,84.0,84.0,,11.678571,2.071429,1.238095,0.67,0.67,0.67,0.67,0.67,0.67,0.0,3.107143,1.857143,5.642857,22.72619,22.72619,59.416667,
09/30/2007,168.0,84.0,84.0,,9.75,2.25,1.404762,0.77,0.77,0.77,0.77,0.77,0.77,0.0,-2.595238,-3.892857,0.833333,11.452381,11.452381,29.892857,
12/31/2007,84.0,84.0,84.0,,13.261905,2.095238,1.25,0.74,0.74,0.73,0.74,0.74,0.73,1.79,0.52381,-1.345238,0.702381,21.857143,21.857143,61.380952,
03/31/2008,84.0,84.0,84.0,,18.52381,2.142857,1.297619,0.69,0.69,0.69,0.69,0.69,0.69,1.79,6.809524,5.428571,4.178571,21.880952,21.880952,61.880952,
06/30/2008,84.0,84.0,84.0,,13.607143,2.059524,1.214286,0.68,0.68,0.68,0.68,0.68,0.68,0.6,0.095238,-1.404762,1.607143,22.607143,22.607143,62.440476,
09/30/2008,84.0,84.0,84.0,,12.821429,2.357143,1.559524,0.94,0.94,0.94,0.94,0.94,0.94,0.0,-3.27381,-4.559524,0.452381,23.47619,23.47619,62.869048,
12/31/2008,84.0,84.0,84.0,,11.809524,1.952381,1.107143,0.67,0.67,0.67,0.67,0.67,0.67,1.78,3.190476,1.952381,2.452381,22.142857,22.142857,63.904762,
03/31/2009,84.0,84.0,84.0,,10.952381,2.166667,1.309524,0.7,0.7,0.7,0.7,0.7,0.7,0.0,5.916667,4.583333,7.059524,22.845238,22.845238,64.404762,
06/30/2009,84.0,84.0,84.0,,8.261905,2.261905,1.369048,0.73,0.73,0.73,0.73,0.73,0.73,0.0,0.714286,-0.654762,6.404762,23.583333,23.583333,65.071429,
09/30/2009,84.0,84.0,84.0,,7.880952,2.47619,1.607143,0.86,0.86,0.86,0.86,0.86,0.86,0.0,-0.142857,-1.440476,4.97619,24.440476,24.440476,65.785714,
12/31/2009,84.0,84.0,84.0,,12.845238,2.25,1.380952,0.88,0.88,0.88,0.88,0.88,0.88,0.0,-1.333333,-3.047619,0.583333,25.333333,25.333333,67.666667,
03/31/2010,84.0,84.0,84.0,,14.071429,2.488095,1.595238,0.76,0.76,0.76,0.76,0.76,0.76,1.1905,5.857143,4.5,2.142857,24.904762,24.904762,68.035714,
