Date,Cash From Operating Activities,Net Income,Depreciation & Amortization,Other Non-Cash Adjustments,Changes in Non-Cash Capital,Cash From Operations,Cash From Investing Activities,Disposal of Fixed Assets,Capital Expenditures,Increase in Investments,Decrease in Investments,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Change in Short-Term Borrowings,Increase in Long-Term Borrowings,Decrease In Long-Term Borrowings,Increase in Capital Stocks,Decrease in Capital Stocks,Other Financing Activities,Net Changes in Cash,Direct Method Cashflow,Source: Bloomberg
03/31/1994,,-8.397,3.591,0.747,8.268,4.209,,,,,,,,,,,,,,,,,
06/30/1994,,-11.713,3.541,-0.747,-2.907,-11.826,,,,,,,,,,,,,,,,,
09/30/1994,,-7.645,3.713,0.0,-0.552,-4.484,,,,,,,,,,,,,,,,,
12/31/1994,,-5.349,3.714,0.974,-2.973,-3.634,,,,,,,,,,,,,,,,,
03/31/1995,,-3.998,3.828,0.0,5.084,4.914,,,-1.161,,,,,,,,,,,,,,
06/30/1995,,-2.608,3.93,0.0,2.281,3.603,,,-1.067,,,,,,,,,,,,,,
09/30/1995,,-2.46,4.239,0.0,-7.35,-5.571,,,-1.532,,,,,,,,,,,,,,
12/31/1995,,-2.234,3.904,0.514,6.268,8.452,,,-1.486,,,,,,,,,,,,,,
03/31/1996,,-6.166,3.798,0.0,-2.053,-4.421,,,-2.032,,,,,,,,,,,,,,
06/30/1996,,-6.284,3.721,0.0,-14.051,-16.614,,,-0.908,,,,,,,,,,,,,,
09/30/1996,,-10.649,3.957,0.0,5.254,-1.438,,,-0.645,,,,,,,,,,,,,,
12/31/1996,,-30.533001,3.681,0.0,6.276,-20.576,,,-1.071,,,,,,,,,,,,,,
03/31/1997,,-8.701,3.944,0.0,0.064,-4.693,-27.427999,0.0,-2.11,0.0,0.0,-25.318001,55.985001,0.0,0.0,0.0,0.0,0.0,0.0,55.985001,23.864,,
06/30/1997,,-8.699,3.844,0.0,4.651,-0.204,2.608,0.0,-2.714,0.0,0.0,5.322,0.548,0.0,0.0,0.0,0.0,0.0,0.0,0.548,2.952,,
09/30/1997,,6.199,4.572,0.0,1.77,12.541,-0.189,0.0,-1.524,0.0,0.0,1.335,0.696,0.0,0.0,0.0,0.0,1.05,0.0,-0.354,13.048,,
12/31/1997,,-4.571,4.571,0.0,7.419,7.419,-3.739,0.0,-1.061,0.0,0.0,-2.678,-1.229,0.0,0.0,0.0,0.0,1.928,0.0,-3.157,2.451,,
03/31/1998,,-9.025,4.259,0.0,-0.706,-5.472,-46.355,0.0,-3.151,0.0,0.0,-43.203999,61.116001,0.0,0.0,0.0,0.0,1.152,0.0,59.964001,9.289,,
06/30/1998,,0.195,5.034,0.0,-14.854,-9.625,-22.542999,0.0,-19.302,0.0,0.0,-3.241,3.181,0.0,0.0,0.0,0.0,3.099,0.0,0.082,-28.987,,
09/30/1998,,-4.925,4.441,0.0,21.729,21.245001,-0.153,0.0,-3.413,0.0,0.0,3.26,3.844,0.0,0.0,0.0,0.0,2.965,0.0,0.879,24.936001,,
12/31/1998,,14.741,4.385,1.9,-3.946,17.08,-47.226002,0.0,-3.523,0.0,0.0,-43.702999,2.332,0.0,0.0,0.0,0.0,6.492,0.0,-4.16,-27.813999,,
03/31/1999,,0.251,4.69,-0.88,-11.17,-7.109,-7.614,0.0,-5.394,0.0,0.0,-2.22,18.728001,0.0,0.0,0.0,0.0,18.681,0.0,0.047,4.005,,
06/30/1999,,6.861,5.038,1.965,18.747999,32.612,-313.834015,0.0,-8.168,0.0,0.0,-305.665985,483.373993,0.0,0.0,449.0,0.0,34.327999,0.0,0.046,202.151993,,
09/30/1999,,20.996,5.096,6.659,8.775,41.526001,-13.801,0.0,-8.848,0.0,0.0,-4.953,3.587,0.0,0.0,0.0,0.0,3.54,0.0,0.047,31.312,,
12/31/1999,,16.216002,5.256999,3.317,20.913,45.703003,-67.94297,0.0,-13.153,0.0,0.0,-54.790012,1.941011,0.0,0.0,0.0,-2.558,5.502999,0.0,-1.004,-20.298996,,
03/31/2000,,32.160999,5.004,0.0,-12.025,25.139999,-80.018997,0.0,-17.789,0.0,0.0,-62.23,47.077,0.0,0.0,0.0,0.0,47.067001,0.0,0.01,-7.802,,
06/30/2000,,41.513,5.841,0.0,-15.234,32.119999,-140.783005,0.0,-21.361,0.0,0.0,-119.421997,7.072,0.0,0.0,0.0,0.0,7.071,0.0,0.001,-101.591003,,
09/30/2000,,31.521999,5.641,0.0,73.824997,110.987999,-171.035004,0.0,-49.34,0.0,0.0,-121.695,6.632,0.0,0.0,0.0,0.0,6.628,0.0,0.004,-53.415001,,
12/31/2000,,49.156006,5.295,0.0,-50.818996,3.632008,-338.785004,0.0,-19.693998,0.0,0.0,-319.091003,789.958008,0.0,0.0,0.0,0.0,779.892029,0.0,10.066,454.805023,,
03/31/2001,,39.833,6.687,5.828,-29.141001,23.207001,-581.689026,0.0,-14.903,0.0,0.0,-566.786011,14.655,0.0,0.0,10.055,0.0,4.609,0.0,-0.009,-543.827026,,
06/30/2001,,48.817001,6.893,-5.797,24.277,74.190002,27.851999,0.0,-15.772,0.0,0.0,43.624001,5.503,0.0,0.0,0.0,0.0,5.526,0.0,-0.023,107.544998,,
09/30/2001,,39.687,9.643,9.201,3.655,62.186001,31.157,0.0,-13.501,0.0,0.0,44.658001,5.57,0.0,0.0,0.0,0.0,5.564,0.0,0.006,98.913002,,
12/31/2001,,41.625999,7.887,7.2,7.989,64.702003,-87.954002,0.0,-34.248001,0.0,0.0,-53.706001,6.631,0.0,0.0,0.0,0.0,6.637,0.0,-0.006,-16.621,,
03/31/2002,,34.926998,8.768,14.875,-55.257,3.313,-146.309006,0.0,-370.653992,0.0,0.0,224.345001,30.15,0.0,0.0,0.0,0.0,30.158001,0.0,-0.008,-112.846001,,
