Date,Cash From Operating Activities,Net Income,Depreciation & Amortization,Other Non-Cash Adjustments,Changes in Non-Cash Capital,Cash From Operations,Cash From Investing Activities,Disposal of Fixed Assets,Capital Expenditures,Increase in Investments,Decrease in Investments,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Change in Short-Term Borrowings,Increase in Long-Term Borrowings,Decrease In Long-Term Borrowings,Increase in Capital Stocks,Decrease in Capital Stocks,Other Financing Activities,Net Changes in Cash,Direct Method Cashflow,Source: Bloomberg
06/30/2002,,-2.909,0.451,0.882,-0.294,-1.87,-0.066,0.0,-0.066,0.0,0.0,0.0,1.356,0.0,0.0,0.0,-0.237,1.5,0.0,0.093,-0.58,,
09/30/2002,,-1.484,-0.709,3.61,-1.88,-0.463,2.346,0.096,,0.0,0.0,2.25,-1.718,0.0,0.0,0.0,-0.241,,-1.5,0.023,0.165,,
12/31/2002,,0.086,0.423,-3.841,1.252,-2.08,-0.039,,-0.039,0.0,0.0,0.0,0.576,0.0,0.0,0.0,-0.247,0.0,0.0,0.823,-1.543,,
03/31/2003,,-0.152,0.052,-0.016,-1.736,-1.852,0.604,0.0,0.0,0.0,0.0,0.604,-0.27,0.0,0.0,0.0,-0.252,0.0,0.0,-0.018,-1.518,,
06/30/2003,,-0.883,0.069,-0.834,0.932,-0.716,0.214,0.0,0.0,0.0,0.0,0.214,-0.229,0.0,0.0,0.0,-0.256,0.0,0.0,0.027,-0.731,,
09/30/2003,,14.558,0.032,-15.316,-3.322,-4.048,18.684,0.0,0.0,0.0,0.0,18.684,-1.855,0.0,0.0,0.0,-1.852,0.0,0.0,-0.003,12.781,,
12/31/2003,,-0.606,-0.008,-1.494,1.556,-0.552,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.008,-0.544,,
03/31/2004,,-0.683,0.021,0.211,0.047,-0.404,0.0,0.0,0.0,0.0,0.0,0.0,-0.004,0.0,0.0,0.0,0.0,0.0,0.0,-0.004,-0.408,,
06/30/2004,,8.975,0.001,0.0,-10.71,-1.734,9.599,0.0,0.0,0.0,0.0,9.599,0.049,0.0,0.0,0.0,0.0,0.0,0.0,0.049,7.914,,
09/30/2004,,-0.629,0.012,-10.584,6.06,-5.141,0.055,0.0,0.0,0.0,0.0,0.055,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,-5.076,,
12/31/2004,,1.107,0.0,-1.428,4.682,4.361,0.029,0.0,0.0,0.0,0.0,0.029,0.132,0.0,0.0,0.0,0.0,0.0,0.0,0.132,4.522,,
03/31/2005,,-0.458,0.011,0.193,1.054,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,,
06/30/2005,,-0.368,0.011,-0.224,0.007,-0.574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.574,,
09/30/2005,,-0.349,0.01,0.109,0.0,-0.23,-0.137,0.0,0.0,0.0,0.0,-0.137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.367,,
12/31/2005,,-0.001,0.009,0.012,0.215,0.235,-0.511,0.0,0.0,0.0,0.0,-0.511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.276,,
03/31/2006,,-1.025,0.003,-0.096,-0.002,-1.12,0.648,0.0,0.0,0.0,0.0,0.648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.472,,
06/30/2006,,-0.094,0.008,0.071,-0.009,-0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.024,,
09/30/2006,,-0.022,0.009,0.025,-0.164,-0.152,-0.048,0.0,0.0,0.0,0.0,-0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,,
10/31/2006,,9.284515,-0.02,0.0,0.175,1.296,-99.438148,0.0,0.0,0.0,0.0,-99.438148,85.530571,0.0,0.0,85.530571,0.0,0.0,0.0,0.0,-12.611578,,
01/31/2007,,-0.831554,0.84561,-0.52053,1.14064,0.634166,0.238295,0.0,-0.162919,0.0,0.0,0.401214,-2.560672,0.0,0.0,0.0,-2.742788,0.0,0.0,0.182116,-1.688211,,
04/30/2007,,-0.265811,0.93196,0.046347,-7.599356,-6.88686,0.392276,0.0,-0.252483,0.0,0.0,0.644759,5.553217,0.0,0.0,15.989961,0.0,0.435,0.0,-10.871744,-0.941367,,
07/30/2007,,1.840903,0.884894,1.796669,5.593661,10.116127,-0.641835,1.672681,-1.290825,0.0,0.0,-1.023691,-9.861821,0.0,0.0,2.742788,-12.604609,0.0,0.0,0.0,-0.387529,,
10/31/2007,,-0.766083,,,,,,,,,,,,,,,,,,,,,
01/31/2008,,10.85,,,,,,,,,,,,,,,,,,,,,
10/31/2008,,0.059928,,,,,,,,,,,,,,,,,,,,,
01/31/2009,,0.2015,,,,,,,,,,,,,,,,,,,,,
07/31/2009,,1.235361,,,,,,,,,,,,,,,,,,,,,
10/31/2009,,0.293995,,,,,,,,,,,,,,,,,,,,,
01/31/2010,,-0.278067,,,,,,,,,,,,,,,,,,,,,
04/30/2010,,19.603086,,,,,,,,,,,,,,,,,,,,,
07/31/2010,,-0.4041,,,,,,,,,,,,,,,,,,,,,
