Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Margins,EBITDA Margin,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/31/1990,,,,,,97.854069,84.06107,,84.06107,63.054456,8.489324,60.673736,,24.989706,18.886062,,
06/30/1990,,,,,,97.817882,83.635574,,83.635574,62.777552,8.371094,60.518026,,24.939176,17.578246,,
09/30/1990,,,,,,97.871501,84.517307,,84.517307,63.519476,8.732405,61.339694,,24.844416,16.812242,,
12/30/1990,,,,,,97.469784,82.083072,,82.083072,62.06015,8.764073,59.931866,,24.393484,25.021581,,
03/31/1991,,33.992081,0.781294,0.800831,,97.484494,83.997044,83.616456,83.997044,62.345461,9.800095,60.313658,,25.776601,23.618932,25.963514,
06/30/1991,,34.281623,0.780498,0.800758,,97.071105,83.259491,80.960116,83.259491,61.72797,10.799829,59.780227,,25.860741,22.770599,26.475492,
09/30/1991,,34.829933,0.788419,0.807701,,96.993581,83.584484,78.098987,83.584484,60.79594,11.134471,58.932266,,27.264084,22.365058,27.040198,
12/31/1991,,36.846093,0.798532,0.81762,,96.897699,84.86523,101.317889,84.86523,62.052458,12.719405,60.232694,,26.881176,26.281168,27.162509,
03/31/1992,,37.504372,0.804763,0.824122,,96.639317,85.253523,92.566192,85.253523,62.270125,14.053793,59.933204,,26.958883,27.562422,27.167259,
06/30/1992,,39.162889,0.83916,0.86092,,96.382146,87.751088,97.679073,87.751088,60.701664,14.452165,47.589346,,30.825173,21.437627,30.767295,
09/30/1992,,40.028771,0.855312,0.876214,,96.18519,89.134688,98.586379,89.134688,61.597299,15.426977,42.765242,,30.894133,16.325715,33.493788,
12/31/1992,,39.465876,0.856908,0.875886,,95.216647,86.721164,90.378771,86.721164,58.602204,16.46892,44.510885,,32.424564,16.99283,32.759507,
03/31/1993,,40.498292,0.878022,0.89702,,95.874627,89.195412,96.409264,89.195412,61.597303,16.762458,42.780656,,30.941176,20.361228,32.252343,
06/30/1993,,41.091226,0.909169,0.928431,,95.330108,87.751655,87.755985,87.751655,61.580676,18.044934,46.14303,,29.823915,21.138422,32.405189,
09/30/1993,,40.951125,0.921606,0.940571,,95.577472,88.508824,-205.239907,88.508824,59.436322,18.536076,46.982293,,32.84701,21.519889,32.138488,
12/31/1993,,40.470175,0.923547,0.940159,,95.114032,87.840774,97.785584,87.840774,59.710243,17.872447,43.392273,,32.024457,14.977636,34.408699,
03/31/1994,,35.92164,0.932966,0.951663,,95.592999,87.003961,-101.227431,87.003961,60.376416,18.905771,54.426858,,30.60498,26.854023,26.275235,
06/30/1994,,35.917561,0.913975,0.931658,,95.435151,83.67709,-106.277248,83.67709,58.855554,16.459488,57.408903,,29.663479,27.006365,26.217533,
09/30/1994,,35.616614,0.873268,0.889351,,95.45185,79.675412,-114.180535,79.675412,57.133358,12.785055,55.547243,,28.292359,29.408939,25.142145,
12/31/1994,,33.747668,0.809832,0.825088,,95.27737,74.156726,-110.667101,74.156726,55.356209,10.115862,53.620042,,25.352409,30.002181,23.622632,
03/31/1995,,26.189118,0.739081,0.754884,,96.065255,76.86134,-121.334036,76.86134,57.016088,9.695626,55.29907,,25.81955,31.53623,17.930057,
06/30/1995,,26.031298,0.68488,0.700556,,95.54743,74.342091,-144.977023,74.342091,54.892999,9.525902,53.226043,,26.161616,30.163212,18.179422,
09/30/1995,,28.54774,0.654901,0.669442,,94.894167,71.481196,-600.563864,71.481196,52.175524,9.341185,50.563855,,27.008043,28.269342,20.477482,
12/31/1995,,33.471817,0.71148,0.729515,,96.109577,81.117611,110.095528,81.117611,56.439316,11.098719,52.468929,,30.422857,22.47703,25.948346,
03/31/1996,,32.936725,0.736211,0.761156,,89.136795,61.179172,36.434377,61.179172,42.326273,11.023113,39.392295,,30.815879,21.826526,25.747782,
06/30/1996,,36.489117,0.768556,0.802536,,88.71655,59.530822,32.265663,59.530822,41.612778,11.301025,40.5322,,30.098768,22.240056,28.373917,
09/30/1996,,42.624287,0.790695,0.82884,,88.753914,59.019082,32.606904,59.019082,41.460859,11.07741,40.366262,,29.750077,22.303043,33.117774,
12/31/1996,,48.048368,0.837262,0.888379,,88.194594,60.091665,7.416779,60.091665,42.014514,12.132475,41.01399,,30.082627,21.69431,37.624606,
03/31/1997,,52.859358,0.898698,0.958253,,,61.686528,66.525458,61.686528,42.274198,12.514301,41.322971,,31.469318,20.187152,42.188559,
06/30/1997,,53.569251,0.925534,0.98553,,,59.498101,59.28863,59.498101,41.648985,12.415376,40.714744,,29.999471,19.891666,42.913435,
09/30/1997,,65.043338,1.072681,1.133812,,,53.714486,45.520619,53.714486,36.110021,13.661605,35.445328,,32.774148,15.865435,54.72393,
12/31/1997,,67.336905,1.161415,1.228653,,,65.051807,98.013368,65.051807,44.009978,14.856245,43.140644,,32.346263,18.383239,54.958201,
03/31/1998,,74.894199,1.252765,1.332586,,89.73437,68.399456,147.458807,68.399456,46.455982,16.424818,45.579524,,32.081358,17.285335,61.948485,
06/30/1998,,75.830668,1.343323,1.423407,,87.939569,68.349518,152.174579,68.349518,46.440861,17.761476,45.595537,,32.053857,16.244082,63.512672,
09/30/1998,,77.347037,1.326473,1.405011,,88.428705,64.539455,-36.053032,64.539455,44.29753,15.258372,43.22543,,31.363643,21.525433,60.697753,
12/31/1998,,75.510427,1.301801,1.368092,,86.523304,61.119018,-92.460449,61.119018,42.055817,15.780793,41.061751,,31.190294,22.280892,58.686031,
03/31/1999,,74.312949,1.233247,1.302345,,,64.469467,-93.926874,64.469467,44.073389,15.762932,43.062004,,31.636803,21.459639,58.365659,
06/30/1999,,70.663678,1.213429,1.279393,,88.775852,65.027766,-97.87425,65.027766,44.432135,16.063092,43.491702,,31.672057,19.492492,56.889567,
09/30/1999,,72.192464,1.176904,1.240175,,88.848096,64.935209,68.19829,64.935209,44.366535,14.793455,43.410401,,31.675688,19.677937,57.986476,
12/31/1999,,75.122673,1.233045,1.289956,,90.03291,67.902265,106.39183,67.902265,45.726942,14.992459,44.42716,,32.657708,17.987275,61.610151,
03/31/2000,,76.18938,1.367547,1.434882,,90.330823,68.684881,83.911219,68.684881,46.323416,15.437347,44.66959,,32.556604,16.676839,63.4834,
