Date,Assets,Cash & Near Cash Items,Short-Term Investments,Accounts & Notes Receivable,Inventories,Other Current Assets,Total Current Assets,LT Investments & LT Receivables,Net Fixed Assets,Gross Fixed Assets,Accumulated Depreciation,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Liabilities & Shareholders' Equity,Accounts Payable,Short-Term Borrowings,Other Short-Term Liabilities,Total Current Liabilities,Long-Term Borrowings,Other Long-Term Liabilities,Total Long-Term Liabilities,Total Liabilities,Total Preferred Equity,Minority Interest,Share Capital & APIC,Retained Earnings & Other Equity,Total Equity,Total Liabilities & Equity,Source: Bloomberg
12/31/1995,,11.391,0.0,3.066,0,0.754,15.211,0,0.863,1.086,-0.223,0.017,0.88,16.091,,0.493,0,5.636,6.129,0.0,0.028,0.028,6.157,0.005,0,10.007,-0.078,9.934,16.091,
03/31/1996,,9.757,0.0,3.112,0,0.712,13.581,0,2.006,2.354,-0.348,0.022,2.028,15.609,,0.806,0,4.461,5.267,0.0,0.028,0.028,5.295,0.005,0,11.072,-0.763,10.314,15.609,
06/30/1996,,13.87,0.0,6.951,0,1.035,21.856001,0,2.51,,,0.356,2.866,24.722,,0.773,0,11.289,12.062,0.0,0.028,0.028,12.09,0.005,0,13.144,-0.517,12.632,24.722,
09/30/1996,,51.256001,25.209999,4.505,0,3.948,84.918999,0,5.878,,,0.38,6.258,91.177002,,2.084,0,12.219,14.303,0.0,0.028,0.028,14.331,0.0,0,75.661003,1.185,76.846003,91.177004,
12/31/1996,,22.671,49.716,12.855,0,5.325,90.567001,0,8.31,9.663,-1.353,0.624,8.934,99.500999,,3.107,0,14.998,18.105,0.0,0.205,0.205,18.31,0.0,0,77.392998,3.798,81.190998,99.500998,
03/31/1997,,22.205,50.556999,13.486,0,5.257,91.504997,0,8.093,,,0.635,8.728,100.233002,,0.601,0,15.199,15.8,0.0,0.205,0.205,16.005,0.0,0,77.386002,6.842,84.228002,100.233002,
06/30/1997,,28.035,47.551998,18.187,0,7.323,101.097,0,10.878,,,0.743,11.621,112.718002,,2.786,0,19.367001,22.153,0.0,0.205,0.205,22.358,0.0,0,79.330002,11.03,90.360002,112.718001,
09/30/1997,,22.631001,53.362,31.33,0,6.743,114.066002,0,10.701,,,1.103,11.804,125.870003,,1.638,0,27.080999,28.719,0.0,0.205,0.205,28.924,0.0,0,80.115997,16.83,96.945997,125.869997,
12/31/1997,,70.202003,91.999001,63.056,0,11.479,236.735992,0,24.843,37.616001,-12.773,6.585,31.428,268.164001,,5.684,0,52.950001,58.633999,0.0,0.162,0.162,58.795999,0.0,0,195.518005,13.85,209.368006,268.164005,
03/31/1998,,45.768002,61.976002,38.124001,0,7.903,153.770996,0,10.965,,,2.9,13.865,167.636002,,1.801,0,39.062,40.862999,0.0,0.162,0.162,41.024999,0.0,0,116.720001,9.891,126.611001,167.636,
