Date,P/E,Average,High,Low,P/Book,P/Tangible Book,P/Sales,P/Free Cash Flow,EV/Total Revenues,Price/Share,Enterprise Value,Source: Bloomberg
08/31/1991,,1235.986956,1235.986956,1235.986956,1.024379,,,,,15.375,1235.218276,
11/30/1991,6.404959,1298.329556,1426.736949,1185.070946,1.00141,,2.713697,,1.903286,15.5,1201.593975,
02/29/1992,7.696391,1396.541036,1564.395933,1200.570946,1.102891,,3.230285,,2.12015,18.125,1336.729461,
05/31/1992,7.435345,1266.834064,1397.490709,1171.02738,1.1744,,3.113491,,2.431943,17.25,1531.995518,
08/31/1992,7.11501,1534.936607,1775.993968,1241.283377,1.152325,,3.13174,,2.301856,18.25,1527.378462,
11/30/1992,9.081836,1820.404398,2033.714699,1539.508908,1.530347,,3.896299,,3.370571,22.75,2246.13159,
02/28/1993,8.333333,2074.672568,2252.746882,1884.984318,1.487765,,3.665046,,3.046792,22.375,2109.56225,
05/31/1993,7.659314,2091.841783,2260.46806,1935.048817,1.512582,,3.576079,,3.032967,23.4375,2242.205636,
08/31/1993,7.48062,2011.612233,2132.124636,1863.027954,1.427173,,3.562887,,2.926701,24.125,2226.344172,
11/30/1993,6.359971,1872.439884,1964.94488,1752.170759,1.286287,,3.08614,,2.6951,21.6875,2106.263409,
02/28/1994,6.465517,2038.794653,2195.085178,1894.547506,1.270541,,2.993157,,2.444802,21.5625,1943.46383,
05/31/1994,8.100962,1899.486466,2051.643915,1701.099405,1.332378,,3.160872,,2.325032,21.0625,1701.233103,
08/31/1994,9.62877,1559.342931,1838.398796,1376.536448,1.287852,,3.262498,,2.645695,20.75,1838.53051,
11/30/1994,14.204545,1696.365218,1831.637068,1572.342491,1.191639,,3.351991,,2.549991,18.75,1551.01158,
02/28/1995,17.985232,1687.170435,1950.35335,1545.295578,1.253949,,3.971665,,3.312192,21.3125,1924.572561,
05/31/1995,13.357143,2112.229463,2207.299025,1963.876806,1.213151,,3.884222,,3.211093,23.375,2086.070438,
08/31/1995,14.102564,2406.958369,2560.012436,2106.976641,1.391991,,4.215891,,3.129147,27.5,2162.828911,
11/30/1995,10.7358,2592.570995,2875.801601,2375.433708,1.469882,,3.970388,,2.816133,31.1875,2275.345267,
02/29/1996,11.286408,2852.909131,3214.560782,2551.91141,1.610884,,3.662993,,2.819835,34.875,2673.248294,
05/31/1996,11.225728,2893.357406,3274.90501,2638.010365,1.662638,,3.56918,,3.114042,34.6875,2925.913602,
08/31/1996,10.436137,2385.334461,3249.923196,1221.028362,1.618461,,3.485967,,2.916446,33.5,2640.448502,
11/30/1996,9.940945,2380.689563,3219.68959,1147.805457,1.560275,,3.778076,,3.304282,37.875,3048.867555,
02/28/1997,11.343188,3239.030558,3681.673011,2938.507244,1.792106,,4.85511,,4.148601,44.125,3371.23201,
05/31/1997,10.688406,3222.479541,3442.470791,2928.976562,1.719044,,4.165509,,3.484821,44.25,3221.738308,
08/31/1997,12.33146,3990.106936,4338.931118,3330.946381,1.954909,,4.422407,,4.041879,54.875,4303.812675,
11/30/1997,15.298507,4783.112219,5068.148773,4314.566733,2.093917,,4.780394,,4.540464,61.5,4963.380817,
02/28/1998,15.610259,4994.827754,5401.223397,4757.676436,2.104679,,4.868196,,4.630896,66.1875,5323.206003,
05/31/1998,17.259174,6073.880969,6541.626286,5370.470301,2.266002,,5.695496,,5.257674,75.25,5868.262728,
08/31/1998,14.524457,6026.57233,6544.429874,5324.144995,1.634552,,4.743313,,5.384085,66.8125,7204.385392,
11/30/1998,16.121245,6679.943995,8444.496131,5099.318833,1.723259,2.353406,5.161208,,6.673107,75.125,9852.008125,
02/28/1999,13.143777,7569.730522,8451.371718,6556.007736,1.413759,2.046007,3.792081,,3.644465,61.25,6620.076492,
05/31/1999,15.08995,6432.089534,7220.699825,5985.980553,1.587803,2.289995,3.502273,,3.614031,60.8125,7618.312867,
09/30/1999,11.936339,6234.162229,7040.235408,5112.819064,1.070251,1.537725,2.533711,,2.58104,45.0,5696.1,
12/31/1999,18.138112,6254.714138,7362.600567,5542.953029,1.188792,1.678422,2.674424,,2.644441,51.875,6525.488125,
03/31/2000,18.644781,5849.75083,6784.807739,4942.874767,1.23598,1.742834,2.732613,,2.525482,55.375,6474.966229,
