Date,Revenue,Consensus Estimate,Comparable Actual,Revenue Surprise %,GAAP Actual,Adjusted Actual,FFO Per Share,FFO Per Share Surprise %,EBIT,EBIT Surprise %,EBITDA,EBITDA Surprise %,Net Income,Net Income Surprise %,Source: Bloomberg
03/31/1997,,,3.327,,3.327,3.327,,,,,,,,,
06/30/1997,,,4.17,,4.17,4.17,,,,,,,,,
09/30/1997,,,2.056,,0.182,0.182,,,,,,,,,
12/31/1997,,,3.503,,3.503,3.503,,,,,,,,,
03/31/1998,,,4.089,,4.089,4.089,,,,,,,,,
06/30/1998,,,5.181,,4.659,4.659,,,,,,,,,
09/30/1998,,,7.823,,7.823,7.823,,,,,,,,,
12/31/1998,,,6.911,,6.91,6.91,,,,,,,,,
03/31/1999,,,8.313,,8.214,8.214,,,,,,,,,
06/30/1999,,,9.005,,8.377,8.377,,,,,,,,,
09/30/1999,,,8.073,,8.073,8.073,,,,,,,,,
12/31/1999,,,8.955,,8.594,8.594,,,,,,,,,
03/31/2000,,,21.74,,21.633,21.633,,,,,,,,,
06/30/2000,,,13.418,,12.988,12.988,,,,,,,,,
09/30/2000,,,15.991,,15.991,15.991,,,,,,,,,
12/31/2000,,,26.363001,,25.872001,25.872001,,,,,,,,,
03/31/2001,,,12.042,,11.298,11.298,,,,,,,,,
06/30/2001,,,15.645,,15.53,15.53,,,,,,,,,
09/30/2001,,,13.265,,12.933,12.933,,,,,,,,,
12/31/2001,,,,,13.582,13.582,,,,,,,,,
03/31/2002,,,14.66,,15.213,15.213,,,,,,,,,
06/30/2002,,,14.05,,15.921,15.921,,,,,,,,,
09/30/2002,,,15.228,,17.013,17.013,,,,,,,,,
12/31/2002,,,,,16.74,16.74,,,,,,,,,
03/31/2003,,,15.222,,34.178,34.178,,,,,,,,,
06/30/2003,,,14.884,,15.542,15.542,,,,,,,,,
09/30/2003,,,15.19,,19.41712,19.41712,,,,,,,,,
12/31/2003,,,18.570999,,21.667,21.667,,,,,,,,,
03/31/2004,,,14.443,,15.955,15.955,,,,,,,,,
06/30/2004,,,43.791,,45.385,45.385,,,,,,,,,
09/30/2004,,,18.254999,,20.307,20.307,,,,,,,,,
12/31/2004,,,19.84,,111.525,111.525,,,,,,,,,
03/31/2005,,,22.531,,22.91,22.91,,,,,,,,,
06/30/2005,,,22.511,,56.47,56.47,,2.0,,,,,,,
09/30/2005,,,25.780001,,37.33,37.33,,2.72727272727271,,,,,,,
12/31/2005,,,20.836,,20.834,20.834,,0.790513833992096,,,,,,,
03/31/2006,,9.0,23.732,34.356224248927,23.732,23.732,,9.0909090909091,,,,,,163.688888888889,
06/30/2006,,28.75,27.274,46.5158609655172,29.06,29.06,,15.0943396226415,,,,,,-5.13391304347826,
09/30/2006,,18.675,22.462999,36.1712657480315,118.689,118.689,,0.892857142857124,,,,,,20.283796519411,
12/31/2006,,21.277,19.924999,45.1118746589049,29.359,29.359,,3.69068541300528,,,,,,-6.3542839686046,
03/31/2007,,103.755,70.178001,35.8823321863213,147.427,147.427,,9.02255639097743,,,,,,-32.3618129246783,
06/30/2007,,20.0,21.469999,74.1256716216216,265.881,265.881,,11.2091791703442,,,,,,7.34999500000001,
09/30/2007,,20.8,18.086,11.7267215517241,98.568,98.568,,2.96540362438221,,,,,,-13.0480769230769,
12/31/2007,,17.567,7.339,5.0599402789904,128.666,128.666,,,,,,,,-58.2228041213639,
03/31/2008,,24.24,19.829,12.9738580912863,121.094,121.094,,2.34541577825159,,,,,,-18.1971947194719,
06/30/2008,,37.06,45.389,16.5179945813916,134.191,134.191,,16.7542323409224,,,,,,22.4743658931462,
09/30/2008,,18.767,23.742001,18.2425134890107,28.827,28.827,,2.40112994350283,,,,,,26.5093035647679,
12/31/2008,,20.0,3.01,21.7503448306273,76.64,76.64,,-1.36570561456753,,,,,,-84.95,
03/31/2009,,12.2,-16.481,22.017371163868,32.768,-21.23,,-1.98675496688742,,,,-6.77990275526742,,,
06/30/2009,,13.158,47.371,14.724716553288,12.543,14.637,,0.671140939597316,,,,3.6374531835206,,260.016719866241,
09/30/2009,,9.438,0.881,19.2133731343284,-2.52,-0.922,,0.409836065573771,,,,8.99999999999999,,-90.6653952108498,
12/31/2009,,25.246,0.981,14.1135805211211,-5.123,-5.581,,-0.91116173120729,,,,-10.0228536547237,,-96.1142359185613,
03/31/2010,,12.915,15.192,18.4580434473946,15.079,13.275,,2.39234449760767,,,,5.04865601042682,,17.6306620209059,
06/30/2010,,13.969,138.314,12.7261284722222,137.038,135.911,,0.890207715133543,,,,1.13790613718411,,890.149617009092,
09/30/2010,,57.143,72.997,38.4763658949262,111.5,74.315,,2.07515423443635,,,,19.1024583208983,,27.7444306389234,
12/31/2010,,6.341,7.209,1.27249134948097,7.209,5.043,,4.14333706606943,,,,2.12352941176471,,13.688692635231,
03/31/2011,,14.505,88.432,42.3858603066439,80.887,65.226,,73.828125,,,,42.1959731543624,,509.665632540503,
06/30/2011,,24.593,4.711,14.0283008491772,526.458,2.624,,,,,,28.6775032509753,,-80.8441426422153,
09/30/2011,,9.365,11.659,9.61776198934281,7.079,5.031,,1.81451612903226,,,,27.6021540225873,,24.4954618259477,
