Date,Revenue,Consensus Estimate,Comparable Actual,Revenue Surprise %,GAAP Actual,Adjusted Actual,Earnings Per Share,EPS Surprise %,EBIT,EBIT Surprise %,EBITDA,EBITDA Surprise %,Gross Margin %,Pretax Income (Loss),Pretax Income (Loss) Surprise %,Net Income,Net Income Surprise %,Source: Bloomberg
03/31/1990,,,,,37.007,37.007,,,,,,,,,,,,
06/30/1990,,,,,32.348,32.348,,,,,,,,,,,,
09/30/1990,,,,,24.701,24.701,,,,,,,,,,,,
12/31/1990,,,,,4.556,4.556,,,,,,,,,,,,
03/31/1991,,,,,9.627,9.627,,,,,,,,,,,,
06/30/1991,,,,,11.77,11.77,,,,,,,,,,,,
09/30/1991,,,,,18.219999,18.219999,,,,,,,,,,,,
12/31/1991,,,,,16.184999,16.184999,,,,,,,,,,,,
03/31/1992,,,,,15.862,15.862,,,,,,,,,,,,
06/30/1992,,,,,34.734001,34.734001,,,,,,,,,,,,
09/30/1992,,,,,17.778,17.778,,,,,,,,,,,,
12/31/1992,,,,,10.54,10.54,,,,,,,,,,,,
03/31/1993,,,,,-9.542,-9.542,,,,,,,,,,,,
06/30/1993,,,,,2.758,2.758,,,,,,,,,,,,
09/23/1993,,,,,-2.179,-2.179,,,,,,,,,,,,
12/31/1993,,,,,15.598,15.598,,,,,,,,,,,,
03/31/1994,,,,,5.314,5.314,,,,,,,,,,,,
06/30/1994,,,,,6.052,6.052,,,,,,,,,,,,
09/30/1994,,,,,10.741,10.741,,,,,,,,,,,,
12/31/1994,,,,,26.888,26.888,,,,,,,,,,,,
03/31/1995,,,,,23.533001,23.533001,,,,,,,,,,,,
06/30/1995,,,,,23.903999,23.903999,,,,,,,,,,,,
09/30/1995,,,,,31.749001,31.749001,,,,,,,,,,,,
12/31/1995,,,,,29.360001,29.360001,,,,,,,,,,,,
03/31/1996,,,,,4.963,4.963,,,,,,,,,,,,
06/30/1996,,,,,15.2,15.2,,,,,,,,,,,,
09/30/1996,,,,,19.541,19.541,,,,,,,,,,,,
12/31/1996,,,,,18.385,18.385,,,,,,,,,,,,
03/31/1997,,,,,6.365,6.365,,,,,,,,,,,,
06/30/1997,,,,,9.882,9.882,,,,,,,,,,,,
09/30/1997,,,,,14.107,14.107,,,,,,,,,,,,
12/31/1997,,,,,5.705,5.705,,,,,,,,,,,,
03/31/1998,,,,,10.736,10.736,,,,,,,,,,,,
06/30/1998,,,,,10.049,10.049,,,,,,,,,,,,
09/30/1998,,,,,12.547,12.547,,,,,,,,,,,,
12/31/1998,,,,,3.9,3.9,,,,,,,,,,,,
03/31/1999,,,,,0.625,0.625,,,,,,,,,,,,
06/30/1999,,,,,9.366,9.366,,,,,,,,,,,,
09/30/1999,,,,,22.589001,22.589001,,,,,,,,,,,,
12/31/1999,,,,,8.367,8.367,,,,,,,,,,,,
03/31/2000,,,,,2.436,2.436,,,,,,,,,,,,
06/30/2000,,,,,-9.444,-9.444,,,,,,,,,,,,
09/30/2000,,,,,-10.503,-10.503,,,,,,,,,,,,
12/31/2000,,,,,-15.703,-15.703,,,,,,,,,,,,
03/31/2001,,,,,-31.408001,-31.408001,,,,,,,,,,,,
06/30/2001,,,,,-9.789,-9.789,,,,,,,,,,,,
09/30/2001,,,,,-6.551,-6.551,,,,,,,,,,,,
12/31/2001,,,,,-31.697001,-31.697001,,,,,,,,,,,,
03/31/2002,,,,,-167.380997,-167.380997,,,,,,,,,,,,
06/30/2002,,,,,-20.089001,-20.089001,,,,,,,,,,,,
09/30/2002,,,,,-12.433,-12.433,,,,,,,,,,,,
12/31/2002,,,,,-34.478001,-34.478001,,,,,,,,,,,,
03/31/2003,,,,,-9.565,-9.565,,,,,,,,,,,,
06/30/2003,,,,,6.649,6.649,,,,,,,,,,,,
