Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
03/31/1990,67.664001,40.618,23.531,3.1,,,3.1,0.415,,,,0.415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1990,34.334,49.877998,24.305,-4.381,,,-4.381,-35.467999,,,,-35.467999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1990,74.108002,46.212002,26.017,0.84,,,0.84,1.039,,,,1.039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1990,71.375999,45.674999,28.240999,1.131,,,1.131,-3.671,,,,-3.671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.375999,,,
03/31/1991,41.200001,41.208,26.077,-1.302,,,-1.302,-24.783001,,,,-24.783001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1991,80.904999,47.277,27.441999,-4.143,,,-4.143,10.329,,,,10.329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1991,72.050003,44.990002,27.091999,-2.194,,,-2.194,2.162,,,,2.162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1991,83.983002,47.084,34.782001,-0.536,,,-0.536,2.653,,,,2.653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.983002,,,
03/31/1992,31.186001,40.237,31.528,-4.473,,,-4.473,-36.105999,,,,-36.105999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1992,118.489998,51.171001,30.580999,-2.791,,,-2.791,39.528999,,,,39.528999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1992,86.764999,49.125,32.688999,-3.862,,,-3.862,8.813,,,,8.813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1992,74.809998,51.547001,30.521999,13.591,,,13.591,-20.85,,,,-20.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.809998,,,
03/31/1993,43.964001,42.027,32.132999,-3.21,,,-3.21,-26.986,,,,-26.986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1993,57.023998,54.799,35.773998,-1.902,,,-1.902,-31.646999,,,,-31.646999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1993,102.261002,50.945999,38.896999,3.841,,,3.841,8.577,,,,8.577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1993,110.825996,58.798,24.922001,3.858,,,3.858,23.247999,,,,23.247999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.825996,,,
03/31/1994,61.773998,50.915001,33.743,3.527,,,3.527,-26.410999,,,,-26.410999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1994,95.472,70.726997,36.48,2.391,,,2.391,-14.126,,,,-14.126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1994,135.145004,71.399002,32.919998,-0.013,,,-0.013,30.839001,,,,30.839001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1994,95.066002,84.741997,29.006001,-16.643,,,-16.643,-2.039,,,,-2.039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.066002,,,
03/31/1995,78.629997,75.030998,38.400002,7.886,,,7.886,-42.687,,,,-42.687,,,-35.715,,,,-35.715,,,,,,,,,,35.715,,,,,,,,,,,,,,,
06/30/1995,82.206001,106.248001,40.464001,2.46,,,2.46,-66.966003,,,,-66.966003,,,-37.310001,,,,-37.310001,,,,,,,,,,37.310001,,,,,,,,,,,,,,,
09/30/1995,131.283005,100.015999,33.872002,-12.596,,,-12.596,9.991,,,,9.991,,,-33.735001,,,,-33.735001,,,,,,,,,,33.735001,,,,,,,,,,,,,,,
