Date,Level 1 Assets,Level 2 Assets,Level 3 Assets,Total FV Assets,Level 1 Liabilities,Level 2 Liabilities,Level 3 Liabilities,Total FV Liabilities,Level 1 Assets/Total Equity,Level 2 Assets/Total Equity,Level 3 Assets/Total Equity,Total FV Assets/Total Equity,Level 1 Assets/Total Assets,Level 2 Assets/Total Assets,Level 3 Assets/Total Assets,Total FV Assets/Total Assets,Source: Bloomberg
01/18/2009,292.2,,,292.2,,17.3,,17.3,15.163065,,,15.163065,8.130794,,,8.130794,
04/12/2009,351.9,,,351.9,,14.3,,14.3,17.956326,,,17.956326,9.585952,,,9.585952,
07/05/2009,438.9,,,438.9,,13.6,,13.6,21.890307,,,21.890307,11.843977,,,11.843977,
09/27/2009,509.395,0.0,0.0,509.395,0.0,20.588,0.0,20.588,24.958989,0.0,0.0,24.958989,13.46399,0.0,0.0,13.46399,
01/17/2010,338.809,0.0,0.0,338.809,0.0,15.413,0.0,15.413,16.043962,0.0,0.0,16.043962,8.751084,0.0,0.0,8.751084,
04/11/2010,585.93,0.0,0.0,585.93,0.0,10.427,0.0,10.427,26.428851,0.0,0.0,26.428851,14.567365,0.0,0.0,14.567365,
07/04/2010,464.991,0.0,0.0,464.991,0.0,5.177,0.0,5.177,20.217721,0.0,0.0,20.217721,11.9576,0.0,0.0,11.9576,
09/26/2010,93.637,444.61,0.0,538.247,0.0,0.399,0.0,0.399,3.945504,18.734162,0.0,22.679667,2.348829,11.152779,0.0,13.501608,
01/16/2011,623.925,0.0,0.0,623.925,,,,,24.812245,0.0,0.0,24.812245,15.140048,0.0,0.0,15.140048,
04/10/2011,591.709,0.0,0.0,591.709,,,,,21.892971,0.0,0.0,21.892971,14.304325,0.0,0.0,14.304325,
07/03/2011,528.399,0.0,0.0,528.399,,,,,18.572143,0.0,0.0,18.572143,12.845325,0.0,0.0,12.845325,
09/25/2011,59.157,511.924,0.0,571.081,,,,,1.977632,17.113735,0.0,19.091366,1.378284,11.927191,0.0,13.305476,
01/15/2012,499.921,412.122,0.0,912.043,,,,,15.707218,12.948626,0.0,28.655844,11.040071,9.10115,0.0,20.14122,
04/08/2012,125.02,1030.312,,1155.332,,,,,3.618568,29.82126,0.0,33.439828,2.564976,21.138425,0.0,23.703402,
07/01/2012,31.139,1223.876,0.0,1255.015,,,,,0.85516,33.610917,0.0,34.466077,0.611902,24.049979,0.0,24.661881,
09/30/2012,16.0,1360.0,0.0,1376.0,,,,,0.420831,35.770647,0.0,36.191478,0.302229,25.68946,0.0,25.991689,
01/20/2013,75.0,987.0,0.0,1062.0,,,,,2.11685,27.857748,0.0,29.974598,1.476669,19.432959,0.0,20.909628,
04/14/2013,21.0,1057.0,0.0,1078.0,,,,,0.578194,29.102423,0.0,29.680617,0.405327,20.401467,0.0,20.806794,
07/07/2013,85.0,1093.0,0.0,1178.0,,,,,2.245707,28.877147,0.0,31.122853,1.575825,20.263255,0.0,21.83908,
09/29/2013,73.0,1156.0,0.0,1229.0,,,,,1.882414,29.80918,0.0,31.691594,1.318165,20.873962,0.0,22.192127,
01/19/2014,20.0,1166.0,0.0,1186.0,,,,,0.504668,29.422155,0.0,29.926823,0.34965,20.384615,0.0,20.734266,
04/13/2014,31.0,1121.0,0.0,1152.0,,,,,0.768087,27.775025,0.0,28.543112,0.525959,19.019342,0.0,19.5453,
07/06/2014,40.0,738.0,0.0,778.0,,,,,1.049043,19.354839,0.0,20.403881,0.697593,12.870596,0.0,13.56819,
09/28/2014,50.0,688.0,0.0,738.0,,,,,1.311303,18.043535,0.0,19.354839,0.870474,11.977716,0.0,12.848189,
01/18/2015,57.0,646.0,0.0,703.0,,,,,1.451859,16.454407,0.0,17.906266,0.9575,10.851671,0.0,11.809172,
04/12/2015,57.0,657.0,0.0,714.0,,,,,1.41369,16.294643,0.0,17.708333,0.941837,10.855915,0.0,11.797753,
07/05/2015,78.0,612.0,0.0,690.0,,,,,1.916462,15.036855,0.0,16.953317,1.292247,10.139165,0.0,11.431412,
09/27/2015,32.0,218.0,0.0,250.0,,,,,0.849032,5.784028,0.0,6.633059,0.557394,3.797248,0.0,4.354642,
01/17/2016,239.0,320.0,0.0,559.0,,,,,7.326793,9.809933,0.0,17.136726,3.832585,5.131495,0.0,8.96408,
04/10/2016,310.0,203.0,0.0,513.0,,,,,9.436834,6.179604,0.0,15.616438,4.872682,3.19082,0.0,8.063502,
07/03/2016,165.0,224.0,0.0,389.0,,,,,5.180534,7.032967,0.0,12.213501,2.629482,3.569721,0.0,6.199203,
09/25/2016,62.0,455.0,0.0,517.0,,,,,1.923077,14.112903,0.0,16.03598,0.977764,7.175524,0.0,8.153288,
01/15/2017,23.0,374.0,0.0,397.0,,,,,0.698663,11.360875,0.0,12.059538,0.360389,5.860232,0.0,6.22062,
04/09/2017,2.0,476.0,0.0,478.0,,,,,0.059542,14.170884,0.0,14.230426,0.030708,7.30846,0.0,7.339168,
07/02/2017,0.0,744.0,0.0,744.0,,,,,0.0,21.515327,0.0,21.515327,0.0,11.255673,0.0,11.255673,
09/24/2017,45.0,625.0,,670.0,,,,,1.311953,18.221574,0.0,19.533528,0.674056,9.361893,0.0,10.03595,
