Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
03/31/1990,813.450012,,-582.445007,,231.005005,,-153.253006,,,,77.751999,-21.055999,,36.821999,,0.0,,-15.766,56.696,-16.292,40.403999,0.0,,,40.404,-2.389,38.014999,0.0,,38.014999,38.014999,,144.184006,0.2625,0.2625,,144.184006,0.2625,0.2625,0.2625,
06/30/1990,987.280029,,-718.715027,,268.565002,,-164.720993,,,,103.844002,-21.890999,,37.466999,,0.0,,-15.576,81.953003,-25.186001,56.766998,0.0,,,56.767002,-2.026,54.741001,0.0,,54.741001,54.741001,,144.492004,0.38,0.38,,144.492004,0.38,0.38,0.38,
09/30/1990,941.01001,,-698.752991,,242.257019,,-162.671005,,,,79.585999,-25.821001,,38.845001,,0.0,,-13.024,53.764997,-15.866,37.898998,0.0,,,37.898997,-2.419,35.48,0.0,,35.48,35.48,,144.839996,0.245,0.245,,144.839996,0.245,0.245,0.245,
12/31/1990,980.500977,,-771.198975,,209.302002,,-163.181,,,,46.120998,-19.069998,,37.487999,,9.9,,-28.318001,27.051,1.285,28.336,0.0,,,28.336,-1.284,27.052,0.0,,27.052,27.052,,139.444,0.1875,0.1875,,139.444,0.1875,0.1875,0.1875,
03/31/1991,877.388,,-653.562988,,223.825012,,-145.779007,,,,78.045998,-20.709001,,35.158001,,0.0,,-14.449,57.336997,-17.659,39.678001,0.0,,,39.677997,-0.965,38.713001,0.0,,38.713001,38.713001,,144.056,0.2675,0.2675,,144.056,0.2675,0.2675,0.2675,
06/30/1991,1046.654053,,-764.935974,,281.718079,,-160.130997,,,,121.586998,-30.387,,32.966,,0.0,,-2.579,91.199998,-28.016001,63.183998,0.0,,,63.183998,-0.707,62.477001,0.0,,62.477001,62.477001,,144.923996,0.43,0.43,,144.923996,0.43,0.43,0.43,
09/30/1991,967.43103,,-737.437988,,229.993042,,-151.063004,,,,78.93,-17.566,,29.864,,0.0,,-12.298,61.364,-18.83,42.534,9.206,,,33.328,-0.817,32.511002,0.0,,32.511002,32.511002,,145.516006,0.2225,0.285,,145.516006,0.2225,0.285,0.285,
12/31/1991,1007.976013,,-787.780029,,220.195984,,-174.063995,,,,46.132,2.945,,26.695,,-3.4,,-26.24,49.077,-18.344,30.733,0.0,,,30.733,-0.557,30.176001,0.0,,30.176001,30.176001,,140.802,0.21,0.21,0.21,140.802,0.21,0.21,0.21,
03/31/1992,933.874023,,-688.015991,,245.858032,,-156.151993,,,,89.706001,-11.472,,22.506001,,0.0,,-11.034,78.234001,-22.208,56.026001,192.899986,,,-136.873985,-1.53,-138.404007,0.0,,-138.404007,-138.404007,,146.748001,-0.9425,0.3725,,146.748001,-0.9425,0.3725,0.3725,
06/30/1992,1061.087036,,-785.60498,,275.482056,,-176.714005,,,,98.767998,-3.673,,26.405001,,0.0,,-22.732,95.094997,-29.148001,65.946999,0.0,,,65.946997,-1.381,64.566002,0.0,,64.566002,64.566002,,147.259995,0.4375,0.4375,,147.259995,0.4375,0.4375,0.4375,
09/30/1992,976.257019,,-744.265015,,231.992004,,-163.748993,,,,68.242996,-13.518,,23.445,,0.0,,-9.927,54.724997,-11.69,43.035,2.247,,,40.787997,-0.948,39.84,0.0,,39.84,39.84,,147.352005,0.27,0.285,,147.352005,0.27,0.285,0.285,
