Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
04/01/1990,560.994995,,-488.946991,,72.048004,,-49.152,,,,22.896,-1.504,,2.752,,0.0,-1.248,21.392,-6.738,14.654,0.0,,,14.654,0.0,14.654,0.0,,14.654,14.654,,115.867996,0.1275,0.1275,,115.867996,0.1275,0.1275,0.1275,
07/01/1990,612.151001,,-537.254028,,74.896973,,-48.463001,,,,26.434,2.58,,2.57,,0.0,-5.15,29.014,-9.14,19.874001,0.0,,,19.874,0.0,19.874001,0.0,,19.874001,19.874001,,114.980003,0.17,0.17,,114.980003,0.17,0.17,0.17,
09/30/1990,687.038025,,-613.119995,,73.91803,,-47.417,,,,26.500999,-0.217,,2.458,,0.0,-2.241,26.283999,-7.896,18.388,0.0,,,18.388,0.0,18.388,0.0,,18.388,18.388,,113.136002,0.1625,0.1625,,113.136002,0.1625,0.1625,0.1625,
12/30/1990,614.104004,,-531.401978,,82.702026,,-50.820999,,,,31.881001,-1.374,,2.748,,0.0,-1.374,30.507001,-9.457,21.049999,0.0,,,21.050001,0.0,21.049999,0.0,,21.049999,21.049999,,111.718004,0.1875,0.1875,0.1875,111.718004,0.1875,0.1875,0.1875,
03/31/1991,636.797974,,-555.025024,,81.772949,,-56.591999,,,,25.181,-0.95,,2.5,,0.0,-1.55,24.231,-7.875,16.356001,0.0,,,16.356,0.0,16.356001,0.0,,16.356001,16.356001,,112.199997,0.145,0.145,,112.199997,0.145,0.145,0.145,
06/30/1991,665.715027,,-579.97998,,85.735046,,-55.328999,,,,30.406,-1.488,,2.367,,0.0,-0.879,28.918,-9.398,19.52,0.0,,,19.52,0.0,19.52,0.0,,19.52,19.52,,111.683998,0.175,0.175,,111.683998,0.175,0.175,0.175,
09/29/1991,745.924988,,-660.323975,,85.601013,,-52.25,,,,33.351002,-1.325,,1.901,,,-0.576,32.026002,-10.408,21.618,0.0,,,21.618002,0.0,21.618,0.0,,21.618,21.618,,111.276001,0.195,0.195,,111.276001,0.195,0.195,0.195,
12/29/1991,640.104004,,-544.916016,,95.187988,,-58.931,,,,36.257,-1.074,,2.065,,0.0,-0.991,35.183,-11.435,23.747999,0.0,,,23.748,0.0,23.747999,0.0,,23.747999,23.747999,,112.045996,0.21,0.21,0.21,112.045996,0.21,0.21,0.21,
03/29/1992,654.828003,,-572.60199,,82.226013,,-54.992001,,,,27.233999,-0.441,,1.674,,,-1.233,26.792999,-8.735,18.058001,0.0,,,18.058,0.0,18.058001,0.0,,18.058001,18.058001,,113.125999,0.16,0.16,,113.125999,0.16,0.16,0.16,
06/29/1992,695.752014,,-603.119995,,92.632019,,-59.151001,,,,33.480999,-1.182,,1.951,,,-0.769,32.298999,-10.529,21.77,0.0,,,21.769999,0.0,21.77,0.0,,21.77,21.77,,112.778,0.195,0.195,,112.778,0.195,0.195,0.195,
09/27/1992,749.026001,,-658.229004,,90.796997,,-58.603001,,,,32.194,-1.541,,1.866,,,-0.325,30.653,-8.557,22.096001,0.0,,,22.096,0.0,22.096001,0.0,,22.096001,22.096001,,112.220001,0.195,0.195,,112.220001,0.195,0.195,0.195,
01/04/1993,689.216003,,-589.66803,,99.547973,,-69.299004,,,,30.249001,1.081,,1.75,,,-2.831,31.330001,-5.475,25.855,0.0,,,25.855001,0.0,25.855,0.0,,25.855,25.855,,112.793998,0.23,0.23,0.23,112.793998,0.23,0.23,0.23,
04/04/1993,319.563995,,-235.190002,,84.373993,,-68.147003,,,,16.226999,-0.65,,1.501,,,-0.851,15.576999,-5.733,9.844,11.237,,,-1.393001,0.0,-1.393,0.0,,-1.393,-1.393,,113.444,-0.01,0.09,,113.444,-0.01,0.09,0.09,
07/04/1993,329.880005,,-242.781998,,87.098007,,-67.362,,,,19.736,0.328,,1.582,,,-1.91,20.064,-7.266,12.798,-8.27,,,21.068001,0.0,21.068001,0.0,,21.068001,21.068001,,112.977997,0.185,0.11,,112.977997,0.185,0.11,0.11,
10/03/1993,332.253998,,-257.687012,,74.566986,,-55.872002,,,,18.695,-1.11,,1.605,,,-0.495,17.585,-7.319,10.266,-4.947,,,15.213,0.0,15.213,0.0,,15.213,15.213,,112.438004,0.135,0.09,,112.438004,0.135,0.09,0.09,
12/31/1993,340.25,,-250.414001,,89.835999,,-57.009998,,,,32.826,2.44,,1.576,,,-4.016,35.266,-13.552,21.714001,-2.469,,,24.183,0.0,24.183001,0.0,,24.183001,24.183001,,113.168,0.215,0.195,0.195,113.168,0.215,0.195,0.195,
04/03/1994,325.747009,,-243.134995,,82.612015,,-69.936996,,,,12.675,-0.021,,0.965,,,-0.944,12.654,-4.841,7.813,-6.54,,,14.353,0.0,14.353,0.0,,14.353,14.353,,111.442001,0.13,0.07,,111.442001,0.13,0.07,0.07,
07/03/1994,329.880005,,-246.220001,,83.660004,,-68.648003,,,,15.012,-0.433,,1.145,,,-0.712,14.579,-5.602,8.977,-7.446,,,16.423,0.0,16.423,0.0,,16.423,16.423,,110.241997,0.15,0.08,,110.241997,0.15,0.08,0.08,
10/02/1994,336.859985,,-263.847992,,73.011993,,-57.272999,,,,15.739,-74.082003,,1.352,,,72.730003,-58.343003,1.403,-56.939999,-8.646,,,-48.294003,0.0,-48.293999,0.0,,-48.293999,-48.293999,,110.241997,-0.44,-0.52,,110.241997,-0.44,-0.52,-0.52,
12/31/1994,340.069,,-241.406006,,98.662994,,-82.335999,,,,16.327,-2.34,,1.957,,,0.383,13.987,-5.944,8.043,-3.82,,,11.863,0.0,11.863,0.0,,11.863,11.863,,110.246002,0.11,0.075,0.075,110.246002,0.11,0.075,0.075,
04/02/1995,338.230011,,-253.139008,,85.091003,,-69.417999,,,,15.673,-0.2,,1.593,,,-1.393,15.473,-6.121,9.352,-4.337,,,13.689,0.0,13.689,0.0,,13.689,13.689,,108.825996,0.125,0.085,0.085,108.825996,0.125,0.085,0.085,
06/30/1995,342.251007,,-251.531006,,90.720001,,-70.285004,,,,20.434999,-0.167,,1.967,,,-1.8,20.267999,-7.925,12.343,-4.033,,,16.375999,0.0,16.375999,0.0,,16.375999,16.375999,,105.762001,0.155,0.115,0.115,105.762001,0.155,0.115,0.115,
10/01/1995,361.60199,,-273.947998,,87.653992,,-68.568001,,,,19.086,1.218,,1.677,,,-2.895,20.304,-6.635,13.669,-2.309,,,15.978,0.0,15.978,0.0,,15.978,15.978,,100.276001,0.16,0.135,0.135,100.276001,0.16,0.135,0.135,
12/31/1995,377.494995,,-273.428009,,104.066986,,-76.587997,,,,27.479,2.535,,3.277,,,-5.812,30.014,-11.074,18.940001,-3.057,,,21.997,0.0,21.997,0.0,,21.997,21.997,,95.844002,0.23,0.2,0.2,95.844002,0.23,0.2,0.2,
03/31/1996,346.790985,,-256.381012,,90.409973,,-70.485001,,,,19.924999,-1.895,,3.184,,,-1.289,18.029999,-6.148,11.882,-0.9,,,12.781999,0.0,12.782,0.0,,12.782,12.782,,94.681999,0.135,0.125,0.125,95.260002,0.135,0.125,0.125,
06/30/1996,355.907013,,-260.079987,,95.827026,,-74.413002,,,,21.414,-1.059,,3.232,,,-2.173,20.355,-6.212,14.143,-1.496,,,15.639,0.0,15.639,0.0,,15.639,15.639,,94.781998,0.165,0.15,0.15,94.848,0.165,0.15,0.15,
09/29/1996,354.747009,,-262.845001,,91.902008,,-68.700996,,,,23.201,-2.255,,3.335,,,-1.08,20.946,-6.745,14.201,-1.436,,,15.637,0.0,15.637,0.0,,15.637,15.637,,94.599998,0.165,0.15,0.15,94.632004,0.165,0.15,0.15,
12/29/1996,369.807007,,-269.437012,,100.369995,,-77.279999,,,,23.09,-2.067,,3.676,,,-1.609,21.023,-6.769,14.254,-1.844,,,16.098,0.0,16.098,0.0,,16.098,16.098,,93.648003,0.17,0.15,0.15,93.795998,0.17,0.15,0.15,
03/30/1997,347.006012,,-259.639008,,87.367004,,-70.811996,,,,16.555,-2.058,,2.87,,,-0.812,14.497,-4.929,9.568,-0.458,,,10.026,0.0,10.026,0.0,,10.026,10.026,,92.440002,0.11,0.105,0.105,92.874001,0.11,0.105,0.105,
06/29/1997,368.671997,,-278.988007,,89.68399,,-71.718002,,,,17.966,-30.817999,,3.126,,,27.691999,-12.852,-0.538,-13.39,-1.545,,,-11.845,0.0,-11.845,0.0,,-11.845,-11.845,,91.776001,-0.13,-0.145,0.11,92.014,-0.13,-0.145,0.11,
09/28/1997,358.368011,,-266.726013,,91.641998,,-71.313004,,,,20.329,0.701,,3.204,,,-3.905,21.03,-7.151,13.879,-0.711,,,14.59,0.0,14.59,0.0,,14.59,14.59,,91.204002,0.16,0.15,0.15,91.580002,0.16,0.15,0.15,
12/28/1997,386.759003,,-279.338013,,107.42099,,-74.473,,,,32.948002,-1.597,,3.282,,,-1.685,31.351002,-10.763,20.587999,-0.333,,,20.921002,0.0,20.921,0.0,,20.921,20.921,,90.638,0.23,0.225,0.225,90.896004,0.23,0.225,0.225,
03/29/1998,219.641998,,-144.246994,,75.395004,,-65.974998,,,,9.42,35.064002,,2.641,,,-37.705002,44.484002,-15.896,28.587999,-5.895,,,34.483002,0.0,34.483002,0.0,,34.483002,34.483002,,90.524002,0.38,0.315,0.06,91.531998,0.375,0.31,0.055,
06/28/1998,209.424,,-136.58,,72.844,,-64.255,,,,8.589,30.324,0.291,2.449,-2.158,,-30.615,38.913,-11.16,27.753,-3.861,,,31.614,0.0,31.614,0.0,,31.614,31.614,,91.364,0.345,0.305,0.1,92.892,0.34,0.3,0.1,
09/27/1998,191.503,,-124.793,,66.71,,-56.557,,,,10.153,3.507886,2.45,2.45,,,-5.957886,13.660886,-4.918,8.743,-6.694,,,15.436886,0.0,15.437,0.0,,15.437,15.437,,91.422,0.17,0.095,0.085,92.436,0.165,0.095,0.085,
12/31/1998,233.813,,-145.367,,88.446,,-62.979,,,,25.467,-4.198,3.851,3.851,,,0.347,21.269,-7.352,13.917,-6.551,,,20.468,0.0,20.468,0.0,,20.468,20.468,,89.456,0.23,0.155,0.18,90.532,0.225,0.155,0.18,
04/04/1999,243.217,,-160.701,,82.516,,-65.488,,,,17.028,-4.632,4.953,5.549,-0.596,,-0.321,12.396,-4.354,8.042,-6.045,,,14.087,0.0,14.087,0.0,0.0,14.087,14.087,,89.82,0.155,0.09,0.09,91.408,0.155,0.09,0.09,
07/04/1999,304.258,,-197.901,,106.357,,-87.431,,,,18.926,-23.183,5.062,6.292,-1.23,,18.121,-4.257,1.532,-2.725,-6.342,,,3.617,0.0,3.617,0.0,,3.617,3.617,,90.55,0.04,-0.03,0.095,92.596,0.04,-0.03,0.09,
10/03/1999,388.413,,-243.202,,145.211,,-115.961,,,,29.25,-38.182,9.14,9.14,,,29.042,-8.932,3.131,-5.801,-109.574,,,103.773,0.0,103.773,0.0,,103.773,103.773,,91.45,1.135,-0.065,0.18,91.45,1.135,-0.065,0.18,
01/02/2000,427.241,,-251.656,,175.585,,-129.51,,,,46.075,-0.412,7.303,7.303,,,-6.891,45.663,-16.808,28.855,-3.984,,,32.839,0.0,32.839,0.0,,32.839,32.839,,92.358,0.355,0.31,0.31,94.802,0.345,0.305,0.305,
04/02/2000,402.286,,-246.715,,155.571,,-116.979,,,,38.592,-11.279,7.757,8.532,-0.775,,3.522,27.313,-11.07,16.243,0.0,,,16.243,0.0,16.243,0.0,0.0,16.243,16.243,,96.926,0.17,0.17,0.17,100.822,0.16,0.16,0.16,
07/02/2000,309.169,,-177.162,,132.007,,-112.358,,,,19.64899,11.162,,,,,-11.162,30.81099,-8.157,22.65399,-12.919,,,35.57299,0.0,35.57299,0.0,0.0,35.57299,35.57299,,98.07,0.36,0.23,0.23,101.592,0.35,0.22,0.22,
10/01/2000,340.14,,-189.855,,150.285,,-116.071,,,,34.214,-36.766,,,,,36.766,-2.552,-7.723,-10.275,-12.355,,,2.08,0.0,2.08,0.0,0.0,2.08,2.08,,98.5,0.01,-0.05,0.11,102.846,0.01,-0.05,0.11,
12/31/2000,374.471,,-209.47,,165.001,,-112.785,,,,52.216,-6.639,,,,,6.639,45.577,-16.074,29.503,-7.121,,,36.624,0.0,36.624,0.0,0.0,36.624,36.624,,99.35,0.37,0.3,0.325,103.85,0.35,0.28,0.305,
04/01/2001,390.607,,-217.961,,172.646,,-89.94,,,,82.706,-45.788,,,,,45.788,36.918,-13.794,23.124,-0.371,,,23.495,0.0,23.495,0.0,0.0,23.495,23.495,,100.154,0.23,0.23,0.315,104.1,0.23,0.22,0.3,
07/01/2001,380.429,,-211.943,,168.486,,-87.456,,,,81.03,-33.773,,,,,33.773,47.257,-15.222,32.035,2.624,,,29.411,0.0,29.411,0.0,0.0,29.411,29.411,,100.622,0.29,0.32,0.42,104.097,0.28,0.31,0.41,
09/30/2001,348.322,,-192.649,,155.673,,-105.486,,,,50.187,-1.986,,,,,1.986,48.201,-14.215,33.986,2.767,,,31.219,0.0,31.219,0.0,0.0,31.219,31.219,,101.133,0.31,0.34,0.42,104.341,0.3,0.33,0.4,
12/30/2001,405.981,,-226.867,,179.114,,-217.978,,,,-38.864,7.038,,,,,-7.038,-31.826,-15.821,-47.647,1.973,,,-49.62,0.0,-49.62,0.0,0.0,-49.62,-49.62,,112.839,-0.44,-0.42,0.34,116.479,-0.43,-0.41,0.34,
