Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
03/29/1997,435,325,565,,,,,,,,,,,-382,-521,0,,,-521,,,108.0,108.0,0.0,,,,,31,14,-71,73,,,,0,0,0.0,12,,67,,,
06/28/1997,650,268,572,,,,,,,,,,,-624,-531,0,,,-531,,,-108.0,,-108.0,,,,,15,-153,-72,-121,,,,0,0,0.0,40,,-127,,,
09/27/1997,845,266,595,,,,,,,,,,,-528,-831,0,,,-831,,,0.0,0.0,0.0,,,,,303,-2,-71,25,,,,0,0,0.0,44,,315,,,
12/31/1997,666,321,597,-264.0,,,-264.0,-649.0,,,,-649.0,,-1091,-667,324,,,-991,,,0.0,0.0,0.0,,,,,-424,34,-72,133,,,,137,137,0.0,-164,,-391,,,
03/28/1998,43,180,540,-38.0,,-35.0,-3.0,-639.0,-58.0,-312.0,,-269.0,,-581,-627,57,,,-684,,,0.0,0.0,0.0,,,,,46,602,-72,693,,,,6,6,0.0,-25,,64,158.0,60.0,
06/27/1998,-267,-1148,1058,1089.0,,-430.0,1519.0,-1266.0,-64.0,-314.0,,-888.0,,-1511,-1442,246,,,-1688,,,,,,,,,,-69,1510,-144,1672,,,,18,18,,-36,,-268,307.0,146.0,
09/26/1998,130,27,537,-585.0,,,-585.0,151.0,,,,151.0,,-646,-577,130,,,-707,,,0.0,0.0,0.0,,,,,-69,596,-72,628,,,,3,3,0.0,37,,80,,,
12/31/1998,1158,159,602,-192.0,,,-192.0,589.0,,,,589.0,,-808,-695,131,,,-826,,,0.0,0.0,0.0,,,,,-113,-154,-72,-193,,,,78,78,0.0,33,,196,,,
04/03/1999,787,199,564,165.0,,197.0,-32.0,-141.0,221.0,100.0,,-462.0,,-178,-251,148,,,-399,,,0.0,,0.0,,,,,73,-72,-72,-660,,,,249,249,0.0,411,,537,57.0,71.0,
07/03/1999,1265,255,579,334.0,,-226.0,560.0,97.0,-459.0,-103.0,,659.0,,-752,-586,3,,,-589,,,0.0,,0.0,,,,,-166,73,-72,111,,,,57,57,0.0,-23,,586,40.0,14.0,
