Date,Returns,Return on Common Equity,Return on Assets,Return on Invested Capital,Margins,Gross Margin,EBITDA Margin,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/30/2013,,52.890788,40.489208,50.989035,,59.652117,28.554443,26.007362,35.209795,25.881933,16.930474,16.930474,16.930474,,34.585746,0.0,52.890788,
06/29/2013,,52.293732,39.737391,49.29118,,61.990391,33.320434,30.827686,37.885519,30.760901,19.504446,19.504446,19.504446,,36.593383,0.0,52.293732,
09/28/2013,,46.383477,35.506699,45.725171,,60.769036,32.353915,29.914778,30.637321,29.894786,19.695719,19.695719,19.695719,,34.116541,0.0,46.383477,
12/28/2013,,47.214433,37.66009,46.578326,,61.201368,36.048661,33.909323,36.8626,33.898258,22.686862,22.686862,22.686862,,33.073663,0.0,47.214433,
03/29/2014,,46.365061,37.728666,44.933366,,59.886076,29.415817,26.803473,28.28772,26.821349,17.552744,17.552744,17.552744,,34.556819,0.0,46.365061,
06/28/2014,,44.84422,36.583364,43.444258,,62.191211,33.266351,30.111494,28.462243,30.02783,20.422693,20.422693,20.422693,,31.987449,0.0,44.84422,
09/27/2014,,43.255019,35.722109,42.915342,,61.047127,32.142759,28.918849,26.587881,28.780576,19.590102,19.590102,19.590102,,31.932903,0.0,43.255019,
12/27/2014,,45.526886,37.063485,45.082763,,60.860058,34.681675,31.829978,24.871982,31.718396,23.097969,23.097969,23.097969,,27.178005,0.0,45.526886,
03/28/2015,,43.538527,35.948377,42.56106,,58.358681,27.200958,23.697576,6.272778,23.933194,16.895902,16.895902,16.895902,,29.403898,0.0,43.538527,
06/27/2015,,42.1366,34.576702,40.92194,,61.217039,29.432049,25.212982,,25.05071,17.687627,17.687627,17.687627,,29.392713,0.0,42.1366,
09/26/2015,,41.355882,33.421485,40.570401,,58.80531,28.247788,24.168142,,24.0,17.061947,17.088496,17.088496,,28.908555,0.0,41.355882,
12/26/2015,,40.937101,32.711477,40.049989,,59.531988,32.50916,29.29011,,29.240017,21.053385,21.082009,21.082009,,27.998042,0.0,40.937101,
04/02/2016,,39.611345,31.957022,38.683462,,58.16301,24.574039,20.363727,,20.480521,14.7076,14.765996,14.765996,,28.187373,0.0,39.611345,
07/02/2016,,42.239571,30.941226,37.528242,,59.854236,24.02065,18.918919,,18.787327,14.809191,14.890171,14.890171,,21.174569,0.0,42.239571,
10/01/2016,,43.742571,30.127955,37.325403,,59.244624,23.901856,18.718985,-166.028708,18.617901,14.767506,14.785885,14.785885,,20.681145,0.0,43.742571,
12/31/2016,,39.517833,28.511558,35.85514,,59.557954,29.390893,25.273507,-151.121076,25.258723,20.054701,20.054701,20.054701,,20.602868,0.0,39.517833,
04/01/2017,,30.794527,22.204807,28.371196,,58.198723,1.380541,-4.000751,-214.115011,-3.878663,-2.516905,-2.516905,-2.516905,,,,,
07/01/2017,,31.833308,20.804514,26.362228,,60.342293,20.684586,15.686686,-105.633803,15.760185,13.177236,13.177236,13.177236,,16.389074,0.0,31.833308,
09/30/2017,,32.873332,21.672026,25.982053,,60.247689,21.576836,17.364382,,20.852957,17.678353,17.695796,17.695796,,15.223756,0.0,32.873332,
12/30/2017,,26.520743,14.911703,18.528361,,61.384626,25.519061,21.769322,,19.325047,15.235053,15.235053,15.235053,,21.164211,0.0,26.520743,
03/31/2018,,32.792334,18.303806,23.787614,,60.132215,12.297652,7.373506,112.597741,6.314094,3.763031,3.74608,3.74608,,40.402685,0.0,32.792334,
06/30/2018,,36.061678,20.474442,26.793692,,62.427265,22.527016,17.871987,26.177175,17.040732,15.461347,15.461347,15.461347,,9.268293,0.0,36.061678,
09/29/2018,,29.49281,17.701461,26.173726,,60.893855,19.393456,15.163607,,12.130886,10.933759,11.013567,11.013567,,9.868421,0.0,29.49281,
12/29/2018,,26.180712,11.092024,15.675787,,60.709318,23.713491,20.166898,-1119.047619,16.828929,13.908206,13.908206,13.908206,,17.355372,0.0,26.180712,
03/30/2019,,24.420958,10.141003,14.951869,,59.002976,7.8125,2.97619,,1.636905,1.41369,1.41369,1.41369,,13.636364,0.0,24.420958,
06/29/2019,,18.445021,6.553208,9.678663,,61.961367,17.236256,4.754829,,3.789004,3.343239,3.343239,3.343239,,11.764706,0.0,18.445021,
09/28/2019,,14.701071,5.391871,7.715985,,60.610264,17.545076,5.20111,,4.785021,5.062413,5.062413,5.062413,,,0.0,14.701071,
12/28/2019,,14.242617,4.835091,6.088894,,59.325271,24.188415,13.049013,,13.049013,13.303628,13.367282,13.367282,,,0.0,14.242617,
03/28/2020,,-9.704091,-3.055632,-3.344811,,52.936242,-30.620805,-44.966443,-378.947368,-45.302013,-46.308725,-46.224832,-46.224832,,,,,
06/27/2020,,-20.707187,-5.656209,-6.315776,,66.962306,-23.946785,-35.920177,-25.251397,-38.802661,-39.911308,-39.911308,-39.911308,,,,,
