Date,Cash From Operating Activities,Net Income,Depreciation & Amortization,Other Non-Cash Adjustments,Changes in Non-Cash Capital,Cash From Operations,Cash From Investing Activities,Disposal of Fixed Assets,Capital Expenditures,Increase in Investments,Decrease in Investments,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Change in Short-Term Borrowings,Increase in Long-Term Borrowings,Decrease In Long-Term Borrowings,Increase in Capital Stocks,Decrease in Capital Stocks,Other Financing Activities,Net Changes in Cash,Direct Method Cashflow,Source: Bloomberg
03/31/1990,,1.563,1.935,0.79,0.55,4.838,,,,,,,,,,,,,,,,,
06/30/1990,,2.055,2.286,0.903,-0.928,4.316,,,,,,,,,,,,,,,,,
09/30/1990,,2.885,2.536,0.877,7.807,14.105,,,,,,,,,,,,,,,,,
12/31/1990,,3.289,2.661,3.428,-5.397,3.981,,,,,,,,,,,,,,,3.981,,
03/31/1991,,3.376,2.714,1.554,-1.647,5.997,,,,,,,,,,,,,,,,,
06/30/1991,,3.965,3.349,1.781,1.053,10.148,,,,,,,,,,,,,,,,,
09/30/1991,,5.022,4.462,2.133,1.7,13.317,,,,,,,,,,,,,,,,,
12/31/1991,,11.674,33.133999,0.0,-17.34,27.468,,,,,,,,,,,,,,,27.468,,
03/31/1992,,12.286,11.154,9.233,-16.908001,15.765,,,,,,,,,,,,,,,,,
06/30/1992,,13.794,13.746,2.33,-8.793,21.077,,,,,,,,,,,,,,,,,
09/30/1992,,14.927,14.276,4.276,-9.948,23.531,,,,,,,,,,,,,,,,,
12/31/1992,,-46.991001,14.72,21.948,34.306,23.983,,,,,,,,,,,,,,,23.983,,
03/31/1993,,17.188999,14.689,4.938,-10.971,25.844999,,,,,,,,,,,,,,,,,
06/30/1993,,21.323,15.353,5.38,-21.122999,20.933001,,,,,,,,,,,,,,,,,
09/30/1993,,28.441,20.17,11.881,-24.483,36.008999,,,,,,,,,,,,,,,,,
12/31/1993,,49.418999,14.027,76.444,-63.668999,76.221001,,,,,,,,,,,,,,,76.221001,,
03/31/1994,,40.091,37.145,20.414,-79.052002,18.598,,,,,,,,,,,,,,,,,
06/30/1994,,19.812,41.318001,-0.284,-55.604,5.242,,,,,,,,,,,,,,,,,
09/30/1994,,-111.755997,-6.327,202.544006,-63.748001,20.712999,,,,,,,,,,,,,,,,,
12/31/1994,,-70.305,24.952999,11.431,250.757004,216.835999,,,,,,,,,,,,,,,216.835999,,
03/31/1995,,53.963001,74.414001,20.792999,-69.459999,79.709999,,,-52.339001,,,,,,,,,,,,,,
06/30/1995,,61.814999,77.099998,-69.786003,94.083,163.212006,,,-128.856995,,,,,,,,,,,,,,
09/30/1995,,72.070999,79.944,13.386,-45.141998,120.259003,,,-106.822998,,,,,,,,,,,,,,
12/31/1995,,78.421997,81.212997,121.563004,-27.722,253.475998,-359.281006,,-359.281006,,,,,,,,,,,,-105.805008,,
03/31/1996,,85.5,83.710999,40.904999,-81.949997,128.166,,,-110.546997,,,,,,,,,,,,,,
06/30/1996,,-268.10199,71.641998,406.515015,-13.332,196.723007,,,-141.033997,,,,,,,,,,,,,,
09/30/1996,,109.051003,73.136002,64.641998,-74.973999,171.854996,,,-163.761993,,,,,,,,,,,,,,
12/31/1996,,-2139.826904,74.811996,2302.102051,64.287003,301.373993,-241.718002,,-241.718002,,,,,,,,,,,,59.655991,,
