Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
09/30/1995,-1.188,0.88,0.135,0.338,,,0.338,-2.541,,,-2.541,,,-0.229,,,,-0.229,,,,,,,,,,0.229,,,,,,,,,,,,,,,
12/31/1995,0.61,0.922,0.26,0.417,,,0.417,-0.989,,,-0.989,,,-0.42,,,,-0.42,,,,,,,,,,0.42,,,,,,,,,,,,,,,
03/31/1996,1.539,1.207,0.298,-1.195,,,-1.195,1.229,,,1.229,,,-0.282,,,,-0.282,,,,,,,,,,0.282,,,,,,,,,,,,,,,
06/30/1996,2.492,1.494,0.461,-0.286,,,-0.286,0.823,,,0.823,,,-0.541,,,,-0.541,,,,,,,,,,0.541,,,,,,,,,,,,,,,
09/30/1996,1.783,1.84,0.517,-0.7,,,-0.7,0.126,,,0.126,,,-0.668,,,,-0.668,,,,,,,,,,0.668,,,,,,,,,,,,,,,
12/31/1996,2.856,1.682,0.559,-0.05,,,-0.05,0.665,,,0.665,,,-0.758,,,,-0.758,,,,,,,,,,0.758,,,,,,,,,,,,,,,
03/31/1997,2.042,1.898,0.71,-0.12,,,-0.12,-0.446,,,-0.446,,,-1.168,,,,-1.168,,,,,,,,,,1.168,,,,,,,,,,,,,,,
06/30/1997,2.794,2.045,0.824,0.536,,,0.536,-0.611,,,-0.611,,,-1.368,,,,-1.368,,,,,,,,,,1.368,,,,,,,,,,,,,,,
09/30/1997,1.516,2.157,0.904,0.137,,,0.137,-1.682,,,-1.682,,2.582,-1.532,0.0,,,-1.532,,,0.0,0.0,0.0,,,,,4.114,0.247,0.0,0.0,,,,0.443,0.443,0.0,-0.196,,4.345,0.831,0.021,
12/31/1997,-0.211,2.292,0.699,1.592,,,1.592,-4.794,,,-4.794,,-4.775,-4.51,0.0,,,-4.51,,,0.0,0.0,0.0,,,,,-0.265,-0.855,0.0,-0.124,,,,0.088,0.088,0.0,-0.819,,-5.841,3.329,0.014,
