Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
03/31/1991,50.483997,,,,,,,,,,,,,,,,,,,,,,,,,,9.497999,,,9.497999,9.497999,,376.594299,0.025,0.025,,376.594299,0.025,0.025,0.025,
06/30/1991,55.855,,-19.311001,,36.543999,,-18.445,,,,18.099001,-0.592,,0.764,,0.0,,-0.172,17.507001,-6.805,10.702,0.0,,,10.702001,0.0,10.702,0.0,,10.702,10.702,,376.596008,0.0275,0.0275,,376.596008,0.0275,0.0275,0.0275,
09/30/1991,59.897999,,-21.252001,,38.645998,,-20.285999,,,,18.360001,-0.659,,0.65,,0.0,,0.009,17.701001,-6.88,10.821,-0.065,,,10.886001,0.0,10.886,0.0,,10.886,10.886,,376.596008,0.03,0.03,,376.596008,0.03,0.03,0.03,
12/31/1991,63.798004,,-43.272999,,20.525005,,-37.001999,,,,34.007,-1.422,,1.48,,0.0,,-0.058,32.585,-12.402,20.183001,0.0,,,20.183,0.0,10.685,0.0,,10.685,10.685,,376.596008,0.0275,0.0275,0.0275,376.596008,0.0275,0.0275,0.0275,
03/31/1992,72.623993,,,,,,,,,,,,,,,,,,,,,,,,,,12.534999,,,12.534999,12.534999,,376.594299,0.0325,0.0325,,376.594299,0.0325,0.0325,0.0325,
06/30/1992,76.327003,,-28.26,,48.067003,,-26.101999,,,,21.965,-0.608,,0.801,,0.0,,-0.193,21.357,-8.052,13.305,0.0,,,13.305,0.0,13.305,0.0,,13.305,13.305,,388.731995,0.035,0.035,,388.731995,0.035,0.035,0.035,
09/30/1992,81.861,,-29.771,,52.09,,-27.820999,,,,24.268999,0.428,,0.68,,0.0,,-1.108,24.696999,-9.492,15.205,0.0,,,15.205,0.0,15.205,0.0,,15.205,15.205,,407.276001,0.0375,0.0375,,407.276001,0.0375,0.0375,0.0375,
12/31/1992,84.353004,,-60.500999,,23.852005,,-49.926998,,,,46.549,-1.031,,1.365,,0.0,,-0.334,45.518,-17.382999,28.135,0.0,,,28.135001,0.0,15.600001,0.0,,15.600001,15.600001,,407.276,0.0375,0.0375,0.0375,407.276,0.0375,0.0375,0.0375,
03/31/1993,88.940002,,-33.594002,,55.346001,,-31.749001,,,,23.597,0.397,,0.683,,0.0,,-1.08,23.994,-8.716,15.278,0.0,,,15.278001,0.0,15.278,0.0,,15.278,15.278,,408.028015,0.0375,0.0375,,408.028015,0.0375,0.0375,0.0375,
06/30/1993,94.435997,,-34.330002,,60.105995,,-33.860001,,,,26.246,0.323,,0.536,,0.0,,-0.859,26.569,-9.798,16.771,0.0,,,16.771,0.0,16.771,0.0,,16.771,16.771,,401.252014,0.0425,0.0425,,401.252014,0.0425,0.0425,0.0425,
09/30/1993,95.598,,-34.953999,,60.644001,,-33.624001,,,,27.02,0.333,,0.398,,0.0,,-0.731,27.353,-10.022,17.330999,0.0,,,17.331,0.0,17.330999,0.0,,17.330999,17.330999,,396.264893,0.0425,0.0425,,396.264893,0.0425,0.0425,0.0425,
12/31/1993,101.086998,,-37.355,,63.731998,,-32.011002,,,,31.721001,-0.142,,0.467,,0.0,,-0.325,31.579001,-11.274,20.305,0.0,,,20.305001,0.0,20.305,0.0,,20.305,20.305,,390.700012,0.0525,0.0525,0.0525,390.700012,0.0525,0.0525,0.0525,
03/31/1994,171.294006,,-50.752998,,120.541008,,-76.474998,,,,44.066002,0.091,,1.367,,0.0,,-1.458,44.157002,-16.736,27.421,0.0,,,27.421002,0.0,27.421,0.0,,27.421,27.421,,600.487976,0.045,0.045,,600.487976,0.045,0.045,0.045,
06/30/1994,175.253998,,-54.660999,,120.592999,,-74.156998,,,,46.436001,0.631,,1.546,,0.0,,-2.177,47.067001,-17.589001,29.478001,0.0,,,29.478,0.0,29.478001,0.0,,29.478001,29.478001,,600.304016,0.05,0.05,,600.304016,0.05,0.05,0.05,
09/30/1994,183.692001,,-58.82,,124.872002,,-78.337997,,,,46.534,11.996,,1.811,,0.0,,-13.807,58.530001,-21.846001,36.683998,0.0,,,36.684,0.0,36.683998,0.0,,36.683998,36.683998,,603.643982,0.06,0.06,,603.643982,0.06,0.06,0.06,
12/31/1994,346.582001,,-109.346001,,237.236,,-157.768997,,,,79.467003,-10.956,,3.429,,0.0,,7.527,68.511003,-17.379999,51.131001,0.0,,,51.131004,0.0,51.131001,0.0,,51.131001,51.131001,,391.652008,0.13,0.13,0.13,391.652008,0.13,0.13,0.13,
