Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Enterprise Value,Total Capital,Total Debt/Total Capital,Total Debt/EV,EV/Sales,EV/EBITDA,EV/EBIT,EV/Cash Flow to Firm,EV/Free Cash Flow to Firm,Diluted Market Cap,Diluted Enterprise Value,EV per Share,Trailing 12 Month Values for Ratios,Source: Bloomberg
03/31/1990,2720.384474,-38.807999,0.0,0.0,388.118015,3069.69449,1302.048031,29.808272,0.126435,,,,,,2713.971029,3063.281046,7.123054,,
06/30/1990,2915.068592,-48.431999,0.0,0.0,522.305996,3388.942589,1491.199009,35.025908,0.154121,,,,,,2912.0514,3385.925396,7.829116,,
09/30/1990,2451.673469,-62.673,0.0,0.0,514.724003,2903.724471,1571.126026,32.761471,0.177263,,,,,,2445.587568,2897.638571,6.625152,,
12/31/1990,2644.34125,-46.771999,0.0,0.0,495.951989,3093.52124,1587.793999,31.235286,0.16032,1.215934,7.1881,9.423624,11.401887,,2643.882972,3093.062962,7.055746,,
03/31/1991,3027.740583,-51.523998,0.0,0.0,441.721001,3417.937585,1567.857979,28.173534,0.129236,1.322411,7.991026,10.579164,13.856654,,3023.88185,3414.078852,7.778647,,
06/30/1991,3472.649062,-69.767998,0.0,0.0,488.213009,3891.094073,1634.867992,29.862534,0.125469,1.493622,9.126868,12.21475,13.257697,,3468.813635,3887.258646,8.806409,,
09/30/1991,3779.88971,-77.941002,0.0,0.0,460.927994,4162.876702,1641.322021,28.082728,0.110723,1.593718,9.939655,13.430238,14.23692,,3776.886798,4159.87379,9.395656,,
12/31/1991,3552.022436,-93.101997,0.0,0.0,489.188996,3948.109435,1701.239961,28.75485,0.123905,1.495694,9.4249,13.008212,12.903959,,3541.344311,3937.43131,8.857348,,
03/31/1992,3606.011976,-53.321999,0.0,0.0,468.860992,4021.55097,1718.908936,27.276663,0.116587,1.488922,9.339456,12.983048,13.541161,,3623.528256,4039.06725,9.043859,,
06/30/1992,3401.57315,-60.124001,0.0,0.0,448.64798,3790.097129,1735.039032,25.858091,0.118374,1.380748,8.525195,11.822146,11.287916,,3400.59922,3789.123199,8.47851,,
09/30/1992,3739.516201,-60.759998,0.0,0.0,392.437988,4071.194191,1767.891006,22.198087,0.096394,1.453291,8.847018,12.314674,11.628565,,3737.309263,4068.987253,9.100813,,
