Date,Cash From Operating Activities,Net Income,Depreciation & Amortization,Provision for Doubtful Accounts,Other Non-Cash Adjustments,Changes in Non-Cash Capital,Cash From Investing Activities,Disposal of Fixed Assets,Property Additions,Property Improvements,Change in Investments,Change in Notes,Change in Mortgages,Change in Real Estate Interest,Other Investing Activities,Cash from Investing Activities,Cash from Financing Activities,Dividends Paid,Preferred Dividends Other Distributions,Proceeds from Repayments of Borrowings,Change in Unsecured Debt,Change in Secured Debt,Increase in Capital Stocks,Decrease in Capital Stocks,Other Financing Activities,Net Changes in Cash,Source: Bloomberg
09/30/2003,9.117,,29.034,,-5.094,-14.823,,33.478,-106.201,,-5.348,,,,,-78.071,22.097,-29.697,-6.674,55.82,-4.0,59.82,2.648,,,-46.857,
12/31/2003,25.794,13.351,9.867,0.0,1.172,1.404,,2.34,-18.708,18.708,-1.518,0.0,0.0,0.0,0.0,19.53,2.52,-8.833,2.226,-10.013,,,1.474,0.0,8.833,47.844,
03/31/2004,19.516,15.34,9.981,0.0,0.0,0.0,,5.454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.243,0.0,0.0,35.922,,,3.722,0.0,0.0,0.0,
06/30/2004,15.429,13.887,10.088,0.0,1.329,-9.875,,0.0,-83.514,0.0,-3.391,0.0,0.0,0.0,0.0,-83.514,66.759,-11.627,-2.225,-33.986,-65.0,31.014,124.519,0.0,0.0,-1.326,
09/30/2004,21.565,15.464,10.574,0.0,0.855,-5.328,,0.0,-56.774,-58.105,-3.983,0.0,0.0,0.0,0.0,-118.862,99.597,-12.027,-2.143,150.346,,,2.009,-38.588,0.0,2.3,
12/31/2004,11.242,15.504,11.719,0.0,-10.34,-5.641,,0.0,-231.907,0.0,3.983,0.0,0.0,0.0,0.0,-227.924,214.51,-12.503,-4.504,230.664,,,0.853,0.0,0.0,-2.172,
03/31/2005,31.368,14.989,12.641,0.0,2.447,1.291,,0.0,-123.957,0.0,-0.6,0.0,0.0,0.0,0.0,-124.557,93.801,-12.935,-4.022,20.529,-11.0,31.529,90.229,0.0,0.0,0.612,
06/30/2005,16.714,16.273,13.251,0.0,2.261,-15.071,,0.0,-81.773,0.0,0.407,0.0,0.0,0.0,0.89,-80.476,62.382,-13.968,-4.023,78.958,,,1.415,0.0,0.0,-1.38,
09/30/2005,38.584,15.991,14.073,0.0,2.88,5.64,,1.182,-79.991,0.0,0.424,0.0,0.0,0.0,-0.89,-79.275,42.852,-14.206,-4.297,-35.987,,,97.342,0.0,0.0,2.161,
12/31/2005,34.012,16.18,15.451,0.0,1.429,0.952,,0.0,-148.503,0.0,-0.089,0.0,0.0,0.0,0.0,-148.592,113.94,-15.203,-4.416,128.883,,,4.676,0.0,0.0,-0.64,
03/31/2006,34.198,16.755,15.443,0.0,2.191,-0.191,,0.0,-153.509,0.0,-0.951,0.0,0.0,0.0,0.0,-154.46,119.781,-15.888,-4.414,138.091,34.0,104.091,1.992,0.0,0.0,-0.481,
06/30/2006,15.543,17.162,16.169,0.0,2.476,-20.264,,40.54,-102.862,0.0,3.292,0.0,0.0,0.0,0.0,-59.03,43.704,-15.949,-4.415,-239.319,,,303.387,0.0,0.0,0.217,
09/30/2006,29.909,18.964,19.973,0.0,0.284,-9.312,,0.0,-433.398,0.0,4.222,0.0,0.0,0.0,0.0,-429.176,403.441,-18.617,-4.416,192.957,,,233.517,0.0,0.0,4.174,
12/31/2006,48.74,20.535,22.454,0.0,1.689,4.062,,,-329.049,0.0,1.125,0.0,0.0,0.0,0.0,-327.924,274.311,-21.035,-4.773,299.455,,,0.664,0.0,0.0,-4.873,
03/31/2007,31.913,21.784,23.518,0.0,0.912,-14.301,,8.597,-95.912,0.0,1.426,0.0,0.0,0.0,0.0,-85.889,60.04,-21.677,-5.833,142.698,205.8,-63.102,1.4,-57.5,0.952,6.064,
06/30/2007,49.48,24.048,22.654,0.0,-4.722,7.5,,12.127,-144.919,0.0,9.27,0.0,0.0,0.0,0.0,-123.522,72.047,-21.809,-3.657,97.293,,,0.22,0.0,0.0,-1.995,
09/30/2007,57.154,22.9,24.194,0.0,4.919,5.141,,40.052,-476.783,0.0,-7.399,0.0,0.0,0.0,0.0,-444.13,390.739,-22.467,-3.666,228.241,,,187.298,0.0,1.333,3.763,
12/31/2007,31.178,24.992,26.969,0.0,-23.758,2.975,,10.113,-287.636,0.0,-0.264,0.0,0.0,0.0,0.0,-277.787,243.859,-23.998,-3.26,227.33,,,27.98,0.0,15.807,-2.75,
03/31/2008,25.333,36.2,25.81,0.0,-13.333,-23.344,,68.047,-116.72,0.0,0.652,0.0,0.0,0.0,0.0,-48.021,22.312,-25.002,-3.681,-161.869,-65.0,-96.869,213.497,0.0,-0.633,-0.376,
06/30/2008,57.157,26.828,28.817,0.0,1.226,0.294,,11.066,-140.533,0.0,2.203,0.0,0.0,0.0,0.0,-127.264,69.525,-24.994,-4.269,67.6,,,30.649,0.0,0.539,-0.582,
09/30/2008,87.008,26.673,25.633,0.0,9.677,25.025,,0.0,-155.74,0.0,-0.49,0.0,0.0,0.0,0.0,-156.23,77.541,-25.682,-9.861,111.345,,,0.538,0.0,1.201,8.319,
12/31/2008,86.339,26.568,28.483,0.0,14.647,16.612,,1.796,-137.382,0.0,-2.06,0.0,0.0,0.0,-25.772,-163.418,132.849,-25.715,-8.157,164.963,,,0.0,0.0,1.758,55.77,
03/31/2009,54.775,40.374,31.446,,-0.67,-16.375,,11.929,-132.788,0.0,-2.576,0.0,0.0,0.0,14.69,-108.745,108.09,-25.9,-8.166,-110.108,-70.0,-40.108,254.66,0.0,-2.396,54.12,
06/30/2009,57.266,39.754,29.722,,-4.196,-8.014,,0.0,-108.818,0.0,0.035,0.0,0.0,0.0,6.823,-101.96,-10.274,-31.497,-8.983,25.498,125.746,-100.248,0.001,0.0,4.707,-54.968,
09/30/2009,59.125,25.492,28.336,,4.909,0.388,,0.0,-99.804,0.0,-3.922,0.0,0.0,0.0,-24.863,-128.589,67.431,-13.794,-8.008,-163.411,-59.0,-104.411,233.804,0.0,18.84,-2.033,
12/31/2009,39.869,28.981,29.004,,14.333,-32.449,,6.092,-104.717,0.0,-0.799,0.0,0.0,0.0,28.795,-70.629,33.108,-15.461,-8.095,80.869,-18.983,99.852,0.0,0.0,-24.205,2.348,
03/31/2010,51.28,27.85,29.738,,1.789,-8.097,,10.514,-96.322,0.0,-3.13,0.0,0.0,0.0,8.13,-80.808,29.88,-15.481,-8.187,51.286,65.0,-13.714,5.194,0.0,-2.932,0.352,
06/30/2010,74.684,-13.154,30.342,,45.104,12.392,,0.0,-122.919,0.0,-2.14,0.0,0.0,0.0,2.872,-122.187,49.777,-15.525,-9.404,86.54,111.472,-24.932,0.0,-3.351,-8.483,2.274,
09/30/2010,40.687,29.541,32.009,,0.173,-21.036,,0.0,-108.207,0.0,-32.933,0.0,0.0,0.0,1.577,-139.563,136.433,-17.497,-9.213,-179.977,-154.755,-25.222,343.172,0.0,-0.052,37.557,
12/31/2010,57.391,91.056,34.551,,-38.424,-29.792,,265.465,-389.655,0.0,27.691,0.0,0.0,0.0,2.403,-94.096,17.126,-19.371,-8.125,46.253,112.323,-66.07,0.0,0.0,-1.631,-19.579,
03/31/2011,45.789,31.696,36.707,,4.276,-26.89,,0.0,-83.742,0.0,-4.018,0.0,0.0,0.0,-0.766,-88.526,29.701,-24.923,-8.154,80.215,83.206,-2.991,0.0,0.0,-17.437,-13.036,
06/30/2011,66.151,33.373,40.363,,5.157,-12.742,,0.0,-387.666,0.0,-0.122,0.0,0.0,0.0,-1.284,-389.072,305.65,-24.973,-8.114,-116.937,-103.631,-13.306,451.539,0.0,4.135,-17.271,
09/30/2011,73.901,32.029,39.99,,8.45,-6.568,,17.339,-136.2,0.0,-1.027,0.0,0.0,0.0,-3.86,-123.748,61.978,-27.891,-8.022,102.267,116.151,-13.884,0.0,0.0,-4.376,12.131,
12/31/2011,66.988,34.32,40.966,,6.016,-14.314,,2.739,-133.541,0.0,-5.983,0.0,0.0,0.0,-1.292,-138.077,76.572,-29.102,-8.036,120.284,156.952,-36.668,0.0,0.0,-6.574,5.483,
03/31/2012,49.685,32.064,43.405,,2.813,-28.597,,0.0,-140.531,0.0,-0.653,0.0,0.0,0.0,16.936,-124.248,73.385,-30.386,-7.773,5.272,7.96,-2.688,124.868,0.0,-18.596,-1.178,
06/30/2012,93.842,24.79,52.355,,-0.768,17.465,,1.905,-161.12,0.0,1.868,0.0,0.0,0.0,-11.136,-168.483,78.217,-30.405,-7.633,204.281,206.118,-1.837,0.0,-87.328,-0.698,3.576,
09/30/2012,83.963,17.477,48.173,,14.042,4.271,,34.274,-146.586,0.0,-3.307,0.0,0.0,0.0,-0.045,-115.664,45.668,-31.952,-7.805,33.429,37.029,-3.6,60.903,0.0,-8.907,13.967,
12/31/2012,78.043,27.795,48.072,,8.484,-6.308,,0.0,-142.964,0.0,-7.159,0.0,0.0,0.0,0.418,-149.705,117.729,-33.755,-7.22,149.695,167.937,-18.242,0.0,-0.553,9.562,46.067,
03/31/2013,47.241,29.255,46.995,,6.282,-35.291,,80.203,-139.245,0.0,-8.391,0.0,0.0,0.0,-2.091,-69.524,-31.687,-35.687,-6.898,2.466,5.215,-2.749,0.0,0.0,8.432,-53.97,
06/30/2013,96.9,32.357,46.58,,4.654,13.309,,21.612,-159.682,0.0,2.809,0.0,0.0,0.0,-11.687,-146.948,265.252,-38.245,-7.279,-228.478,-199.791,-28.687,534.469,0.0,4.785,215.204,
09/30/2013,93.302,31.493,49.102,,5.874,6.833,,0.0,-175.75,0.0,-4.503,0.0,0.0,0.0,5.608,-174.645,-167.023,-46.435,-7.337,-85.612,-82.928,-2.684,0.15,0.0,-27.789,-248.366,
12/31/2013,76.351,43.112,48.101,,1.642,-16.504,,52.153,-240.781,0.0,-9.468,0.0,0.0,0.0,-2.162,-200.258,127.764,-48.709,-7.374,190.071,192.17,-2.099,0.0,0.0,-6.224,3.857,
03/31/2014,73.259,39.554,50.421,,4.027,-20.743,,0.0,-153.925,0.0,-7.907,0.0,0.0,0.0,-0.887,-162.719,106.734,-48.714,-7.459,142.186,353.03,-210.844,0.0,0.0,20.721,17.274,
06/30/2014,71.232,34.809,57.314,,7.003,-27.894,,17.868,-154.652,0.0,-8.657,0.0,0.0,0.0,34.983,-110.458,25.957,-50.153,-7.467,83.149,91.732,-8.583,0.0,0.0,0.428,-13.269,
09/30/2014,110.633,34.603,58.388,,7.147,10.495,,10.51,-134.282,0.0,-5.037,0.0,0.0,0.0,-72.353,-201.162,95.851,-51.673,-7.975,166.29,175.772,-9.482,0.0,0.0,-10.791,5.322,
12/31/2014,334.325,101.574,224.096,,69.009,-60.354,,81.58,-625.66,0.0,-41.257,0.0,0.0,0.0,-49.492,-634.829,328.819,-202.386,-30.862,569.072,800.123,-231.051,0.0,-14.414,7.409,28.315,
03/31/2015,106.841,24.516,58.92,,16.716,6.689,,67.616,-198.57,0.0,-12.773,4.214,0.0,-2.539,-28.0,-170.052,67.841,-53.295,-16.093,138.651,117.0,21.651,0.0,0.0,-1.422,4.63,
06/30/2015,44.559,38.167,62.171,,3.784,-59.563,,24.839,-165.225,0.0,-17.491,0.033,0.0,-0.643,12.499,-145.988,79.405,-53.308,-58.29,189.141,178.0,11.141,5.052,0.0,-3.19,-22.024,
09/30/2015,95.011,39.529,67.953,,-1.305,-11.166,,0.0,-247.353,0.0,1.889,0.017,0.0,-4.797,8.794,-241.45,154.205,-55.677,-7.33,221.366,219.0,2.366,0.0,0.0,-4.154,7.766,
12/31/2015,96.2,42.005,72.245,,-3.98,-14.07,,37.344,-201.991,0.0,-0.434,0.018,0.0,-1.048,1.206,-164.905,117.42,-55.824,-7.339,-348.347,-393.128,44.781,73.411,0.0,455.519,48.715,
03/31/2016,101.782,5.936,70.866,,36.535,-11.555,,0.0,-159.501,0.0,-11.172,0.0,0.0,-0.449,0.0,-171.122,90.439,-56.49,-8.174,154.265,148.0,6.265,25.278,-25.618,1.178,21.099,
06/30/2016,70.326,-111.616,70.169,,158.273,-46.5,,16.905,-203.56,0.0,-19.651,9.036,0.0,-5.497,-0.075,-202.842,242.319,-59.099,-61.91,30.893,121.604,-90.711,342.524,-33.692,23.603,109.803,
09/30/2016,119.743,24.475,77.133,,20.465,-2.33,,10.427,-293.615,0.0,-2.266,0.018,0.0,-0.978,-54.923,-341.337,123.522,-62.377,-10.008,209.68,144.0,65.68,0.0,-39.323,25.55,-98.072,
12/31/2016,101.636,15.304,95.222,,24.054,-32.944,,95.749,-904.692,0.0,-30.249,6.144,0.0,-4.605,54.548,-783.105,636.035,-62.381,-12.0,-388.737,-388.0,-0.737,1064.375,-108.193,142.971,-45.434,
03/31/2017,107.644,41.711,97.183,,-28.879,-2.371,,2.827,-436.116,0.0,-38.267,0.0,0.0,0.0,3.2,-468.356,388.875,-73.705,-8.939,268.956,196.384,72.572,217.759,-17.934,2.738,28.163,
06/30/2017,116.102,34.221,104.098,,-7.76,-14.457,,0.701,-480.804,0.0,-30.348,0.0,0.0,-0.163,-2.75,-513.364,372.612,-75.591,-8.867,343.417,300.0,43.417,241.848,-130.35,2.155,-24.65,
09/30/2017,135.634,53.773,107.788,,-3.836,-22.091,,0.735,-334.841,0.0,-40.679,0.0,0.0,-0.085,42.826,-332.044,201.474,-80.518,-7.943,40.401,14.0,26.401,245.784,0.0,3.75,5.064,
12/31/2017,93.64,39.388,107.714,,15.417,-68.879,,11.169,-317.508,0.0,-32.104,0.0,0.0,-17.628,-67.291,-423.362,460.633,-82.317,-6.231,-50.347,334.878,-385.225,570.006,0.0,29.522,130.911,
03/31/2018,128.921,135.63,114.219,,-110.258,-10.67,,,-509.56,0.0,-22.445,0.0,0.0,-58.247,-7.786,-598.038,450.913,-91.06,-8.522,444.953,440.0,4.953,99.369,0.0,6.173,-18.204,
06/30/2018,258.241,190.36,233.071,,-130.102,-35.088,,,-1119.923,,-74.068,,,-80.408,5.5,-1268.899,1055.313,-183.04,-22.445,855.203,849.321,5.882,400.207,0.0,5.388,44.655,
09/30/2018,155.847,213.636,119.6,,-93.157,-84.232,,5.748,-490.778,0.0,-42.797,0.0,0.0,35.577,-3.0,-495.25,251.442,-97.592,-7.37,69.747,213.0,-143.253,296.325,0.0,-9.668,-87.961,
12/31/2018,156.251,-24.684,124.99,,86.101,-30.156,,14.442,-353.647,0.0,-15.399,0.0,0.0,-71.177,28.17,-397.611,279.61,-100.0,-7.645,-206.733,-205.0,-1.733,596.769,-13.976,11.195,38.25,
03/31/2019,136.73,129.159,134.087,,-90.476,-36.04,,0.0,-659.407,0.0,-22.792,0.0,0.0,-52.634,0.5,-734.333,641.278,-109.342,-10.835,344.866,646.209,-301.343,0.0,-9.24,425.829,43.675,
06/30/2019,171.61,78.767,134.437,,-34.024,-7.57,,,-632.945,,-32.143,0.0,,-43.316,-9.5,-717.904,468.714,-109.572,-15.887,512.465,514.0,-1.535,85.394,0.0,-3.686,-77.58,
09/30/2019,197.226,-47.202,135.57,,171.027,-62.169,,0.0,-911.689,0.0,6.162,0.0,0.0,-4.005,10.899,-898.633,916.152,-113.544,-15.298,1344.383,1345.96,-1.577,150.093,-984.677,535.195,214.745,
12/31/2019,178.291,202.441,140.518,,-129.047,-35.621,,6.619,-1280.278,0.0,5.327,0.0,0.0,-2.126,-19.992,-1290.45,901.878,-114.571,-10.346,-910.744,-909.0,-1.744,1924.284,0.0,13.255,-210.281,
03/31/2020,191.267,18.765,175.496,,14.07,-17.064,,0.0,-855.908,0.0,-0.15,0.0,0.0,17.632,4.834,-833.592,888.007,-126.278,-16.986,535.052,536.531,-1.479,504.338,0.0,-8.119,245.682,
06/30/2020,202.39,229.654,168.027,,-184.597,-10.694,,0.0,-569.735,0.0,-7.35,0.0,0.0,-0.268,13.885,-563.468,114.247,-129.981,-21.496,22.198,23.807,-1.609,195.194,0.0,48.332,-246.831,
