Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/1992,7091.115234,1453.927982,46.573002,1407.35498,1452.114014,,,638.958984,,,,,117.785004,,,,3662.785889,2472.605957,6959.14209,-4486.536133,68.68,,887.04303,,,,,887.04303,3428.328987,,1400.650024,1400.650024,,,,320.313995,,,,,,540.227875,,,,540.227875,2261.191895,395.266998,,,,,191.106995,,,191.106995,586.373993,2847.565887,0.0,516.799988,,,-2327.154053,,6053.903076,4243.549011,0.0,4243.549011,7091.114899,
12/31/1992,7006.705078,1345.244965,40.279999,1304.964966,1435.035034,,,562.491028,,,,,110.008003,,,,3452.779053,2497.183105,6906.003906,-4408.820801,52.731998,,1004.010986,,,,,1004.010986,3553.926089,,394.0,394.0,,,,308.123993,,,,,,1508.410919,,,,1508.410919,2210.534912,374.335999,,,,,191.028,,,191.028,565.363999,2775.898911,0.0,518.138977,,,-2318.854004,,6031.520996,4230.805969,0.0,4230.805969,7006.70488,
03/31/1993,8012.369141,1384.352051,69.348999,1315.003052,1704.339966,,,663.77301,,,,,131.587997,,,,3884.052979,2893.761963,8182.293945,-5288.532227,50.189999,,1184.364014,,,,,1184.364014,4128.315975,,1609.115967,1609.115967,,,,758.508972,,,,,,537.700012,,,,537.700012,2905.324951,474.950012,,,,,487.653992,,,487.653992,962.604004,3867.928955,0.0,618.013977,,,-2312.998047,,5839.424072,4144.440002,0.0,4144.440002,8012.368958,
06/30/1993,8043.913086,1494.446941,46.507,1447.939941,1699.272949,,,650.695007,,,,,132.837006,,,,3977.251953,2835.304932,8203.486328,-5368.181152,48.221001,,1183.13501,,,,,1183.13501,4066.660942,,1614.282959,1614.282959,,,,68.582001,,,,,,1164.578156,,,,1164.578156,2847.443115,491.808014,,,,,481.057007,,,481.057007,972.865021,3820.308136,0.0,617.669006,,,-2297.031006,,5902.967041,4223.605042,0.0,4223.605042,8043.913177,
09/30/1993,7950.833984,1461.236988,61.200001,1400.036987,1621.694946,,,677.991028,,,,,140.451004,,,,3901.374023,2783.862061,8209.179688,-5425.317871,53.377998,,1212.219971,,,,,1212.219971,4049.46003,,1613.694946,1613.694946,,,,52.266998,,,,,,947.223114,,,,947.223114,2613.185059,477.29599,,,,,488.976013,,,488.976013,966.272003,3579.457062,0.0,660.333008,,,-2287.976074,,5999.02002,4371.376953,0.0,4371.376953,7950.834015,
12/31/1993,7916.946777,1185.63501,1185.63501,0.0,1545.948975,,,621.38501,,,,,123.198997,,,,3476.167969,2818.948242,8173.948242,-5355.0,356.873993,,1264.957031,,,,,1264.957031,4440.779266,,1722.772949,1722.772949,,,,400.028992,,,,,,445.533997,,,,445.533997,2568.335938,446.941986,,,,,495.32901,,,495.32901,942.270996,3510.606934,0.0,660.129028,,,-2283.74292,,6029.953858,4406.339966,0.0,4406.339966,7916.9469,
03/31/1994,7984.26123,1126.692017,1126.692017,,,,,,,,,,2453.737061,,,,3580.428955,2795.884033,,,344.795013,,1263.152954,,,,,1263.152954,4403.832001,,1653.560059,1653.560059,,,,511.713989,,,,,,426.014038,,,,426.014038,2591.288086,423.95401,,,,,508.309998,,,508.309998,932.264008,3523.552094,0.0,,,,,,4460.708984,4460.708984,0.0,4460.708984,7984.261078,
06/30/1994,8047.311035,1202.276978,1202.276978,0.0,1658.918945,,,664.122009,,,,,139.147003,,,,3664.465088,2790.616943,8325.108398,-5534.491211,328.755005,,1263.473999,,,,,1263.473999,4382.845947,,1654.245972,1654.245972,,,,527.999023,,,,,,398.357056,,,,398.357056,2580.602051,424.045013,,,,,535.801025,,,535.801025,959.846039,3540.44809,0.0,659.674011,,,-2299.49292,,6146.681885,4506.862976,0.0,4506.862976,8047.311066,
09/30/1994,8122.208008,1341.70105,1341.70105,0.0,1693.042969,,,684.502014,,,,,135.962997,,,,3855.208984,2765.816895,8405.822266,-5640.004883,247.987,,1253.194946,,,,,1253.194946,4266.99884,,1619.333984,1619.333984,,,,627.802979,,,,,,393.376953,,,,393.376953,2640.513916,378.660004,,,,,538.799011,,,538.799011,917.459015,3557.972931,0.0,696.486023,,,-2353.854004,,6221.603027,4564.235046,0.0,4564.235046,8122.207977,
12/31/1994,8322.098633,1231.892944,1231.892944,0.0,1761.021973,,,696.271973,,,,,134.563995,,,,3823.750977,2857.490234,8538.490234,-5681.0,273.052002,,1367.80603,,,,,1367.80603,4498.348266,,1704.755005,1704.755005,,,,707.241028,,,,,,374.65802,,,,374.65802,2786.654053,394.166992,,,,,558.323975,,,558.323975,952.490967,3739.14502,0.0,695.945984,,,-2406.321045,,6293.329102,4582.954041,0.0,4582.954041,8322.099061,
03/31/1995,8547.024414,1118.495972,1118.495972,0.0,1841.741943,,,769.171021,,,,,170.735001,,,,3900.144043,2897.749023,8722.682617,-5824.934082,327.059998,,1422.071045,,,,,1422.071045,4646.880066,,1720.745972,1720.745972,,,,824.577026,,,,,,375.279053,,,,375.279053,2920.602051,383.503998,,,,,564.057007,,,564.057007,947.561005,3868.163055,0.0,695.513,,,-2423.806885,,6407.154785,4678.860901,0.0,4678.860901,8547.023956,
06/30/1995,8630.644531,1238.439941,1238.439941,0.0,1786.900024,,,804.409973,,,,,175.050003,,,,4004.800049,2945.592041,8858.098633,-5912.506836,266.971008,,1413.281982,,,,,1413.281982,4625.845032,,1725.165039,1725.165039,,,,739.893005,,,,,,400.484924,,,,400.484924,2865.542969,447.352997,,,,,572.36499,,,572.36499,1019.717987,3885.260956,0.0,695.468018,,,-2433.021973,,6482.937988,4745.384033,0.0,4745.384033,8630.644989,
09/30/1995,8612.633789,1063.634033,1063.634033,0.0,1851.765015,,,823.080994,,,,,192.694,,,,3931.174072,2955.112061,8937.888672,-5982.776855,335.649994,,1390.697998,,,,,1390.697998,4681.460052,,1673.120972,1673.120972,,,,684.447021,,,,,,403.078003,,,,403.078003,2760.645996,408.463989,,,,,572.502991,,,572.502991,980.96698,3741.612976,0.0,735.013977,,,-2425.0271,,6561.033936,4871.020813,0.0,4871.020813,8612.633789,
12/31/1995,8910.099609,1120.532959,1120.532959,0.0,1939.873047,,,782.16803,,,,,181.128998,,,,4023.702881,3118.458008,9108.458008,-5990.0,279.950012,,1487.989014,,,,,1487.989014,4886.397034,,1773.60498,1773.60498,,,,599.119995,,,,,,391.546998,,,,391.546998,2764.271973,613.403992,,,,,568.406982,,,568.406982,1181.810974,3946.082947,0.0,737.328003,,,-2414.576904,,6641.265869,4964.016968,0.0,4964.016968,8910.099915,
03/31/1996,8958.121094,1025.813965,1025.813965,0.0,1988.905029,,,870.120972,,,,,209.751007,,,,4094.591064,3109.227051,9198.441406,-6089.213867,279.971985,,1474.331055,,,,,1474.331055,4863.53009,,1743.694946,1743.694946,,,,617.320984,,,,,,378.834167,,,,378.834167,2739.850098,568.474976,,,,,561.991028,,,561.991028,1130.466003,3870.316101,0.0,753.620972,,,-2380.412109,,6714.596191,5087.805054,0.0,5087.805054,8958.121155,
06/30/1996,9207.135742,1157.535034,1157.535034,0.0,2100.668945,,,914.117004,,,,,207.139008,,,,4379.459961,3158.285889,9315.445312,-6157.15918,207.884995,,1461.505005,,,,,1461.505005,4827.675888,,1790.10498,1790.10498,,,,683.872009,,,,,,365.622131,,,,365.622131,2839.599121,577.051025,,,,,558.562012,,,558.562012,1135.613037,3975.212158,0.0,763.119995,,,-2348.706055,,6817.510254,5231.924194,0.0,5231.924194,9207.136353,
09/30/1996,9772.739258,1220.614014,1220.614014,0.0,2180.433105,,,934.549988,,,,,412.425995,,,,4748.022949,3201.302002,9446.085938,-6244.78418,244.860992,,1578.552979,,,,,1578.552979,5024.715973,,2048.447998,2048.447998,,,,685.273987,,,,,,430.698914,,,,430.698914,3164.420898,613.612976,,,,,572.150024,,,572.150024,1185.763,4350.183899,0.0,805.588989,,,-2341.055908,,6958.021729,5422.55481,0.0,5422.55481,9772.738708,
12/31/1996,10325.050781,1358.947998,1358.947998,0.0,2260.091064,,,938.973999,,,,,484.604004,,,,5042.617188,3358.581055,9577.581055,-6219.0,323.71701,,1600.135986,,,,,1600.135986,5282.434051,,2200.160889,2200.160889,,,,813.844971,,,,,,460.404052,,,,460.404052,3474.409912,637.203003,,,,,587.057983,,,587.057983,1224.260986,4698.670898,0.0,818.802979,,,-2315.946045,,7123.523193,5626.380127,0.0,5626.380127,10325.051025,
03/31/1997,10338.46582,1201.625,1201.625,0.0,2384.116943,,,983.609009,,,,,474.151001,,,,5043.501953,3360.841064,9667.875,-6307.03418,379.790985,,1554.332031,,,,,1554.332031,5294.964081,,2057.943115,2057.943115,,,,771.245972,,,,,,488.491821,,,,488.491821,3317.680908,633.812988,,,,,590.044006,,,590.044006,1223.856995,4541.537903,0.0,824.284973,,,-2305.606934,,7278.25,5796.92804,0.0,5796.92804,10338.465942,
06/30/1997,10800.745117,1442.165039,1442.165039,0.0,2568.068115,,,1053.521973,,,,,428.714996,,,,5492.470215,3441.096924,9798.711914,-6357.615234,370.221985,,1496.956055,,,,,1496.956055,5308.274963,,2131.038086,2131.038086,,,,855.815002,,,,,,483.309998,,,,483.309998,3470.163086,726.067993,,,,,587.297974,,,587.297974,1313.365967,4783.529053,0.0,829.742981,,,-2295.523926,,7482.99707,6017.216125,0.0,6017.216125,10800.745178,
09/30/1997,11503.447266,1506.750977,1506.750977,0.0,2680.662109,,,1101.41394,,,,,376.424988,,,,5665.251953,3548.501953,9944.460938,-6395.958984,774.499023,,1515.19397,,,,,1515.19397,5838.194946,,2160.435059,2160.435059,,,,879.242004,,,,,,514.860046,,,,514.860046,3554.537109,856.627014,,,,,725.432007,,,725.432007,1582.059021,5136.59613,0.0,892.161987,,,-2265.513916,,7740.202881,6366.850952,0.0,6366.850952,11503.447083,
12/31/1997,12096.731445,1761.077026,1761.077026,0.0,2819.897949,,,1094.069946,,,,,396.174988,,,,6071.220215,3768.638672,10209.638672,-6441.0,742.750977,,1514.120972,,,,,1514.120972,6025.510621,,2297.370117,2297.370117,,,,854.539978,,,,,,477.987854,,,,477.987854,3629.897949,1069.05603,,,,,702.853027,,,702.853027,1771.909057,5401.807006,0.0,931.096008,,,-2249.764893,,8013.593018,6694.924133,0.0,6694.924133,12096.731139,
03/31/1998,12262.011719,1704.732056,1704.732056,0.0,2952.583008,,,1171.884033,,,,,406.455994,,,,6235.655273,3809.022461,10375.901367,-6566.878906,709.978027,,1507.355957,,,,,1507.355957,6026.356445,,2223.989014,2223.989014,,,,750.578003,,,,,,512.034058,,,,512.034058,3486.601074,1103.479004,,,,,714.491028,,,714.491028,1817.970032,5304.571106,0.0,933.843994,,,-2240.483887,,8264.080078,6957.440186,0.0,6957.440186,12262.011292,
06/30/1998,12725.491211,1781.251953,1781.251953,0.0,3110.759033,,,1224.328003,,,,,403.740997,,,,6520.080078,4007.987305,10622.855469,-6614.868164,679.978027,,1517.446045,,,,,1517.446045,6205.411377,,2337.197998,2337.197998,,,,804.916016,,,,,,530.323975,,,,530.323975,3672.437988,1137.777954,,,,,669.22699,,,669.22699,1807.004944,5479.442932,0.0,941.221008,,,-2230.845947,,8535.673096,7246.048157,0.0,7246.048157,12725.491089,
09/30/1998,16160.913086,3867.240967,3867.240967,0.0,3158.799072,,,1435.551025,,,1435.551025,,528.051025,,,,8989.642578,4514.128906,11615.426758,-7101.297852,791.012024,,1866.130005,1366.521973,,,,499.608032,7171.270935,,2608.138916,2608.138916,,,,784.518005,,,,,,611.835022,,,,611.835022,4004.491943,3433.288086,,,,,771.401001,,,771.401001,4204.689087,8209.18103,0.0,1537.171021,,,-2227.00708,,8641.568115,7951.732056,0.0,7951.732056,16160.913086,
12/31/1998,16077.929,3956.694,3956.694,,2968.07,2968.07,,1333.131,,,,,547.329,,,,8805.224,4694.465,11658.465,-6964.0,855.172,,1723.068,1302.678,1302.678,0.0,,420.39,7272.705,,2539.954,2539.954,,,,795.7,,,,,,583.014,,,,583.014,3918.668,3285.444,,,,,754.742,,,754.742,4040.186,7958.854,0.0,1539.408,,,-2221.308,8882.455,-81.48,8119.075,0.0,8119.075,16077.929,
03/31/1999,15793.32,3902.836,3902.836,0.0,2739.3,2739.3,,1343.204,1343.204,0.0,0.0,,492.962,,,,8478.302,4769.009,11737.82,-6968.809,862.313,,1683.698,1262.707,1262.707,0.0,,420.991,7315.02,,2536.322,2536.322,,,,723.112,,,,,,554.544,,,,554.544,3813.978,3116.999,,,,,749.008,,,749.008,3866.007,7679.985,0.0,1547.902,,,-2208.617,8869.179,-95.127,8113.337,0.0,8113.337,15793.322,
06/30/1999,15742.69,4022.846,4022.846,0.0,2658.038,2658.038,,1330.656,1330.656,0.0,0.0,,555.363,,,,8566.903,4822.351,11828.89,-7006.535,652.573,,1700.86,1269.463,1269.463,0.0,,431.397,7175.784,,2494.61,2494.61,,,,622.427,,,,,,513.01,,,,513.01,3630.047,3207.04,,,,,760.81,,,760.81,3967.85,7597.897,0.0,1555.114,,,-2198.071,8893.861,-106.114,8144.79,0.0,8144.79,15742.687,
09/30/1999,16359.4,4021.531,4021.531,0.0,2694.001,2694.001,,1342.401,1342.401,0.0,0.0,0.0,580.063,,,,8637.996,4869.269,12014.92,-7145.655,694.679,,2157.454,1321.744,1321.744,0.0,,835.71,7721.402,,2459.195,2459.195,,,,741.727,,,,,,515.092,,,,515.092,3716.014,3563.146,,,,,794.126,,,794.126,4357.272,8073.286,0.0,1639.218,,,-2179.382,8929.792,-103.516,8286.112,0.0,8286.112,16359.398,
12/31/1999,15081.19,4389.837,129.837,4260.0,2429.842,2429.842,,1268.5,1268.5,0.0,0.0,0.0,517.789,,,,8605.968,3560.74,9638.74,-6078.0,726.496,,2187.988,1333.681,1333.681,0.0,,854.307,6475.224,,663.0,663.0,,,,701.792,,,,,,2109.696,,,,2109.696,3474.488,3183.174,,,,,702.502,,,702.502,3885.676,7360.164,0.0,1820.186,,,-1878.612,7916.612,-137.158,7721.028,0.0,7721.028,15081.192,
03/31/2000,15172.48,4299.436,4299.436,,2542.726,2542.726,,1306.558,1306.558,0.0,0.0,0.0,563.174,,,,8711.894,3495.448,9683.266,-6187.818,733.491,,2231.648,1352.945,1352.945,0.0,,878.703,6460.587,,2216.185,2216.185,,,,601.498,,,,,,512.903,,,,512.903,3330.586,3281.077,,,,,720.982,,,720.982,4002.059,7332.645,0.0,1850.16,,,-1824.636,7946.514,-132.202,7839.836,0.0,7839.836,15172.481,
06/30/2000,15622.81,3695.676,3695.676,,2616.429,2616.429,,1018.757,1018.757,0.0,0.0,0.0,530.721,,,,7861.583,3753.442,10051.84,-6298.394,1307.461,,2700.328,1358.813,1358.813,0.0,,1341.515,7761.231,,2418.102,2418.102,,,,494.759,,,,,,527.787,,,,527.787,3440.648,3573.545,,,,,708.663,,,708.663,4282.208,7722.856,0.0,1859.961,,,-1808.694,7995.648,-146.957,7899.958,0.0,7899.958,15622.814,
09/30/2000,15722.01,3750.87,3750.87,,2530.68,2530.68,,1056.769,1056.769,0.0,0.0,0.0,536.932,,,,7875.251,3813.751,10169.85,-6356.1,1296.702,,2736.305,1332.483,1332.483,0.0,,1403.822,7846.758,,2377.627,2377.627,,,,637.348,,,,,,445.983,,,,445.983,3460.958,3416.789,,,,,711.702,,,711.702,4128.491,7589.449,0.0,1959.918,,,-1758.746,8092.938,-161.55,8132.56,0.0,8132.56,15722.009,
12/31/2000,17172.73,3040.15,160.15,2880.0,2768.848,2768.848,,1111.585,1111.585,0.0,0.0,0.0,572.628,,,,7493.211,4394.514,10821.51,-6427.0,1547.132,,3737.874,1575.71,1575.71,0.0,,2162.164,9679.52,,946.0,946.0,,,,592.221,,,,,,2452.684,,,,2452.684,3990.905,3573.047,,,,,708.25,,,708.25,4281.297,8272.202,0.0,1963.905,,,-1752.961,8223.476,-139.204,8295.216,605.313,8900.529,17172.731,
03/31/2001,18222.970703,2526.781982,2526.781982,,3172.803955,,,1316.583984,1316.583984,0.0,0.0,0.0,673.422974,,,,7689.592773,4423.170898,10984.799805,-6561.628906,1911.91394,,4198.288086,1694.314941,1694.314941,0.0,,2503.973145,10533.372925,,3196.394043,3196.394043,,,,944.421021,,,,,,566.710815,,,,566.710815,4707.525879,3775.156006,,,,,718.607971,,,718.607971,4493.763977,9201.289856,0.0,1969.802979,,,-1743.812012,,8173.273926,8399.264893,622.411011,9021.675903,18222.965759,
06/30/2001,22687.77,1505.515,1505.515,,4253.233,4253.233,,1407.986,1407.986,0.0,0.0,0.0,825.218,,,,7991.952,4950.875,11640.75,-6689.875,1642.045,,8102.899,6997.281,6997.281,0.0,,1105.618,14695.819,,4535.773,4535.773,,,,1221.328,,,,,,595.347,,,,595.347,6352.448,6616.572,,,,,1022.149,,,1022.149,7638.721,13991.169,0.0,1974.194,,,-1737.435,8151.074,-313.427,8074.406,622.196,8696.602,22687.771,
09/30/2001,23064.04,1483.742,1483.742,,4493.966,4493.966,,1393.308,1393.308,0.0,0.0,0.0,975.876,,,,8346.892,4840.212,11506.07,-6665.858,1629.098,,8247.834,7121.414,7121.414,0.0,,1126.42,14717.144,,4610.622,4610.622,,,,1228.095,,,,,,684.548,,,,684.548,6523.265,6577.515,,,,,1060.178,,,1060.178,7637.693,14160.958,0.0,2025.356,,,-1698.037,8237.779,-296.52,8268.578,634.5,8903.078,23064.036,
12/31/2001,22326.37,1617.701,177.704,1439.997,4028.45,4028.45,,1204.263,1204.263,0.0,0.0,0.0,854.476,,,,7704.89,4827.88,11178.88,-6351.0,1604.954,,8188.643,7072.318,6260.969,811.349,,1116.325,14621.477,,4506.634,4506.634,,,,1015.181,,,,,,695.97,,,,695.97,6217.785,6215.709,,,,,877.493,,,877.493,7093.202,13310.987,0.0,2045.437,,,-1694.884,8314.766,-286.838,8378.481,636.899,9015.38,22326.367,
03/31/2002,22087.96,1421.185,127.654,1293.531,3914.222,3914.222,,1255.59,1255.59,0.0,0.0,0.0,915.22,,,,7506.217,4843.11,11395.11,-6552.0,1592.866,,8145.771,6962.188,582.654,6379.534,,1183.583,14581.747,,4134.746,4134.746,,,,836.025,,,,,,658.187,,,,658.187,5628.958,6479.414,,,,,886.059,,,886.059,7365.473,12994.431,0.0,2060.102,,,-1672.555,8379.194,-318.973,8447.768,645.76,9093.528,22087.959,
06/30/2002,22848.362,1712.404,153.359,1559.045,3900.196,3900.196,,1232.877,1126.0,201.0,187.0,-281.0,965.21,,,,7810.687,4784.215,11577.215,-6793.0,511.0,,9742.46,7362.607,6709.822,652.785,,2379.853,15037.675,,4244.85,4244.85,,,,872.228,,,,,,595.915,,,,595.915,5712.993,7170.532,,,,,799.238,,,799.238,7969.77,13682.763,0.0,2063.506,,,-1666.36,8466.987,-347.867,8516.266,649.333,9165.599,22848.362,
09/30/2002,22408.37,1558.289,153.831,1404.458,3746.09,3746.09,,1213.949,1077.949,197.0,221.0,-282.0,961.903,,,,7480.231,10971.71,11666.0,-694.295,1607.667,,2348.765,6750.956,6750.956,0.0,,-4402.191,14928.142,,4166.845,4166.845,,,,761.586,,,,,,597.413,,,,597.413,5525.844,6757.09,,,,,774.703,,,774.703,7531.793,13057.637,0.0,2133.04,,,-1606.442,8530.954,-355.865,8701.687,649.044,9350.731,22408.368,
12/31/2002,19435.195,1736.016,168.11,1567.906,3489.406,3489.406,,1043.057,1010.057,118.0,138.0,-223.0,916.961,,,,7185.44,4663.756,11602.756,-6939.0,407.5,,7178.499,4788.657,4229.993,558.664,687.524,1702.318,12249.755,,4580.762,4580.762,,,,1135.533,,,,,,734.623,,,,734.623,6450.918,6028.549,,,,,796.063,,,796.063,6824.612,13275.53,0.0,2170.965,,,-1578.358,5560.712,-547.181,5606.138,553.527,6159.665,19435.195,
03/31/2003,19243.88,1470.273,145.506,1324.767,3657.754,3657.754,,1042.503,1018.503,112.0,136.0,-224.0,934.61,,,,7105.14,4523.86,11640.86,-7117.0,1400.473,,6214.407,4839.598,4304.346,535.252,,1374.809,12138.74,,4374.34,4374.34,,,,1022.714,,,,,,729.636,,,,729.636,6126.69,6145.557,,,,,808.535,,,808.535,6954.092,13080.782,0.0,2172.065,,,-1576.448,5600.711,-588.116,5608.212,554.886,6163.098,19243.88,
06/30/2003,20992.71,3217.852,263.965,2953.887,3785.572,3785.572,,893.641,856.0,100.0,82.0,-144.0,1111.278,,,,9008.343,4448.87,11667.87,-7219.0,1276.76,,6258.733,4970.718,4412.867,557.851,,1288.015,11984.363,,4492.882,4492.882,,,,2321.944,,,,,,755.786,,,,755.786,7570.612,6353.471,,,,,820.826,,,820.826,7174.297,14744.909,0.0,2175.866,,,-1570.167,5603.604,-508.939,5700.364,547.433,6247.797,20992.706,
