Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,Net Revenue,EBITDA,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Cash & Equivalents,Book Value,Tangible Book Value,Source: Bloomberg
11/24/2006,412.666084,470.7,439.8,,41.214188,21.389268,,11.334698,7.06,7.06,7.06,6.59,6.59,6.59,,,,15.249618,79.206897,65.428202,
02/23/2007,411.316967,471.9,444.5,,50.123735,28.63892,33.028121,10.931384,7.08,7.08,7.08,6.67,6.67,6.67,0.35,-36.524184,-37.829021,16.743778,82.175069,68.577283,
05/25/2007,407.681933,464.1,435.8,,46.698027,23.363928,31.665902,7.687012,5.25,5.25,5.25,4.93,4.93,4.93,0.35,-66.39743,-67.427719,19.645217,86.73183,73.245826,
08/31/2007,397.550889,457.4,429.0,,55.484848,28.750583,37.11655,9.722611,6.54,6.54,6.54,6.13,6.13,6.13,0.35,-44.424242,-45.482517,31.832403,90.599722,76.825385,
11/30/2007,439.0,451.7,422.9,,50.919839,25.398439,38.063372,11.759281,7.49,7.49,7.49,7.01,7.01,7.01,0.35,-12.338614,-13.868527,23.421412,90.432802,78.833713,
02/29/2008,427.6,453.5,432.8,,43.042976,19.258318,29.528651,4.951479,3.39,3.39,3.39,3.23,3.23,3.23,0.35,-52.331331,-53.262477,29.735734,92.443873,80.236202,
05/30/2008,427.9,447.4,427.5,,41.270175,22.039766,26.582456,6.624561,4.8,4.8,4.8,4.58,4.58,4.58,0.35,22.063158,20.589474,32.206123,97.494742,85.120355,
08/29/2008,428.0,448.3,427.6,,31.863891,14.132367,20.893358,2.245089,1.89,1.89,1.89,1.81,1.81,1.81,0.35,6.110851,4.950889,28.411215,99.296729,87.070093,
11/28/2008,485.4,459.9,459.9,,8.006088,-3.431181,4.870624,-7.825614,-4.97,-4.97,-4.97,-4.97,-4.97,-4.97,0.35,27.175473,26.092629,32.426864,98.677379,87.964565,
03/27/2009,462.273124,489.2,477.4,,24.884793,19.742354,12.008798,5.506912,3.48,3.48,3.765082,3.39,3.39,3.673013,0.0,6.69669,6.11437,76.61488,101.771004,90.656363,
06/26/2009,510.736634,551.0,514.1,,29.544836,26.767166,13.584906,9.782144,5.27,5.27,5.697821,4.93,4.93,5.313394,0.35,24.942618,24.213188,43.421596,109.363606,99.626689,
09/25/2009,513.055963,576.9,525.9,,26.016353,23.525385,12.31603,9.115801,5.74,5.74,6.142137,5.25,5.25,5.600407,0.35,13.941814,13.135577,44.858654,113.821891,104.205007,
12/31/2009,515.11389,584.0,530.5,,20.588124,18.124411,17.112158,13.905749,9.01,9.01,9.403393,8.2,8.2,8.545034,0.35,48.111216,47.208294,74.335017,123.772628,114.221342,
03/31/2010,514.190734,590.0,546.0,,26.296703,23.397436,13.034799,9.448718,6.02,6.02,5.942582,5.59,5.59,5.502966,0.35,-13.74359,-14.252747,52.634165,128.331756,116.695996,
06/30/2010,515.486866,580.4,539.8,,19.49611,16.378288,6.615413,2.682475,0.82,0.82,1.820582,0.78,0.78,1.692733,0.35,18.43831,18.115969,63.243124,129.706505,118.272654,
09/30/2010,511.518083,582.7,541.2,,19.793052,16.45048,9.198078,5.194013,3.19,3.19,3.482169,2.98,2.98,3.233218,0.35,1.249076,0.423134,70.630934,134.306102,122.838277,
12/31/2010,546.9,587.5,541.0,,19.173752,15.974122,10.972274,6.421442,4.1,4.1,4.487708,3.79,3.79,4.131872,0.35,-17.157116,-17.763401,72.751874,128.723715,118.626806,
03/31/2011,517.917496,583.0,540.6,,25.236774,22.00148,11.807251,7.473178,1.66,1.66,3.948483,1.56,1.56,3.663859,0.35,3.514613,3.00222,82.41274,133.938321,123.824741,
06/30/2011,507.855774,569.5,531.9,,17.952623,13.688663,7.993984,3.030645,1.96,1.96,1.910603,1.85,1.85,1.787226,0.35,20.219966,19.763113,89.460438,136.369425,126.155896,
09/30/2011,492.622657,518.2,518.2,,10.777692,6.922038,3.197607,-1.408723,-0.84,-0.84,-1.316384,-0.84,-0.84,-1.330448,0.35,-19.731764,-20.617522,89.729937,135.982377,124.900873,
12/31/2011,485.467565,531.8,508.0,,15.779528,11.90748,7.338583,2.454724,1.91,1.91,1.972539,1.84,1.84,1.885224,0.35,39.509843,39.106299,115.369191,138.585984,127.322615,
03/31/2012,509.8,529.2,510.8,,23.102976,19.477291,10.700861,6.227486,4.05,4.05,4.569303,3.92,3.92,4.411308,0.35,7.392326,6.628818,112.079247,134.476265,123.942723,
06/30/2012,496.4,520.3,501.5,,17.132602,13.214357,7.555334,2.821535,1.83,1.83,1.98325,1.78,1.78,1.909925,0.46,12.887338,12.584247,118.6805,136.996374,126.11805,
09/30/2012,486.1,510.9,491.2,,20.651466,17.001221,9.134772,4.678339,2.95,2.95,3.662968,2.85,2.85,3.517939,0.46,3.644137,3.308225,130.917507,140.582185,129.687307,
12/31/2012,465.148387,505.6,481.5,,23.109034,19.181724,13.923157,8.957425,5.87,5.87,5.929595,5.6,5.6,5.64371,0.5,1.765317,1.237799,156.227565,149.449083,138.48699,
03/31/2013,460.782218,509.8,482.1,,24.420245,20.929268,11.113877,6.996474,4.53,4.53,4.790604,4.29,4.29,4.528427,0.5,-11.819125,-12.173823,137.44671,154.146573,143.983421,
06/30/2013,450.48054,503.5,473.2,,22.081572,18.199493,10.033812,5.589603,3.92,3.92,4.056424,3.7,3.7,3.816187,0.5,23.947591,23.613694,160.712825,157.260955,147.284942,
09/30/2013,441.499049,496.4,463.4,,17.867933,14.505826,8.642641,4.676306,3.07,3.07,3.383902,2.88,2.88,3.160218,0.5,-7.274493,-7.639189,148.30836,159.492982,149.395565,
12/31/2013,467.4,488.7,467.1,,22.205095,18.801113,12.023121,7.604367,4.8,4.8,5.880004,4.6,4.6,5.620156,0.55,4.881182,4.435881,130.793753,152.475396,143.112965,
03/31/2014,448.032463,484.6,468.6,,23.228767,19.906103,10.601793,6.446863,4.15,4.15,4.505975,4.02,4.02,4.355328,0.55,-9.007682,-9.357661,131.369945,160.477211,150.464543,
06/30/2014,440.734836,475.9,461.7,,23.183886,19.763916,10.166775,6.110028,4.21,4.21,4.71854,4.1,4.1,4.573944,0.55,1.145766,0.736409,129.290892,164.336908,154.197024,
09/30/2014,435.73415,469.2,455.5,,21.15258,18.412733,10.656422,7.255763,4.69,4.69,4.581998,4.57,4.57,4.450861,0.55,-19.536773,-19.877058,124.273023,167.705469,157.639698,
12/31/2014,430.259102,463.4,450.4,,19.673623,17.069272,10.512877,7.126998,4.5,4.5,4.784303,4.38,4.38,4.645106,0.6,10.344139,9.966696,133.872822,171.052744,161.384151,
03/31/2015,432.093034,462.9,453.3,,26.015884,23.421575,11.756011,8.678579,6.05,6.05,6.445069,5.94,5.94,6.314919,0.6,14.859916,14.193691,146.100481,175.719102,166.031374,
06/30/2015,432.768039,461.6,451.4,,23.385024,20.090829,7.704918,3.82366,2.01,2.01,4.595441,1.98,1.98,4.489493,0.65,-17.368188,-18.245459,140.594948,176.662769,167.036365,
09/30/2015,427.904332,458.6,449.0,,18.124722,15.280624,7.895323,4.556793,2.95,2.95,3.302339,2.9,2.9,3.233079,0.65,2.828508,1.699332,153.246871,178.78529,169.044795,
12/31/2015,419.480736,451.9,442.2,,19.721845,16.447309,6.343284,2.424242,1.28,1.28,4.301108,1.27,1.27,4.208593,0.65,12.899141,11.478969,222.749204,180.051176,170.16276,
03/31/2016,417.572204,447.4,440.8,,17.701906,14.378403,7.441016,3.575318,2.71,2.71,2.835867,2.68,2.68,2.791869,0.65,-5.766788,-7.066697,189.593558,181.127956,171.223083,
06/30/2016,406.591645,439.2,431.9,,22.477425,18.365362,10.382033,5.702709,3.77,3.77,3.97291,3.72,3.72,3.906475,0.65,23.347997,21.799028,254.046047,185.225154,175.03065,
09/30/2016,399.211902,430.2,422.4,,23.539299,19.337121,11.576705,6.789773,4.96,4.96,5.042377,4.88,4.88,4.949503,0.65,-10.835701,-12.779356,249.328739,190.142127,179.861872,
12/31/2016,392.63223,423.5,415.2,,24.706166,19.677264,13.853565,8.181599,5.17,5.17,5.415583,5.08,5.08,5.30562,0.65,9.47736,7.519268,309.987288,192.77582,182.346212,
03/31/2017,394.791563,420.1,412.5,,24.86303,19.45697,12.184242,6.155152,5.23,5.23,5.460242,5.15,5.15,5.365068,0.65,-8.215758,-10.247273,311.645464,191.782214,181.480575,
06/30/2017,388.213152,413.3,406.1,,25.939424,19.950751,12.819503,6.178281,4.0,4.0,3.878601,3.95,3.95,3.814747,0.75,-26.36789,-28.047279,285.636897,194.408663,183.898973,
09/30/2017,379.098583,405.7,398.2,,27.802612,21.069814,14.909593,7.473631,5.09,5.09,5.139879,5.02,5.02,5.048839,0.75,6.813159,5.082873,307.59809,198.072489,187.36815,
12/31/2017,374.808805,389.8,389.8,,28.122114,20.841457,16.151873,7.97332,-5.51,-5.51,5.805156,-5.51,-5.51,5.792848,0.8,-18.234992,-20.73371,293.619036,187.802418,177.028925,
03/31/2018,377.706096,393.8,389.1,,34.417887,25.905937,18.067335,8.786944,7.02,7.02,7.123516,6.95,6.95,7.038268,0.75,-2.477512,-6.494474,319.039066,191.619888,180.899913,
06/30/2018,377.879137,392.6,387.8,,34.951006,24.84786,19.414647,8.447653,6.04,6.04,6.356163,5.98,5.98,6.277809,0.8,22.171222,16.529139,347.77522,199.524114,188.658206,
09/30/2018,372.739352,390.5,385.4,,33.796056,22.885314,19.719772,7.986508,6.35,6.35,6.643591,6.28,6.28,6.555134,0.8,-13.788272,-19.486248,318.91186,202.712699,191.710372,
12/31/2018,367.741973,384.3,379.5,,33.088274,21.291173,19.926219,7.135705,6.118577,6.118577,5.962161,6.042155,6.042155,5.887692,0.8,37.533597,32.171278,354.996192,214.775592,203.675418,
03/31/2019,366.771581,382.4,379.8,,34.718273,23.18852,19.965771,7.159031,5.73,5.73,5.822091,5.71,5.71,5.786438,0.8,-116.819379,-122.422328,239.615075,215.58377,204.426962,
06/30/2019,360.539618,378.0,374.5,,37.783712,25.263017,22.269693,8.3498,5.86,5.86,6.008385,5.81,5.81,5.947937,1.25,24.750334,19.303071,252.654619,221.027027,209.616353,
09/30/2019,357.509026,374.3,370.0,,34.524324,22.494595,22.267568,6.52973,4.83,4.83,4.946297,4.79,4.79,4.889199,1.25,-74.278378,-91.567568,263.193355,226.033454,212.366666,
12/31/2019,347.343184,367.3,362.4,,38.112583,27.469647,18.780353,6.404525,4.74,4.74,7.133278,4.69,4.69,7.034405,1.25,141.69702,136.051325,384.478539,227.619264,213.693556,
03/31/2020,343.856654,361.1,358.0,,34.022346,24.421788,14.902235,3.765363,3.12,3.12,3.542905,3.11,3.11,3.512548,1.25,-148.131285,-156.072626,306.781907,236.075118,222.08673,
06/30/2020,355.8,355.7,355.7,,43.252741,37.377003,11.217318,3.629463,0.53,0.53,2.652657,0.53,0.53,2.628819,1.25,-32.743885,-35.737981,372.678471,221.545812,208.077572,
