Date,P/E,Average,High,Low,P/Book,P/Sales,P/Cash Flow,P/Free Cash Flow,EV/Sales,EV/EBITDA,EV/EBIT,Price/Share,Enterprise Value,Source: Bloomberg
06/30/2001,24.8,75438.122677,78659.799591,56627.0,2.337665,1.640432,,,2.03929,,12.756702,20.282702,56627.0,
09/30/2001,29.376069,57876.083197,64826.899653,54909.401287,2.558542,1.840829,,,2.268977,,13.801778,22.487628,64826.95,
12/31/2001,28.358333,63936.028259,73235.000151,60715.0,2.514782,1.860617,17.255367,26.283541,2.505133,11.194596,14.945929,22.265172,73235.05,
03/31/2002,27.411348,77863.771657,82899.0,71465.301646,2.808466,2.213308,18.446388,27.121981,2.769283,12.431741,15.809615,25.287949,80818.75,
06/30/2002,25.122699,84738.186241,89823.4,80035.200012,2.860351,2.431161,18.478088,25.845126,2.738682,12.280996,14.915253,26.792795,80035.25,
09/30/2002,19.923497,75401.024673,80347.600208,69382.396742,2.494321,2.149723,15.270058,21.260066,2.463862,10.835836,12.607259,23.855074,72491.741432,
12/31/2002,19.272277,76157.020702,80760.779346,72704.2,2.608122,2.270731,18.136997,26.603387,2.718483,11.979462,13.402135,25.471148,80801.472411,
03/31/2003,13.756098,69214.816959,81228.483838,60080.386708,1.844326,1.631834,12.794153,18.722752,2.023362,8.715013,9.748807,18.450716,60569.337854,
06/30/2003,15.878049,66123.549241,70317.499025,60490.403884,2.045377,1.86122,13.561558,19.319088,2.254725,9.77295,10.966688,21.296837,68234.733475,
09/30/2003,14.676617,62847.268057,68194.593062,59935.496255,1.838691,1.670843,11.824008,16.301387,2.099293,9.370541,10.583836,19.301281,64085.128052,
12/31/2003,16.190955,65845.508848,68922.806512,63247.812329,1.944648,1.801156,13.502672,18.330615,2.196974,10.035185,11.40661,21.080924,67857.922833,
03/31/2004,16.415385,68847.704086,72011.804352,66275.706429,1.927912,1.773992,12.846551,16.809464,2.183616,10.383276,11.890232,20.943525,67917.007594,
06/30/2004,17.032258,66670.381749,69881.100497,64217.506404,1.882841,1.737558,14.081729,18.60414,2.14089,10.729433,12.414154,20.727613,67123.329824,
09/30/2004,16.87234,66163.479941,68564.0976,63487.197366,1.857271,1.721558,14.360973,18.842127,2.111312,10.868252,12.629893,20.753784,66698.46252,
12/31/2004,18.941489,70537.185103,73867.690343,65890.597242,2.03028,1.892117,15.169487,20.253095,2.261151,12.018621,14.060833,23.298936,72736.69155,
03/31/2005,17.768817,69252.386278,71652.190547,66061.499949,1.869667,1.724931,15.005995,20.433188,2.095977,11.404408,13.385068,21.623977,68437.85106,
06/30/2005,17.010695,67006.227127,68472.600831,63796.099841,1.808163,1.642859,13.629538,18.821756,1.951619,10.769754,12.662427,20.812669,64198.506413,
09/30/2005,21.85,62729.968971,64652.204968,60149.386873,1.72994,1.557997,14.563383,22.13364,1.867273,10.535985,12.42879,20.014447,62056.949873,
12/31/2005,18.90604,59489.687267,61873.383613,57462.308075,1.589583,1.389988,13.659357,20.62659,1.678907,9.477501,11.090732,18.431087,57272.540868,
03/31/2006,20.072848,59609.869896,62193.016711,56440.108079,1.681436,1.48456,13.71919,20.438103,1.78437,10.020442,11.707508,19.831248,60984.407772,
06/30/2006,19.935484,62437.158672,65723.790662,59053.612988,1.682318,1.491203,13.600071,19.764095,1.785666,9.872873,11.487329,20.217274,61537.618824,
09/30/2006,17.83,64748.770217,69911.593506,60261.0913,1.928765,1.701262,13.958263,18.71415,1.984778,10.905263,12.678574,23.33165,68768.585558,
12/31/2006,18.402062,68170.109594,70096.190448,66231.092141,2.045324,1.70676,15.749669,22.976315,1.990314,11.125809,13.012221,23.357821,68379.223427,
03/31/2007,16.161307,64839.823634,69003.154003,59503.0,1.801182,1.486958,15.25056,23.210064,1.781704,10.150057,11.891345,20.714527,62037.145392,
06/30/2007,18.086198,64545.840155,69226.081589,60032.2,1.819748,1.612617,14.312422,20.656929,1.753916,10.304913,12.114203,23.063395,62097.403982,
09/30/2007,18.268925,65270.253843,70375.395594,61212.560913,,1.537007,,,,,,22.579227,,
12/31/2007,18.03759,70926.979064,70926.979064,70926.979064,1.833013,1.389128,,,1.907845,,14.864859,21.349179,70489.162693,
03/31/2008,17.821839,67762.335382,71035.282727,65016.693436,1.724204,1.251928,,,1.798608,,14.669598,20.289245,69079.138645,
06/30/2008,16.257143,69561.874797,71823.157644,64713.099481,1.545271,1.091372,,,1.619065,,13.027417,18.614286,64772.316358,
09/30/2008,19.378698,68616.125906,73057.600947,64637.2979,1.822429,1.194889,12.624484,18.720978,1.632049,11.258894,13.43014,21.427693,67969.940788,
12/31/2008,15.887574,60799.804858,69226.650723,56393.211611,1.769488,0.963274,9.692709,14.443473,1.395563,9.843354,11.800513,17.567437,58518.742365,
03/31/2009,13.073705,55977.804306,62510.112881,49925.154419,1.465969,0.813393,7.645978,10.922937,1.269337,8.759109,10.439011,14.583917,51871.444657,
06/30/2009,14.8602,55192.177123,58866.975156,51444.01214,1.538345,0.941207,8.31082,11.500502,1.404388,9.754816,11.596606,16.579473,55953.623312,
09/30/2009,13.76235,59042.067266,61071.754733,56427.499316,1.543094,0.99848,7.946131,10.581114,1.456955,9.574488,11.278698,17.187954,56585.225512,
12/31/2009,13.190896,57477.708469,58620.166157,56112.663818,1.552362,1.036655,7.905765,10.707089,1.474787,9.348039,11.027187,17.783349,57153.911248,
03/31/2010,14.0312,60137.953311,72193.694609,57520.566475,1.537196,1.114064,9.605733,13.502122,1.946713,12.813756,15.342593,19.785448,79996.279543,
06/30/2010,12.054256,78604.957842,81245.540498,71942.204263,1.466311,1.016707,10.29657,15.717488,1.745958,11.460401,13.933446,18.31986,76062.6793,
09/30/2010,13.711101,79409.192438,82958.644769,75739.711541,1.544557,1.103211,16.01786,32.866813,1.775394,11.792664,14.492492,20.191102,81723.160173,
12/31/2010,14.4926,82321.667482,84478.554794,80584.093763,1.537132,1.098731,14.712542,26.691113,1.654898,11.459693,14.372146,20.616385,81432.576959,
03/31/2011,14.615945,80914.503034,82921.358438,79610.125831,1.474733,1.087592,19.814688,49.331778,1.648805,10.940434,13.626269,20.518243,83201.99782,
