Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Source: Bloomberg
09/30/1993,258.600006,98.900002,67.699997,-1.9,,,-1.9,93.900002,,,93.900002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1993,64.800003,102.199997,-13.7,-138.699997,,,-138.699997,115.0,,,115.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.800003,
03/31/1994,-66.199997,48.400002,67.599998,29.5,,,29.5,-211.699997,,,-211.699997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1994,55.799999,83.599998,66.5,-34.5,,,-34.5,-59.799999,,,-59.799999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1994,116.400002,-237.399994,66.900002,358.700012,,,358.700012,-71.800003,,,-71.800003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1994,214.699997,85.5,-2.0,-98.0,,,-98.0,229.199997,,,229.199997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.699997,
03/31/1995,86.699997,55.299999,51.5,39.0,,,39.0,-59.099998,,,-59.099998,,,-48.900002,,,,-48.900002,,,,,,,,,,48.900002,,,,,,,,,,,,,
06/30/1995,289.600006,-103.800003,54.599998,207.300003,,,207.300003,131.5,,,131.5,,,-40.400002,,,,-40.400002,,,,,,,,,,40.400002,,,,,,,,,,,,,
09/30/1995,66.900002,69.300003,55.099998,-50.0,,,-50.0,-7.5,,,-7.5,,,-45.0,,,,-45.0,,,,,,,,,,45.0,,,,,,,,,,,,,
12/31/1995,107.099998,73.199997,57.599998,62.599998,,,62.599998,-86.300003,,,-86.300003,,-54.099998,-54.099998,,,,-54.099998,,,,,,,,,,0.0,,,,,,,,,,,,53.0,
03/31/1996,137.399994,62.099998,59.099998,-4.2,,,-4.2,20.4,,,20.4,,,-38.099998,,,,-38.099998,,,,,,,,,,38.099998,,,,,,,,,,,,,
06/30/1996,81.300003,88.300003,58.900002,31.299999,,,31.299999,-97.199997,,,-97.199997,,,-48.700001,,,,-48.700001,,,,,,,,,,48.700001,,,,,,,,,,,,,
09/30/1996,130.0,77.300003,59.400002,-28.4,,,-28.4,21.700001,,,21.700001,,,-53.0,,,,-53.0,,,,,,,,,,53.0,,,,,,,,,,,,,
12/31/1996,213.699997,87.699997,56.400002,-62.700001,,,-62.700001,132.300003,,,132.300003,,,-62.099998,,,,-62.099998,,,,,,,,,,62.099998,,,,,,,,,,,,,
03/31/1997,6.899999,77.699997,54.900002,5.3,,,5.3,-131.0,,,-131.0,,-48.199997,-45.599998,,,,-45.599998,,,0.0,0.0,0.0,,,,,-2.599998,37.400003,-37.0,72.800003,,,,0.0,0.0,0.0,1.6,,-3.899997,
06/30/1997,115.5,105.5,55.799999,-55.5,,,-55.5,9.7,,,9.7,,80.0,-52.0,,,,-52.0,,,0.0,0.0,0.0,,,,,132.0,-192.499996,-40.599998,-120.199997,,,,0.0,0.0,0.0,-31.700001,,3.000003,
09/30/1997,172.699997,102.5,55.0,6.0,,,6.0,9.2,,,9.2,,-74.400002,-44.299999,,,,-44.299999,,,0.0,0.0,0.0,,,,,-30.100002,-68.799992,-40.099998,71.0,,,,-141.399994,0.0,-141.399994,41.700001,,29.500008,
12/31/1997,199.199997,108.900002,53.900002,6.0,,,6.0,30.4,,,30.4,,-285.299988,-53.799999,,,,-53.799999,,,0.0,0.0,0.0,,,,,-231.499989,101.700004,-39.700001,189.300003,,,,-50.099998,0.0,-50.099998,2.2,,15.600007,
03/31/1998,10.0,92.0,33.700001,-36.599998,,,-36.599998,-79.099998,,,-79.099998,,-271.0,-39.699414,5.2,,,-44.899414,,,0.0,0.0,0.0,,,,,-231.300586,246.099993,-39.799999,265.199993,,,,22.399999,24.799999,-2.4,-1.7,,-14.9,
06/30/1998,109.800003,106.0,33.700001,74.699997,,,74.699997,-104.599998,,,-104.599998,,-73.800003,-53.700001,2.2,,,-55.900002,,,0.0,0.0,0.0,,,,,-20.100002,-34.800019,-38.900002,203.399986,,,,-197.600003,14.2,-211.800003,-1.7,,1.2,
09/30/1998,70.5,93.199997,33.700001,-126.300003,,,-126.300003,69.900002,,,69.900002,,-64.400002,-4.1,0.0,,,-4.1,,,0.0,0.0,0.0,,,,,-60.300002,-3.500017,-37.099998,476.999985,,,,-518.1,0.9,-519.0,74.699997,,2.6,
12/31/1998,130.399994,131.800003,36.400002,-134.300003,,,-134.300003,96.5,,,96.5,,1881.5,-39.0,0.0,,,-39.0,,,0.0,0.0,0.0,,,,,1920.5,-2010.700051,-33.0,-1292.700025,,,,-613.100024,1.8,-614.900024,-71.900002,,1.2,
03/31/1999,31.799999,75.599998,35.900002,6.2,,,6.2,-85.900002,,,-85.900002,,-3.8,-32.900001,2.8,,,-35.700001,,,0.0,0.0,0.0,,,,,29.100001,-33.700001,-31.1,-3.9,,,,2.3,2.3,0.0,-1.0,,-5.7,
06/30/1999,103.199997,88.0,35.900002,-15.0,,,-15.0,-5.7,,,-5.7,,-81.400002,-36.599999,3.7,,,-40.299999,,,0.0,0.0,0.0,,,,,-44.800002,-21.8,-31.200001,6.1,,,,4.3,4.3,0.0,-1.0,,0.0,
09/30/1999,111.099998,84.400002,36.599998,15.5,,,15.5,-25.4,,,-25.4,,1.5,-38.8,1.2,,,-40.0,,,0.0,0.0,0.0,,,,,40.3,-115.399998,-31.0,-64.699997,,,,-20.700001,23.299999,-44.0,1.0,,-2.8,
12/31/1999,155.800003,83.900002,39.200001,-10.3,,,-10.3,43.0,,,43.0,,-356.399994,-46.299999,3.5,,,-49.799999,,,0.0,0.0,0.0,,,,,-310.099995,215.600006,-31.1,244.400006,,,,0.8,0.8,0.0,1.5,,15.0,
03/31/2000,45.400002,83.900002,40.0,-20.6,,,-20.6,-57.900002,,,-57.900002,,-183.800003,-48.6,2.9,,,-51.5,,,0.0,0.0,0.0,,,,,-135.200003,134.899997,-32.700001,206.199997,,,,-38.699999,0.6,-39.299999,0.1,,-3.5,
06/30/2000,78.400002,92.900002,43.900002,32.599998,,,32.599998,-91.0,,,-91.0,,-466.299988,-38.800002,4.6,,,-43.400002,,,0.0,0.0,0.0,,,,,-427.499986,386.999995,-32.599998,418.999994,,,,0.4,0.4,0.0,0.2,,-0.9,
09/30/2000,133.600006,91.400002,45.299999,13.5,,,13.5,-16.6,,,-16.6,,-30.0,-32.5,3.5,,,-36.0,,,0.0,0.0,0.0,,,,,2.5,-101.399995,-32.599998,-69.099997,,,,0.4,0.4,0.0,-0.1,,2.2,
12/31/2000,245.199997,89.199997,45.200001,51.099998,,,51.099998,59.700001,,,59.700001,,-58.799999,-38.6,5.4,,,-44.0,,,0.0,0.0,0.0,,,,,-20.199999,-184.699986,-32.700001,-152.499985,,,,0.5,0.5,0.0,0.0,,1.7,
03/31/2001,-34.5,56.400002,46.099998,-13.0,,,-13.0,-124.0,,,-124.0,,-27.5,-38.799998,0.8,,,-39.599998,,,0.0,0.0,0.0,,,,,11.299998,53.399995,-32.700001,84.799995,,,,1.4,1.4,0.0,-0.1,,-8.6,
06/30/2001,174.600006,68.0,46.700001,43.5,,,43.5,16.4,,,16.4,,-26.5,-26.999999,2.8,,,-29.799999,,,0.0,0.0,0.0,,,,,0.499999,-149.600002,-32.799999,-117.800003,,,,0.7,0.7,0.0,0.3,,-1.5,
09/30/2001,137.100006,74.300003,47.200001,10.5,,,10.5,5.1,,,5.1,,-26.200001,-22.799999,0.0,,,-22.799999,,,0.0,0.0,0.0,,,,,-3.400002,-111.299997,-33.0,-74.699997,,,,-3.5,38.5,-42.0,-0.1,,-0.4,
12/31/2001,145.199997,32.599998,46.400002,-65.199997,,,-65.199997,131.399994,,,131.399994,,-18.4,-19.8,3.1,,,-22.9,,,0.0,0.0,0.0,,,,,1.4,-131.199998,-32.799999,-98.599998,,,,0.4,0.4,0.0,-0.2,,-4.4,
03/31/2002,45.799999,48.799999,30.0,19.200001,,,19.200001,-52.200001,,,-52.200001,,-15.8,-12.8,1.7,,,-14.5,,,0.0,0.0,0.0,,,,,-3.0,-34.000002,-32.700001,32.899999,,,,-34.0,0.5,-34.5,-0.2,,-4.0,
06/30/2002,141.199997,73.900002,30.700001,20.799999,,,20.799999,15.8,,,15.8,,-9.0,-9.0,4.3,,,-13.3,,,0.0,0.0,0.0,,,,,0.0,-71.500005,-32.599998,-33.600006,,,,-1.6,1.8,-3.4,-3.7,,60.700001,
09/30/2002,118.0,63.200001,31.0,-19.700001,,,-19.700001,43.5,,,43.5,,-14.3,-16.200001,0.0,,,-16.200001,,,0.0,0.0,0.0,,,,,1.900001,-128.300001,-32.200001,-62.599998,,,,-35.000002,0.4,-35.400002,1.5,,-24.6,
12/31/2002,174.8,27.8,30.0,29.1,,,29.1,87.9,,,87.9,,-13.8,-13.8,16.0,,,-29.8,,,0.0,0.0,0.0,,,,,0.0,97.4,-32.2,158.1,,,,-20.5,0.5,-21.0,-8.0,,258.4,
03/31/2003,-10.3,56.599998,30.700001,-44.700001,,,-44.700001,-52.900002,,,-52.900002,,-15.5,-15.5,3.9,,,-19.4,,,0.0,0.0,0.0,,,,,0.0,-204.899995,-32.099998,-166.399997,,,,-5.0,0.4,-5.4,-1.4,,-230.699997,
06/30/2003,128.399994,72.400002,31.1,80.199997,,,80.199997,-55.299999,,,-55.299999,,-12.5,-12.5,2.0,,,-14.5,,,0.0,0.0,0.0,,,,,0.0,-18.300002,-32.400002,3.5,,,,1.7,1.7,0.0,8.9,,97.599998,
09/30/2003,137.5,70.599998,29.799999,12.3,,,12.3,24.799999,,,24.799999,,-16.0,-16.0,4.0,,,-20.0,,,0.0,0.0,0.0,,,,,0.0,3.500001,-32.599998,-3.6,,,,39.299999,39.299999,0.0,0.4,,125.0,
12/31/2003,189.7,-51.3,29.8,107.5,,,107.5,103.7,,,103.7,,-17.8,-17.8,8.2,,,-26.0,,,0.0,0.0,0.0,,,,,0.0,-2.1,-32.6,-3.6,,,,21.7,21.8,-0.1,12.4,,169.8,
03/31/2004,62.799999,77.699997,29.4,31.799999,,15.6,16.199999,-76.099998,-43.200001,-14.3,-18.599998,,-23.5,-13.400001,3.3,,,-16.700001,,,0.0,0.0,0.0,,,,,-10.099999,-128.300002,-32.900002,0.2,,,,-97.3,12.2,-109.5,1.7,,-89.0,
06/30/2004,156.5,83.900002,28.1,49.799999,,2.6,47.199999,0.0,0.0,0.0,0.0,,0.0,4.6,4.6,,,0.0,,,,,,,,,,-4.6,12.9,0.0,1.0,,,,11.9,11.9,0.0,0.0,,59.200001,
09/30/2004,141.199997,89.300003,31.299999,29.799999,,10.8,18.999999,-9.2,-13.9,36.5,-31.8,,-24.5,-24.5,0.6,,,-25.1,,,0.0,0.0,0.0,,,,,0.0,-54.999999,-32.799999,0.0,,,,-24.9,13.1,-38.0,2.7,,61.700001,
12/31/2004,113.1,88.9,28.8,-103.9,,-1.3,-102.6,99.3,40.5,36.9,21.9,,-73.9,-35.4,3.3,,,-38.7,,,0.0,0.0,0.0,,,,,-38.5,118.0,-33.1,89.1,,,,41.2,41.2,0.0,20.8,,157.2,
03/31/2005,20.200001,87.800003,29.299999,28.200001,,9.6,18.6,-125.099998,-29.1,-55.900002,-40.099997,,-21.799999,-19.4,0.5,,,-19.9,,,0.0,0.0,0.0,,,,,-2.4,-126.399997,-34.599998,-90.099998,,,,-2.6,25.4,-28.0,0.9,,-128.0,
06/30/2005,161.199997,97.300003,28.200001,40.900002,,-4.3,45.200002,-5.2,-45.799999,-13.5,54.099999,,-24.200001,-24.2,3.8,,,-28.0,,,0.0,0.0,0.0,,,,,0.0,-124.799998,-34.799999,-27.799999,,,,-33.400001,15.8,-49.200001,-28.799999,,12.2,
09/30/2005,119.099998,102.0,26.6,20.700001,,-0.3,21.000001,-30.200001,-39.400002,14.9,-5.699999,,-21.6,-21.6,2.3,,,-23.9,,,0.0,0.0,0.0,,,,,0.0,-258.499999,-34.400002,-152.199997,,,,-75.5,13.5,-89.0,3.6,,-161.0,
12/31/2005,273.0,-123.2,26.9,179.4,,16.5,162.9,189.9,74.5,36.9,78.5,,-22.6,-17.9,7.0,,,-24.9,,,0.0,0.0,0.0,,,,,-4.7,-173.6,-34.3,-113.9,,,,-26.8,18.0,-44.8,1.4,,76.8,
03/31/2006,25.6,107.699997,27.0,47.099998,,8.5,38.599998,-156.199997,-77.199997,-58.200001,-20.799999,,-99.699997,-16.500001,0.2,,,-16.700001,,,0.0,0.0,0.0,,,,,-83.199996,-35.100003,-34.599998,-2.0,,,,-2.200005,67.099998,-69.300003,3.7,,-109.199997,
06/30/2006,150.4,99.5,27.6,61.6,,2.3,59.3,-38.3,-23.0,-18.1,2.8,,-19.9,-18.9,4.6,,,-23.5,,,0.0,0.0,0.0,,,,,-1.0,-123.9,-34.3,-0.1,,,,-93.5,22.6,-116.1,4.0,,6.6,
09/30/2006,198.699997,128.199997,30.4,15.8,,1.8,14.0,24.299999,12.4,-5.2,17.099999,,-199.5,-4.299999,13.6,,,-17.9,,,0.0,0.0,0.0,,,,,-195.200001,-105.500001,-34.099998,-11.2,,,,-63.500003,12.8,-76.300003,3.3,,-106.300003,
12/31/2006,226.7,128.6,26.7,-40.7,,2.8,-43.5,112.1,71.7,38.2,2.2,,-27.7,-26.7,0.5,,,-27.2,,,0.0,0.0,0.0,,,,,-1.0,-19.4,-34.0,-1.5,,,,11.0,13.5,-2.5,5.1,,179.6,
03/31/2007,73.699997,131.899994,28.9,44.5,,-4.1,48.6,-131.600006,-93.199997,-41.599998,3.199989,,-146.399994,-22.1,0.0,,,-22.1,,,0.0,0.0,0.0,,,,,-124.299994,-46.000001,-38.900002,-1.0,,,,-7.4,31.9,-39.299999,1.3,,-118.699997,
06/30/2007,135.600006,209.199997,28.9,-50.700001,,10.0,-60.700001,-51.799999,-40.299999,16.4,-27.9,,-79.400002,-33.2,0.8,,,-34.0,,,0.0,0.0,0.0,,,,,-46.200002,279.000013,-39.0,304.700012,,,,3.700001,38.400002,-34.700001,9.6,,335.200012,
09/30/2007,254.0,171.899994,29.9,5.4,,-0.4,5.8,46.799999,-28.4,14.0,61.199999,,-58.900002,-34.900002,0.0,,,-34.900002,,,0.0,0.0,0.0,,,,,-24.0,-527.700002,-38.299999,-290.0,,,,-196.800003,4.0,-200.800003,-2.6,,-332.600006,
12/31/2007,332.0,179.3,30.5,-32.5,,6.9,-39.4,154.7,95.8,38.5,20.4,,-548.9,-23.5,1.0,,,-24.5,,,0.0,0.0,0.0,,,,,-525.4,142.3,-38.1,240.3,,,,-49.3,19.8,-69.1,-10.6,,-74.6,
03/31/2008,65.199997,153.399994,33.5,32.799999,,12.3,20.499999,-154.5,-35.299999,-59.900002,-59.299999,,23.9,-23.3,0.3,,,-23.6,,,0.0,0.0,0.0,,,,,47.2,-182.699992,-38.200001,104.800003,,,,-257.699994,8.7,-266.399994,8.4,,-93.599998,
06/30/2008,200.100006,161.899994,36.799999,45.599998,,-7.4,52.999999,-44.200001,-86.900002,-3.5,46.200001,,-19.0,-33.599999,0.7,,,-34.299999,,,0.0,0.0,0.0,,,,,14.599999,-165.600002,-44.599998,-106.300003,,,,-11.0,5.5,-16.5,-3.7,,15.5,
09/30/2008,304.5,205.800003,36.5,-3.0,,-3.2,0.2,65.199997,-1.2,9.8,56.599997,,-25.6,-39.5,0.0,,,-39.5,,,0.0,0.0,0.0,,,,,13.9,-172.9,-44.099998,-80.400002,,,,-30.9,11.4,-42.299999,-17.5,,106.0,
12/31/2008,326.6,111.1,36.3,86.8,,24.3,62.5,92.4,146.1,70.2,-123.9,,-55.7,-38.8,0.8,,,-39.6,,,0.0,0.0,0.0,,,,,-16.9,-272.8,-43.4,-17.7,,,,-190.3,1.7,-192.0,-21.4,,-1.9,
03/31/2009,165.2,100.1,35.2,7.9,2.2,-6.0,11.7,-14.5,99.4,25.1,-139.0,,-38.2,-27.9,0.8,0.8,0.0,-28.7,-28.7,0.0,0.0,0.0,0.0,-16.6,0.0,-16.6,0.0,6.3,-81.7,-42.1,-13.9,,,,-25.7,0.2,-25.9,0.0,-0.2,45.1,
06/30/2009,210.9,89.3,36.0,32.0,-0.1,-3.3,35.4,57.1,28.7,83.7,-55.3,,-29.5,-26.9,0.3,0.3,0.0,-27.2,-27.2,0.0,0.0,0.0,0.0,-5.6,0.0,-5.6,0.0,3.0,-48.8,-41.9,-8.0,,,,1.1,1.2,-0.1,0.0,13.7,146.3,
09/30/2009,262.3,120.9,36.9,-9.2,-0.5,-4.4,-4.3,117.4,35.3,44.7,37.4,,-4.4,-14.6,0.3,0.3,0.0,-14.9,-14.9,0.0,0.0,0.0,0.0,0.4,0.0,0.4,0.0,9.8,-44.6,-41.7,-2.7,,,,1.5,1.5,0.0,-1.7,-5.1,208.2,
12/31/2009,113.5,128.8,37.5,-88.7,-4.3,21.8,-106.2,47.8,81.1,21.5,-54.8,,-85.7,-49.9,6.0,6.0,0.0,-55.9,-55.9,0.0,0.0,0.0,0.0,-39.6,0.0,-39.6,0.0,3.8,-309.4,-41.7,-275.0,,,,7.4,19.9,-12.5,-0.1,4.8,-276.8,
03/31/2010,83.6,118.6,36.6,6.3,-2.6,10.2,-1.3,-71.5,-42.6,-22.7,-6.2,0.0,-20.0,-13.8,0.9,0.9,0.0,-14.7,-14.7,0.0,0.0,0.0,0.0,-6.2,0.0,-6.2,0.0,0.0,-52.7,-41.9,0.0,0.0,0.0,0.0,-10.8,16.3,-27.1,0.0,-3.1,7.8,
06/30/2010,168.2,41.6,37.4,99.2,-2.0,-45.0,146.2,-15.2,-66.6,-17.5,68.9,,-29.9,-15.5,0.0,0.0,0.0,-15.5,-15.5,0.0,0.0,0.0,0.0,-14.4,0.0,-14.4,0.0,0.0,-89.7,-45.1,0.7,,,,-45.3,19.0,-64.3,0.0,-6.0,42.6,
09/30/2010,145.2,141.7,33.7,13.0,-0.2,-0.8,14.0,-34.2,-41.5,-21.2,28.5,0.0,-69.1,-33.2,0.0,0.0,0.0,-33.2,-33.2,0.0,0.0,0.0,0.0,-35.9,0.0,-35.9,0.0,0.0,-229.3,-45.7,-3.0,,,,-180.6,4.0,-184.6,0.0,17.2,-136.0,
12/31/2010,303.5,141.9,32.4,-22.7,-9.0,10.8,-24.5,163.4,48.1,45.3,70.0,,-68.1,-31.4,4.6,4.6,0.0,-36.0,-36.0,0.0,0.0,0.0,0.0,-71.6,0.0,-71.6,0.0,34.9,503.1,-44.7,493.2,,,,55.8,55.9,-0.1,-1.2,0.8,739.3,
03/31/2011,0.0,346.1,31.6,-20.8,-7.3,-8.7,-4.8,-167.5,-78.5,-43.7,-45.3,,-27.4,-25.6,0.2,0.2,0.0,-25.8,-25.8,0.0,0.0,0.0,0.0,-1.8,0.0,-1.8,0.0,0.0,-5.0,-44.8,7.0,9.5,,-2.5,32.8,40.7,-7.9,0.0,5.5,-26.9,
06/30/2011,-22.0,161.4,32.0,26.9,-3.3,39.8,-9.6,6.3,-24.4,-13.9,44.6,,-18.7,-10.7,12.5,12.5,0.0,-23.2,-23.2,0.0,0.0,0.0,0.0,-8.0,0.0,-8.0,0.0,0.0,-65.2,-48.2,-1.8,,,,-14.2,18.4,-32.6,-1.0,2.6,-103.3,
09/30/2011,199.0,160.2,33.1,1.7,-2.7,22.0,-17.6,2.9,-12.6,20.3,-4.8,,-273.0,-32.7,3.1,3.1,0.0,-35.8,-35.8,0.0,0.0,0.0,0.0,-240.3,0.0,-240.3,0.0,0.0,-391.7,-48.4,-9.8,-6.8,,-3.0,-333.5,9.0,-342.5,0.0,-8.8,-474.5,
12/31/2011,384.3,159.9,35.6,25.8,-3.0,9.8,19.0,163.1,58.6,43.8,60.7,,-94.5,-39.9,0.3,0.3,0.0,-40.2,-40.2,0.0,0.0,0.0,0.0,-54.6,0.0,-54.6,0.0,0.0,-40.4,-46.3,-0.4,3.1,0.0,-3.5,6.4,18.9,-12.5,-0.1,-3.4,246.0,
03/31/2012,51.7,160.7,34.1,10.0,-6.9,-17.1,34.0,-153.1,-70.6,-60.1,-22.4,0.0,-90.8,-33.5,0.3,0.3,0.0,-33.8,-33.8,0.0,0.0,0.0,0.0,-57.3,0.0,-57.3,0.0,0.0,-29.2,-45.8,0.1,0.2,,-0.1,16.5,23.9,-7.4,0.0,8.2,-60.1,
06/30/2012,204.5,189.0,34.7,-6.6,-6.9,7.0,-6.7,-6.2,-48.5,-20.4,62.7,,-85.6,-41.7,0.3,0.3,0.0,-42.0,-42.0,0.0,0.0,0.0,0.0,-43.9,0.0,-43.9,0.0,0.0,-13.4,-49.3,-1.6,-1.5,,-0.1,37.5,37.5,0.0,0.0,-15.8,89.7,
09/30/2012,289.0,188.4,35.4,17.7,-10.8,-21.0,49.5,46.6,5.5,17.8,23.3,,-73.0,-37.3,0.3,0.3,0.0,-37.6,-37.6,0.0,0.0,0.0,0.0,-35.7,0.0,-35.7,0.0,0.0,33.0,-49.5,-0.9,-0.7,,-0.2,83.4,83.4,0.0,0.0,10.6,259.6,
