Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
12/31/1989,284.857971,,,,,,,,,,,,,,,,,,,,,,,,,,9.108,,,9.108,9.108,,64.979994,0.125,0.125,,64.979994,0.125,0.125,0.125,
03/31/1990,286.390991,,-224.070007,,62.320984,,-47.966999,,,,14.354,-4.422,,5.849,,,,-1.427,9.932,-4.281,5.651,,,,5.651,,5.651,-1.355,,4.296,4.296,,65.340002,0.07,0.07,,65.340002,0.07,0.07,0.07,
06/30/1990,294.924011,,-230.154007,,64.770004,,-47.737999,,,,17.032,-4.914,,6.446,,,,-1.532,12.117999,-5.069,7.049,,,,7.049,,7.049,-2.164,,4.885,4.885,,65.052,0.083333,0.083333,,65.052,0.083333,0.083333,0.083333,
09/30/1990,300.681,,-231.621002,,69.059998,,-47.412998,,,,21.646999,-5.541,,6.69,,,,-1.149,16.105999,-6.65,9.456,,,,9.455999,,9.456,-2.141,,7.315,7.315,,64.092001,0.121667,0.121667,,64.092001,0.121667,0.121667,0.121667,
12/31/1990,293.937988,,-223.231003,,70.706985,,-48.724998,,,,21.982,-2.726,,5.715,,,,-2.989,19.256,-8.4,10.856,,,,10.856001,,10.856,-0.254,,10.602,10.602,,62.895,0.146667,0.146667,,62.895,0.146667,0.146667,0.146667,
03/31/1991,289.100006,,-223.757004,,65.343002,,-48.675999,,,,16.667,-3.467,,5.31,,,,-1.843,13.2,-5.825,7.375,,,,7.375,,7.375,-1.593,,5.782,5.782,,62.724003,0.091667,0.091667,,62.724003,0.091667,0.091667,0.091667,
06/30/1991,283.834991,,-216.977997,,66.856995,,-47.827999,,,,19.028999,-4.173,,5.089,,,,-0.916,14.855999,-5.975,8.881,,,,8.880999,,8.881,-1.587,,7.294,7.294,,63.156,0.116667,0.116667,,63.156,0.116667,0.116667,0.116667,
09/30/1991,300.587006,,-227.457993,,73.129013,,-50.582001,,,,22.547001,-2.384,,6.196,,,,-3.812,20.163001,-8.97,11.193,,,,11.193001,,11.193,-1.587,,9.606,9.606,,63.174002,0.151667,0.151667,,63.174002,0.151667,0.151667,0.151667,
12/31/1991,295.559998,,-218.492996,,77.067001,,-51.023998,,,,26.042999,-0.162,,5.433,,,,-5.271,25.880999,-12.23,13.651,,,,13.651,,13.651,-1.591,,12.06,12.06,,62.690998,0.19,0.19,,62.690998,0.19,0.19,0.19,
03/31/1992,292.834015,,-223.237,,69.597015,,-50.901001,,,,18.695999,-4.129,,5.221,,0.0,,-1.092,14.566999,-6.15,8.417,41.625,,,-33.208001,0.0,-33.208,-2.146,,-35.354,-35.354,,63.773998,-0.555,0.098333,,63.773998,-0.555,0.098333,0.098333,
