Date,P/E,Average,High,Low,P/Book,P/Tangible Book,P/Sales,P/Free Cash Flow,Price/Share,Market Cap,Market Cap / Deposits,Source: Bloomberg
09/30/1984,,,,,,,,,1.25,,,
12/31/1984,,,,,,,,,1.4375,,,
03/31/1985,,,,,,,,,1.625,,,
06/30/1985,,,,,,,,,2.09375,,,
09/30/1985,,,,,,,,,1.882812,,,
12/31/1985,,,,,,,,,2.578125,,,
03/31/1986,,,,,,,,,3.0,,,
06/30/1986,,,,,,,,,3.546875,,,
09/30/1986,,,,,,,,,2.734375,,,
12/31/1986,,,,,,,,,2.921875,,,
03/31/1987,,,,,,,,,4.1875,,,
06/30/1987,,,,,,,,,3.78125,,,
09/30/1987,,,,,,,,,3.765625,,,
12/31/1987,,,,,,,,,2.5,,,
03/31/1988,,,,,,,,,2.953125,,,
06/30/1988,,,,,,,,,3.03125,,,
09/30/1988,,,,,,,,,3.328125,,,
12/31/1988,,,,,,,,,3.3125,,,
03/31/1989,,,,,,,,,3.5,,,
06/30/1989,,,,,,,,,3.828125,,,
09/30/1989,,,,,,,,,4.765625,,,
12/31/1989,,,,,,,,,4.90625,,,
03/31/1990,,0.211552,0.211552,0.211552,2.190985,,,,4.703125,1358.601169,0.218106,
06/30/1990,,0.22308,0.247814,0.203614,2.290861,,,,5.078125,1473.062432,0.222321,
09/30/1990,,0.189521,0.230932,0.140968,1.553538,,,,3.5625,1037.400043,0.141513,
12/31/1990,10.966981,0.150679,0.175029,0.1111,1.833881,,0.972553,,4.359375,1274.646375,0.166454,
03/31/1991,11.460957,0.18987,0.236233,0.150327,2.22753,,1.253418,,5.6875,1665.345579,0.237537,
06/30/1991,11.474359,0.243103,0.259725,0.215707,2.138817,,1.238832,,5.59375,1647.605536,0.216986,
09/30/1991,14.561518,0.244025,0.270929,0.213899,2.593382,,1.565372,,6.953125,2053.841894,0.255807,
12/31/1991,17.318059,0.266651,0.293173,0.240176,2.928577,,1.849197,,8.03125,2391.385064,0.273885,
03/31/1992,20.592949,0.265456,0.278042,0.243668,2.826553,,1.821069,,8.03125,2393.762248,0.245872,
06/30/1992,20.857558,0.264031,0.292751,0.235135,3.04029,,1.992466,,8.96875,2679.432127,0.251348,
