Date,Total Interest Income,Total Interest Expense,Net Interest Income,Trading Account Profit,Commissions & Fees Earned,Other Operating Income,Net Revenue,Provisions for Loan Losses,Net Revenue After Provisions,Non-Interest Expense,Operating Income or Losses,Net Non-Operating Losses (Gains),Pretax Income,Income Tax Expense (Benefit),Income Before XO Items,Extraordinary Loss Net of Tax,Minority/Non Controlling Interests (Credits),Net Income/Net Profit (Losses),Total Cash Preferred Dividends,Other Adjustments,Net Inc Avail to Common Shareholders,Abnormal Losses (Gains),Tax Effect on Abnormal Items,Normalized Income,Basic EPS Before Abnormal Items,Basic EPS Before XO Items,Basic Earnings per Share,Basic Weighted Avg Shares,Diluted EPS Before Abnormal Items,Diluted EPS Before XO Items,Diluted EPS,Diluted Weighted Avg Shares,Source: Bloomberg
03/31/1997,152.170997,-50.098,102.072998,0,132.858002,0.139,235.069999,-33.801998,201.268001,-132.787003,68.481003,0.0,68.481003,-25.319,43.161999,0.0,0,43.161999,-1.006,,42.155999,0.0,0.0,42.156003,0.155,0.155,0.155,282.492004,0.15,0.15,0.15,283.673996,
06/30/1997,139.699003,-44.320999,95.378004,0,134.720001,0.362,230.460005,-38.950001,191.510005,-119.127998,72.382004,0.0,72.382004,-26.658001,45.723999,0.0,0,45.723999,0.0,,45.723999,0.0,0.0,45.724003,0.16,0.16,0.16,284.972992,0.16,0.16,0.16,286.113007,
09/30/1997,142.686996,-44.248001,98.438995,0,179.201004,0.193,277.832999,-43.070999,234.762,-155.800995,78.960999,0.0,78.960999,-30.396999,48.563999,0.0,0,48.563999,0.0,,48.563999,0.0,0.0,48.563999,0.17,0.17,0.17,285.140991,0.17,0.17,0.17,288.176994,
12/31/1997,147.936003,-44.443001,103.493002,0,186.453003,0.706,290.652005,-33.445,257.207005,-165.731003,91.475998,0.0,91.475998,-37.465,54.011002,0.0,0,54.011002,0.0,,54.011002,0.0,0.0,54.010998,0.19,0.19,0.19,284.64901,0.185,0.185,0.185,288.402008,
03/31/1998,176.577007,-54.756001,121.821007,0,210.524002,0.179,332.524009,-57.655998,274.868011,-182.052994,92.815002,0.0,92.815002,-36.707001,56.108002,0.0,0,56.108002,0.0,,56.108002,0.0,0.0,56.108002,0.196667,0.196667,0.196667,284.52301,0.196667,0.196667,0.196667,289.542,
06/30/1998,194.219997,-61.530998,132.688999,0,277.523987,0.485,410.697986,-117.850998,292.846988,-188.921997,103.921997,0.0,103.921997,-41.058998,62.862999,0.0,0,62.862999,0.0,,62.862999,0.0,0.0,62.862999,0.22,0.22,0.22,284.093994,0.215,0.215,0.215,290.336998,
09/30/1998,218.226002,-61.150002,157.076001,0,355.576996,1.723,514.375997,-168.216995,346.159001,-210.505997,135.653,0.0,135.653,-53.091999,82.560997,0.0,0,82.560997,0.0,,82.560997,0.0,0.0,82.561001,0.29,0.29,0.29,284.087997,0.285,0.285,0.285,291.0,
12/31/1998,253.556005,-69.829002,183.727003,0,419.178009,0.989,603.894012,-202.205002,401.68901,-243.516006,158.173004,0.0,158.173004,-63.258999,94.914001,0.0,0,94.914001,0.0,,94.914001,0.0,0.0,94.914005,0.335,0.335,0.335,282.231995,0.33,0.33,0.33,289.622009,
03/31/1999,291.616,-80.500999,211.115001,0,473.020996,4.235,688.370997,-182.072998,506.297999,-317.105988,189.192001,0.0,189.192001,-75.646004,113.545998,0.0,0,113.545998,0.0,0.0,113.545998,0.0,0.0,113.545998,0.4,0.4,0.4,282.493988,0.39,0.39,0.39,291.003998,
06/30/1999,372.929005,-100.269997,272.659008,0,563.58197,7.876,844.116978,-255.222,588.894978,-377.835999,211.054993,0.0,211.054993,-84.569,126.486,0.0,0,126.486,0.0,0.0,126.486,0.0,0.0,126.485992,0.445,0.445,0.445,282.966003,0.435,0.435,0.435,291.09201,
09/30/1999,439.248,-117.619,321.629,0,641.955,9.163,972.747,-288.279,684.468,-433.188,251.28,0.0,251.28,-100.408,150.872,0.0,0,150.872,0.0,0.0,150.872,0.0,0.0,150.872,0.535,0.535,0.535,282.592,0.52,0.52,0.52,290.14,
12/31/1999,520.483,-150.68,369.803,0,695.733,16.911,1082.447,-373.557,708.89,-442.996,265.898,0.0,265.898,-106.53,159.368,0.0,0,159.368,0.0,0.0,159.368,0.0,0.0,159.368,0.565,0.565,0.565,282.902,0.55,0.55,0.55,290.328,
03/31/2000,627.899014,-204.658005,423.241009,0,700.500977,27.039,1150.780985,-361.213013,789.567972,-499.071014,290.497009,0.0,290.497009,-116.179001,174.317993,0.0,0,174.317993,0.0,0.0,174.317993,0.0,0.0,174.318008,0.62,0.62,0.62,283.279999,0.6,0.6,0.6,290.5,
06/30/2000,653.579018,-216.871002,436.708015,0,728.491028,30.613001,1195.812044,-373.589996,822.222048,-509.69101,312.531006,-207.899994,104.631012,-41.859001,62.771999,0.0,0,62.771999,0.0,0.0,62.771999,207.899994,-83.07,187.602005,0.66,0.22,0.22,283.679993,0.645,0.215,0.215,291.582001,
09/30/2000,691.324989,-224.770996,466.553993,0,721.955994,27.938,1216.447987,-332.240997,884.206989,-549.747986,334.459015,0.0,334.459015,-133.792999,200.666,0.0,0,200.666,0.0,0.0,200.666,0.0,0.0,200.666016,0.705,0.705,0.705,284.372009,0.68,0.68,0.68,295.428009,
12/31/2000,727.144,-228.874,498.27,0,903.743,108.021,1510.034,-448.306,1061.728,-668.393,393.335,-36.7,356.635,-142.629,214.006,0.0,0,214.006,0.0,0.0,214.006,36.7,-14.7,236.006,0.83,0.75,0.75,284.747,0.8,0.73,0.73,297.743,
03/31/2001,720.567997,-225.048996,495.519001,0,835.557007,49.700001,1380.776009,-419.498993,961.277016,-583.419006,377.858002,0.0,377.858002,-149.240005,228.617996,1.846,0,230.464005,0.0,0.0,230.464005,0.0,0.0,228.617996,0.81,0.81,0.81,284.794006,0.78,0.78,0.78,298.041992,
06/30/2001,707.226,-236.344,470.882,0,856.492,57.118,1384.492,-378.829,1005.663,-621.574,384.089,0.0,384.089,-151.729,232.36,0.0,0,232.36,0.0,0.0,232.36,0.0,0.0,232.36,0.82,0.82,0.82,284.602,0.79,0.79,0.79,297.601,
09/30/2001,665.74403,-250.529007,415.215023,0,826.607971,45.868999,1287.691994,-567.960022,719.731972,-648.098022,71.634003,0.0,71.634003,-28.296,43.338001,13.905,0,57.243,0.0,0.0,57.243,0.0,0.0,43.338003,0.15,0.15,0.2,283.864014,0.15,0.15,0.2,294.964996,
12/31/2001,539.674,-230.448,309.226,0,272.028,45.512,626.766,-683.508,-56.742,-596.57,-653.312,0.0,-653.312,258.059,-395.253,-85.918,0,-481.171,0.0,0.0,-481.171,0.0,0.0,-395.253,-1.39,-1.39,-1.7,283.401,-1.39,-1.39,-1.7,283.401,
03/31/2002,532.334999,-207.054993,325.280006,0,665.286987,447.893005,1438.459999,-880.078979,558.38102,-530.083984,28.297001,-17.0,11.297001,-4.462,6.835,3.184,0,10.019,0.0,0.0,10.019,17.0,-6.6,17.235001,0.05,0.02,0.03,283.893005,0.05,0.02,0.03,288.540009,
06/30/2002,404.392986,-196.018005,208.374981,0,411.029999,98.959,718.363979,-80.385002,637.978977,-451.43399,186.544998,-37.900002,148.644997,-58.715,89.93,63.972,0,153.901993,0.0,0.0,153.901993,-64.699997,,25.23,0.09,0.32,0.54,284.25,0.09,0.31,0.53,294.171997,
09/30/2002,388.476,-189.011,199.465,0,398.605,55.703,653.773,-192.366,461.407,-442.566,18.841,31.2,50.041,-7.916,42.125,0.0,0,42.125,0.0,0.0,42.125,-31.2,0.4,11.325,0.04,0.15,0.15,285.323,0.04,0.15,0.15,294.094,
12/31/2002,366.079,-179.91,186.169,0,295.36,8.51,490.039,-138.908,351.131,-384.798,-33.667,23.7,-9.967,22.087,12.12,0.0,0,12.12,0.0,0.0,12.12,-6.2,,5.92,0.02,0.04,0.04,279.362,0.02,0.04,0.04,279.362,
03/31/2003,352.199005,-171.845001,180.354004,0,390.781006,26.757,597.89201,-261.815002,336.077007,-328.308014,7.769,0.0,7.769,-3.069,4.7,0.0,0,4.7,0.0,0.0,4.7,0.0,0.0,4.7,0.02,0.02,0.02,286.187012,0.02,0.02,0.02,290.428986,
06/30/2003,291.671997,-163.867004,127.804993,0,382.34201,10.973,521.120003,-132.003998,389.116005,-316.574005,72.542,-8.0,64.542,-25.493999,39.048,0.0,0,39.048,0.0,0.0,39.048,8.0,,47.048,0.17,0.14,0.14,286.309998,0.16,0.13,0.13,289.769012,
09/30/2003,235.783997,-154.906998,80.876999,0,434.513,10.953,526.342999,-98.732002,427.610997,-286.588013,141.022995,0.0,141.022995,-55.703999,85.319,0.0,0,85.319,0.0,0.0,85.319,0.0,0.0,85.318996,0.3,0.3,0.3,287.619995,0.28,0.28,0.28,313.972992,
12/31/2003,226.815994,-143.171005,83.644989,0,401.289001,17.329,502.262991,-129.792999,372.469992,-261.531006,110.939003,0.0,110.939003,-43.820999,67.117996,0.0,0,67.117996,0.0,0.0,67.117996,0.0,0.0,67.118004,0.23,0.23,0.23,287.682007,0.23,0.23,0.23,292.75,
03/31/2004,247.658005,-133.712006,113.945999,0,385.881989,11.544,511.371987,-88.851997,422.51999,-266.006012,156.514008,0.0,156.514008,-54.779999,101.734001,0.0,0,101.734001,0.0,0.0,101.734001,0.0,0.0,101.734009,0.35,0.35,0.35,288.084991,0.35,0.35,0.35,298.345001,
06/30/2004,241.710007,-123.002998,118.707008,0,425.279999,4.36,548.347007,-182.016998,366.330009,-259.092987,107.237,0.0,107.237,-37.533001,69.704002,0.0,0,69.704002,0.0,0.0,69.704002,0.0,0.0,69.703999,0.24,0.24,0.24,288.355011,0.24,0.24,0.24,294.247986,
09/30/2004,263.416992,-119.374001,144.042992,0,442.059998,0.0,586.102989,-161.350998,424.751991,-256.933014,167.819,0.0,167.819,-58.737,109.082001,0.0,0,109.082001,0.0,0.0,109.082001,0.0,0.0,109.082001,0.38,0.38,0.38,289.263,0.34,0.34,0.34,333.570007,
