Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,EBITDA,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Cash & Equivalents,Book Value,Tangible Book Value,Source: Bloomberg
03/31/2005,7.932293,26.08404,23.10531,,1.768078,0.191471,0.141915,0.07,0.07,0.07,0.07,0.07,0.07,0,0.122526,-0.048993,0.099845,1.6424,-2.421998,
06/30/2005,7.970755,26.105108,24.454283,,1.573058,0.165247,0.119406,0.05,0.07,0.07,0.05,0.07,0.07,0,0.128485,0.077164,0.096352,1.776369,-2.249849,
09/30/2005,7.970755,26.043791,24.473051,,1.609525,0.214072,0.16937,0.07,0.09,0.09,0.07,0.09,0.09,0,0.073223,0.039676,0.191701,2.009722,-2.002822,
12/31/2005,7.972725,26.035927,24.482119,,1.559179,,,0.04,0.06,0.06,0.04,0.06,0.06,0,-0.024916,-0.024916,0.232919,2.117093,-2.050115,
03/31/2006,8.382725,25.979795,24.483383,,2.071119,0.251191,0.205813,0.12,0.12,0.12,0.11,0.11,0.11,0,0.065432,0.00339,0.077063,2.280285,-1.644215,
06/30/2006,9.866946,26.032726,24.700104,,2.320152,0.315424,0.270566,0.13,0.15,0.15,0.12,0.14,0.14,0,0.002955,-0.136882,0.17665,2.605973,-0.760924,
09/30/2006,9.963946,26.042477,24.971798,,2.216861,0.262336,0.220729,0.09,0.13,0.13,0.09,0.12,0.12,0,0.208515,0.126062,0.135589,3.058527,-0.339925,
12/31/2006,11.754688,26.016562,24.922941,,1.776676,0.145448,0.102275,0.08,0.08,0.08,0.08,0.08,0.08,0,0.191671,0.076957,0.124376,3.373037,0.470025,
03/31/2007,15.238899,26.438339,26.131752,,1.980426,0.240895,0.198762,0.12,0.12,0.12,0.12,0.12,0.12,0,-7.7e-05,-0.08063,0.05335,2.901588,0.597615,
06/30/2007,31.622122,26.896334,26.491062,,2.520284,0.287267,0.24261,0.14,0.14,0.14,0.14,0.14,0.14,0,-0.189724,-0.325846,0.281037,3.65744,2.174522,
09/30/2007,31.662712,31.890886,31.613958,,3.23044,0.391314,0.330961,0.17,0.17,0.17,0.17,0.17,0.17,0,-0.260613,-0.329886,0.043679,3.826267,0.65525,
12/31/2007,31.738008,32.081362,32.081362,,3.540031,0.299457,0.233313,0.08,0.11,0.11,0.08,0.11,0.11,0,0.163491,0.047193,0.10426,3.907523,0.722383,
03/31/2008,35.378942,32.787293,32.339468,,5.27368,0.478301,0.405665,0.19,0.2,0.2,0.19,0.2,0.2,0,-0.504275,-0.575396,0.136861,4.443095,1.011817,
06/30/2008,36.042599,41.057091,35.810875,,8.239453,0.93237,0.839745,0.23,0.24,0.44,0.22,0.23,0.43,0,-0.5932,-0.794088,0.241492,4.816523,0.038538,
09/30/2008,36.118729,43.679146,36.086983,,7.981909,0.282928,0.18702,0.27,0.27,0.04,0.25,0.25,0.06,0,1.334387,,0.502233,4.972767,0.17365,
12/31/2008,36.428154,36.281432,36.281432,,1.778926,-0.742722,-0.850407,-1.86,-1.849624,1.63,-1.86,-1.85,-0.22,0,1.325527,1.274178,1.727592,3.211033,0.107527,
03/31/2009,36.426654,36.427913,36.427913,,1.462724,0.105935,0.005902,-0.1,-0.1,-0.095394,-0.1,-0.1,-0.095394,0,0.009498,-0.007879,1.267424,3.020233,-0.063086,
06/30/2009,40.401724,38.354045,38.295781,,1.628064,0.168269,0.072123,0.03,0.03,-0.041178,0.03,0.03,-0.041178,0,-0.207882,-0.220494,0.758161,3.093432,0.331595,
09/30/2009,46.402285,43.534362,43.534362,,2.101329,0.259703,0.177928,0.12,0.12,0.073132,0.12,0.12,0.073132,0,-0.349908,-0.361301,0.263974,3.35102,0.964306,
12/31/2009,46.425224,46.545524,46.545524,,1.818027,0.133719,0.064346,-0.13,-0.13,-0.114,-0.13,-0.13,-0.114,0,-0.061617,-0.09191,0.106365,3.236538,0.847686,
03/31/2010,46.440432,46.4394,46.42826,,2.887875,0.370873,0.293033,0.08,0.08,0.123479,0.08,0.08,0.123479,0,-0.160829,-0.183487,0.118604,3.335369,0.962545,
06/30/2010,46.449085,46.463537,46.443348,,3.112932,0.223369,0.145295,0.1,0.1,0.081799,0.1,0.1,0.081799,0,0.025967,-0.02713,0.110121,3.446247,1.089128,
09/30/2010,46.451085,46.449302,46.449302,,2.948505,0.285214,0.205902,0.1,0.1,0.085856,0.1,0.1,0.085856,0,0.024134,0.007126,0.093023,3.557656,1.215795,
12/31/2010,46.559878,46.495116,46.495116,,2.960375,0.218733,0.14137,0.02,0.02,0.02,0.02,0.02,0.02,0,-0.001269,-0.025809,0.074592,3.593545,1.263728,
03/31/2011,47.374473,47.21974,47.095914,,3.863753,0.442565,0.360626,0.19,0.19,0.227472,0.19,0.19,0.227472,0,0.193074,0.065037,0.115716,3.824148,1.390496,
06/30/2011,47.412307,47.541787,47.388308,,3.766583,0.322653,0.240587,0.14,0.14,0.14,0.14,0.14,0.14,0,0.052756,-0.053515,0.161857,3.985716,1.568517,
09/30/2011,47.45468,47.453916,47.447823,,3.556075,0.221591,0.137288,0.11,0.11,0.10382,0.11,0.11,0.10382,0,0.245132,0.08424,0.123507,4.101281,1.700633,
12/31/2011,47.467897,47.460369,47.460369,,2.775368,0.034197,-0.04903,-0.06,-0.06,-0.06911,-0.06,-0.06,-0.06911,0,0.205835,0.047893,0.124969,4.042774,1.64587,
03/31/2012,47.556074,47.496755,47.49538,,3.454757,0.212821,0.124117,0.05,0.05,0.045384,0.05,0.05,0.045384,0,-0.060216,-0.202588,0.117398,4.090771,1.699804,
06/30/2012,47.562211,47.557918,47.557918,,3.116474,0.128622,0.033454,0.06,0.06,-0.000172,0.06,0.06,-0.001887,0,0.244544,0.065205,0.110214,4.16074,1.763122,
09/30/2012,47.568163,47.563939,47.563939,,2.791442,-0.185876,-0.282945,-0.22,-0.22,-0.058858,-0.22,-0.22,-0.058858,0,0.129237,0.060319,0.094874,3.943688,1.816488,
12/31/2012,47.825764,47.593795,47.593795,,2.701466,-0.093941,-0.193092,-0.16,-0.16,-0.075914,-0.16,-0.16,-0.076692,0,0.156848,0.059651,0.113286,3.774305,1.773437,
03/31/2013,47.826,47.753349,47.753349,,2.883463,0.112055,0.012795,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,0,0.147382,0.104349,0.095471,3.760841,1.77345,
06/30/2013,47.955,47.937871,47.937871,,2.709695,0.056469,-0.040865,-0.06,-0.06,-0.06,-0.06,-0.06,-0.06,0,0.121428,0.055009,0.108935,3.705078,1.743072,
