Date,Cash From Operating Activities,Net Income,Depreciation Expense,Amortization - Nuclear Fuel,AFC - Debts & Equity,Deferred Income Taxes,Investment Tax Credits,Other Non-Cash Adjustments,Changes In Restricted Bond Proceeds,Accts Receivable & Unbilled Revenue,Changes in Fossil Fuel,Change In Inventories,Prepayments & Others,Accounts Payable & Accruals,Accrued Taxes,Change in Other Working Capital,Cash From Investing Activities,Disposal of Fixed Assets,Capital Expenditures,Additions to Utility Plant Less AFC,Changes in Decommissioning Funds,Non-Utility Cap Expenditure,Increase in Investments,Decrease in Investments,Other Investing Activities,Cash from Investing Activities,Cash from Financing Activities,Dividends Paid,Change in Short-Term Borrowings,Increase in Long-Term Borrowings,Decrease In Long-Term Borrowings,Increase in Capital Stocks,Decrease in Capital Stocks,Other Financing Activities,Net Changes in Cash,Source: Bloomberg
09/30/2002,205.929,-261.756,77.359,0.0,0.0,-61.912,0.0,432.925,0.0,-41.226,0.0,-17.808,-44.509,117.045,0.0,5.811,,0.654,-141.82,-141.82,0.0,0.0,0.0,0.0,0.0,-141.166,86.775,-48.67,135.799,0.0,0.0,0.647,0.0,-1.001,151.538,
12/31/2002,-45.585,-280.515,75.326,0.0,0.0,-197.763,0.0,452.451,0.0,-34.067,0.0,39.134,43.91,-7.821,-24.539,-111.701,,0.0,-72.842,-72.842,0.0,0.0,0.0,0.0,8.561,-64.281,78.77,-6.766,-389.741,1143.304,-670.767,3.345,0.0,-0.605,-31.096,
03/31/2003,78.4,-58.809,77.611,0.0,0.0,-33.661,,25.257,0.0,-18.398,0.0,1.611,123.818,4.573,0.0,-43.602,,0.333,-66.615,-66.615,0.0,0.0,0.0,9.448,-453.966,-510.8,579.565,0.0,-1121.966,1931.506,-229.975,0.0,0.0,0.0,147.165,
06/30/2003,-26.594999,-231.518997,79.473999,0.0,0.0,-108.837997,0.0,293.923004,0.0,58.207001,0.0,-32.962002,-28.16,-37.375999,0.0,-19.344,,45.834999,-73.924004,-73.924004,0.0,0.0,0.0,0.0,0.0,-28.089001,78.897003,0.0,-41.167,0.0,0.0,0.0,0.0,120.064003,24.212999,
09/30/2003,269.444,-50.997002,86.039001,0.0,0.0,-17.101,0.0,77.193001,0.0,60.257,0.0,-6.812,68.277,7.094,0.0,45.493999,,9.726,-65.065002,-65.065002,0.0,0.0,0.0,0.0,0.0,-55.339001,210.388,0.0,229.095993,0.0,0.0,0.0,0.0,-18.708,424.493011,
12/31/2003,20.173,-12.441,83.811,0.0,0.0,1.168,0.0,-20.557,0.0,16.683,0.0,14.456,-163.935,-66.624,186.869,-19.257,,1.751,-48.856,-48.856,0.0,0.0,0.0,2.259,92.855,48.009,-373.353,-5.037,934.037,342.592,-1543.589,0.0,0.0,-101.356,-305.171,
03/31/2004,117.656,34.537,83.291,0.0,0.0,0.0,13.491,59.981,0.0,-30.634,0.0,48.396,-28.561,11.632,-15.781,-58.696,,0.0,-53.773,-53.773,0.0,0.0,-3.116,0.0,28.946,-27.943,-229.317,-1.259,0.0,1481.592,-1709.65,,0.0,0.0,-139.604,
06/30/2004,58.711,-38.196,85.191,0.0,0.0,-15.366,0.0,29.497,0.0,135.854,0.0,-39.928,21.589,18.383,-23.176,-115.137,,0.0,-64.741,-64.741,0.0,0.0,,1.463,11.574,-51.704,-89.269,0.0,-53.61,113.329,-148.988,,0.0,0.0,-82.262,
09/30/2004,156.725,-375.584,54.412,0.0,0.0,23.4,0.0,444.258,0.0,-12.209,0.0,1.154,-5.16,-28.442,22.071,32.825,,0.0,-80.724,-80.724,0.0,0.0,,3.776,-18.145,-95.093,-135.677,0.0,0.0,0.0,-135.677,,0.0,0.0,-74.045,
12/31/2004,135.514,73.682,76.531,0.0,0.0,-40.432,0.0,-60.687,0.0,-7.444,0.0,-19.893,12.132,-35.951,114.454,23.122,,199.053,-66.38,-66.38,0.0,0.0,-3.109,3.116,-206.205,-73.525,-149.609,-6.137,53.61,1216.626,-1565.295,151.587,0.0,0.0,-87.62,
03/31/2005,100.637,45.057,76.411,0.0,0.0,24.459,0.0,31.514,0.0,-34.328,0.0,-5.247,-24.0,39.942,-19.385,-33.786,,2.424,-52.98,-52.98,0.0,0.0,-0.813,0.0,207.182,155.813,-268.02,-1.259,0.0,0.0,-267.201,0.443,0.0,-0.003,-11.57,
06/30/2005,89.994,-17.147,77.358,0.0,0.0,3.191,0.0,17.643,0.0,-1.467,0.0,-17.454,27.064,-20.629,-1.786,23.221,,10.937,-73.661,-73.661,0.0,0.0,0.0,0.046,-4.386,-67.064,-16.415,-1.26,0.0,160.04,-175.944,0.753,0.0,-0.004,6.515,
09/30/2005,143.359,36.959,76.724,0.0,0.0,-49.086,0.0,10.216,0.0,-48.201,0.0,25.982,-7.622,57.232,83.155,-42.0,,234.043,-77.746,-77.746,0.0,0.0,-2.18,0.0,-3.351,150.766,-137.122,-1.259,0.0,1622.321,-1758.876,0.696,0.0,-0.004,157.003,
12/31/2005,160.114,3.423,77.648,0.0,0.0,-1.439,-24.459,9.665,-8.528,24.971,0.0,1.503,15.661,33.119,50.849,-22.299,,66.497,-102.074,-102.074,0.0,0.0,0.0,0.303,-19.276,-54.55,-187.404,-0.293,0.0,66.7,-204.849,1.049,-50.0,-0.011,-81.84,
03/31/2006,115.428,118.624,67.842,0.0,0.0,28.692,0.0,-64.6,0.0,17.997,0.0,-3.227,-32.301,-91.397,26.552,47.246,,0.034,-94.76,-94.76,0.0,0.0,-1.725,0.0,-8.629,-105.08,-44.202,-0.293,0.0,0.0,-51.768,8.465,0.0,-0.606,-33.854,
06/30/2006,208.335,31.426,68.169,0.0,0.0,60.936,0.0,38.091,0.0,28.306,0.0,-20.331,24.869,-14.343,-49.608,40.82,,2.047,-101.997,-101.997,0.0,0.0,0.0,0.024,29.412,-70.514,-156.549,-0.693,0.0,1142.076,-1300.317,1.779,0.0,0.606,-18.728,
09/30/2006,296.856,110.5,68.308,0.0,0.0,19.896,0.0,-17.245,0.0,4.467,0.0,26.004,-2.143,3.148,43.202,40.719,,0.227,-113.833,-113.833,0.0,0.0,-2.48,0.0,-147.135,-263.221,10.391,-0.293,0.0,291.039,-292.221,11.866,0.0,0.0,44.026,
03/31/2007,152.66,108.555,71.981,0.0,0.0,62.693,,-35.196,0.0,-44.519,0.0,0.851,-25.178,33.147,-11.433,-8.241,,0.26,-168.439,-168.439,0.0,0.0,-0.992,0.0,1.322,-167.849,-31.787,-0.293,0.0,0.0,-36.074,4.58,0.0,0.0,-46.976,
06/30/2007,245.393,77.044,70.726,0.0,0.0,38.736,0.0,34.421,0.0,-9.498,,-8.834,22.747,15.425,-0.891,5.517,,0.008,-182.82,-182.82,0.0,0.0,-0.267,0.0,-419.193,-602.272,430.99,-0.293,0.0,451.189,-24.37,4.464,0.0,0.0,74.111,
09/30/2007,321.962,115.018,66.748,0.0,0.0,77.662,0.0,7.537,0.0,16.938,,7.773,24.517,6.563,-14.71,14.37,,1.496,-239.046,-239.046,0.0,0.0,,1.259,25.379,-210.912,-60.74,-0.407,0.0,0.0,-36.183,1.291,-25.148,0.0,50.31,
12/31/2007,238.302,110.41,67.559,0.0,0.0,72.029,0.0,40.158,0.0,5.412,0.0,-4.303,7.369,-27.538,-10.974,-21.82,,0.006,-258.092,-258.092,0.0,0.0,-3.238,0.0,10.891,-250.433,77.818,-24.71,9.997,485.726,-409.6,16.112,0.0,0.0,65.687,
03/31/2008,100.623,136.125,70.289,0.0,0.0,30.229,0.0,-7.664,0.0,-54.734,0.0,-1.952,-34.849,-47.74,-10.201,21.12,,0.4,-239.816,-239.816,0.0,0.0,-1.575,0.0,14.777,-226.214,-48.881,-25.161,0.0,124.347,-159.393,8.256,0.0,3.07,-174.472,
06/30/2008,208.077,154.126,68.794,0.0,0.0,80.731,0.0,-108.41,0.0,-21.312,,-42.966,27.072,39.487,-1.254,11.809,,0.0,-238.575,-238.575,0.0,0.0,0.0,0.0,-6.426,-245.001,67.829,-25.252,0.0,124.801,-41.602,8.492,0.0,1.39,30.905,
09/30/2008,275.006,88.989,67.383,0.0,0.0,35.519,0.0,80.595,0.0,43.472,,1.575,26.145,-56.352,-23.535,11.215,,0.0,-235.958,-235.958,0.0,0.0,-2.479,0.0,119.288,-119.149,-164.406,-25.335,0.0,56.49,-200.261,4.7,0.0,0.0,-8.549,
12/31/2008,272.271,16.207,67.446,0.0,0.0,9.75,0.0,114.563,0.0,6.409,0.0,-19.408,-18.368,27.873,78.079,-10.28,,0.663,-279.724,-279.724,0.0,0.0,-45.946,0.0,93.11,-231.897,209.7,-25.387,-18.971,346.499,-91.88,3.899,0.0,-4.46,250.074,
03/31/2009,7.338,133.925,68.511,0.0,0.0,98.204,0.0,-52.967,0.0,-61.76,0.0,-42.418,-39.875,25.675,-49.469,-72.488,,0.2,-254.057,-254.057,0.0,0.0,-1.551,0.0,58.934,-196.474,32.869,-25.409,0.0,97.672,-59.407,20.013,0.0,0.0,-156.267,
06/30/2009,233.662,72.6,67.189,0.0,0.0,15.096,0.0,26.542,0.0,35.16,0.0,-32.782,28.275,-39.875,-16.631,78.088,,,-296.143,-296.343,0.0,0.0,,1.551,44.466,-250.326,42.831,-25.391,0.0,179.428,-112.393,0.887,0.0,0.3,26.167,
09/30/2009,242.707,77.0,71.268,0.0,0.0,72.588,0.0,-16.231,0.0,27.59,0.0,-9.985,-0.579,-22.042,10.396,32.702,,0.0,-319.87,-319.87,0.0,0.0,-2.358,0.0,26.367,-295.861,99.461,-25.37,0.0,432.116,-273.007,0.0,-19.357,-14.921,46.307,
12/31/2009,315.9,109.3,75.1,0.0,0.0,49.4,0.0,-17.0,0.0,-43.9,-75.2,85.2,12.2,65.7,55.7,-0.6,,2.8,-296.1,-296.1,0.0,0.0,0.0,0.1,-48.9,-342.1,34.5,-25.5,0.0,799.1,-741.0,0.0,0.0,1.2,8.3,
03/31/2010,178.6,88.2,79.9,0.0,0.0,47.1,0.0,16.2,0.0,-49.8,0.0,17.7,-39.1,49.2,-14.6,-16.2,,0.0,-266.9,-266.9,0.0,0.0,-0.9,0.0,19.9,-247.9,-31.4,-25.4,0.0,613.0,-619.0,0.0,0.0,,-100.7,
06/30/2010,185.4,120.2,80.5,0.0,0.0,64.9,0.0,-52.9,0.0,-4.5,0.0,26.0,29.4,-61.2,-3.0,-14.0,,0.0,-244.1,-244.1,0.0,0.0,,0.9,320.3,77.1,29.2,-25.5,0.0,304.1,-249.9,0.5,0.0,,291.7,
09/30/2010,273.1,115.1,81.3,0.0,0.0,75.6,0.0,-86.3,0.0,42.1,70.5,-43.7,2.1,-4.4,17.6,3.2,,0.0,-215.6,-215.6,0.0,0.0,0.0,0.0,13.8,-201.8,-91.3,-25.4,0.0,94.7,-160.8,0.3,0.0,-0.1,-20.0,
12/31/2010,178.8,88.2,81.8,0.0,0.0,51.7,0.0,80.7,0.0,-52.5,-70.5,60.8,7.6,-23.8,-32.2,-13.0,,0.2,-223.9,-223.9,0.0,0.0,,,-29.3,-253.0,106.8,-25.5,0.0,174.7,-42.9,0.5,0.0,0.0,32.6,
