Date,Last Price,Period-over-Period % Change,Open Price,High Price,Low Price,Market Capitalization,Current Shares Outstanding,Source: Bloomberg
09/30/1980,8.0625,,8.25,8.75,7.8125,,,
12/31/1980,8.6875,7.751938,8.0625,8.875,7.6875,,,
03/31/1981,10.25,17.985612,8.875,10.5,8.125,,,
06/30/1981,11.375,10.97561,10.4375,13.375,10.4375,,,
09/30/1981,10.875,-4.395604,11.25,12.5,10.375,,,
12/31/1981,11.75,8.045977,11.0,13.375,11.0,,,
03/31/1982,11.875,1.06383,11.625,13.375,10.0,,,
06/30/1982,12.75,7.368421,11.9375,14.375,11.9375,,,
09/30/1982,16.0,25.490196,12.625,17.5,11.75,,,
12/31/1982,19.625,22.65625,16.0,20.125,15.75,,,
03/31/1983,22.125,12.738854,19.625,22.5,19.375,,,
06/30/1983,18.0,-18.644068,22.0,22.25,17.5,,,
09/30/1983,18.625,3.472222,17.875,20.75,17.0625,,,
12/31/1983,19.875,6.711409,18.5,20.375,18.3125,,,
03/31/1984,16.9375,-14.779874,19.875,20.125,16.25,,,
06/30/1984,17.9375,5.904059,16.9375,18.6875,15.625,,,
09/30/1984,15.4375,-13.937282,18.0,18.5,15.25,,,
12/31/1984,16.875,9.311741,15.5625,17.25,15.375,,,
03/31/1985,17.0,0.740741,17.0,19.0,16.125,,,
06/30/1985,16.1875,-4.779412,17.0,17.0,15.625,,,
09/30/1985,16.8125,3.861004,16.25,17.375,16.25,,,
12/31/1985,22.0,30.855019,16.625,23.0,16.3125,,,
03/31/1986,23.0625,4.829545,22.125,23.5,20.625,,,
06/30/1986,26.75,15.98916,23.125,28.4375,20.5,,,
09/30/1986,23.625,-11.682243,26.75,27.125,22.875,,,
12/31/1986,24.9375,5.555556,23.5,27.5,22.5,,,
03/31/1987,28.25,13.283208,24.9375,30.5,24.75,,,
06/30/1987,33.375,18.141593,28.4375,35.5,28.0,,,
09/30/1987,33.5,0.374532,33.625,38.25,31.75,,,
12/31/1987,30.25,-9.701493,34.0,35.375,20.75,,,
03/31/1988,35.75,18.181818,30.5,37.0,27.5,,,
06/30/1988,32.5,-9.090909,35.5,38.75,27.75,,,
09/30/1988,35.0,7.692308,33.0,35.5,30.75,,,
12/31/1988,31.5,-10.0,34.5,36.625,27.0,,,
03/31/1989,40.25,27.777778,31.25,41.75,30.5,,,
06/30/1989,41.875,4.037267,40.125,45.25,40.0,,,
09/30/1989,39.75,-5.074627,41.75,45.125,39.5,,,
12/31/1989,38.25,-3.773585,39.625,39.875,33.75,,,
03/31/1990,34.125,-10.784314,38.25,39.5,33.25,604.285506,9.63,
06/30/1990,32.25,-5.494505,34.0,34.75,29.0,571.147501,9.653,
09/29/1990,18.875,-41.472868,32.25,33.0,16.875,334.276251,9.656,
12/29/1990,23.125,22.516556,19.0,24.375,17.875,403.968108,9.656,
03/31/1991,28.125,21.621622,23.25,29.125,21.25,493.875012,9.453,
06/29/1991,29.75,5.777778,28.0,31.375,25.125,522.5885,9.512,
09/28/1991,35.5,19.327731,29.625,36.25,29.625,623.557519,9.533,
12/28/1991,30.125,-15.140845,35.5,36.25,26.875,529.287105,9.586,
03/28/1992,37.5,24.481328,30.5,39.75,30.375,658.725017,9.593,
06/27/1992,36.0,-4.0,37.25,40.125,34.875,632.376017,9.595,
09/26/1992,42.375,17.708333,36.25,43.875,35.5,750.207,9.595,
01/02/1993,36.125,-14.749263,42.125,43.125,31.5,634.976244,9.733,
04/03/1993,43.75,21.107266,36.125,45.875,35.75,769.06333,9.664,
07/03/1993,35.25,-19.428571,43.75,49.0,33.5,619.736968,9.671,
10/02/1993,35.375,0.35461,35.25,37.75,34.625,621.963259,9.674,
01/01/1994,37.75,6.713781,35.5,42.25,34.75,665.049188,9.677,
04/02/1994,34.5,-8.609272,37.5,39.625,33.375,606.751513,9.729,
07/02/1994,29.75,-13.768116,34.25,35.125,29.25,523.451244,9.734,
10/01/1994,36.0,21.008403,29.875,37.875,29.875,633.456007,9.745,
12/31/1994,37.0,2.777778,36.125,41.0,34.125,361.600991,9.746,
04/01/1995,37.5,1.351351,36.75,40.25,35.25,660.412502,9.764558,
07/01/1995,37.25,-0.666667,37.625,40.5,36.375,655.451007,9.781,
09/30/1995,39.25,5.369128,36.75,44.75,35.75,790.29874,9.746,
12/30/1995,41.375,5.414013,39.25,44.5,39.0,518.511483,12.458456,
03/30/1996,46.0,11.178248,41.5,47.125,38.375,926.716018,12.535867,
06/29/1996,50.25,9.23913,46.0,50.5,42.375,1012.386766,12.616478,
09/28/1996,44.375,-11.691542,50.25,50.25,41.375,894.06749,12.628703,
12/28/1996,43.75,-1.408451,44.5,48.125,41.625,1210.029781,12.629293,
03/29/1997,44.875,2.571429,44.0,47.5,41.0,904.36587,12.75746,
06/28/1997,53.3125,18.802228,44.625,54.75,42.875,1074.833326,12.761786,
09/27/1997,52.4375,-1.641266,53.0625,54.0,43.6875,1057.192451,12.823662,
01/03/1998,52.5625,0.238379,52.1875,53.25,43.8125,1040.046101,12.890251,
04/04/1998,54.9375,4.51843,52.4375,58.0625,50.125,1056.612927,12.153026,
07/04/1998,46.4375,-15.472127,54.9375,61.0,45.25,857.23623,11.804379,
10/03/1998,33.5,-27.860027,46.25,46.5,32.4375,600.48749,11.262931,
01/02/1999,41.4375,23.69403,33.75,42.25,31.75,739.155676,10.728334,
04/03/1999,27.5,-33.634992,41.3125,43.0625,27.0625,490.792634,10.636334,
07/03/1999,42.8125,55.681818,27.625,44.5,27.5,765.334477,10.690342,
10/02/1999,33.875,-20.875912,42.6875,43.5,33.4375,606.04279,8.055,
01/01/2000,39.9375,17.896679,33.875,44.0,32.5,715.365935,8.055,
04/01/2000,38.0,-4.85133,39.6875,40.5,33.125,680.682589,10.756773,
07/01/2000,32.0,-15.789474,38.125,51.0,32.0,573.558899,10.757337,
09/30/2000,28.1875,-11.914062,32.25,34.5,27.0,505.437394,10.768952,
12/30/2000,32.4375,15.077605,28.375,32.9375,22.5,581.994829,10.776497,
03/31/2001,42.8,31.94605,32.1875,45.45,29.8125,768.113315,10.7905,
06/30/2001,44.1,3.037383,42.9,46.24,41.73,792.400868,10.795,
