Date,Level 1 Assets,Level 2 Assets,Level 3 Assets,Total FV Assets,Level 1 Liabilities,Level 2 Liabilities,Level 3 Liabilities,Total FV Liabilities,Level 1 Assets/Total Equity,Level 2 Assets/Total Equity,Level 3 Assets/Total Equity,Total FV Assets/Total Equity,Level 1 Assets/Total Assets,Level 2 Assets/Total Assets,Level 3 Assets/Total Assets,Total FV Assets/Total Assets,Source: Bloomberg
03/31/2008,272.907,18.5,1.785,293.192,,53.344,,53.344,,,,,,,,,
06/30/2008,261.105,18.325,2.586,282.016,,1.044,,1.044,,,,,,,,,
09/30/2008,266.912,17.0,3.143,287.055,,0.716,,0.716,,,,,,,,,
12/31/2008,219.905,12.6,1.46,233.965,,2.324,,2.324,4.066411,0.232995,0.026998,4.326404,1.855766,0.106331,0.012321,1.974417,
03/31/2009,222.294,14.1,1.611,238.005,,2.415,,2.415,,,,,,,,,
06/30/2009,287.496,16.6,2.235,306.331,,1.447,,1.447,,,,,,,,,
09/30/2009,186.794,21.627,1.468,209.889,,4.101,,4.101,,,,,,,,,
12/31/2009,155.97,23.873,1.732,181.575,,3.438,,3.438,2.617557,0.400647,0.029067,3.047272,1.277423,0.195524,0.014185,1.487133,
03/31/2010,155.401,26.926,1.539,183.866,,3.722,,3.722,,,,,,,,,
06/30/2010,154.463,25.397,1.353,181.213,,5.548,,5.548,,,,,,,,,
09/30/2010,91.932,19.451,1.608,112.991,,-7.066,,-7.066,,,,,,,,,
12/31/2010,,3.865,1.5,5.365,,7.92,,7.92,,0.047446,0.018414,0.06586,,0.028991,0.011251,0.040242,
03/31/2011,,2.425,2.205,4.63,,7.429,,7.429,,,,,,,,,
06/30/2011,23.78,0.679,3.4,27.859,,8.796,,8.796,,,,,,,,,
09/30/2011,12.297,,1.317,13.614,,11.848,,11.848,,,,,,,,,
12/31/2011,17.053,,1.334,18.387,,12.123,,12.123,0.184944,,0.014468,0.199412,0.097958,,0.007663,0.105621,
03/31/2012,18.357,,1.131,19.488,,11.847,,11.847,,,,,,,,,
06/30/2012,17.396,,1.385,18.781,,12.903,,12.903,0.179508,,0.014292,0.1938,0.097787,,0.007785,0.105572,
09/30/2012,22.769,,1.29,24.059,,15.636,,15.636,,,,,,,,,
12/31/2012,24.829,0.089,0.67,25.588,,15.34,,15.34,0.230886,0.000828,0.00623,0.237944,0.124671,0.000447,0.003364,0.128482,
03/31/2013,2.49,2.49,0.775,3.265,,12.421,0.775,12.421,,,,,,,,,
06/30/2013,,3.705,0.452,,,,,,0.034311,0.02054,0.0,0.0,0.018477,0.011061,0.0,0.0,
09/30/2013,1.564,,,,,11.18,,11.18,0.014414,,0.0,0.0,0.007863,,0.0,0.0,
12/31/2013,,2.325,0.114,2.439,,11.14,,11.14,0.0,0.02127,0.001043,0.022312,0.0,0.011581,0.000568,0.012149,
03/31/2014,,,,,,,,8.459,,,,,,,,,
06/30/2014,0.027,2.576,0.0,2.603,,,,12.265,,,,,,,,,
09/30/2014,0.026,1.931,0.0,1.957,,8.917,0.069,8.986,,,,,,,,,
12/31/2014,0.043,1.107,0.0,1.15,,7.663,2.22,9.883,,,,,,,,,
03/31/2015,0.038,3.603,,3.641,,7.82,3.004,10.824,,,,,,,,,
06/30/2015,0.046,1.827,,1.873,0.0,8.585,2.19,10.775,,,,,,,,,
09/30/2015,1.254,1.118,,2.372,,7.655,0.043,7.698,,,,,,,,,
12/31/2015,0.039,1.747,0.055,1.841,,6.251,,6.251,,,,,,,,,
03/31/2016,0.024,2.469,0.016,2.509,,7.384,,7.384,,,,,,,,,
06/30/2016,0.034,3.017,0.02,3.071,0.0,7.858,0.0,7.858,,,,,,,,,
09/30/2016,0.037,2.901,0.018,2.956,0.0,6.558,0.0,6.558,,,,,,,,,
12/31/2016,0.076,2.92,0.019,3.015,,4.857,,4.857,,,,,,,,,
03/31/2017,0.085,1.924,0.039,2.048,,4.163,,4.163,,,,,,,,,
06/30/2017,0.082,412.886,0.061,413.029,,7859.767,,7859.767,,,,,,,,,
09/30/2017,0.074,420.834,0.058,420.966,6769.01,1070.728,,7839.738,,,,,,,,,
12/31/2017,,2.483,,2.483,,2.483,,2.483,,,,,,,,,
03/31/2018,,1.931,,1.931,,1.931,,1.931,,,,,,,,,
06/30/2018,,57.52,,57.52,,7491.729,,7491.729,,,,,,,,,
09/30/2018,,1.364,,1.364,,1.364,,1.364,,,,,,,,,
12/31/2018,,1.31,,1.31,,1.31,,1.31,,,,,,,,,
03/31/2019,,1.217,,1.217,,1.217,,1.217,,,,,,,,,
06/30/2019,,144.033,,144.033,5262.694,1028.981,,6291.675,,,,,,,,,
09/30/2019,,157.233,,157.233,5253.639,1347.62,,6601.259,,,,,,,,,
12/31/2019,,210.335,,210.335,6076.15,707.639,,6783.789,,,,,,,,,
03/31/2020,,240.554,,240.554,5650.053,739.303,,6389.356,,,,,,,,,
