Date,Level 1 Assets,Level 2 Assets,Level 3 Assets,Total FV Assets,Level 1 Liabilities,Level 2 Liabilities,Level 3 Liabilities,Total FV Liabilities,Level 1 Assets/Total Equity,Level 2 Assets/Total Equity,Level 3 Assets/Total Equity,Total FV Assets/Total Equity,Level 1 Assets/Total Assets,Level 2 Assets/Total Assets,Level 3 Assets/Total Assets,Total FV Assets/Total Assets,Source: Bloomberg
03/31/2008,66.1,2.7,,68.8,,95.8,,95.8,1.15772,0.04729,,1.205009,0.955313,0.039022,,0.994335,
06/30/2008,46.0,4.0,,50.0,,79.6,,79.6,0.835103,0.072618,,0.907721,0.662595,0.057617,,0.720212,
09/30/2008,0.8,14.2,,15.0,,25.3,,25.3,0.014223,0.252453,,0.266676,0.011301,0.200599,,0.2119,
12/31/2008,1.1,65.4,,66.5,,28.9,,28.9,0.019456,1.156724,,1.176179,0.015195,0.90344,,0.918635,
03/31/2009,0.7,61.7,,62.4,,6.7,,6.7,0.0126,1.110631,,1.123231,0.009679,0.853164,,0.862844,
06/30/2009,0.6,25.2,,25.8,,20.7,,20.7,0.010335,0.434064,,0.444399,0.008041,0.337707,,0.345747,
09/30/2009,0.9,13.0,,13.9,,46.3,,46.3,0.015053,0.217439,,0.232492,0.011768,0.169977,,0.181744,
12/31/2009,0.0,78.8,0.0,78.8,0.0,32.7,0.0,32.7,0.0,1.397485,0.0,1.397485,0.0,1.012138,0.0,1.012138,
03/31/2010,0.9,33.9,,34.8,,22.5,,22.5,0.015751,0.59329,,0.609041,0.011506,0.433393,,0.444899,
06/30/2010,,51.0,,51.0,,16.8,,16.8,,0.889354,,0.889354,,0.651566,,0.651566,
09/30/2010,,131.2,,131.2,,36.9,,36.9,,2.25356,,2.25356,,1.639242,,1.639242,
03/31/2011,,402.6,,402.6,,64.7,,64.7,,6.86527,,6.86527,,4.959533,,4.959533,
06/30/2011,,438.0,,438.0,,65.2,,65.2,,7.280827,,7.280827,,5.309606,,5.309606,
09/30/2011,,628.8,,628.8,,45.7,,45.7,,11.211154,,11.211154,,7.669415,,7.669415,
12/31/2011,,1391.5,,1391.5,,33.4,,33.4,,25.232103,,25.232103,,16.341174,,16.341174,
03/31/2012,,1545.3,,1545.3,,10.3,,10.3,,27.294404,,27.294404,,17.960877,,17.960877,
06/30/2012,,1635.9,,1635.9,,4.7,,4.7,,28.638703,,28.638703,,18.985667,,18.985667,
09/30/2012,,1648.6,,1648.6,,24.4,,24.4,,28.273508,,28.273508,,18.768001,,18.768001,
12/31/2012,,,,,,10.8,,10.8,,,,,,,,,
03/31/2013,,868.1,,868.1,,3.4,,3.4,,15.196765,,15.196765,,9.927269,,9.927269,
06/30/2013,0.0,894.1,0.0,894.1,0.0,2.2,0.0,2.2,0.0,15.180997,0.0,15.180997,0.0,9.828083,0.0,9.828083,
09/30/2013,0.0,929.7,0.0,929.7,0.0,16.1,0.0,16.1,0.0,15.14416,0.0,15.14416,0.0,9.935452,0.0,9.935452,
12/31/2013,,892.7,,892.7,,27.6,,27.6,,14.169616,,14.169616,,9.317788,,9.317788,
03/31/2014,,890.2,,890.2,,21.0,,21.0,,14.271286,0.0,14.271286,,9.490304,0.0,9.490304,
06/30/2014,0.0,948.3,0.0,948.3,0.0,17.1,0.0,17.1,0.0,14.697085,0.0,14.697085,0.0,9.838872,0.0,9.838872,
09/30/2014,0.0,1120.7,0.0,1120.7,0.0,3.5,0.0,3.5,0.0,17.132418,0.0,17.132418,0.0,11.588373,0.0,11.588373,
12/31/2014,0.0,1018.4,0.0,1018.4,0.0,61.0,0.0,61.0,0.0,15.544057,0.0,15.544057,0.0,10.544626,0.0,10.544626,
03/31/2015,0.0,911.3,0.0,911.3,0.0,0.2,,0.2,0.0,13.843233,0.0,13.843233,0.0,5.301307,0.0,5.301307,
06/30/2015,0.0,779.2,0.0,779.2,,,,,0.0,7.695118,0.0,7.695118,0.0,2.864285,0.0,2.864285,
09/30/2015,0.0,615.2,0.0,615.2,,1.8,,1.8,0.0,6.156125,0.0,6.156125,0.0,2.305061,0.0,2.305061,
12/31/2015,,,,,,,,,0.0,4.012377,0.0,4.012377,0.0,1.46094,0.0,1.46094,
03/31/2016,0.0,120.4,0.0,120.4,0.0,21.5,0.0,21.5,0.0,1.246248,0.0,1.246248,0.0,0.457842,0.0,0.457842,
06/30/2016,0.0,64.0,0.0,64.0,0.0,34.7,0.0,34.7,0.0,0.670206,0.0,0.670206,0.0,0.246426,0.0,0.246426,
09/30/2016,0.0,11.1,0.0,11.1,0.0,43.4,63.9,107.3,0.0,0.113891,0.0,0.113891,0.0,0.041056,0.0,0.041056,
12/31/2016,,,,,,,,,0.0,0.716657,0.0,0.716657,0.0,0.259702,0.0,0.259702,
03/31/2017,0.0,32.5,0.0,32.5,0.0,8.8,49.6,58.4,0.0,0.327153,0.0,0.327153,0.0,0.120425,0.0,0.120425,
06/30/2017,0.0,10.1,0.0,10.1,0.0,13.7,43.3,57.0,0.0,0.098254,0.0,0.098254,0.0,0.038172,0.0,0.038172,
09/30/2017,0.0,7.7,0.0,7.7,0.0,39.5,44.0,83.5,0.0,0.073683,0.0,0.073683,0.0,0.029147,0.0,0.029147,
12/31/2017,0.0,6.1,0.0,6.1,0.0,50.9,41.0,91.9,0.0,0.051979,0.0,0.051979,0.0,0.023449,0.0,0.023449,
03/31/2018,0.0,8.9,0.0,8.9,0.0,73.1,26.9,100.0,0.0,0.07417,0.0,0.07417,0.0,0.032743,0.0,0.032743,
06/30/2018,0.0,47.1,0.0,47.1,0.0,12.1,23.5,35.6,0.0,0.39106,0.0,0.39106,0.0,0.184773,0.0,0.184773,
09/30/2018,0.0,73.4,0.0,73.4,0.0,5.3,21.2,26.5,0.0,0.600507,0.0,0.600507,0.0,0.289181,0.0,0.289181,
12/31/2018,0.0,63.6,0.0,63.6,0.0,3.0,0.0,3.0,0.0,0.564025,0.0,0.564025,0.0,0.263607,0.0,0.263607,
03/31/2019,0.0,101.0,0.0,101.0,,,,,0.0,0.87527,0.0,0.87527,0.0,0.415826,0.0,0.415826,
06/30/2019,0.0,74.5,0.0,74.5,0.0,0.6,0.0,0.6,0.0,0.638816,0.0,0.638816,0.0,0.307779,0.0,0.307779,
09/30/2019,0.0,171.5,0.0,171.5,0.0,0.1,0.0,0.1,0.0,1.419056,0.0,1.419056,0.0,0.70532,0.0,0.70532,
12/31/2019,0.0,99.6,0.0,99.6,0.0,0.6,0.0,0.6,0.0,0.803692,0.0,0.803692,0.0,0.404242,0.0,0.404242,
03/31/2020,0.0,216.7,0.0,216.7,0.0,0.1,0.0,0.1,0.0,1.82366,0.0,1.82366,0.0,0.849374,0.0,0.849374,
06/30/2020,0.0,131.7,0.0,131.7,0.0,0.2,0.0,0.2,0.0,1.131064,0.0,1.131064,0.0,0.556928,0.0,0.556928,
