Date,Revenue,Sales & Services Revenue,Other Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
10/31/2016,751.0,751.0,,-331.0,331.0,420.0,0.0,-313.0,211.0,105.0,-3.0,107.0,-9.0,11.0,12.0,-1.0,,-2.0,98.0,-6.0,92.0,0.0,0.0,0.0,92.0,0.0,92.0,0.0,0.0,92.0,90.0,-2.0,170.0,0.54,0.54,0.529412,172.0,0.53,0.53,0.518372,
01/31/2017,726.0,726.0,,-322.0,322.0,404.0,0.0,-242.0,213.0,108.0,-79.0,162.0,-10.0,11.0,12.0,-1.0,,-1.0,152.0,-43.0,109.0,0.0,0.0,0.0,109.0,0.0,109.0,0.0,0.0,109.0,83.227273,-25.772727,171.0,0.64,0.64,0.486709,173.0,0.63,0.63,0.481025,
04/30/2017,753.0,753.0,,-340.0,340.0,413.0,0.0,-371.0,256.0,119.0,-4.0,42.0,-20.0,22.0,24.0,-2.0,,-2.0,22.0,27.0,49.0,0.0,0.0,0.0,49.0,0.0,49.0,0.0,0.0,49.0,68.381443,19.381443,177.0,0.28,0.28,0.386336,179.0,0.27,0.27,0.378276,
07/31/2017,832.0,832.0,,-421.0,421.0,411.0,0.0,-415.0,286.0,132.0,-3.0,-4.0,-21.0,20.0,22.0,-2.0,,1.0,-25.0,7.0,-18.0,0.0,0.0,0.0,-18.0,0.0,-18.0,0.0,0.0,-18.0,-38.298333,-20.298333,186.0,-0.1,-0.1,-0.205905,186.0,-0.1,-0.1,-0.209131,
10/31/2017,878.0,878.0,,-404.0,404.0,474.0,0.0,-435.0,294.0,139.0,2.0,39.0,-9.0,20.0,22.0,-2.0,,-11.0,30.0,-68.0,-38.0,0.0,0.0,0.0,-38.0,0.0,-38.0,0.0,0.0,-38.0,14.424242,52.424242,186.0,-0.2,-0.2,0.07755,186.0,-0.2,-0.2,0.07755,
01/31/2018,837.0,837.0,,-410.0,410.0,427.0,0.0,-432.0,289.0,146.0,-3.0,-5.0,-18.0,19.0,22.0,-3.0,,-1.0,-23.0,117.0,94.0,0.0,0.0,0.0,94.0,0.0,94.0,0.0,0.0,94.0,21.7564,-72.2436,187.0,0.5,0.5,0.116344,189.0,0.5,0.5,0.116344,
04/30/2018,990.0,830.0,160.0,-447.0,447.0,543.0,0.0,-443.0,299.0,156.0,-12.0,100.0,-17.0,19.0,21.0,-2.0,,-2.0,83.0,-19.0,64.0,0.0,0.0,0.0,64.0,0.0,64.0,0.0,0.0,64.0,78.670291,14.670291,188.0,0.34,0.34,0.418459,190.0,0.34,0.34,0.417212,
07/31/2018,1004.0,1004.0,,-439.0,439.0,565.0,0.0,-437.0,289.0,151.0,-3.0,128.0,-15.0,17.0,20.0,-3.0,,-2.0,113.0,8.0,121.0,0.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,121.0,92.374713,-28.625287,188.0,0.64,0.64,0.491355,191.0,0.63,0.63,0.480129,
10/31/2018,1047.0,1047.0,,-460.0,460.0,587.0,0.0,-1156.0,308.0,154.0,694.0,-569.0,-15.0,16.0,20.0,-4.0,0.0,-1.0,-584.0,470.0,-114.0,0.0,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0,-114.0,500.914894,614.914894,187.0,-0.61,-0.61,2.678689,187.0,-0.61,-0.61,2.678315,
01/31/2019,1006.0,1006.0,,-428.0,428.0,578.0,0.0,-457.0,288.0,173.0,-4.0,121.0,-1.0,16.0,20.0,-4.0,,-15.0,120.0,-6.0,114.0,0.0,0.0,0.0,114.0,0.0,114.0,0.0,0.0,114.0,112.01,-1.99,187.0,0.61,0.61,0.598984,190.0,0.6,0.6,0.589526,
04/30/2019,1090.0,911.0,179.0,-442.0,442.0,648.0,0.0,-463.0,300.0,171.0,-8.0,185.0,8.0,14.0,20.0,-6.0,,-22.0,193.0,-40.0,153.0,0.0,0.0,0.0,153.0,0.0,153.0,0.0,0.0,153.0,171.38,18.38,188.0,0.81,0.81,0.911596,191.0,0.8,0.8,0.89623,
07/31/2019,1087.0,1087.0,,-444.0,444.0,643.0,0.0,-446.0,281.0,168.0,-3.0,197.0,2.0,13.0,20.0,-7.0,,-15.0,199.0,-40.0,159.0,0.0,0.0,0.0,159.0,0.0,159.0,0.0,0.0,159.0,160.09589,1.09589,188.0,0.85,0.85,0.851574,191.0,0.83,0.83,0.835738,
10/31/2019,1120.0,1120.0,,-455.0,455.0,665.0,0.0,-457.0,286.0,176.0,-5.0,208.0,-5.0,14.0,20.0,-6.0,,-9.0,203.0,-8.0,195.0,0.0,0.0,0.0,195.0,0.0,195.0,0.0,0.0,195.0,202.386207,7.386207,187.0,1.04,1.04,1.082279,191.0,1.02,1.02,1.058671,
01/31/2020,1095.0,1095.0,,-440.0,440.0,655.0,0.0,-452.0,300.0,187.0,-35.0,203.0,-1.0,13.0,19.0,-6.0,,-12.0,202.0,-39.0,163.0,0.0,0.0,0.0,163.0,0.0,163.0,0.0,0.0,163.0,133.71831,-29.28169,188.0,0.87,0.87,0.711268,191.0,0.86,0.86,0.706693,
04/30/2020,895.0,895.0,,-379.0,379.0,516.0,0.0,-414.0,251.0,166.0,-3.0,102.0,6.0,16.0,20.0,-4.0,,-22.0,108.0,-37.0,71.0,0.0,0.0,0.0,71.0,0.0,71.0,0.0,0.0,71.0,59.450003,-11.549997,187.0,0.38,0.38,0.317914,189.0,0.37,0.37,0.308889,
07/31/2020,1011.0,1011.0,,-405.0,405.0,606.0,0.0,-424.0,259.0,169.0,-4.0,182.0,3.0,19.0,20.0,-1.0,,-22.0,185.0,-9.0,176.0,0.0,0.0,0.0,176.0,0.0,176.0,0.0,0.0,176.0,175.305556,-0.694444,187.0,0.94,0.94,0.937463,190.0,0.93,0.93,0.926345,
10/31/2020,1170.0,,,,,749.6307,,,,,,324.0,,,,,,,300.0,,229.286,,,,,,229.286,,,229.286,266.444,,,1.105,1.105,1.412,,1.105,1.105,1.412,
01/31/2021,1102.444,,,,,706.80992172,,,,,,275.0,,,,,,,253.6,,180.833,,,,,,180.833,,,180.833,229.571,,,0.876,0.876,1.218,,0.876,0.876,1.218,
