Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
06/30/2010,,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/2010,,-33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/2010,,-91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/2011,-87.0,-237,46.0,61.0,,-1.0,62.0,43.0,-9.0,,52.0,0.0,-19.0,-11.0,0.0,0.0,0.0,-11.0,-11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,6.0,0.0,42.0,-658.0,700.0,,0.0,0.0,0.0,-36.0,1.0,-99.0,,36.0,
06/30/2011,-107.0,-22,47.0,6.0,,,6.0,-138.0,-23.0,0.0,-115.0,0.0,-5.0,-14.0,0.0,0.0,0.0,-14.0,-14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,173.0,0.0,174.0,174.0,0.0,0.0,0.0,0.0,0.0,-1.0,,61.0,2.0,251.0,
09/30/2011,65.0,-28,46.0,14.0,,6.0,8.0,33.0,4.0,0.0,29.0,0.0,-12.0,-12.0,0.0,,0.0,-12.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-104.0,0.0,-102.0,-102.0,0.0,,0.0,0.0,0.0,-2.0,-1.0,-52.0,1.0,67.0,
12/31/2011,-63.0,-154,47.0,17.0,,13.0,4.0,27.0,22.0,0.0,5.0,0.0,-13.0,-12.0,0.0,0.0,0.0,-12.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,117.0,0.0,119.0,119.0,0.0,0.0,0.0,0.0,0.0,-2.0,,41.0,,254.0,
03/31/2012,-32.0,-192,45.0,19.0,,6.0,13.0,96.0,-2.0,0.0,98.0,0.0,-20.0,-9.0,0.0,0.0,0.0,-9.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.0,56.0,0.0,54.0,-864.0,918.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,,66.0,
06/30/2012,-61.0,-25,44.0,5.0,,6.0,-1.0,-85.0,-25.0,0.0,-60.0,0.0,-10.0,-10.0,0.0,0.0,0.0,-10.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,69.0,69.0,0.0,0.0,0.0,0.0,0.0,-7.0,-1.0,-10.0,4.0,254.0,
09/30/2012,92.0,-34,42.0,11.0,,13.0,-2.0,73.0,3.0,0.0,70.0,0.0,-21.0,-15.0,0.0,0.0,0.0,-15.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,-69.0,0.0,-51.0,-51.0,0.0,0.0,0.0,0.0,0.0,-18.0,1.0,3.0,1.0,95.0,
12/31/2012,-102.0,-292,42.0,314.0,,11.0,303.0,-166.0,23.0,0.0,-189.0,0.0,-15.0,-20.0,0.0,0.0,0.0,-20.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,352.0,0.0,-747.0,-747.0,0.0,0.0,0.0,0.0,0.0,1099.0,,235.0,2.0,156.0,
03/31/2013,-43.0,-75,42.0,20.0,,5.0,15.0,-30.0,3.0,0.0,-33.0,0.0,-16.0,-12.0,0.0,0.0,0.0,-12.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,50.0,0.0,83.0,83.0,0.0,0.0,0.0,0.0,0.0,-33.0,-1.0,-10.0,3.0,92.0,
06/30/2013,141.0,84,44.0,39.0,20.0,5.0,14.0,-26.0,-17.0,0.0,-9.0,0.0,-13.0,-10.0,0.0,0.0,0.0,-10.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,-307.0,0.0,-296.0,-797.0,501.0,0.0,0.0,0.0,0.0,-11.0,,-179.0,4.0,86.0,
09/30/2013,232.0,109,44.0,42.0,14.0,4.0,24.0,37.0,-1.0,0.0,38.0,0.0,-21.0,-18.0,0.0,0.0,0.0,-18.0,-18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,-226.0,0.0,-217.0,-116.0,0.0,-101.0,1.0,1.0,0.0,-10.0,1.0,-14.0,3.0,96.0,
12/31/2013,162.0,320,46.0,-260.0,5.0,-263.0,-2.0,56.0,15.0,0.0,41.0,0.0,-52.0,-22.0,0.0,0.0,0.0,-22.0,-22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.0,-47.0,0.0,-46.0,-46.0,1.0,-1.0,4.0,4.0,0.0,-5.0,,63.0,6.0,38.0,
03/31/2014,-110.0,-46,46.0,-14.0,9.0,-38.0,15.0,-96.0,-10.0,0.0,-86.0,0.0,-37.0,-13.0,0.0,,0.0,-13.0,-13.0,0.0,0.0,0.0,0.0,-23.0,0.0,-23.0,0.0,-1.0,30.0,0.0,39.0,83.0,0.0,-44.0,1.0,1.0,0.0,-10.0,0.0,-117.0,2.0,88.0,
06/30/2014,158.0,68,46.0,94.0,9.0,49.0,36.0,-50.0,-34.0,0.0,-16.0,0.0,-28.0,-18.0,0.0,,0.0,-18.0,-18.0,0.0,0.0,0.0,0.0,-3.0,0.0,-3.0,0.0,-7.0,-40.0,0.0,5.0,-92.0,450.0,-353.0,1.0,1.0,0.0,-46.0,,90.0,3.0,38.0,
09/30/2014,223.0,100,48.0,75.0,10.0,67.0,-2.0,0.0,-9.0,0.0,9.0,0.0,-188.0,-18.0,0.0,0.0,0.0,-18.0,-18.0,0.0,0.0,0.0,0.0,26.0,0.0,26.0,0.0,-196.0,25.0,0.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,59.0,2.0,71.0,
12/31/2014,152.0,21,50.0,18.0,8.0,-1.0,11.0,63.0,57.0,0.0,6.0,0.0,-45.0,-22.0,0.0,0.0,0.0,-22.0,-22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,-61.0,0.0,-66.0,-34.0,300.0,-332.0,4.0,4.0,0.0,1.0,-1.0,45.0,3.0,52.0,
03/31/2015,-84.0,-32,46.0,-13.0,8.0,-28.0,7.0,-85.0,-12.0,0.0,-73.0,0.0,-16.0,-19.0,0.0,0.0,0.0,-19.0,-19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-28.0,0.0,-23.0,-23.0,0.0,0.0,1.0,1.0,0.0,-6.0,-1.0,-129.0,1.0,57.0,
06/30/2015,157.0,97,52.0,71.0,15.0,60.0,-4.0,-63.0,-35.0,0.0,-28.0,0.0,-105.0,-22.0,0.0,0.0,0.0,-22.0,-22.0,0.0,0.0,0.0,0.0,-75.0,0.0,-75.0,0.0,-8.0,123.0,0.0,133.0,133.0,0.0,0.0,1.0,1.0,0.0,-11.0,0.0,175.0,4.0,51.0,
09/30/2015,327.0,110,55.0,91.0,17.0,68.0,6.0,71.0,-9.0,0.0,80.0,0.0,-50.0,-19.0,0.0,0.0,0.0,-19.0,-19.0,0.0,0.0,0.0,0.0,-36.0,0.0,-36.0,0.0,5.0,-68.0,0.0,-57.0,-57.0,0.0,0.0,1.0,1.0,0.0,-12.0,-1.0,208.0,5.0,57.0,
12/31/2015,193.0,9,48.0,61.0,22.0,-4.0,43.0,75.0,29.0,0.0,46.0,0.0,-40.0,-24.0,0.0,0.0,0.0,-24.0,-24.0,0.0,0.0,0.0,0.0,-127.0,0.0,-127.0,0.0,111.0,-307.0,0.0,-254.0,-254.0,0.0,0.0,2.0,2.0,0.0,-55.0,0.0,-154.0,7.0,79.0,
03/31/2016,-64.0,-42,48.0,6.0,12.0,-27.0,21.0,-76.0,3.0,,-79.0,0.0,-34.0,-22.0,0.0,0.0,0.0,-22.0,-22.0,0.0,0.0,0.0,0.0,-13.0,0.0,-13.0,0.0,1.0,-34.0,0.0,9.0,-241.0,250.0,0.0,-33.0,0.0,-33.0,-10.0,0.0,-132.0,2.0,28.0,
06/30/2016,167.0,92,48.0,81.0,13.0,60.0,8.0,-54.0,-36.0,,-18.0,0.0,-24.0,-18.0,0.0,0.0,0.0,-18.0,-18.0,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0,0.0,-4.0,-2.0,0.0,45.0,45.0,500.0,-500.0,-33.0,1.0,-34.0,-14.0,-1.0,140.0,5.0,58.0,
