Date,Last Price,Period-over-Period % Change,Open Price,High Price,Low Price,Market Capitalization,Current Shares Outstanding,Equity Float,Source: Bloomberg
12/31/1995,23.375,,16.75,23.5,16.75,1187.449982,,,
03/31/1996,23.625,1.069519,23.25,25.125,20.125,1200.149982,50.799999,,
06/30/1996,25.875,9.52381,23.5,26.5,21.375,1306.6875,50.799999,,
09/30/1996,24.75,-4.347826,25.875,26.5,22.5,1249.875,50.5,,
12/31/1996,28.75,16.161616,24.75,29.5,23.875,1451.875,50.5,,
03/31/1997,29.375,2.173913,28.625,32.75,26.0,1483.4375,50.5,,
06/30/1997,39.625,34.893617,29.125,40.25,26.75,2001.0625,50.5,,
09/30/1997,41.0,3.470032,39.5,41.125,34.5,2070.5,50.5,,
12/31/1997,41.25,0.609756,41.0,43.0,33.0,2083.125,50.5,,
03/31/1998,41.125,-0.30303,41.25,41.625,35.25,2076.8125,50.5,,
06/30/1998,38.4375,-6.534954,41.0625,45.25,36.125,1941.09375,50.5,,
09/30/1998,37.25,-3.089431,38.5625,43.5,34.125,1873.674972,50.5,,
12/31/1998,38.9375,4.530201,37.3125,38.9375,28.75,1946.446626,50.299999,,
03/31/1999,31.1875,-19.903692,38.375,38.9375,30.125,1528.1875,49.988998,,
06/30/1999,32.625,4.609218,30.9375,34.8125,28.875,1587.336728,49.0,,
09/30/1999,23.8125,-27.011494,32.75,35.6875,21.9375,1146.694088,48.653999,,
12/31/1999,22.3125,-6.299213,23.3125,27.25,20.5,1037.53125,48.155102,,
03/31/2000,32.625,46.218487,22.8125,32.625,20.6875,1494.224975,46.5,,
06/30/2000,32.875,0.766284,32.4375,36.5,27.3125,1505.674975,45.821201,,
09/30/2000,49.5,50.570342,32.75,50.25,32.5,2267.099962,45.822701,,
12/31/2000,71.625,44.69697,49.5,74.75,44.875,3294.75,45.8479,,
03/31/2001,66.52,-7.1274,70.0625,70.5625,54.3125,3066.572,45.8479,,
06/30/2001,74.8,12.447384,66.65,75.5,61.0,3455.76,46.120701,,
09/30/2001,64.7,-13.502674,74.6,74.6,46.51,2989.14,46.216202,,
12/31/2001,70.7,9.27357,64.0,78.5,62.15,3273.41,46.254601,,
03/31/2002,69.34,-1.923621,70.7,76.5,65.6,3556.301807,51.286301,,
06/30/2002,55.95,-19.310643,69.5,72.2,54.0,2870.235,51.287899,,
09/30/2002,54.86,-1.948168,55.7,58.8,42.59,2792.374,50.870399,,
12/31/2002,55.3,0.802042,55.25,62.99,51.85,2787.12,50.873901,,
03/31/2003,57.21,3.453888,55.4,57.9,47.9,2883.384,50.901901,,
06/30/2003,76.5,33.717881,57.3,78.59,56.7,4207.5,55.840801,,
09/30/2003,75.16,-1.751634,76.51,78.75,70.13,4141.316,55.458099,,
12/31/2003,84.6,12.559872,75.41,85.25,75.05,4712.22,55.458099,54.8771,
03/31/2004,85.44,0.992908,84.1,89.3,82.17,4733.37613,55.917702,55.3362,
06/30/2004,80.36,-5.945693,85.54,90.67,77.89,4468.015877,55.9482,55.3661,
09/30/2004,74.33,-7.503733,80.3,80.96,69.2,4169.912887,56.065498,55.4412,
12/31/2004,89.56,20.489708,74.45,90.3,72.3,5037.440033,56.121799,55.4941,
03/31/2005,85.11,-4.968736,89.46,90.95,84.25,4757.649,56.246498,55.6184,
06/30/2005,93.0,9.270356,85.31,93.5,80.2,5198.7,56.368301,55.7316,
09/30/2005,97.9,5.268817,93.5,100.51,89.36,5492.19,56.4044,55.8295,
