Date,Assets,Cash & Near Cash Items,Short-Term Investments,Accounts & Notes Receivable,Inventories,Other Current Assets,Total Current Assets,LT Investments & LT Receivables,Net Fixed Assets,Gross Fixed Assets,Accumulated Depreciation,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Liabilities & Shareholders' Equity,Accounts Payable,Short-Term Borrowings,Other Short-Term Liabilities,Total Current Liabilities,Long-Term Borrowings,Other Long-Term Liabilities,Total Long-Term Liabilities,Total Liabilities,Total Preferred Equity,Minority Interest,Share Capital & APIC,Retained Earnings & Other Equity,Total Equity,Total Liabilities & Equity,Source: Bloomberg
11/30/1989,,10.326,0.931,19.931999,18.421,4.167,53.777,0,17.853001,,,0.302,18.155001,71.931999,,17.715,3.763,9.428,30.906,10.773,1.905,12.678,43.584,0,0.0,17.413,10.935,28.348001,71.932,
02/28/1990,,5.673,9.507,22.469999,16.149,5.1,58.898998,0,19.084,,,0.302,19.386,78.285004,,19.465,3.769,12.064,35.298,10.399,1.866,12.265,47.563001,0,0.0,18.173,12.549,30.722,78.285001,
05/31/1990,,5.382,9.63,22.761,26.579,2.473,66.824997,0,21.018999,,,0.302,21.320999,88.146004,,27.278,4.164,10.604,42.046001,11.667,1.301,12.968,55.014001,0,0.0,18.549,14.583,33.132,88.146001,
08/31/1990,,5.302,9.831,21.372,27.740999,3.797,68.042999,0,20.959999,34.942001,-13.982,0.303,21.262999,89.306,,21.978001,5.011,12.494,39.483002,12.726,1.076,13.802,53.285002,0,,19.087999,16.933001,36.021,89.306002,
11/30/1990,,6.278,9.933,20.016001,27.163,4.416,67.806,0,20.759001,,,0.302,21.061001,88.866997,,20.664,5.113,12.138,37.915001,11.709,1.047,12.756,50.671001,0,0.0,19.485001,18.711,38.196001,88.867002,
02/28/1991,,4.229,10.117,26.975,33.27,3.328,77.918999,0,20.700001,,,0.277,20.977001,98.896004,,30.191999,5.134,10.179,45.505001,11.49,1.504,12.994,58.499001,0,0.0,19.857,20.540001,40.397001,98.896002,
05/31/1991,,6.419,6.438,34.769001,42.091,4.06,93.777,0,23.002001,,,0.968,23.970001,117.747002,,41.457001,5.417,13.48,60.354,11.88,2.218,14.098,74.452,0,0.0,20.222,23.073,43.295,117.747,
08/31/1991,,5.801,2.294,40.634998,52.092999,6.147,106.970001,0,27.582001,50.673,-23.091,0.565,28.147001,135.117004,,49.833,6.193,15.631,71.656998,12.479,3.835,16.314,87.970998,0,,20.983999,26.162001,47.146,135.116998,
11/30/1991,,13.766,30.915001,49.207001,54.52,8.279,156.686996,0,26.274,,,0.565,26.839,183.526001,,49.174,7.388,17.025,73.586998,15.047,3.582,18.629,92.215998,0,0.0,61.382,29.927999,91.309999,183.525997,
02/28/1992,,8.14,32.595001,46.941002,51.25,6.256,145.182007,0,26.610001,,,0.565,27.175001,172.356995,,35.312,9.382,14.894,59.588001,14.252,3.313,17.565,77.153001,0,0.0,61.841,33.362999,95.203999,172.357,
05/31/1992,,5.354,156.429993,45.400002,48.089001,6.722,261.994995,0,28.434,,,4.703,33.137,295.131989,,39.509998,10.802,14.784,65.096001,130.25,0.883,131.133,196.229001,0,0.0,62.330002,36.573002,98.903004,295.132004,
