Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Return on Invested Capital,Margins,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/31/1990,,,,,,,82.34702,,74.347386,57.252352,57.252356,57.252356,,22.993456,11.774292,,
06/30/1990,,,,,,,83.465072,,75.529962,57.884807,57.884809,57.884809,,23.361796,11.933211,,
09/30/1990,,,,,,,85.270132,,77.72665,59.143318,59.143322,59.143322,,23.908572,16.155002,,
12/31/1990,,,,,,,75.739433,,68.284501,52.286327,52.286331,52.286331,,23.428705,17.991072,,
03/31/1991,,14.077391,6.342826,12.740108,12.192226,,63.948206,,56.906315,45.267699,45.267702,45.267702,,20.45224,19.015383,11.400521,
06/30/1991,,13.680857,6.048539,12.504718,11.942194,,83.387248,82.903169,75.95995,57.394026,57.394023,57.394023,,24.441727,14.472548,11.700888,
09/30/1991,,13.825871,6.328812,12.681807,13.486155,,83.60797,75.206552,76.694898,57.956485,57.956487,57.956487,,24.432412,16.705907,11.516134,
12/31/1991,,14.504936,6.725268,13.271943,12.625971,,77.954607,85.093615,71.636787,54.009588,54.009592,54.009592,,24.606351,16.254093,12.147291,
03/31/1992,,15.05848,7.079743,13.817702,13.886022,,80.75055,161.115797,74.565408,57.343614,57.343614,57.343614,,23.096224,15.791543,12.680513,
06/30/1992,,15.460518,6.968685,14.201394,15.329073,,81.005456,71.781366,75.274617,58.976352,58.976347,58.976347,,21.651741,14.257705,13.256203,
09/30/1992,,15.748684,7.430196,14.492256,14.811285,,81.579744,72.398264,75.919917,59.083784,59.083787,59.083787,,22.176175,17.394523,13.009275,
12/31/1992,,15.433208,7.08414,13.902894,20.89639,,79.741621,89.073101,72.383935,54.993755,54.993758,54.993758,,24.024916,17.981274,12.658121,
03/31/1993,,16.647252,7.734396,15.1204,21.796982,,81.841832,85.137234,75.143797,59.541632,72.42431,72.42431,,20.763077,14.74183,14.193142,
06/30/1993,,17.19484,7.83917,15.728721,22.362355,,81.835795,84.278319,75.645808,58.605215,58.605211,58.605211,,22.526818,13.809307,14.820352,
09/30/1993,,17.395385,7.943725,16.007694,22.408241,,82.673151,85.898593,76.577272,54.269566,54.269566,54.269566,,29.130975,18.264039,14.218285,
12/31/1993,,17.393591,7.240092,13.737084,13.888105,,80.875544,85.7789,74.739975,57.277485,57.277482,57.277482,,23.364324,17.390472,14.368763,
03/31/1994,,16.110718,6.663965,12.332283,13.275588,,81.771824,81.017835,75.628265,59.96789,59.967889,59.967889,,20.70704,16.482865,13.45521,
06/30/1994,,15.841621,6.009133,10.820924,11.068668,,81.528789,52.192492,75.423805,59.006668,59.006666,59.006666,,21.766519,16.841928,13.173587,
09/30/1994,,15.795054,5.848706,10.383027,10.055628,,81.147513,-881.907282,75.003638,59.127188,59.127183,59.127183,,21.167573,19.725736,12.679363,
