Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
12/31/1994,12555.700195,1137.800049,1137.800049,0.0,1468.099976,,,1258.400024,,,,,353.399994,,,,4217.700195,6874.799805,11599.200195,-4724.40039,0.0,,1463.199951,,,,,,1463.199951,8337.999756,,785.799988,785.799988,,,,1567.5,,,,,,1836.80011,,,1836.80011,4190.100098,2085.399902,,,,,1976.800049,,,,1976.800049,4062.199951,8252.300049,7.1,735.5,,,-88.0,,3480.300049,4134.900049,168.5,4303.400049,12555.700098,
03/31/1995,7080.0,43.299999,43.299999,0.0,957.799988,,,892.099976,,,,,142.699997,,,,2035.900024,4399.5,6927.299805,-2527.800049,0.0,,644.599976,,,,,,644.599976,5044.099976,,547.400024,547.400024,,,,839.299988,,,,,,871.19989,,,871.19989,2257.899902,970.900024,,,,,1078.199951,,,,1078.199951,2049.099976,4306.999878,0.0,,,,0.0,,2630.699951,2630.699951,142.300003,2772.999954,7079.999832,
06/30/1995,7255.600098,31.5,31.5,0.0,1060.900024,,,918.599976,,,,,142.899994,,,,2153.899902,4449.899902,7074.200195,-2624.300049,0.0,,651.799988,,,,,,651.799988,5101.69989,,571.799988,571.799988,,,,877.799988,,,,,,867.400024,,,867.400024,2317.0,965.900024,,,,,1091.0,,,,1091.0,2056.900024,4373.900024,0.0,,,,0.0,,2737.600098,2737.600098,144.100006,2881.700104,7255.600128,
09/30/1995,7264.899902,31.200001,31.200001,0.0,1058.900024,,,917.799988,,,,,141.0,,,,2148.899902,4390.200195,7030.100098,-2639.899902,0.0,,725.799988,,,,,,725.799988,5116.000183,,574.5,574.5,,,,674.900024,,,,,,930.900024,,,930.900024,2180.300049,976.799988,,,,,1085.800049,,,,1085.800049,2062.600037,4242.900085,0.0,,,,0.0,,2872.300049,2872.300049,149.699997,3022.000046,7264.900131,
12/31/1995,11439.200195,221.600006,221.600006,0.0,1678.0,,,1426.099976,,,,,488.100006,,,,3813.800049,6053.299805,10919.900391,-4866.600098,0.0,,1572.099976,,,,,,1572.099976,7625.399781,,888.299988,888.299988,,,,817.799988,,,,,,2163.500122,,,2163.500122,3869.600098,1984.699951,,,,,1698.0,,,,1698.0,3682.699951,7552.300049,0.0,771.900024,,,-74.900002,,2953.400002,3650.400024,236.5,3886.900024,11439.200073,
03/31/1996,11489.700195,180.5,180.5,0.0,1618.5,,,1458.900024,,,,,458.5,,,,3716.399902,6192.5,10904.5,-4712.0,0.0,,1580.800049,,,,,,1580.800049,7773.300049,,958.400024,958.400024,,,,712.099976,,,,,,1921.100098,,,1921.100098,3591.600098,1983.099976,,,,,1713.800049,,,,1713.800049,3696.900024,7288.500122,0.0,,,,0.0,,3958.399902,3958.399902,242.800003,4201.199905,11489.700027,
06/30/1996,11117.099609,95.900002,95.900002,0.0,1650.300049,,,1364.5,,,,,415.600006,,,,3526.300049,6063.5,11178.099609,-5114.600098,0.0,,1527.300049,,,,,,1527.300049,7590.800049,,853.799988,853.799988,,,,568.700012,,,,,,1891.800049,,,1891.800049,3314.300049,1884.400024,,,,,1679.800049,,,,1679.800049,3564.200073,6878.500122,0.0,,,,0.0,,4020.300049,4020.300049,218.300003,4238.600052,11117.100174,
09/30/1996,11362.900391,85.099998,85.099998,0.0,1609.699951,,,1367.5,,,,,413.700012,,,,3476.0,6562.200195,11422.799805,-4860.600098,0.0,,1324.699951,,,,,,1324.699951,7886.900146,,936.200012,936.200012,,,,456.799988,,,,,,1947.399902,,,1947.399902,3340.399902,1744.199951,,,,,1720.0,,,,1720.0,3464.199951,6804.599854,0.0,,,,0.0,,4312.600098,4312.600098,245.699997,4558.300095,11362.899948,
12/31/1996,11845.700195,83.199997,83.199997,0.0,1435.199951,,,1348.300049,,,,,672.5,,,,3539.199951,6813.299805,11927.200195,-5113.90039,0.0,,1493.199951,,,,,,1493.199951,8306.499756,,849.799988,849.799988,,,,576.5,,,,,,2260.599914,,,2260.599914,3686.899902,1738.599976,,,,,1688.400024,,,,1688.400024,3427.0,7113.899902,0.0,847.5,,,-214.399994,,3850.000092,4483.100098,248.699997,4731.800095,11845.699997,
03/31/1997,11423.799805,161.100006,161.100006,0.0,1661.300049,,,1318.300049,,,,,398.0,,,,3538.699951,5881.5,10110.5,-4229.0,0.0,,2003.599976,,,,,,2003.599976,7885.099976,,977.799988,977.799988,,,,334.100006,,,,,,2185.600006,,,2185.600006,3497.5,1725.599976,,,,,1513.300049,,,,1513.300049,3238.900024,6736.400024,0.0,,,,0.0,,4422.299805,4422.299805,265.100006,4687.399811,11423.799835,
06/30/1997,11126.599609,90.0,90.0,0.0,1602.5,,,1319.900024,,,,,295.0,,,,3307.399902,5981.600098,10272.0,-4290.399902,0.0,,1837.599976,,,,,,1837.599976,7819.200073,,924.0,924.0,,,,239.0,,,,,,1954.100098,,,1954.100098,3117.100098,1668.199951,,,,,1511.400024,,,,1511.400024,3179.599976,6296.700073,0.0,,,,0.0,,4617.5,4617.5,212.399994,4829.899994,11126.600067,
09/30/1997,11305.299805,101.5,101.5,0.0,1649.800049,,,1325.300049,,,,,311.799988,,,,3388.399902,6022.5,10298.799805,-4276.299805,0.0,,1894.400024,,,,,,1894.400024,7916.900024,,921.400024,921.400024,,,,698.799988,,,,,,1901.19989,,,1901.19989,3521.399902,1691.099976,,,,,1608.300049,,,,1608.300049,3299.400024,6820.799927,0.0,,,,0.0,,4269.700195,4269.700195,214.800003,4484.500198,11305.300125,
12/31/1997,11266.0,90.800003,90.800003,0.0,1606.300049,,,1319.5,,,,,472.399994,,,,3489.0,5600.600098,9756.200195,-4155.600098,0.0,,2176.399902,,,,,,2176.399902,7777.0,,747.099976,747.099976,,,,663.099976,,,,,,2296.100097,,,2296.100097,3706.300049,1803.900024,,,,,1467.900024,,,,1467.900024,3271.800048,6978.100097,0.0,824.099976,,,-617.099976,,3918.299927,4125.299927,162.600006,4287.899933,11266.00003,
03/31/1998,11289.099609,99.300003,99.300003,0.0,1563.900024,,,1295.900024,,,,,453.5,,,,3412.600098,5621.600098,9870.900391,-4249.299805,0.0,,2254.899902,,,,,,2254.899902,7876.5,,918.200012,918.200012,,,,568.200012,,,,,,2029.299927,,,2029.299927,3515.699951,1805.699951,,,,,1493.0,,,,1493.0,3298.699951,6814.399902,0.0,,,,,,4299.100098,4299.100098,175.600006,4474.700104,11289.100006,
06/30/1998,11441.900391,78.900002,78.900002,0.0,1500.699951,,,1270.199951,,,,,423.200012,,,,3273.0,5694.0,10146.900391,-4452.899902,0.0,,2474.899902,,,,,,2474.899902,8168.899902,,891.400024,891.400024,,,,487.399994,,,,,,1991.599884,,,1991.599884,3370.399902,2089.199951,,,,,1516.400024,,,,1516.400024,3605.599976,6975.999878,0.0,,,,,,4276.399902,4276.399902,189.5,4465.899902,11441.89978,
09/30/1998,11502.299805,90.0,90.0,0.0,1518.0,,,1261.900024,328.399994,188.399994,745.099976,,408.899994,,,,3278.800049,5923.600098,10709.0,-4785.399902,0.0,,2299.899902,,,,,,2299.899902,8223.5,,892.400024,892.400024,,,,658.299988,,,,,,2185.799988,,,2185.799988,3736.5,2086.5,,,,,1515.800049,,,,1515.800049,3602.300049,7338.800049,0.0,,,,,,3974.600098,3974.600098,188.899994,4163.500092,11502.30014,
12/31/1998,11510.3,144.0,144.0,,1465.2,1465.2,,1283.8,355.4,164.2,751.3,12.9,473.9,,,,3366.9,5845.0,10547.7,-4702.7,,,2298.4,588.3,588.3,0.0,,813.1,897.0,8143.4,,663.0,663.0,,,,635.4,,,,,,2492.3,,,2492.3,3790.7,2068.2,,,,,1566.2,,,,1566.2,3634.4,7425.1,,797.1,,,-1454.7,5509.1,-964.3,3887.2,198.0,4085.2,11510.3,
06/30/1999,12088.299805,174.5,174.5,0.0,1501.5,1501.5,,1257.5,333.299988,161.899994,944.900024,-182.600006,400.399994,,,,3333.899902,6193.399902,10780.200195,-4586.799805,0.0,,2561.0,1622.400024,1622.400024,0.0,,,938.599976,8754.399902,,833.599976,833.599976,,,,1092.800049,,,,,,2054.299927,,,2054.299927,3980.699951,2110.899902,,,,,1696.699951,,,,1696.699951,3807.599854,7788.299805,0.0,,,,,,4076.100098,4076.100098,223.899994,4300.000092,12088.299896,
09/30/1999,13005.299805,194.300003,194.300003,0.0,1555.199951,,,1287.199951,328.200012,196.699997,741.299988,21.0,382.5,,,,3419.199951,6164.700195,11046.5,-4881.799805,0.0,,3421.399902,1317.0,,,,,2104.399902,9586.100098,,920.900024,920.900024,,,,895.900024,,,,,,2134.800049,,,2134.800049,3951.600098,1995.800049,,,,,1703.099976,,,,1703.099976,3698.900024,7650.500122,0.0,,,,,,5130.200195,5130.200195,224.600006,5354.800201,13005.300323,
12/31/1999,12815.5,322.8,322.8,0.0,1600.6,,,1239.9,342.3,171.2,713.4,13.0,398.5,,,,3561.8,6222.0,11080.8,-4858.8,0.0,,3031.7,1246.1,1246.1,0.0,,,1785.6,9253.7,,780.4,780.4,,,,782.4,,,,,,2283.0,,,2283.0,3845.8,1926.6,,,,,1705.4,,,,1705.4,3632.0,7477.8,0.0,877.2,,,-1420.4,,5636.3,5093.1,244.6,5337.7,12815.5,
03/31/2000,13788.0,212.9,212.9,0.0,1648.1,1648.1,,1336.7,346.7,166.1,810.2,13.7,388.7,,,,3586.4,6461.5,11473.4,-5011.9,0.0,,3740.1,1963.7,1963.7,0.0,,821.3,955.1,10201.6,,1078.3,1078.3,,,,989.1,,,,,,1998.9,,,1998.9,4066.3,1950.0,,,,,1726.2,,,,1726.2,3676.2,7742.5,0.0,,,,,,5743.2,5743.2,302.3,6045.5,13788.0,
06/30/2000,13905.5,222.9,222.9,0.0,1698.5,1698.5,,1384.9,359.5,188.5,833.4,3.5,391.3,,,,3697.6,6586.3,11613.3,-5027.0,0.0,,3621.6,2040.3,2040.3,0.0,,807.9,773.4,10207.9,,1098.9,1098.9,,,,1113.8,,,,,,1942.3,,,1942.3,4155.0,2050.9,,,,,1770.1,,,,1770.1,3821.0,7976.0,0.0,,,,,,5619.5,5619.5,310.0,5929.5,13905.5,
09/30/2000,13964.9,223.1,223.1,0.0,1713.1,1713.1,,1391.8,381.3,198.8,826.4,0.0,374.6,,,,3702.6,6606.4,11667.6,-5061.2,0.0,,3655.9,1973.2,1973.2,0.0,,833.5,849.2,10262.3,,1058.9,1058.9,,,,1404.3,,,,,,1865.6,,,1865.6,4328.8,2027.1,,,,,1780.0,,,,1780.0,3807.1,8135.9,0.0,,,,,,5507.4,5507.4,321.6,5829.0,13964.9,
12/31/2000,14479.8,206.5,206.5,0.0,1809.6,,,1390.4,387.2,159.1,840.1,4.0,383.4,,,,3789.9,6918.5,12014.8,-5096.3,0.0,,3771.4,2009.9,2009.9,0.0,,,1761.5,10689.9,,872.8,872.8,,,,1490.5,,,,,,2210.6,,,2210.6,4573.9,2000.6,,,,,1856.7,,,,1856.7,3857.3,8431.2,0.0,1123.1,,,-1974.1,,6618.3,5767.3,281.3,6048.6,14479.8,
03/31/2001,14474.2,277.5,277.5,0.0,1719.2,1719.2,,1356.9,375.0,142.9,820.0,19.0,368.3,,,,3721.9,6911.6,12049.2,-5137.6,0.0,,3840.7,2028.9,2028.9,0.0,,811.0,1000.8,10752.3,,1052.6,1052.6,,,,1106.0,,,,,,1782.5,,,1782.5,3941.1,2010.0,,,,,1864.1,,,,1864.1,3874.1,7815.2,519.9,,,,,,5862.7,6382.6,276.4,6659.0,14474.2,
06/30/2001,14629.8,320.9,320.9,0.0,1695.3,1695.3,,1385.6,364.8,153.0,853.2,14.6,379.8,,,,3781.6,6963.3,12206.7,-5243.4,0.0,,3884.9,1994.9,1994.9,0.0,,854.5,1035.5,10848.2,,1073.3,1073.3,,,,1200.4,,,,,,1738.2,,,1738.2,4011.9,2027.7,1154.6,873.1,873.1,,1885.8,,,,1885.8,3913.5,7925.4,527.2,,,,,,5896.6,6423.8,280.6,6704.4,14629.8,
09/30/2001,15117.299805,336.399994,336.399994,0.0,1811.0,,,1473.800049,359.100006,172.300003,891.900024,50.5,355.0,,,,3976.199951,7318.600098,12858.0,-5539.399902,0.0,,3822.5,2008.800049,2008.800049,0.0,,,1813.699951,11141.100098,,1040.199951,1040.199951,,,,1244.900024,,,,,,1947.299927,,,1947.299927,4232.399902,2113.800049,,,,,2487.600098,,,,2487.600098,4601.400146,8833.800049,533.599976,,,,,,5402.299805,5935.89978,347.600006,6283.499786,15117.299835,
12/31/2001,15007.6,405.2,405.2,0.0,1672.4,,,1494.1,366.1,179.5,898.4,50.1,350.5,,,,3922.2,7326.5,12714.7,-5388.2,0.0,,3758.9,1950.3,1950.3,0.0,,,1808.6,11085.4,,768.9,768.9,,,,1236.1,1236.1,0.0,0.0,,,2163.3,,,2163.3,4168.3,2424.0,2424.0,0.0,0.0,,2459.0,,,,2459.0,4883.0,9051.3,538.4,1126.4,,,-2748.2,,6730.3,5646.9,309.4,5956.3,15007.6,
03/31/2002,14995.9,359.7,359.7,0.0,1786.7,1786.7,,1459.5,343.0,186.8,883.4,46.3,306.2,,,,3912.1,7281.1,12738.6,-5457.5,0.0,,3802.7,1943.2,1943.2,0.0,,738.1,1121.4,11083.8,,1033.3,1033.3,,,,776.3,,,,,,1824.4,,,1824.4,3634.0,2816.5,,,,,1955.0,,,,1955.0,4771.5,8405.5,542.3,,,,,,5737.4,6279.7,310.7,6590.4,14995.9,
06/30/2002,15529.8,380.4,380.4,0.0,1806.6,1806.6,,1472.6,344.4,187.0,891.7,49.5,337.3,,,,3996.9,7496.5,13203.5,-5707.0,0.0,,4036.4,2266.4,2266.4,0.0,,649.3,1120.7,11532.9,,1085.3,1085.3,,,,895.7,,,,,,1933.2,,,1933.2,3914.2,2815.9,,,,,2020.8,,,,2020.8,4836.7,8750.9,546.0,,,,,,5990.6,6536.6,242.3,6778.9,15529.8,
09/30/2002,15416.3,489.2,489.2,0.0,1785.6,1785.6,,1399.3,539.5,174.1,858.9,0.0,347.2,,,,4021.3,7454.9,13213.1,-5758.2,0.0,,3940.1,2226.1,2226.1,0.0,,602.4,1111.6,11395.0,,998.6,998.6,,,,933.8,,,,,,1761.4,,,1761.4,3693.8,2845.6,,,,,2074.8,,,,2074.8,4920.4,8614.2,549.8,,,,,,6013.5,6563.3,238.8,6802.1,15416.3,
12/31/2002,15585.8,494.5,494.5,0.0,1952.1,,,1430.1,323.2,186.7,866.9,53.3,397.2,,,,4273.9,7619.4,13564.0,-5944.6,0.0,,3692.5,2254.9,2254.9,0.0,,,1437.6,11311.9,,844.5,844.5,,,,1086.6,1086.6,0.0,0.0,,,2107.2,,,2107.2,4038.3,2844.0,2844.0,0.0,0.0,,2244.2,,,,2244.2,5088.2,9126.5,553.5,1129.8,,,-3350.6,,7871.1,6203.8,255.5,6459.3,15585.8,
03/31/2003,15725.7,363.8,363.8,0.0,1935.1,1935.1,,1490.6,320.8,169.0,942.6,58.2,458.1,,,,4247.6,7694.0,13870.1,-6176.1,0.0,,3784.1,2290.5,2290.5,0.0,,581.4,912.2,11478.1,,1051.9,1051.9,,,,1101.8,1101.8,0.0,0.0,,,1882.1,,,1882.1,4035.8,2779.6,2779.6,0.0,0.0,,2215.7,,,,2215.7,4995.3,9031.1,556.7,,,,,,5896.8,6453.5,241.1,6694.6,15725.7,
06/30/2003,16169.7,376.8,376.8,0.0,1876.4,1876.4,,1559.5,326.9,191.0,995.5,46.1,512.6,,,,4325.3,7910.3,14404.2,-6493.9,0.0,,3934.1,2353.2,2353.2,0.0,,614.1,966.8,11844.4,,1038.8,1038.8,,,,1004.5,1004.5,0.0,0.0,,,1955.8,,,1955.8,3999.1,2807.8,2807.8,0.0,0.0,,2225.1,,,,2225.1,5032.9,9032.0,559.7,,,,,,6319.9,6879.6,258.1,7137.7,16169.7,
09/30/2003,16405.7,305.0,305.0,0.0,1795.3,1795.3,,1549.6,332.9,184.9,959.1,72.7,597.6,,,,4247.5,8105.4,14746.0,-6640.6,0.0,,4052.8,2596.4,2596.4,0.0,,459.7,996.7,12158.2,,1071.8,1071.8,,,,971.4,971.4,0.0,0.0,,,1865.5,,,1865.5,3908.7,2821.8,2821.8,0.0,0.0,,2361.1,,,,2361.1,5182.9,9091.6,562.6,,,,,,6506.0,7068.6,245.5,7314.1,16405.7,
12/31/2003,16779.9,290.6,290.6,0.0,1955.1,,,1563.4,353.8,186.8,935.2,87.6,629.0,,,,4438.1,8263.4,15179.5,-6916.1,0.0,,4078.4,2649.1,2649.1,0.0,,,1429.3,12341.8,,1141.4,1141.4,,,,864.3,864.3,0.0,0.0,,,1913.0,,,1913.0,3918.7,2733.7,2733.7,0.0,0.0,,2495.0,,,,2495.0,5228.7,9147.4,567.9,1117.7,,,-3818.1,11059.2,-1592.5,7334.2,298.3,7632.5,16779.9,
