Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
09/30/1989,7.206,2.554,1.816,0.41,,,0.41,2.426,,,,2.426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1989,5.244,2.503,1.31,-0.103,,,-0.103,1.534,,,,1.534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/1990,3.031,2.16,1.891,-1.059,,,-1.059,0.039,,,,0.039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1990,12.4,2.163,2.665,3.171,,,3.171,4.401,,,,4.401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.4,,,
10/01/1990,-6.526,0.371,1.764,-0.111,,,-0.111,-8.55,,,,-8.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1990,0.806,-11.772,1.748,11.796,,,11.796,-0.966,,,,-0.966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/1991,-4.016,0.4,3.087,-1.532,,,-1.532,-5.971,,,,-5.971,,,-2.692,,,,-2.692,,,,,,,,,,2.692,,,,,,,,,,,,,,,
06/30/1991,7.98,0.416,2.489,0.704,,,0.704,4.371,,,,4.371,,-2.172,-2.172,,,,-2.172,,,,,,,,,,0.0,,,,,,,,,,,,5.808,,,
09/30/1991,-0.955,0.412,2.374,3.013,,,3.013,-6.754,,,,-6.754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1991,-2.356,0.33,2.634,-0.827,,,-0.827,-4.493,,,,-4.493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/1992,-2.537,0.376,2.762,-2.835,,,-2.835,-2.84,,,,-2.84,,,-1.576,,,,-1.576,,,,,,,,,,1.576,,,,,,,,,,,,,,,
06/30/1992,1.409,-14.928,2.962,-0.007,,,-0.007,13.382,,,,13.382,,-0.537,-0.537,,,,-0.537,,,,,,,,,,0.0,,,,,,,,,,,,0.872,,,
09/30/1992,-0.284,0.571,2.434,-0.176,,,-0.176,-3.113,,,,-3.113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1992,-3.246,1.369,2.53,-0.279,,,-0.279,-6.866,,,,-6.866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/1993,14.684,1.951,1.209,0.201,,,0.201,11.323,,,,11.323,,,-1.932,,,,-1.932,,,,,,,,,,1.932,,,,,,,,,,,,,,,
06/30/1993,19.153,3.07,3.473,-0.704,,,-0.704,13.314,,,,13.314,,-0.159,-0.159,,,,-0.159,,,,,,,,,,0.0,,,,,,,,,,,,18.994,,,
09/30/1993,-11.662,4.166,2.408,-0.042,,,-0.042,-18.194,,,,-18.194,,,-0.756,,,,-0.756,,,,,,,,,,0.756,,,,,,,,,,,,,,,
12/31/1993,9.633,6.292,2.496,-0.149,,,-0.149,0.994,,,,0.994,,,-0.655,,,,-0.655,,,,,,,,,,0.655,,,,,,,,,,,,,,,
03/31/1994,-5.057,9.031,3.626,0.017,,,0.017,-17.731001,,,,-17.731001,,,-1.886,,,,-1.886,,,,,,,,,,1.886,,,,,,,,,,,,,,,
06/30/1994,18.374001,10.699,2.204,-2.399,,,-2.399,7.87,,,,7.87,,-2.502,-2.502,,,,-2.502,,,,,,,,,,0.0,,,,,,,,,,,,15.872001,,,
09/30/1994,8.338,12.898,2.105,-0.767,,,-0.767,-5.898,,,,-5.898,,,-2.59,,,,-2.59,,,,,,,,,,2.59,,,,,,,,,,,,,,,
12/31/1994,14.498,0.946,3.564,14.841,,,14.841,-4.853,,,,-4.853,,,-3.565,,,,-3.565,,,,,,,,,,3.565,,,,,,,,,,,,,,,
03/31/1995,1.807,20.837999,2.325,-0.479,,,-0.479,-20.877001,,,,-20.877001,,,-6.601,,,,-6.601,,,,,,,,,,6.601,,,,,,,,,,,,,,,
06/30/1995,-2.307,23.936001,2.648,-25.344999,,,-25.344999,-3.546,,,,-3.546,,-6.253,-6.253,,,,-6.253,,,,,,,,,,0.0,,,,,,,,,,,,-8.56,,,
09/30/1995,27.016001,27.326,3.385,9.261,,,9.261,-12.956,,,,-12.956,,,-8.097,,,,-8.097,,,,,,,,,,8.097,,,,,,,,,,,,,,,
12/31/1995,-17.264,29.834999,3.075,-8.762,,,-8.762,-41.411999,,,,-41.411999,,,-5.124,,,,-5.124,,,,,,,,,,5.124,,,,,,,,,,,,,,,
03/31/1996,4.061,31.816999,4.24,4.219,,,4.219,-36.215,,,,-36.215,,,-14.1,,,,-14.1,,,,,,,,,,14.1,,,,,,,,,,,,,,,
06/30/1996,97.456001,107.655998,14.267,-20.514,,,-20.514,-3.953,,,,-3.953,,-64.588997,-64.588997,,,,-64.588997,,,,,,,,,,0.0,,,,,,,,,,,,32.867004,,,
09/30/1996,56.480999,33.580002,14.088,-7.772,,,-7.772,16.584999,,,,16.584999,,,-14.567,,,,-14.567,,,,,,,,,,14.567,,,,,,,,,,,,,,,
12/31/1996,125.731003,34.219002,8.793,-4.812,,,-4.812,87.530998,,,,87.530998,,,-17.348,,,,-17.348,,,,,,,,,,17.348,,,,,,,,,,,,,,,
03/31/1997,61.257999,36.994999,7.6,12.935,,,12.935,3.728,,,,3.728,,,-8.851,,,,-8.851,,,,,,,,,,8.851,,,,,,,,,,,,,,,
06/30/1997,-7.138,0.602,21.858999,-31.393999,,,-31.393999,1.795,,,,1.795,,-56.792999,-56.792999,,,,-56.792999,,,,,,,,,,0.0,,,,,,,,,,,,-63.930999,,,
09/30/1997,-3.84,49.722,11.865,-1.083,,,-1.083,-64.344002,,,,-64.344002,,-43.324001,-22.500999,0.0,,,-22.500999,,,0.0,0.0,0.0,,,,,-20.823002,17.316999,0.0,-2.495,,,,20.375999,23.275999,-2.9,-0.564,,-29.847,,,
12/31/1997,-1.92,52.057999,6.363,-6.134,,,-6.134,-54.207001,,,,-54.207001,,-66.114998,-11.2,0.0,,,-11.2,,,0.0,0.0,0.0,,,,,-54.914998,9.79,0.0,1.273,,,,-2.572,2.074,-4.646,11.089,,-58.244999,,,
03/31/1998,42.226002,28.971001,9.701,-8.519,,,-8.519,12.073,,,,12.073,,-47.75,-17.179001,0.0,,,-17.179001,,,0.0,0.0,0.0,,,,,-30.570999,6.083,0.0,-3.302,,,,7.562001,11.204,-3.642,1.823,,0.559,,,
