Date,Revenue,Sales & Services Revenue,Other Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",General & Administrative,Research & Development,Depreciation & Amortization,Prov For Doubtful Accts,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
06/14/2002,2034.0,,,-1885.0,,149.0,,-23.0,,,,,,,126.0,7.0,-7.0,21.0,-28.0,,,0.0,133.0,-6.0,127.0,-2.0,,,129.0,0.0,129.0,0.0,0.0,129.0,129.0,,490.907384,0.262135,0.257189,0.257189,525.278989,0.247297,0.242351,0.242351,
09/06/2002,1924.0,,,-1813.0,,111.0,,-25.0,,,,,,,86.0,20.0,-9.0,19.0,-28.0,,,-11.0,106.0,8.0,114.0,11.0,,,103.0,0.0,103.0,0.0,0.0,103.0,103.0,,487.065852,0.212676,0.232459,0.232459,509.710674,0.202784,0.222567,0.222567,
01/03/2003,2675.0,,,-1952.0,,723.0,,-495.0,,,,,,,228.0,-115.0,-20.0,27.0,-47.0,,,135.0,87.0,3.0,116.0,153.0,,,-63.0,0.0,-37.0,0.0,0.0,-37.0,-37.0,,479.180602,0.0,0.242351,0.286865,500.00575,0.0,0.232459,0.272027,
03/28/2003,2023.0,,,-1853.0,,170.0,,-112.0,,,,,,,58.0,-11.0,6.0,26.0,-20.0,,1.0,4.0,47.0,40.0,87.0,-29.0,,,116.0,0.0,116.0,0.0,0.0,116.0,116.0,,472.912839,0.247297,0.183,0.183,492.524872,0.237405,0.178054,0.178054,
06/20/2003,2509.0,,,-2255.0,,254.0,,-108.0,,,,,1.0,,146.0,19.0,-2.0,25.0,-27.0,,3.0,-20.0,165.0,16.0,181.0,1.0,,,180.0,0.0,180.0,0.0,0.0,180.0,180.0,,469.677864,0.267081,0.267081,0.267081,493.940173,0.252243,0.257189,0.257189,
09/12/2003,2642.0,,,-2352.0,,290.0,,-118.0,,,,,1.0,,172.0,-19.0,-5.0,26.0,-31.0,,-3.0,27.0,153.0,16.0,169.0,1.0,,,168.0,-29.0,139.0,0.0,0.0,139.0,139.0,,470.486608,0.192892,0.197838,0.197838,496.972962,0.183,0.187946,0.187946,
01/02/2004,2866.0,,,-2324.0,,542.0,,-434.0,,,,,,,108.0,117.0,-18.0,33.0,-51.0,,,-99.0,225.0,-29.0,196.0,1.0,,,195.0,-26.0,169.0,0.0,0.0,169.0,169.0,,467.858191,0.361054,0.366,0.366,496.972962,0.34127,0.34127,0.34127,
03/26/2004,2252.0,,,-1969.0,,283.0,,-132.0,,,,,,,151.0,-19.0,-4.0,22.0,-26.0,,-30.0,53.0,132.0,-18.0,114.0,0.0,,,114.0,0.0,114.0,0.0,0.0,114.0,114.0,,464.218845,0.247297,0.247297,0.247297,491.10957,0.232459,0.232459,0.232459,
06/18/2004,2402.0,,,-2157.0,,245.0,,-127.0,,,,,3.0,,118.0,61.0,-15.0,24.0,-39.0,,1.0,-47.0,179.0,-33.0,146.0,0.0,,,146.0,14.0,160.0,0.0,0.0,160.0,160.0,,458.759825,0.351162,0.351162,0.351162,485.852737,0.331378,0.331378,0.331378,
09/10/2004,2304.0,,,-2079.0,,225.0,,-126.0,,,,,,,99.0,45.0,-10.0,23.0,-33.0,,-8.0,-27.0,144.0,-28.0,116.0,-1.0,,,117.0,16.0,133.0,0.0,0.0,133.0,133.0,,456.737966,0.291811,0.291811,0.291811,483.022134,0.276973,0.272027,0.272027,
12/31/2004,3141.0,,,-2810.0,,331.0,,-222.0,,,,,-8.0,,109.0,90.0,0.0,30.0,-48.0,,,-72.0,199.0,-21.0,178.0,-1.0,,,179.0,10.0,189.0,0.0,0.0,189.0,189.0,,453.907363,0.415459,0.415459,0.415459,483.426518,0.39073,0.39073,0.39073,
03/25/2005,2534.0,,,-2252.0,,282.0,,-124.0,,,,,,,158.0,-18.0,-3.0,24.0,-27.0,,,21.0,140.0,-5.0,135.0,0.0,,,135.0,10.0,145.0,0.0,0.0,145.0,145.0,,455.929222,0.31654,0.31654,0.31654,484.437435,0.301703,0.301703,0.301703,
06/17/2005,2661.0,,,-2336.0,,325.0,,-284.0,,,,,,,41.0,73.0,-4.0,21.0,-25.0,,,-69.0,114.0,20.0,134.0,0.0,,,134.0,4.0,138.0,0.0,0.0,138.0,138.0,,445.819927,0.311594,0.311594,0.395675,474.125954,0.291811,0.291811,0.366,
09/09/2005,2714.0,,,-2430.0,,284.0,,-149.0,,,,,,,135.0,28.0,11.0,24.0,-13.0,,,-39.0,163.0,-33.0,130.0,-1.0,,,131.0,18.0,149.0,0.0,0.0,149.0,149.0,,435.30626,0.34127,0.34127,0.34127,463.612287,0.321486,0.321486,0.321486,
12/30/2005,3641.0,,,-3224.0,,417.0,,-196.0,,,,,,,221.0,79.0,,37.0,-14.0,,,-102.0,300.0,-76.0,224.0,0.0,,,224.0,13.0,237.0,0.0,0.0,237.0,237.0,,419.131387,0.563838,0.563838,0.563838,446.426485,0.529216,0.529216,0.529216,
03/24/2006,2705.0,,,-2268.0,,437.0,,-234.0,,,,,,,203.0,17.0,16.0,27.0,-11.0,,-3.0,-30.0,220.0,-56.0,164.0,105.0,,,59.0,6.0,65.0,,,65.0,65.0,,416.098598,0.153324,0.405567,0.405567,445.819927,0.143432,0.380838,0.380838,
06/16/2006,2851.0,,,-2476.0,,375.0,,-140.0,,,,,-1.0,,235.0,36.0,18.0,30.0,-12.0,,,-54.0,271.0,-85.0,186.0,0.0,,,186.0,0.0,186.0,0.0,0.0,186.0,186.0,,417.008435,0.445135,0.445135,0.445135,441.371837,0.425351,0.425351,0.425351,
09/08/2006,2703.0,,,-2325.0,,378.0,,-149.0,,,,,,,229.0,-6.0,18.0,29.0,-11.0,,-1.0,-11.0,223.0,-82.0,141.0,,,,141.0,,141.0,,,141.0,141.0,,405.079467,0.346216,0.346216,0.326432,429.341775,0.326432,0.326432,0.306648,
12/29/2006,3798.0,,,-3223.0,,575.0,,-237.0,,,,,,,338.0,-2.0,,38.0,-15.0,,,-21.0,336.0,-116.0,220.0,-1.0,,,221.0,-1.0,220.0,0.0,0.0,220.0,220.0,,399.114982,0.553946,0.553946,0.519324,424.489314,0.514378,0.514378,0.481735,
03/23/2007,2995.0,,,-2452.0,,543.0,,-251.0,,,,,,,292.0,36.0,24.0,33.0,-9.0,,2.0,-62.0,328.0,-86.0,242.0,-18.0,,,260.0,,260.0,,,260.0,260.0,,392.341754,0.464919,0.415459,0.356108,415.79532,0.435243,0.395675,0.346216,
06/15/2007,3122.0,,,-2580.0,,542.0,,-207.0,,,,,,,335.0,-32.0,43.0,52.0,-9.0,,1.0,-12.0,303.0,-128.0,175.0,-32.0,,,207.0,,207.0,,0.0,207.0,207.0,,387.084921,0.534162,0.455027,0.583621,408.213348,0.504486,0.425351,0.544054,
09/07/2007,2943.0,,,-2569.0,,374.0,,-164.0,,,,,,,210.0,4.0,34.0,42.0,-8.0,,-8.0,-30.0,214.0,-93.0,121.0,-9.0,,,130.0,1.0,131.0,0.0,0.0,131.0,131.0,,377.885462,0.346216,0.326432,0.366989,398.407332,0.326432,0.306648,0.345227,
12/28/2007,4089.0,,,-3433.0,,656.0,0.0,-250.0,,,,,,,406.0,-36.0,45.0,57.0,-12.0,,-6.0,-3.0,370.0,-134.0,236.0,60.0,,,176.0,,176.0,,0.0,176.0,176.0,,367.573981,0.474811,0.642973,0.642973,387.287107,0.455027,0.613297,0.613297,
03/21/2008,2947.0,,,-2590.0,,357.0,,-162.0,,,,,,,195.0,1.0,31.0,42.0,-11.0,,27.0,-59.0,196.0,-75.0,121.0,1.0,,,120.0,1.0,121.0,,,121.0,121.0,,358.172336,0.336324,0.336324,0.346216,375.964696,0.326432,0.326432,0.336324,
06/13/2008,3185.0,,,-2688.0,,497.0,0.0,-184.0,,,,,,,313.0,-23.0,29.0,38.0,-9.0,,3.0,-9.0,290.0,-139.0,151.0,-4.0,,,155.0,2.0,157.0,0.0,0.0,157.0,157.0,,357.363592,0.435243,0.425351,0.52427,374.04393,0.415459,0.405567,0.504486,
09/05/2008,2963.0,,,-2593.0,,370.0,,-167.0,,,,,,,203.0,-16.0,25.0,33.0,-8.0,,2.0,-11.0,187.0,-103.0,84.0,,,,84.0,10.0,94.0,0.0,0.0,94.0,94.0,,355.038454,0.267081,0.267081,0.346216,369.393654,0.257189,0.257189,0.336324,
01/02/2009,3784.0,,,-3385.0,,399.0,,-270.0,,,,,,,129.0,-108.0,,50.0,-11.0,,,69.0,21.0,-33.0,-12.0,0.0,,,-12.0,2.0,-10.0,0.0,0.0,-10.0,-10.0,,355.645012,-0.019784,-0.019784,0.326432,355.645012,-0.019784,-0.019784,0.326432,
03/27/2009,2495.0,429.0,2066.0,-2237.0,2237.0,258.0,0.0,-218.0,216.0,216.0,,,,2.0,40.0,-32.0,23.0,29.0,-6.0,,34.0,-25.0,8.0,-33.0,-25.0,0.0,0.0,0.0,-25.0,2.0,-23.0,0.0,0.0,-23.0,9.5,32.5,358.273429,-0.059351,-0.059351,0.026516,358.273429,-0.059351,-0.059351,0.026516,
06/19/2009,2562.0,521.0,2041.0,-2283.0,2283.0,279.0,0.0,-180.0,147.0,147.0,,,,33.0,99.0,-20.0,19.0,28.0,-9.0,,4.0,-3.0,79.0,-44.0,35.0,0.0,0.0,0.0,35.0,2.0,37.0,0.0,0.0,37.0,111.55,74.55,360.093102,0.098919,0.098919,0.309781,370.000211,0.098919,0.098919,0.300406,
09/11/2009,2471.0,480.0,1991.0,-2210.0,2210.0,261.0,0.0,-767.0,144.0,144.0,,,,623.0,-506.0,-173.0,22.0,27.0,-5.0,,12.0,139.0,-679.0,210.0,-469.0,0.0,0.0,0.0,-469.0,3.0,-466.0,0.0,0.0,-466.0,-166.1,299.9,357.916347,-1.305548,-1.305548,-0.464075,357.916347,-1.305548,-1.305548,-0.467642,
01/01/2010,3380.0,712.0,2668.0,-2943.0,2943.0,437.0,0.0,-222.0,215.0,215.0,,,,7.0,215.0,-41.0,29.0,34.0,-5.0,,16.0,-4.0,174.0,-68.0,106.0,0.0,0.0,0.0,106.0,,106.0,0.0,0.0,106.0,115.1,9.1,357.6,0.3,0.3,0.321868,372.2,0.28,0.28,0.304449,
03/26/2010,2630.0,514.0,2116.0,-2312.0,2312.0,318.0,0.0,-138.0,138.0,138.0,,,,0.0,180.0,-51.0,41.0,45.0,-4.0,,11.0,-1.0,129.0,-46.0,83.0,0.0,0.0,0.0,83.0,0.0,83.0,0.0,0.0,83.0,127.7,44.7,359.4,0.23,0.23,0.355314,373.3,0.22,0.22,0.339743,
06/18/2010,2771.0,544.0,2227.0,-2403.0,2403.0,368.0,0.0,-142.0,142.0,142.0,,,,0.0,226.0,-42.0,41.0,44.0,-3.0,,4.0,-3.0,184.0,-65.0,119.0,0.0,0.0,0.0,119.0,0.0,119.0,0.0,0.0,119.0,182.7,63.7,362.1,0.33,0.33,0.504557,377.4,0.31,0.31,0.478786,
09/10/2010,2648.0,495.0,2153.0,-2332.0,2332.0,316.0,0.0,-149.0,149.0,149.0,,,,0.0,167.0,-39.0,37.0,41.0,-4.0,,5.0,-3.0,128.0,-45.0,83.0,0.0,0.0,0.0,83.0,0.0,83.0,0.0,0.0,83.0,126.05,43.05,363.1,0.23,0.23,0.34715,378.1,0.22,0.22,0.333859,
12/31/2010,3642.0,714.0,2928.0,-3169.0,3169.0,473.0,0.0,-351.0,351.0,351.0,,,,0.0,122.0,-12.0,42.0,50.0,-8.0,,-2.0,-28.0,110.0,63.0,173.0,0.0,0.0,0.0,173.0,0.0,173.0,0.0,0.0,173.0,131.8,-41.2,365.6,0.48,0.48,0.360503,382.0,0.46,0.46,0.352147,
03/25/2011,2778.0,500.0,2278.0,-2428.0,2428.0,350.0,0.0,-159.0,159.0,159.0,,,,0.0,191.0,-39.0,37.0,41.0,-4.0,,4.0,-2.0,152.0,-51.0,101.0,0.0,0.0,0.0,101.0,0.0,101.0,0.0,0.0,101.0,150.7,49.7,367.1,0.27,0.27,0.410515,381.8,0.26,0.26,0.390173,
06/17/2011,2972.0,537.0,2435.0,-2581.0,2581.0,391.0,0.0,-159.0,159.0,159.0,,,,0.0,232.0,-31.0,34.0,37.0,-3.0,,0.0,-3.0,201.0,-66.0,135.0,0.0,0.0,0.0,135.0,0.0,135.0,0.0,0.0,135.0,199.05,64.05,356.9,0.38,0.38,0.557719,369.4,0.37,0.37,0.543389,
09/09/2011,2874.0,540.0,2334.0,-2514.0,2514.0,360.0,0.0,-504.0,180.0,180.0,,,,324.0,-144.0,-55.0,37.0,39.0,-2.0,,2.0,16.0,-199.0,20.0,-179.0,0.0,0.0,0.0,-179.0,0.0,-179.0,0.0,0.0,-179.0,-132.7,46.3,345.4,-0.52,-0.52,-0.384192,345.4,-0.52,-0.52,-0.385953,
12/30/2011,3693.0,594.0,3099.0,-3192.0,3192.0,501.0,0.0,-254.0,254.0,254.0,,,,0.0,247.0,-45.0,42.0,47.0,-5.0,,7.0,-4.0,202.0,-61.0,141.0,0.0,0.0,0.0,141.0,0.0,141.0,0.0,0.0,141.0,214.35,73.35,335.6,0.42,0.42,0.638707,346.4,0.41,0.41,0.621749,
03/23/2012,2552.0,217.0,2335.0,-2230.0,2230.0,322.0,0.0,-147.0,147.0,147.0,,,,0.0,175.0,-28.0,29.0,33.0,-4.0,,1.0,-2.0,147.0,-43.0,104.0,0.0,0.0,0.0,104.0,0.0,104.0,0.0,0.0,104.0,145.7,41.7,333.7,0.31,0.31,0.43662,344.6,0.3,0.3,0.42101,
06/15/2012,2776.0,264.0,2512.0,-2373.0,2373.0,403.0,0.0,-160.0,160.0,160.0,,,,0.0,243.0,-34.0,31.0,34.0,-3.0,,8.0,-5.0,209.0,-66.0,143.0,0.0,0.0,0.0,143.0,0.0,143.0,0.0,0.0,143.0,207.05,64.05,327.9,0.44,0.44,0.631443,338.0,0.42,0.42,0.609497,
09/07/2012,2729.0,200.0,2529.0,-2384.0,2384.0,345.0,0.0,-132.0,132.0,132.0,,,,0.0,213.0,9.0,26.0,29.0,-3.0,,1.0,-36.0,222.0,-79.0,143.0,0.0,0.0,0.0,143.0,0.0,143.0,0.0,0.0,143.0,162.85,19.85,319.4,0.45,0.45,0.509862,329.3,0.44,0.44,0.500279,
12/28/2012,3757.0,308.0,3449.0,-3242.0,3242.0,515.0,0.0,-206.0,206.0,206.0,,,,0.0,309.0,-38.0,34.0,41.0,-7.0,,3.0,1.0,271.0,-90.0,181.0,0.0,0.0,0.0,181.0,0.0,181.0,0.0,0.0,181.0,254.1,73.1,312.7,0.58,0.58,0.8126,322.2,0.56,0.56,0.786878,
03/31/2013,3142.0,224.0,2918.0,-2736.0,2736.0,406.0,0.0,-180.0,180.0,180.0,,,,0.0,226.0,-25.0,28.0,31.0,-3.0,,,-3.0,201.0,-65.0,136.0,0.0,0.0,0.0,136.0,0.0,136.0,0.0,0.0,136.0,201.0,65.0,311.8,0.44,0.44,0.644644,320.0,0.43,0.43,0.633125,
06/30/2013,3263.0,246.0,3017.0,-2791.0,2791.0,472.0,0.0,-193.0,160.0,160.0,,33.0,,0.0,279.0,-16.0,24.0,29.0,-5.0,,2.0,-10.0,263.0,-84.0,179.0,0.0,0.0,0.0,179.0,0.0,179.0,0.0,0.0,179.0,259.75,80.75,306.7,0.58,0.58,0.846919,314.0,0.57,0.57,0.827166,
09/30/2013,3160.0,220.0,2940.0,-2734.0,2734.0,426.0,0.0,-181.0,147.0,147.0,,34.0,,0.0,245.0,-22.0,23.0,28.0,-5.0,,,-1.0,223.0,-63.0,160.0,0.0,0.0,0.0,160.0,0.0,160.0,0.0,0.0,160.0,222.35,62.35,301.9,0.53,0.53,0.736502,309.5,0.52,0.52,0.721454,
12/31/2013,3219.0,260.0,2959.0,-2781.0,2781.0,438.0,0.0,-200.0,200.0,200.0,,,,0.0,238.0,-28.0,22.0,32.0,-10.0,,3.0,3.0,210.0,-59.0,151.0,0.0,0.0,0.0,151.0,0.0,151.0,0.0,0.0,151.0,209.35,58.35,299.4,0.5,0.5,0.699232,307.5,0.49,0.49,0.679756,
03/31/2014,3293.0,234.0,3059.0,-2855.0,2855.0,438.0,0.0,-184.0,148.0,148.0,,36.0,,0.0,254.0,-23.0,25.0,30.0,-5.0,,-2.0,0.0,231.0,-59.0,172.0,0.0,0.0,0.0,172.0,0.0,172.0,0.0,0.0,172.0,237.5,65.5,296.1,0.58,0.58,0.802094,303.3,0.57,0.57,0.785958,
06/30/2014,3484.0,269.0,3215.0,-2962.0,2962.0,522.0,0.0,-206.0,159.0,159.0,,47.0,,0.0,316.0,-31.0,26.0,30.0,-4.0,,8.0,-3.0,285.0,-93.0,192.0,0.0,0.0,0.0,192.0,0.0,192.0,0.0,0.0,192.0,299.05,107.05,292.5,0.66,0.66,1.022393,292.5,0.64,0.64,1.005983,
09/30/2014,3460.0,244.0,3216.0,-2957.0,2957.0,503.0,0.0,-205.0,172.0,172.0,,33.0,,0.0,298.0,-8.0,21.0,29.0,-8.0,,-12.0,-1.0,290.0,-98.0,192.0,0.0,0.0,0.0,192.0,0.0,192.0,0.0,0.0,192.0,289.35,97.35,288.9,0.66,0.66,1.001558,295.4,0.65,0.65,0.979553,
12/31/2014,3559.0,275.0,3284.0,-3056.0,3056.0,503.0,0.0,-212.0,180.0,180.0,,32.0,,0.0,291.0,-9.0,13.0,26.0,-13.0,,0.0,-4.0,282.0,-85.0,197.0,0.0,0.0,0.0,197.0,0.0,197.0,0.0,0.0,197.0,282.0,85.0,282.4,0.7,0.7,0.998584,289.0,0.68,0.68,0.974118,
03/31/2015,3513.0,257.0,3256.0,-2992.0,2992.0,521.0,0.0,-189.0,145.0,145.0,,44.0,,0.0,332.0,-25.0,28.0,36.0,-8.0,,-3.0,0.0,307.0,-100.0,207.0,0.0,0.0,0.0,207.0,0.0,207.0,0.0,0.0,207.0,307.65,100.65,277.7,0.75,0.75,1.10785,283.5,0.73,0.73,1.085026,
06/30/2015,3689.0,243.0,3446.0,-3136.0,3136.0,553.0,0.0,-184.0,152.0,152.0,,32.0,,0.0,369.0,-14.0,36.0,42.0,-6.0,,-2.0,-20.0,355.0,-115.0,240.0,0.0,0.0,0.0,240.0,0.0,240.0,0.0,0.0,240.0,229.6,-10.4,272.4,0.88,0.88,0.842878,277.3,0.87,0.87,0.832495,
09/30/2015,3578.0,229.0,3349.0,-3059.0,3059.0,519.0,0.0,-180.0,149.0,149.0,,31.0,,0.0,339.0,-30.0,38.0,43.0,-5.0,,-8.0,0.0,309.0,-99.0,210.0,0.0,0.0,0.0,210.0,0.0,210.0,0.0,0.0,210.0,309.0,99.0,262.2,0.8,0.8,1.17849,267.3,0.78,0.78,1.15037,
12/31/2015,3706.0,257.0,3449.0,-3176.0,3176.0,530.0,0.0,-220.0,188.0,188.0,0.0,32.0,,0.0,310.0,-26.0,36.0,46.0,-10.0,,-3.0,-7.0,284.0,-82.0,202.0,0.0,0.0,0.0,202.0,0.0,202.0,0.0,0.0,202.0,186.45,-15.55,256.9,0.79,0.79,0.725769,262.4,0.77,0.77,0.710739,
03/31/2016,3772.0,247.0,3525.0,-3211.0,3211.0,561.0,0.0,-194.0,163.0,163.0,,31.0,,0.0,367.0,-41.0,41.0,47.0,-6.0,,0.0,0.0,326.0,-107.0,219.0,0.0,0.0,0.0,219.0,0.0,219.0,0.0,0.0,219.0,226.0,7.0,254.4,0.86,0.86,0.888365,258.9,0.85,0.85,0.877037,
06/30/2016,3902.0,245.0,3657.0,-3315.0,3315.0,587.0,0.0,-198.0,168.0,168.0,,30.0,,0.0,389.0,-45.0,50.0,57.0,-7.0,,-5.0,0.0,344.0,-97.0,247.0,0.0,0.0,0.0,247.0,0.0,247.0,0.0,0.0,247.0,265.0,18.0,254.3,0.97,0.97,1.042076,258.0,0.96,0.96,1.029767,
