Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
12/31/1989,243.554001,,,,,,,,,,,,,,,,,,,,,,,,,,10.32,,,10.32,10.32,,139.936005,0.07375,0.07375,,139.936005,0.07375,0.07375,0.07375,
03/31/1990,266.915985,,-210.871002,,56.044983,,-32.623001,,,,23.422001,-3.352,,3.052,,0.0,,0.3,20.070001,-7.753,12.317,0.0,,,12.317001,0.0,12.317,0.0,,12.317,12.317,,139.647995,0.08875,0.08875,,139.647995,0.08875,0.08875,0.08875,
06/30/1990,277.105011,,-217.789993,,59.315018,,-34.757999,,,,24.556999,-3.503,,3.701,,0.0,,-0.198,21.053999,-8.073,12.981,0.0,,,12.980999,0.0,12.981,0.0,,12.981,12.981,,141.792007,0.09125,0.09125,,141.792007,0.09125,0.09125,0.09125,
09/30/1990,285.003998,,-224.858994,,60.145004,,-38.346001,,,,21.799,-4.895,,4.203,,0.0,,0.692,16.904,-6.442,10.462,0.0,,,10.462,0.0,10.462,0.0,,10.462,10.462,,142.216003,0.07375,0.07375,,142.216003,0.07375,0.07375,0.07375,
12/31/1990,259.598999,,-203.154007,,56.444992,,-38.549,,,,17.896,-25.348001,,4.214,,0.0,,21.134001,-7.452001,1.115,-6.337,0.0,,,-6.337001,0.0,-6.337,0.0,,-6.337,-6.337,,139.529752,-0.045,-0.045,-0.045,139.529752,-0.045,-0.045,-0.045,
03/31/1991,263.153015,,-209.332001,,53.821014,,-37.702,,,,16.118999,-3.755,,3.664,,0.0,,0.091,12.363999,-4.83,7.534,0.0,,,7.534,0.0,7.534,0.0,,7.534,7.534,,140.601364,0.05375,0.05375,,140.601364,0.05375,0.05375,0.05375,
06/30/1991,282.894989,,-223.164001,,59.730988,,-39.798,,,,19.933001,-4.161,,3.325,,0.0,,0.836,15.772,-6.049,9.723,0.0,,,9.723001,0.0,9.723,0.0,,9.723,9.723,,141.272003,0.06875,0.06875,,141.272003,0.06875,0.06875,0.06875,
09/30/1991,279.230988,,-217.130005,,62.100983,,-39.365002,,,,22.736,-3.144,,2.816,,0.0,,0.328,19.592,-7.563,12.029,0.0,,,12.029,0.0,12.029,0.0,,12.029,12.029,,142.343994,0.085,0.085,,142.343994,0.085,0.085,0.085,
12/31/1991,256.56601,,-199.820999,,56.745011,,-37.419998,,,,19.325001,-3.2,,2.48,,0.0,,0.72,16.125001,-6.019,10.106,0.0,,,10.106001,0.0,10.106,0.0,,10.106,10.106,,140.992328,0.07,0.07,0.07,140.992328,0.07,0.07,0.07,
03/31/1992,284.709015,,-220.237,,64.472015,,-39.238998,,,,25.233,-2.93,,2.1,,0.0,,0.83,22.303,-8.407,13.896,0.0,,,13.896,0.0,13.896,0.0,,13.896,13.896,,145.199997,0.09625,0.09625,,145.199997,0.09625,0.09625,0.09625,
