Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
12/31/2011,265,-138,390,-19.0,,-19.0,32.0,430.0,,176.0,-574.0,0,-517,-314,16,16,0,-330,-330,0,-64,,,0,0,0.0,0,-139,-486,0,-483,0.0,10,-493,26,26.0,0.0,-29,0,-738,,,
03/31/2012,124,-448,380,,,,,,,,,0,-362,-212,89,89,0,-301,-301,0,0,0.0,0.0,0,0,0.0,0,-150,-402,0,-416,,86,-502,0,0.0,0.0,14,0,-640,,,
06/30/2012,959,339,378,,,,,,,,,0,-213,-262,56,56,0,-318,-318,0,0,0.0,0.0,0,0,0.0,0,49,-266,0,-258,,0,-258,0,0.0,0.0,-8,0,480,,,
09/30/2012,-238,6,379,,,,,,,,,0,-230,-407,1,1,0,-408,-408,0,0,0.0,0.0,0,0,0.0,0,177,-489,0,-487,,0,-487,0,0.0,0.0,-2,0,-957,,,
12/31/2012,90,-620,385,241.0,,241.0,84.0,413.0,,116.0,-445.0,0,-1152,-1205,37,37,0,-1242,-1242,0,375,,,0,0,0.0,0,-322,703,0,765,0.0,1035,-270,13,17.0,-4.0,-75,0,-359,,,
03/31/2013,393,-417,408,,,,,,,,,0,-431,-366,9,9,0,-375,-375,0,0,0.0,0.0,0,0,0.0,0,-65,-1194,0,-1161,0.0,109,-1270,0,0.0,0.0,-33,0,-1232,,,
06/30/2013,1148,469,425,,,,,,,,,0,-402,-438,8,8,0,-446,-446,0,0,0.0,0.0,0,0,0.0,0,36,-141,0,-129,0.0,411,-540,0,0.0,0.0,-12,0,605,,,
09/30/2013,237,379,435,,,,,,,,,0,-466,-530,48,48,0,-578,-578,0,35,35.0,0.0,0,0,0.0,0,29,21,0,46,0.0,299,-253,0,0.0,0.0,-25,0,-208,,,
12/31/2013,-334,140,421,,,,,,,,,0,-723,-678,87,87,0,-765,-765,0,17,17.0,0.0,0,0,0.0,0,-62,342,0,348,0.0,604,-256,26,29.0,-3.0,-32,0,-715,,,
03/31/2014,694,-609,409,,,,,,,,,0,-427,-329,35,35,0,-364,-364,0,0,0.0,0.0,0,0,0.0,0,-98,-478,0,-490,0.0,147,-637,0,0.0,0.0,12,0,-211,,,
06/30/2014,1464,789,417,,,,,,,,,0,-905,-581,8,8,0,-589,-589,0,0,0.0,0.0,0,0,0.0,0,-324,-144,0,-85,0.0,248,-333,0,0.0,0.0,-59,0,415,,,
09/30/2014,574,924,422,,,,,,,,,0,-298,-362,30,30,0,-392,-392,0,79,79.0,0.0,0,0,0.0,0,-15,-583,0,-330,0.0,782,-1112,-220,0.0,-220.0,-33,0,-307,,,
12/31/2014,-98,28,431,,,,,,,,,0,-701,-639,21,21,0,-660,-660,0,-79,,,0,0,0.0,0,17,-391,0,-293,,255,-548,-32,60.0,-92.0,-66,0,-1190,,,
03/31/2015,1825,508,429,,,,,,,,,0,-45,-193,17,17,0,-210,-210,0,19,19.0,0.0,0,0,0.0,0,129,-430,0,-220,0.0,100,-320,-195,0.0,-195.0,-15,0,1350,,,
06/30/2015,1752,1193,445,,,,,,,,,0,-1128,-1082,19,19,0,-1101,-1101,0,0,0.0,0.0,0,0,0.0,0,-46,-1180,0,-924,0.0,128,-1052,-250,0.0,-250.0,-6,0,-556,,,
09/30/2015,1300,4816,469,,,,,,,,,0,-546,-659,14,14,0,-673,-673,0,112,112.0,0.0,-130,0,0.0,-130,131,-123,0,149,0.0,385,-236,-265,0.0,-265.0,-7,0,631,,,
12/31/2015,1104,823,476,,,,,,,,,0,-888,-727,36,36,0,-763,-763,0,-112,,,130,0,0.0,130,-179,-751,0,-233,0.0,460,-693,-507,16.0,-523.0,-11,0,-535,,,
03/31/2016,1199,313,479,,,,,,,,,0,-823,-799,17,17,0,-816,-816,0,0,0.0,0.0,-40,0,0.0,-40,16,-1613,0,-219,0.0,42,-261,-1392,0.0,-1392.0,-2,0,-1237,,,
06/30/2016,3746,901,970,,,,,,,,,0,-1658,-1635,19,19,0,-1654,-1654,0,0,0.0,0.0,-8,0,0.0,-8,-15,-2650,0,-444,0.0,75,-519,-2182,0.0,-2182.0,-24,0,-562,,,
09/30/2016,1138,965,503,,,,,,,,,0,-745,-684,5,5,0,-689,-689,0,0,0.0,0.0,0,0,0.0,0,-22,-328,0,-52,0.0,435,-487,-260,0.0,-260.0,-16,0,65,,,
12/31/2016,651,397,504,,,,,,,,,0,-900,-876,4,4,0,-880,-880,0,-26,,,8,0,0.0,8,-6,-228,0,-47,0.0,298,-345,-166,6.0,-172.0,-15,0,-477,,,
03/31/2017,547,99,518,,,,,,,,,0,-643,-687,4,4,0,-691,-691,0,0,0.0,0.0,0,0,0.0,0,44,86,0,409,0.0,755,-346,-258,0.0,-258.0,-65,0,-10,,,
06/30/2017,1561,821,536,,,,,,,,,0,-1035,-1088,1,1,0,-1089,-1089,0,0,0.0,0.0,0,0,0.0,0,53,-318,0,146,0.0,384,-238,-454,0.0,-454.0,-10,0,208,,,
09/30/2017,577,645,556,,,,,,,,,0,-1276,-1117,3,3,0,-1120,-1120,0,0,0.0,0.0,0,0,0.0,0,-159,177,0,758,0.0,980,-222,-579,0.0,-579.0,-2,0,-522,,,
12/31/2017,789,578,486,,,,,,,,,0,-849,-978,0,0,0,-978,-978,0,0,0.0,0.0,-2,0,0.0,-2,131,-328,0,239,0.0,418,-179,-553,0.0,-553.0,-14,0,-388,,,
03/31/2018,1709,145,524,,,,,,,,,0,-695,-944,0,0,0,-944,-944,0,0,0.0,0.0,0,0,0.0,0,249,-95,0,466,0.0,673,-207,-529,0.0,-529.0,-32,0,919,,,
06/30/2018,2443,683,538,,,,,,,,,0,-958,-727,0,0,0,-727,-727,0,0,0.0,0.0,-139,0,0.0,-139,-92,-1004,0,-554,0.0,568,-1122,-440,0.0,-440.0,-10,0,481,,,
09/30/2018,883,833,545,,,,,,,,,0,-854,-795,30,30,0,-825,-825,0,0,0.0,0.0,0,0,0.0,0,-59,-294,0,-247,0.0,0,-247,-41,0.0,-41.0,-6,0,-265,,,
12/31/2018,1129,461,558,1067.0,512.0,555.0,810.0,17.0,0.0,130.0,663.0,0,-1948,-1604,0,0,0,-1604,-1604,0,0,0.0,0.0,0,0,0.0,0,-344,-108,0,123,0.0,353,-230,-225,0.0,-225.0,-6,0,-927,19.0,651.0,
03/31/2019,1915,292,547,,,,,,,,,0,-1580,-1609,0,0,0,-1609,-1609,0,0,0.0,0.0,0,0,0.0,0,29,-183,0,376,0.0,646,-270,-513,0.0,-513.0,-46,0,152,,,
06/30/2019,2710,1052,560,,,,,,,,,0,-856,-858,0,0,0,-858,-858,0,0,0.0,0.0,0,0,0.0,0,2,-479,0,84,0.0,350,-266,-549,0.0,-549.0,-14,0,1375,,,
09/30/2019,1103,1024,575,,,,,,,,,0,-795,-822,47,47,0,-869,-869,0,0,0.0,0.0,-9,0,0.0,-9,36,-571,0,-182,0.0,113,-295,-369,0.0,-369.0,-20,0,-263,,,
12/31/2019,1181,641,606,,,,,,,,,0,-1329,-1239,0,0,0,-1239,-1239,0,0,0.0,0.0,0,0,0.0,0,-90,-47,0,178,0.0,738,-560,-214,0.0,-214.0,-11,0,-195,,,
03/31/2020,63,-1704,615,,,,,,,,,0,-1572,-1959,0,0,0,-1959,-1959,0,0,0.0,0.0,0,0,0.0,0,387,2189,0,2595,2500.0,348,-253,-353,0.0,-353.0,-53,0,680,,,
06/30/2020,-130,-1627,618,,,,,,,,,0,812,-39,0,0,0,-39,-39,0,0,0.0,0.0,0,0,0.0,0,851,2382,0,1260,250.0,1321,-311,1135,1135.0,0.0,-13,0,3064,,,
