Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Return on Invested Capital,Margins,Gross Margin,EBITDA Margin,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/31/2003,,,,,,,4.193609,2.790943,1.95462,,2.095007,1.223887,1.223887,1.223887,,41.580756,0,,
06/28/2003,,,,,,,4.413111,2.962699,2.136951,,2.14171,1.25171,1.25171,1.25171,,41.555556,0,,
09/27/2003,,,,,,,4.561237,2.9458,2.116377,,2.014312,1.176678,1.176678,1.176678,,41.584161,0,,
12/27/2003,,,,,,,4.58792,3.24376,2.427265,,2.248414,1.314167,1.314167,1.314167,,41.551383,0,,
03/27/2004,,,,,,,4.723837,3.413467,2.209771,5.92864,1.962744,1.163274,1.163274,1.163274,,40.732263,0,,
06/26/2004,,7.347593,4.42491,,6.143485,,4.840318,3.627125,2.556529,10.725033,2.406012,1.440664,1.440665,1.440665,,40.122298,0,7.347593,
09/25/2004,,8.927651,4.527289,,6.512843,,4.895008,3.455373,2.413587,17.09158,2.268703,1.358002,1.358002,1.358002,,40.141916,0,8.927651,
12/25/2004,,8.919014,4.629768,,6.613516,,5.030741,3.575596,2.620832,,2.4862,1.487681,1.487681,1.487681,,40.162455,0,8.919014,
03/26/2005,,9.15169,4.847008,,7.355688,,5.118205,3.591321,2.603136,,2.487619,1.500578,1.500578,1.500578,,39.678161,0,9.15169,
06/25/2005,,8.971004,4.975639,,6.821256,,5.05962,3.54829,2.610377,5.538472,2.539256,1.526887,1.526887,1.526887,,39.868709,0,8.971004,
09/24/2005,,8.410849,4.643266,,6.264427,,4.966007,3.402535,2.451369,2.973918,2.337701,1.680357,1.680357,1.680357,,28.119266,0,8.410849,
12/31/2005,,8.957422,4.818882,,6.818919,,5.339986,3.698836,2.791714,3.597503,2.674158,1.636522,1.636522,1.636522,,38.802354,0,8.957422,
04/01/2006,,7.576693,4.227309,,6.743937,,5.094902,1.816633,0.830217,,0.702419,0.424102,0.424102,0.424102,,39.622642,0,7.576693,
07/01/2006,,8.115317,4.572095,,6.790739,,5.510539,4.159112,3.252493,6.886359,2.592362,1.613969,1.613969,1.613969,,37.741348,0,8.115317,
09/30/2006,,7.562542,4.23826,,6.290432,,5.6734,3.947004,3.020715,7.695694,2.820927,1.776104,1.776104,1.776104,,37.038292,0,7.562542,
12/30/2006,,8.278335,4.371649,7.681772,6.639676,,6.314615,3.88465,3.015498,22.082019,3.366819,2.092368,2.093283,2.093283,,37.853261,0,8.278335,
03/31/2007,,11.581697,6.161283,,9.485518,,6.933044,5.079035,4.217893,64.250965,4.084376,2.462454,2.462454,2.462454,,39.710399,0,11.581697,
06/30/2007,,12.775035,6.532024,,9.695035,,6.376701,4.295178,3.402838,6.857639,3.204641,1.944867,1.944867,1.944867,,39.310929,0,12.775035,
09/29/2007,,13.188242,6.763446,,9.571178,,6.418405,4.365028,3.507776,14.644809,3.274229,1.966369,1.966369,1.966369,,39.944056,0,13.188242,
12/29/2007,,12.685342,5.959616,,9.180739,,6.733811,4.236975,3.281656,9.772423,2.952964,1.82451,1.82451,1.82451,,38.214286,0,12.685342,
03/29/2008,,13.595841,5.985804,,9.267417,,6.944434,4.720394,3.874905,1.752343,3.456017,2.08441,2.08441,2.08441,,39.6875,0,13.595841,
06/28/2008,,14.981179,6.186368,,11.275077,,7.30747,5.280792,4.423622,10.962319,3.420851,2.056424,2.056424,2.056424,,39.885584,0,14.981179,
09/27/2008,,16.569921,6.899215,,11.87157,,7.363585,4.907199,4.032932,7.528193,3.569523,2.354468,2.354468,2.354468,,34.039706,0,16.569921,
12/27/2008,,17.189789,6.638819,11.392984,11.626517,,7.484589,4.85368,3.97491,8.958241,3.53051,2.117072,2.117072,2.117072,,40.034965,0,17.189789,
03/28/2009,,18.360345,6.665342,11.634377,11.645167,,6.364476,4.361631,3.55874,1.368252,3.278302,1.961723,1.961723,1.961723,,40.160395,0,18.360345,
06/27/2009,,20.208249,6.837647,12.251364,12.335404,,6.803569,4.616755,3.812356,0.190185,3.536409,2.090366,2.090366,2.090366,,40.890152,0,20.208249,
09/26/2009,,20.107574,7.302355,12.7315,12.639901,,7.029497,4.861843,4.005461,3.851143,3.735772,2.268365,2.268365,2.268365,,39.279899,0,20.107574,
12/26/2009,,20.740213,7.330844,13.215092,12.598639,,6.737203,4.5575,3.778894,2.666492,3.517173,2.240049,2.240049,2.240049,,36.311078,0,20.740213,
03/27/2010,,22.588239,7.681187,13.968222,13.812181,,6.086114,4.208842,3.504405,2.9587,3.263462,1.964944,1.964944,1.964944,,39.789592,0,22.588239,
06/26/2010,,25.577114,7.965234,15.138332,14.962172,,6.470821,4.449794,3.745848,3.07359,3.547768,2.175225,2.175225,2.175225,,38.687511,0,25.577114,
09/25/2010,,26.193437,8.256042,15.021106,15.025717,,6.859765,4.724323,4.003113,3.980328,3.75311,2.276376,2.276376,2.276376,,39.346939,0,26.193437,
12/25/2010,,27.518797,8.15359,15.788406,14.520898,,6.858749,4.645545,3.884774,4.84273,3.587081,2.23565,2.23565,2.23565,,37.674955,0,27.518797,
03/26/2011,,31.555765,8.7734,17.078026,16.840151,,6.288632,4.31385,3.584103,5.418372,3.265647,1.957155,1.957155,1.957155,,40.06837,0,31.555765,
06/25/2011,,34.07372,8.848058,17.744108,17.472983,,6.474171,4.310648,3.583226,,3.265784,2.007731,2.007731,2.007731,,38.522238,0,34.07372,
09/24/2011,,35.225626,8.6934,16.998152,16.784328,,6.872773,4.501369,3.758796,,3.466714,2.092866,2.092866,2.092866,,39.629693,0,35.225626,
12/31/2011,,36.409795,8.547832,17.527988,15.704161,,6.737869,4.507536,3.820267,3.289602,3.547993,2.235072,2.235072,2.235072,,37.004601,0,36.409795,
03/31/2012,,34.033817,8.192518,16.526539,16.241771,,6.225751,3.635899,2.841228,-15.640818,2.524358,1.528836,1.528836,1.528836,,39.43662,0,34.033817,
