Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,EBITDA,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Cash & Equivalents,Book Value,Tangible Book Value,Source: Bloomberg
03/31/1998,0.002,,,,,,,,,,,,,0.0,,,3197.999802,230118.989505,219788.990072,
06/30/1998,0.002,,,,,,,,,,,,,0.0,,,2691.499821,223648.490297,213439.491148,
09/30/1998,0.002,,,,,,,,,,,,,0.0,,,6985.999729,217915.49041,207843.491338,
12/31/1998,0.002,,,,,,,,,,,,,0.0,,,3190.499869,289665.986608,278412.487158,
03/31/1999,0.002,,,,,,,,,,,,,0.0,,,6233.99991,340008.484903,328906.985873,
06/30/1999,0.002,,,,,,,,,,,,,0.0,,,32980.997426,349262.983899,326667.985659,
09/30/1999,0.002,,,,,,,,,,,,,0.0,,,12617.999431,361121.48477,336249.985936,
12/31/1999,0.002,,,,,,,,,,,,,0.0,,,15741.499153,446826.978441,419033.980494,
03/31/2000,295.209991,295.209991,295.209991,,1.126896,0.313567,0.245862,0.03,0.03,0.03,0.03,0.03,0.03,0.0,0.531181,0.384201,0.467203,2.954236,2.764297,
06/30/2000,360.002014,312.381989,311.058014,,1.523304,0.439854,0.340628,0.14,0.14,0.14,0.14,0.14,0.14,0.0,0.198336,-0.143112,0.196777,3.780296,3.621302,
09/30/2000,360.002014,365.365997,360.0,,1.480989,0.477753,0.376575,0.245,0.245,0.245,0.245,0.245,0.245,0.0,0.065575,,0.45945,3.900531,3.744965,
12/31/2000,360.002014,362.95401,360.619995,,1.882755,0.4306,0.331668,0.115,0.115,0.115,0.115,0.115,0.115,0.0,0.332408,-0.005041,0.264562,4.061333,3.890912,
03/31/2001,396.988007,371.756012,367.850006,,1.697056,0.397477,0.293924,0.095,0.095,0.095,0.095,0.095,0.095,0.0,-0.187816,-0.691385,0.318871,4.86259,4.712949,
06/30/2001,397.06601,400.553986,397.029999,,1.665622,0.345981,0.231129,0.125,0.125,0.125,0.125,0.125,0.125,0.0,-0.026192,-1.889175,0.570565,5.1616,5.00208,
09/30/2001,397.071991,,,,,,,,,,,,,0.0,,,0.475944,5.473073,5.319987,
12/31/2001,397.08875,,,,,,,,,,,,,0.0,,,0.2672,5.633826,5.560326,
03/31/2002,395.556702,397.209991,397.209991,,1.658634,0.293621,0.125923,-0.065,-0.065,-0.065,-0.065,-0.065,-0.065,0.0,-0.069034,-1.089112,0.68393,5.645519,5.365203,
06/30/2002,8e-06,,,,,,,,,,,,,0.0,,,46069875.0,348240000.0,335632125.0,
09/30/2002,,,,,,,,,,,,,,0.0,,,,,,
12/31/2002,8e-06,,,,,,,,,,,,,0.0,,,45107500.0,-87024875.0,-96416250.0,
03/31/2003,8e-06,,,,,,,,,,,,,0.0,,,41636500.0,-94109625.0,-103555000.0,
09/30/2003,0.0,,,,,,,,,,,,,,,,,,,
12/31/2003,200.0,,,,,,,,,,,,,0.0,,,2.756115,12.18628,10.024475,
03/31/2004,200.0,200.036,200.036,,3.105276,0.959337,0.663821,0.15,0.14,0.14,0.15,0.14,0.14,0.0,1.75046,1.576851,4.16263,12.229275,10.16385,
06/30/2004,200.0136,200.956,200.956,,2.854724,0.87235,0.601719,0.415,0.345,0.34,0.415,0.345,0.34,0.0,-0.16321,-0.312238,4.104101,12.679528,10.899309,
09/30/2004,200.0162,201.232,200.202,,3.02011,0.907044,0.597826,0.27,0.215,0.395,0.27,0.215,0.395,,1.334862,1.266845,5.523468,12.984703,11.354685,
12/31/2004,174.083878,197.955994,196.912003,,2.930243,0.927292,0.391038,0.095,0.09,0.08,0.09,0.085,0.075,0.0,0.25226,0.045533,6.341771,13.131601,11.44276,
03/31/2005,174.090208,176.0,174.0,,3.431034,0.62069,0.270115,0.105,0.1,0.08,0.105,0.1,0.08,0.0,0.356322,0.293103,4.382929,12.658862,11.022303,
06/30/2005,174.090208,176.0,174.0,,3.0,0.545977,0.252874,0.115,0.11,0.11,0.11,0.105,0.105,,0.166667,0.017241,4.728359,12.605511,11.020964,
09/30/2005,161.402396,168.0,168.0,,4.089286,0.404762,0.0,-0.195,-0.255,-0.24,-0.195,-0.255,-0.24,,-1.119048,-1.172619,3.124712,9.993736,8.327733,
12/31/2005,161.403776,184.0,162.0,,3.851852,1.314815,0.975309,0.47,0.47,0.47,0.415,0.415,0.415,0.0,1.203704,0.833333,3.054451,11.307046,9.714767,
03/31/2006,273.95055,238.0,234.0,,4.457265,1.478632,0.893162,0.065,0.02,0.31,0.065,0.02,0.305,0.0,1.388889,1.239316,2.98594,17.076074,1.86165,
06/30/2006,273.958164,319.0,274.0,,5.481752,,1.49635,0.69,0.69,0.62,0.63,0.63,0.57,0.0,1.284672,1.142336,3.493234,18.123205,8.231184,
09/30/2006,274.061284,634.0,544.0,,3.569853,1.329044,1.321691,0.75,0.655,0.65,0.66,0.58,0.575,0.0,0.898897,0.742647,5.064561,18.656411,9.165833,
