Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Margins,EBITDA Margin,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/31/1997,,,,,,31.798246,20.246445,,20.246445,13.099526,10.82996,12.170616,,35.299625,10.070093,,
06/30/1997,,,,,,,26.292404,,26.292404,16.722208,10.735385,15.698966,,36.39909,12.232413,,
09/30/1997,,,,,,,27.25004,,20.165835,12.872323,8.203602,11.860006,,36.167665,15.28763,,
12/31/1997,,,,,,,25.109152,,18.205783,12.332153,7.66402,11.263284,,32.262443,16.527702,,
03/31/1998,,25.161464,1.579587,3.277447,,56.402737,27.102219,31.91065,27.102219,17.341357,11.117971,16.419193,,36.014994,19.276535,20.311206,
06/30/1998,,,,,,56.900957,25.129194,14.342314,27.62823,17.678365,11.221883,16.814501,,36.0134,19.770642,,
09/30/1998,,,,,,54.416278,11.102581,-111.344328,11.102581,7.504078,4.143458,6.506093,,32.411409,55.899705,,
12/31/1998,,,,,,49.184629,14.560138,,8.326799,5.817783,3.482689,4.955308,,30.131827,64.398734,,
03/31/1999,,14.237247,0.840591,1.863928,,55.898835,27.555082,32.103611,28.230277,18.11656,11.51016,16.503198,,35.82578,16.619028,11.871155,
06/30/1999,,14.333159,0.863119,1.914839,,54.888432,27.552156,49.75265,27.225313,17.475661,11.978861,16.759388,,35.810983,19.66805,11.514106,
09/30/1999,,18.174793,1.140871,2.638737,,55.018162,27.758362,75.972222,27.601455,17.766208,12.116236,17.095785,,35.633075,19.733,14.588361,
12/31/1999,,22.923856,1.535693,3.618044,,60.023394,27.383768,42.964657,27.499892,17.496022,11.990882,17.05303,,36.377854,13.163178,19.906348,
03/31/2000,,27.872606,1.782827,4.030661,,58.739511,32.205959,45.13834,31.772086,20.444328,14.380011,20.0,,35.653175,15.420805,23.574426,
06/30/2000,,29.052011,1.840461,4.333113,,59.126354,28.430296,31.71875,28.413831,18.435785,12.339702,18.16685,,35.116863,17.734139,23.899887,
09/30/2000,,30.170064,1.967774,4.555721,,60.239659,29.333687,33.921894,28.962039,18.566499,12.171604,18.343509,,35.893676,19.710564,24.223374,
12/31/2000,,22.17846,1.592537,3.425796,,67.420213,26.243225,-32.485876,23.327896,15.002894,9.683579,14.792401,,35.686894,24.563501,16.730654,
03/31/2001,,22.665269,1.569183,3.302931,,58.317675,28.159361,,27.508505,17.696366,11.87089,17.301908,,35.669475,20.022529,18.127109,
06/30/2001,,22.406086,1.535799,3.305879,,59.140518,30.126386,56.652361,29.027599,18.916688,12.694766,18.096466,,34.83206,19.50883,18.034921,
09/30/2001,,20.200637,1.398212,3.03228,,63.781554,31.886653,-13.651877,31.065564,20.132115,12.976881,19.446845,,35.194754,25.872818,14.974163,
12/31/2001,,19.441959,1.446106,3.105693,,57.94922,30.133766,,29.949068,19.89142,16.507625,21.542509,,33.582508,23.689487,14.836259,
03/31/2002,,20.555146,1.541571,3.257593,,58.281098,30.486572,-11.478051,30.228116,19.67075,21.378123,27.092932,,34.925651,23.881028,15.646366,
06/30/2002,,20.752548,1.569081,3.368311,,58.658531,32.368143,-1.149425,32.590452,21.380537,17.304352,22.581004,,34.396317,24.606092,15.646157,
09/30/2002,,21.325589,1.59271,3.545442,,60.227174,29.561255,,32.879593,21.791202,17.059796,22.778524,,33.724236,24.748982,16.047723,
12/31/2002,,18.411294,1.421923,3.090686,,51.890683,20.617691,,20.556146,13.819728,10.655378,13.478431,,32.770822,37.923904,11.429013,
03/31/2003,,17.16087,1.324688,2.836212,,56.631751,32.623004,84.146341,32.693138,22.340311,17.686107,22.027406,,31.666667,25.300024,12.819166,
06/30/2003,,16.627477,1.299452,2.826505,,56.069631,32.525576,34.606907,32.530743,22.424305,18.032718,22.124625,,31.067344,24.217655,12.600692,
09/30/2003,,17.807493,1.385589,3.13514,,55.64841,36.359418,87.373959,36.416125,25.033509,20.103711,24.095268,,31.257078,38.874626,10.884897,
12/31/2003,,19.51846,1.512183,3.256213,,56.236647,34.196686,140.59623,34.196686,23.717376,19.556286,23.53379,,30.644225,38.437103,12.016129,
03/31/2004,,20.275546,1.550011,3.15322,,49.591787,36.495415,77.605956,36.510206,25.110936,21.311939,25.914604,,31.222147,41.541841,11.852711,
06/30/2004,,16.687614,1.228362,2.490764,,59.541173,41.023227,96.811398,5.519684,5.299973,4.192473,5.053358,,3.980504,188.198758,-14.718268,
09/30/2004,,16.720051,1.246278,2.492603,,60.08289,39.086349,,39.086349,27.190735,21.567592,28.236738,,30.434189,41.285686,9.817063,
12/31/2004,,16.55946,1.240551,2.508662,,61.642466,37.001038,-6.300923,37.001038,26.76787,21.284851,28.963032,,27.656434,42.081355,9.591015,
03/31/2005,,16.316315,1.226295,2.396228,,54.933613,36.620117,39.387309,36.620117,24.900925,19.011181,25.589734,,32.002061,45.292271,8.926286,
06/30/2005,,20.158012,1.436171,2.778431,,63.012796,35.524815,-93.014534,35.524815,24.721107,17.591983,25.068174,,30.411724,48.769622,10.327026,
09/30/2005,,21.516485,1.579598,2.964853,,64.799178,33.700809,,33.700809,23.634757,22.933188,33.14727,,29.868875,45.94649,11.630415,
12/31/2005,,22.33466,1.6513,3.140919,,65.324462,34.943934,19.667478,34.943934,24.110881,21.857855,33.278791,,31.001239,44.943935,12.296585,
03/31/2006,,22.187417,1.61159,3.029666,,57.911928,32.240905,,32.240905,25.312176,16.445028,25.34824,,21.490492,44.665102,12.277385,
06/30/2006,,22.013785,1.573807,2.900733,,65.503217,34.243982,21.41083,34.243982,23.86169,14.666147,23.663331,,30.318589,46.79756,11.711871,
09/30/2006,,20.455494,1.450183,2.569378,,68.086336,34.399216,,34.399216,24.969657,15.155686,25.623191,,27.412132,46.188765,11.007354,
12/31/2006,,18.657225,1.274794,2.36478,,65.532138,31.567903,8.560184,31.567903,22.163002,12.807771,21.457949,,29.792608,47.60753,9.774981,
03/31/2007,,17.779882,1.159414,2.022935,,61.442086,32.593582,34.981685,27.184886,19.871165,11.650124,19.623709,,26.903627,53.682946,8.235117,
06/30/2007,,18.055981,1.136971,1.973691,,68.512836,34.151158,33.654773,33.911888,23.797949,13.743626,23.59286,,29.824168,43.579703,10.187238,
09/30/2007,,15.199895,0.905296,1.55,,66.795046,12.273567,,12.11183,9.838262,5.258778,10.194085,,18.771461,127.912506,-4.242672,
12/31/2007,,3.084012,0.17661,0.343354,,18.262105,-269.341019,-142.518238,-270.166693,-154.790466,-37.756787,-153.185854,,,,,
03/31/2008,,-5.749006,-0.308282,-0.509965,,27.178518,-73.715939,-134.19112,-73.836508,-42.175066,-17.893779,-41.749056,,,,,
06/30/2008,,-13.277998,-0.70475,-1.183846,,51.817799,-27.483179,-157.097361,-27.232296,-13.279735,-8.077309,-16.284639,,,,,
09/30/2008,,-18.69821,-0.918883,-1.555109,,51.901049,-41.874769,-175.845411,-41.923976,-21.65703,-9.712255,-19.707221,,,,,
12/31/2008,,-31.902306,-1.334337,-2.406259,,-153.256186,-364.009919,-422.121604,-561.300035,-371.820758,-106.260002,-321.679065,,,,,
03/31/2009,,-28.218213,-1.043152,-1.975147,,31.695568,10.313609,96.854305,10.313609,6.908364,4.950587,-3.93948,,33.017003,,,
06/30/2009,,-20.966724,-0.719488,-1.405507,,35.266632,17.66492,81.361113,17.66492,14.63846,11.624243,9.109413,,17.132603,0.0,-20.966724,
09/30/2009,,-16.423602,-0.573281,-1.127706,,24.31474,-2.594409,151.96031,-2.594409,2.908288,0.373107,-15.899951,,,,,
12/31/2009,,-8.277443,-0.084635,-0.15849,,-58.491672,-279.241443,,-279.241443,-143.20074,-63.43852,-143.681776,,,,,
03/31/2010,,-3.487366,0.064265,0.142262,,38.468088,20.789898,306.222222,20.789898,16.714527,13.963169,17.41867,,19.602649,0.0,-3.487366,
06/30/2010,,-3.340287,-0.018647,-0.015824,,37.154386,16.039146,-22.208154,16.039146,12.360111,9.463158,12.219655,,22.937853,0.0,-3.340287,
09/30/2010,,1.007485,0.088536,0.205427,,35.726756,15.907995,1100.0,15.907995,12.542193,8.053193,10.454239,,21.157927,0.0,1.007485,
12/31/2010,,6.714119,0.562359,1.228652,,34.622445,5.769964,124.57967,5.769964,7.473736,5.340024,7.07637,,,0.0,6.714119,
03/31/2011,,5.670625,0.464452,0.954712,,42.437643,21.372807,-18.770852,21.372807,15.365507,11.6335,15.005576,,28.107211,0.0,5.670625,
06/30/2011,,5.905381,0.504175,1.046203,,42.339246,20.846669,,20.846669,16.157502,12.346637,16.157502,,22.493603,0.891935,5.852709,
09/30/2011,,6.647216,0.582761,1.224558,,43.909612,24.098699,1850.537634,24.098699,17.963612,14.038419,17.747588,,25.458167,0.787554,6.594865,
12/31/2011,,6.410685,0.584353,1.233237,,32.937167,6.340981,,6.340981,5.81111,4.177226,5.415162,,8.35629,3.134624,6.209735,
03/31/2012,,6.150474,0.565176,1.198847,,41.590655,20.962589,-46.25,20.962589,15.778625,11.725876,14.8047,,24.729597,1.042391,6.086362,
06/30/2012,,5.765589,0.547575,1.174742,,41.356932,20.106597,-26.935123,20.106597,16.201664,12.414665,15.597977,,19.421152,0.978679,5.709163,
09/30/2012,,3.9194,0.377572,0.832455,,25.463185,-7.363351,-84.58193,-7.363351,3.539371,2.498799,3.305845,,,6.741573,3.655171,
12/31/2012,,4.04087,0.40342,0.914592,,26.583119,6.111514,0.807537,6.111514,7.305911,5.296254,6.474298,,,2.363614,3.94536,
03/31/2013,,4.418799,0.440024,0.98735,,43.28261,27.168115,170.190024,27.168115,19.414263,15.493531,18.43145,,28.540265,0.876494,4.380068,
06/30/2013,,5.028889,0.508047,1.152712,,44.161324,30.822921,124.60733,30.822921,20.441234,16.968271,19.962905,,33.68171,0.748941,4.991225,
09/30/2013,,6.301496,0.648053,1.491224,,43.24213,23.827078,125.565342,23.827078,17.794906,14.764824,17.068811,,25.316456,1.012146,6.237716,
12/31/2013,,6.881756,0.730192,1.716628,,37.200223,19.208054,,19.208054,13.077226,11.414761,13.150346,,31.918009,1.403802,6.78515,
03/31/2014,,6.765338,0.731318,1.697366,,44.194646,30.104919,,30.104919,19.558547,16.573518,18.598436,,35.032057,0.806235,6.710794,
06/30/2014,,4.685973,0.517067,1.212365,,29.014757,11.191763,-389.557855,11.191763,1.302445,0.78559,0.41184,,88.362466,29.743137,3.292218,
09/30/2014,,4.434618,0.498207,1.170468,,40.16251,25.313627,40.22409,25.313627,14.8103,12.34466,13.555793,,41.492777,1.154562,4.383417,
12/31/2014,,3.367076,0.39274,0.94093,,26.284547,8.15688,,8.15688,2.139784,1.633583,1.016817,,73.767123,16.533333,2.810386,
03/31/2015,,3.719274,0.436652,1.049335,,47.662977,35.148966,,35.148966,24.407175,20.954138,23.206323,,30.560761,0.676118,3.694128,
