Date,Level 1 Assets,Level 2 Assets,Level 3 Assets,Total FV Assets,Level 1 Liabilities,Level 2 Liabilities,Level 3 Liabilities,Total FV Liabilities,Level 3 Total Gains,Level 1 Assets/Total Equity,Level 2 Assets/Total Equity,Level 3 Assets/Total Equity,Total FV Assets/Total Equity,Level 1 Assets/Total Assets,Level 2 Assets/Total Assets,Level 3 Assets/Total Assets,Total FV Assets/Total Assets,Source: Bloomberg
03/31/2008,228,1947,327,2502,16.0,2164,80.0,2260,73.0,3.861789,32.977642,5.538618,42.378049,1.082878,9.24721,1.553075,11.883163,
06/30/2008,256,3967,450,4673,43.0,5057,155.0,5255,58.0,4.652008,72.087952,8.177358,84.917318,1.071085,16.597632,1.882766,19.551483,
09/30/2008,632,1923,267,2822,9.0,1795,62.0,1866,-90.0,10.704607,32.571138,4.522358,47.798103,3.082025,9.377743,1.302058,13.761826,
12/31/2008,1866,2491,326,4683,15.0,2035,110.0,2160,8.0,34.581171,46.163825,6.041512,86.786509,8.717589,11.637468,1.523009,21.878066,
03/31/2009,1229,3756,237,5222,8.0,2905,54.0,2967,-30.0,22.12023,67.602592,4.265659,93.988481,5.640202,17.237265,1.087655,23.965122,
06/30/2009,1422,3950,198,5570,9.0,2792,39.0,2840,-77.0,24.357657,67.660158,3.391572,95.409387,6.345382,17.62606,0.883534,24.854975,
09/30/2009,1194,3589,158,4941,3.0,2322,27.0,2352,-46.0,20.111167,60.451406,2.661277,83.22385,5.441123,16.355268,0.720015,22.516405,
12/31/2009,1265,3527,142,4934,2.0,2072,10.0,2084,-141.0,21.754084,60.653482,2.44196,84.849527,5.707196,15.912475,0.64065,22.26032,
03/31/2010,2335,5224,83,7642,2.0,3235,7.0,3244,-73.0,37.59459,84.108839,1.336339,123.039768,9.364347,20.950471,0.332865,30.647684,
06/30/2010,4885,3612,92,8589,4.0,2121,19.0,2144,-49.0,59.536868,44.021938,1.121268,104.680073,18.851542,13.93895,0.355034,33.145525,
09/30/2010,5263,4052,9447,9381,2.0,2558,27.0,2587,-54.0,61.254655,47.160149,109.951117,109.182961,19.690961,15.160132,35.344957,35.098025,
12/31/2010,1534,2760,76,4370,,1560,54.0,1614,-126.0,18.09389,32.554848,0.896438,51.545176,4.67156,8.405153,0.231446,13.308158,
03/31/2011,1707,2589,76,4372,2.0,1386,19.0,1407,2.0,19.402137,29.427143,0.863833,49.693112,5.213646,7.907517,0.232125,13.353288,
06/30/2011,1749,2341,72,4162,3.0,1236,21.0,1260,-2.0,16.01795,21.439692,0.659401,38.117044,4.314577,5.774971,0.177616,10.267163,
09/30/2011,1981,2295,89,4365,1.0,1287,25.0,1313,7.0,17.821159,20.645916,0.800648,39.267722,4.836898,5.603575,0.217306,10.657779,
12/31/2011,1798,3687,58,5543,1.0,2392,17.0,2410,-77.0,16.204037,33.22819,0.522711,49.954939,4.215907,8.645189,0.135997,12.997092,
03/31/2012,1756,4650,60,6466,2.0,3207,14.0,3223,22.0,15.223234,40.312094,0.520156,56.055483,3.983485,10.548523,0.13611,14.668119,
06/30/2012,1579,3803,69,5451,3.0,2598,10.0,2611,3.0,14.380692,34.635701,0.628415,49.644809,3.629218,8.740921,0.158592,12.52873,
09/30/2012,1556,2869,48,4473,5.0,2058,5.0,2068,-24.0,13.853276,25.543091,0.42735,39.823718,3.59852,6.63506,0.111008,10.344588,
12/31/2012,1475,2343,46,3864,2.0,1685,7.0,1694,-77.0,14.050295,22.318537,0.438179,36.807011,3.380391,5.369666,0.105422,8.85548,
03/31/2013,1514,2152,38,3704,2.0,1495,8.0,1505,-5.0,14.361601,20.413584,0.360463,35.135648,3.493228,4.965275,0.087677,8.54618,
06/30/2013,1347,2163,75,3585,1.0,1387,13.0,1401,14.0,12.296878,19.746211,0.684681,32.727771,3.079139,4.944452,0.171444,8.195035,
09/30/2013,1927,1831,71,3829,4.0,1352,5.0,1361,-24.0,15.588093,14.811519,0.574341,30.973952,4.283364,4.069974,0.15782,8.511159,
12/31/2013,1811,1528,81,3420,4.0,1202,38.0,1244,-4.0,14.527515,12.25734,0.649767,27.434622,3.914914,3.303141,0.175101,7.393156,
03/31/2014,2305,1667,101,4073,1.0,1683,68.0,1752,-136.0,18.125344,13.108438,0.794212,32.027994,4.804786,3.474871,0.210535,8.490192,
06/30/2014,1851,1540,182,3557,2.0,1663,92.0,1757,72.0,13.47652,11.212232,1.325082,25.897343,3.840807,3.195485,0.377648,7.38074,
09/30/2014,2098,1331,105,3534,2.0,1200,72.0,1274,-84.0,15.013597,9.524832,0.751395,25.289824,4.353691,2.762041,0.217892,7.333624,
12/31/2014,1430,158,3,1711,,161,,161,,10.493102,1.159378,0.022014,12.555034,2.942024,0.325063,0.006172,3.520142,
03/31/2015,2320,1742,170,4232,2.0,1373,31.0,1406,-11.0,16.528926,12.410943,1.211171,30.15104,4.74234,3.560843,0.347499,8.650682,
06/30/2015,878,156,2,1036,,124,,124,,8.832109,1.569259,0.020119,10.421487,2.295785,0.407907,0.00523,2.708922,
09/30/2015,1017,231,1,1249,,89,,89,,9.949129,2.259832,0.009783,12.218744,2.591347,0.588595,0.002548,3.18249,
12/31/2015,869,295,2,1166,0.0,72,0.0,72,,8.760964,2.97409,0.020163,11.755217,2.21114,0.750617,0.005089,2.966846,
03/31/2016,846,437,2,1285,,98,,98,,8.666257,4.476542,0.020488,13.163286,2.185538,1.128936,0.005167,3.319641,
06/30/2016,525,485,2,1012,0.0,56,0.0,56,,5.084746,4.697337,0.01937,9.801453,1.328172,1.226978,0.00506,2.56021,
09/30/2016,445,263,0,708,0.0,68,0.0,68,,4.461153,2.636591,0.0,7.097744,1.169883,0.691414,0.0,1.861297,
12/31/2016,367,399,0,766,0.0,58,0.0,58,,3.707445,4.03071,0.0,7.738155,0.957849,1.041368,0.0,1.999217,
03/31/2017,434,379,0,813,0.0,79,0.0,79,,4.293204,3.749134,0.0,8.042339,1.111851,0.970948,0.0,2.0828,
06/30/2017,492,314,0,806,0.0,135,0.0,135,,4.690181,2.993327,0.0,7.683508,1.231108,0.785707,0.0,2.016815,
09/30/2017,700,324,0,1024,0.0,198,0.0,198,,6.546951,3.030303,0.0,9.577254,1.717454,0.794936,0.0,2.51239,
12/31/2017,511,264,0,775,0.0,174,0.0,174,,4.748629,2.453304,0.0,7.201933,1.231949,0.636467,0.0,1.868415,
03/31/2018,653,176,0,829,0.0,189,0.0,189,,5.842878,1.574803,0.0,7.417681,1.54053,0.415212,0.0,1.955742,
06/30/2018,940,263,0,1203,0.0,74,0.0,74,,8.362989,2.339858,0.0,10.702847,2.194723,0.614056,0.0,2.808779,
09/30/2018,927,297,0,1224,0.0,49,0.0,49,,7.867266,2.52058,0.0,10.387847,2.15371,0.690024,0.0,2.843734,
12/31/2018,702,337,0,1039,0.0,22,0.0,22,,6.022133,2.890967,0.0,8.913099,1.617661,0.776569,0.0,2.39423,
06/30/2019,429,342,0,771,0.0,31,0.0,31,,3.580072,2.854043,0.0,6.434115,0.9705,0.773686,0.0,1.744186,
09/30/2019,692,419,0,1168,0.0,28,0.0,28,,5.814149,3.520417,0.0,9.813477,1.552997,0.940326,0.0,2.621244,
12/31/2019,836,296,0,1188,0.0,26,0.0,26,,6.435224,2.278501,0.0,9.144793,1.830123,0.647986,0.0,2.600701,
