Date,Cash From Operating Activities,Net Income,Depreciation & Amortization,Other Non-Cash Adjustments,Changes in Non-Cash Capital,Cash From Operations,Cash From Investing Activities,Disposal of Fixed Assets,Capital Expenditures,Increase in Investments,Decrease in Investments,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Change in Short-Term Borrowings,Increase in Long-Term Borrowings,Decrease In Long-Term Borrowings,Increase in Capital Stocks,Decrease in Capital Stocks,Other Financing Activities,Net Changes in Cash,Direct Method Cashflow,Source: Bloomberg
03/31/1990,,52.719002,8.2,0.916,-117.248001,-55.412998,,,,,,,,,,,,,,,,,
06/30/1990,,43.386002,8.509,1.913,-52.046001,1.762,,,,,,,,,,,,,,,,,
09/30/1990,,41.02,8.764,-1.638,31.25,79.396004,,,,,,,,,,,,,,,,,
12/31/1990,,39.480999,10.329,-1.368,-34.967999,13.474,,,,,,,,,,,,,,,,,
03/31/1991,,58.394001,8.892,-5.629,-28.851,32.806,,,,,,,,,,,,,,,,,
06/30/1991,,60.358002,9.06,-3.209,-8.897,57.312,,,,,,,,,,,,,,,,,
09/30/1991,,66.244003,10.879,1.992,49.144001,128.259003,,,,,,,,,,,,,,,,,
12/31/1991,,49.715,9.507,-5.163,66.610001,120.668999,,,,,,,,,,,,,,,,,
03/31/1992,,62.303001,10.235,-0.202,-164.720993,-92.385002,,,,,,,,,,,,,,,,,
06/30/1992,,45.812,10.034,-0.629,44.134998,99.351997,,,,,,,,,,,,,,,,,
09/30/1992,,74.366997,11.907,-0.767,-5.787,79.720001,,,,,,,,,,,,,,,,,
12/31/1992,,-67.664001,11.625,99.943001,57.013,100.917,,,,,,,,,,,,,,,100.917,,
03/31/1993,,67.768997,10.332,-3.819,-21.924,52.358002,,,,,,,,,,,,,,,,,
06/30/1993,,41.028,8.219,-5.583,9.67,53.334,,,,,,,,,,,,,,,,,
09/30/1993,,63.932999,8.785,0.376,-61.547001,11.547,,,,,,,,,,,,,,,,,
12/31/1993,,50.685001,7.925,20.486,-53.801998,25.294001,,,,,,,,,,,,,,,,,
03/31/1994,,65.789001,8.234,0.306,-120.612999,-46.284,,,,,,,,,,,,,,,,,
06/30/1994,,51.007999,9.842,-7.375,31.812,85.287003,,,,,,,,,,,,,,,,,
09/30/1994,,84.654999,10.053,-1.323,-13.747,79.638,,,,,,,,,,,,,,,,,
12/31/1994,,53.026001,8.444,-11.006,3.509,53.973,,,,,,,,,,,,,,,,,
03/31/1995,,65.917,10.768,-16.104,-116.160004,-55.578999,,,,,,,,,,,,,,,,,
06/30/1995,,21.403999,8.455,-0.547,-21.509001,7.803,,,,,,,,,,,,,,,,,
09/30/1995,,76.202003,11.874,-4.716,-24.237,59.123001,,,,,,,,,,,,,,,,,
12/31/1995,,1.275,7.474,73.252998,75.492996,157.494995,,,,,,,,,,,,,,,,,
03/31/1996,,48.415001,9.97,5.87,-107.367996,-43.112999,,,-8.657,,,,,,,,,,,,,,
06/30/1996,,19.813,8.42,3.952,63.257,95.442001,,,-10.75,,,,,,,,,,,,,,
09/30/1996,,50.612,11.675,-14.593,42.110001,89.804001,,,-7.459,,,,,,,,,,,,,,
12/31/1996,,20.110001,12.862,24.115,81.042999,138.130005,-3.133,,-3.133,,,,,,,,,,,,134.997005,,
03/31/1997,,40.183998,10.762,19.91,-109.739998,-38.883999,-7.869,0.0,-7.869,0.0,0.0,0.0,-10.995,0.0,35.599998,0.0,-50.841,6.612,0.0,-2.366,-57.748001,,
06/30/1997,,20.322001,11.942,-4.584,-6.711,20.969,-9.705,0.0,-9.705,0.0,0.0,0.0,-63.574001,0.0,-6.854,0.0,-57.479,3.29,0.0,-2.531,-52.310001,,
09/30/1997,,73.968002,11.031,16.798,-95.578003,6.219,-5.641,0.0,-5.641,0.0,0.0,0.0,17.021,0.0,38.912998,0.0,-22.778,2.069,0.0,-1.183,17.599001,,
